Seconds Since Midnight,Heartbeat,Time HH:MM:SS
33778,68,9:22:58
33779,70,9:22:59
33780,70,9:23:00
33781,72,9:23:01
33782,72,9:23:02
33783,71,9:23:03
33784,71,9:23:04
33785,71,9:23:05
33786,72,9:23:06
33787,72,9:23:07
33788,74,9:23:08
33789,74,9:23:09
33790,74,9:23:10
33791,74,9:23:11
33792,75,9:23:12
33793,75,9:23:13
33794,78,9:23:14
33795,81,9:23:15
33796,81,9:23:16
33797,81,9:23:17
33798,81,9:23:18
33799,74,9:23:19
33800,74,9:23:20
33801,72,9:23:21
33802,72,9:23:22
33803,71,9:23:23
33804,66,9:23:24
33805,66,9:23:25
33806,65,9:23:26
33807,63,9:23:27
33808,63,9:23:28
33809,62,9:23:29
33810,62,9:23:30
33811,62,9:23:31
33812,62,9:23:32
33813,62,9:23:33
33814,62,9:23:34
33815,61,9:23:35
33816,61,9:23:36
33817,61,9:23:37
33818,61,9:23:38
33819,61,9:23:39
33820,61,9:23:40
33821,61,9:23:41
33822,61,9:23:42
33823,64,9:23:43
33824,64,9:23:44
33825,65,9:23:45
33826,65,9:23:46
33827,67,9:23:47
33828,67,9:23:48
33829,67,9:23:49
33830,67,9:23:50
33831,69,9:23:51
33832,70,9:23:52
33833,70,9:23:53
33834,70,9:23:54
33835,70,9:23:55
33836,71,9:23:56
33837,71,9:23:57
33838,71,9:23:58
33839,72,9:23:59
33840,69,9:24:00
33841,69,9:24:01
33842,68,9:24:02
33843,68,9:24:03
33844,68,9:24:04
33845,68,9:24:05
33846,69,9:24:06
33847,69,9:24:07
33848,69,9:24:08
33849,69,9:24:09
33850,68,9:24:10
33851,69,9:24:11
33852,69,9:24:12
33853,70,9:24:13
33854,70,9:24:14
33855,70,9:24:15
33856,70,9:24:16
33857,68,9:24:17
33858,68,9:24:18
33859,67,9:24:19
33860,67,9:24:20
33861,67,9:24:21
33862,66,9:24:22
33863,66,9:24:23
33864,66,9:24:24
33865,68,9:24:25
33866,68,9:24:26
33867,67,9:24:27
33868,67,9:24:28
33869,66,9:24:29
33870,66,9:24:30
33871,68,9:24:31
33872,68,9:24:32
33873,68,9:24:33
33874,68,9:24:34
33875,71,9:24:35
33876,71,9:24:36
33877,72,9:24:37
33878,72,9:24:38
33879,71,9:24:39
33880,71,9:24:40
33881,72,9:24:41
33882,72,9:24:42
33883,72,9:24:43
33884,71,9:24:44
33885,71,9:24:45
33886,69,9:24:46
33887,69,9:24:47
33888,68,9:24:48
33889,67,9:24:49
33890,67,9:24:50
33891,65,9:24:51
33892,65,9:24:52
33893,64,9:24:53
33894,64,9:24:54
33895,63,9:24:55
33896,63,9:24:56
33897,63,9:24:57
33898,63,9:24:58
33899,63,9:24:59
33900,65,9:25:00
33901,65,9:25:01
33902,65,9:25:02
33903,64,9:25:03
33904,64,9:25:04
33905,64,9:25:05
33906,64,9:25:06
33907,65,9:25:07
33908,65,9:25:08
33909,64,9:25:09
33910,64,9:25:10
33911,64,9:25:11
33912,64,9:25:12
33913,64,9:25:13
33914,64,9:25:14
33915,65,9:25:15
33916,65,9:25:16
33917,65,9:25:17
33918,65,9:25:18
33919,65,9:25:19
33920,65,9:25:20
33921,65,9:25:21
33922,65,9:25:22
33923,64,9:25:23
33924,64,9:25:24
33925,64,9:25:25
33926,66,9:25:26
33927,66,9:25:27
33928,68,9:25:28
33929,68,9:25:29
33930,68,9:25:30
33931,68,9:25:31
33932,69,9:25:32
33933,69,9:25:33
33934,69,9:25:34
33935,69,9:25:35
33936,71,9:25:36
33937,71,9:25:37
33938,73,9:25:38
33939,73,9:25:39
33940,73,9:25:40
33941,67,9:25:41
33942,67,9:25:42
33943,66,9:25:43
33944,66,9:25:44
33945,66,9:25:45
33946,66,9:25:46
33947,66,9:25:47
33948,66,9:25:48
33949,66,9:25:49
33950,66,9:25:50
33951,66,9:25:51
33952,68,9:25:52
33953,70,9:25:53
33954,70,9:25:54
33955,70,9:25:55
33956,73,9:25:56
33957,73,9:25:57
33958,77,9:25:58
33959,77,9:25:59
33960,77,9:26:00
33961,77,9:26:01
33962,77,9:26:02
33963,76,9:26:03
33964,76,9:26:04
33965,77,9:26:05
33966,77,9:26:06
33967,77,9:26:07
33968,77,9:26:08
33969,77,9:26:09
33970,77,9:26:10
33971,76,9:26:11
33972,76,9:26:12
33973,76,9:26:13
33974,76,9:26:14
33975,76,9:26:15
33976,76,9:26:16
33977,76,9:26:17
33978,74,9:26:18
33979,74,9:26:19
33980,74,9:26:20
33981,70,9:26:21
33982,70,9:26:22
33983,72,9:26:23
33984,72,9:26:24
33985,72,9:26:25
33986,74,9:26:26
33987,74,9:26:27
33988,74,9:26:28
33989,74,9:26:29
33990,70,9:26:30
33991,70,9:26:31
33992,71,9:26:32
33993,71,9:26:33
33994,71,9:26:34
33995,73,9:26:35
33996,74,9:26:36
33997,74,9:26:37
33998,75,9:26:38
33999,75,9:26:39
34000,75,9:26:40
34001,79,9:26:41
34002,79,9:26:42
34003,81,9:26:43
34004,80,9:26:44
34005,80,9:26:45
34006,79,9:26:46
34007,76,9:26:47
34008,76,9:26:48
34009,75,9:26:49
34010,75,9:26:50
34011,75,9:26:51
34012,75,9:26:52
34013,75,9:26:53
34014,76,9:26:54
34015,76,9:26:55
34016,76,9:26:56
34017,75,9:26:57
34018,75,9:26:58
34019,76,9:26:59
34020,76,9:27:00
34021,75,9:27:01
34022,74,9:27:02
34023,74,9:27:03
34024,75,9:27:04
34025,75,9:27:05
34026,79,9:27:06
34027,79,9:27:07
34028,78,9:27:08
34029,78,9:27:09
34030,78,9:27:10
34031,78,9:27:11
34032,78,9:27:12
34033,78,9:27:13
34034,78,9:27:14
34035,81,9:27:15
34036,81,9:27:16
34037,87,9:27:17
34038,87,9:27:18
34039,89,9:27:19
34040,89,9:27:20
34041,89,9:27:21
34042,90,9:27:22
34043,90,9:27:23
34044,92,9:27:24
34045,90,9:27:25
34046,90,9:27:26
34047,90,9:27:27
34048,88,9:27:28
34049,88,9:27:29
34050,88,9:27:30
34051,83,9:27:31
34052,81,9:27:32
34053,81,9:27:33
34054,82,9:27:34
34055,82,9:27:35
34056,82,9:27:36
34057,81,9:27:37
34058,81,9:27:38
34059,72,9:27:39
34060,71,9:27:40
34061,71,9:27:41
34062,71,9:27:42
34063,73,9:27:43
34064,73,9:27:44
34065,73,9:27:45
34066,74,9:27:46
34067,74,9:27:47
34068,74,9:27:48
34069,72,9:27:49
34070,72,9:27:50
34071,74,9:27:51
34072,74,9:27:52
34073,75,9:27:53
34074,75,9:27:54
34075,74,9:27:55
34076,74,9:27:56
34077,74,9:27:57
34078,73,9:27:58
34079,73,9:27:59
34080,72,9:28:00
34081,72,9:28:01
34082,71,9:28:02
34083,71,9:28:03
34084,70,9:28:04
34085,70,9:28:05
34086,69,9:28:06
34087,69,9:28:07
34088,68,9:28:08
34089,68,9:28:09
34090,67,9:28:10
34091,67,9:28:11
34092,67,9:28:12
34093,67,9:28:13
34094,67,9:28:14
34095,66,9:28:15
34096,66,9:28:16
34097,67,9:28:17
34098,67,9:28:18
34099,68,9:28:19
34100,70,9:28:20
34101,70,9:28:21
34102,70,9:28:22
34103,69,9:28:23
34104,69,9:28:24
34105,69,9:28:25
34106,69,9:28:26
34107,69,9:28:27
34108,69,9:28:28
34109,68,9:28:29
34110,68,9:28:30
34111,68,9:28:31
34112,67,9:28:32
34113,67,9:28:33
34114,67,9:28:34
34115,67,9:28:35
34116,67,9:28:36
34117,67,9:28:37
34118,69,9:28:38
34119,69,9:28:39
34120,69,9:28:40
34121,71,9:28:41
34122,71,9:28:42
34123,71,9:28:43
34124,73,9:28:44
34125,73,9:28:45
34126,75,9:28:46
34127,75,9:28:47
34128,75,9:28:48
34129,75,9:28:49
34130,76,9:28:50
34131,76,9:28:51
34132,76,9:28:52
34133,75,9:28:53
34134,75,9:28:54
34135,75,9:28:55
34136,76,9:28:56
34137,78,9:28:57
34138,78,9:28:58
34139,78,9:28:59
34140,81,9:29:00
34141,84,9:29:01
34142,84,9:29:02
34143,85,9:29:03
34144,85,9:29:04
34145,85,9:29:05
34146,85,9:29:06
34147,80,9:29:07
34148,80,9:29:08
34149,79,9:29:09
34150,79,9:29:10
34151,79,9:29:11
34152,79,9:29:12
34153,79,9:29:13
34154,76,9:29:14
34155,76,9:29:15
34156,75,9:29:16
34157,75,9:29:17
34158,75,9:29:18
34159,74,9:29:19
34160,73,9:29:20
34161,73,9:29:21
34162,73,9:29:22
34163,73,9:29:23
34164,73,9:29:24
34165,75,9:29:25
34166,75,9:29:26
34167,75,9:29:27
34168,72,9:29:28
34169,70,9:29:29
34170,70,9:29:30
34171,69,9:29:31
34172,69,9:29:32
34173,69,9:29:33
34174,70,9:29:34
34175,70,9:29:35
34176,71,9:29:36
34177,68,9:29:37
34178,68,9:29:38
34179,68,9:29:39
34180,67,9:29:40
34181,67,9:29:41
34182,66,9:29:42
34183,66,9:29:43
34184,68,9:29:44
34185,68,9:29:45
34186,68,9:29:46
34187,68,9:29:47
34188,68,9:29:48
34189,68,9:29:49
34190,68,9:29:50
34191,68,9:29:51
34192,68,9:29:52
34193,68,9:29:53
34194,67,9:29:54
34195,67,9:29:55
34196,67,9:29:56
34197,69,9:29:57
34198,69,9:29:58
34199,70,9:29:59
34200,70,9:30:00
34201,70,9:30:01
34202,70,9:30:02
34203,70,9:30:03
34204,70,9:30:04
34205,71,9:30:05
34206,71,9:30:06
34207,71,9:30:07
34208,74,9:30:08
34209,78,9:30:09
34210,78,9:30:10
34211,80,9:30:11
34212,80,9:30:12
34213,80,9:30:13
34214,80,9:30:14
34215,83,9:30:15
34216,84,9:30:16
34217,84,9:30:17
34218,87,9:30:18
34219,87,9:30:19
34220,88,9:30:20
34221,88,9:30:21
34222,88,9:30:22
34223,91,9:30:23
34224,91,9:30:24
34225,90,9:30:25
34226,90,9:30:26
34227,82,9:30:27
34228,82,9:30:28
34229,70,9:30:29
34230,67,9:30:30
34231,66,9:30:31
34232,66,9:30:32
34233,66,9:30:33
34234,66,9:30:34
34235,66,9:30:35
34236,62,9:30:36
34237,62,9:30:37
34238,62,9:30:38
34239,62,9:30:39
34240,63,9:30:40
34241,63,9:30:41
34242,63,9:30:42
34243,65,9:30:43
34244,65,9:30:44
34245,65,9:30:45
34246,65,9:30:46
34247,65,9:30:47
34248,64,9:30:48
34249,64,9:30:49
34250,63,9:30:50
34251,63,9:30:51
34252,62,9:30:52
34253,62,9:30:53
34254,62,9:30:54
34255,62,9:30:55
34256,62,9:30:56
34257,62,9:30:57
34258,62,9:30:58
34259,62,9:30:59
34260,62,9:31:00
34261,62,9:31:01
34262,62,9:31:02
34263,62,9:31:03
34264,62,9:31:04
34265,63,9:31:05
34266,63,9:31:06
34267,64,9:31:07
34268,64,9:31:08
34269,64,9:31:09
34270,66,9:31:10
34271,66,9:31:11
34272,66,9:31:12
34273,68,9:31:13
34274,68,9:31:14
34275,68,9:31:15
34276,66,9:31:16
34277,66,9:31:17
34278,64,9:31:18
34279,64,9:31:19
34280,64,9:31:20
34281,64,9:31:21
34282,64,9:31:22
34283,66,9:31:23
34284,67,9:31:24
34285,67,9:31:25
34286,67,9:31:26
34287,67,9:31:27
34288,67,9:31:28
34289,65,9:31:29
34290,65,9:31:30
34291,65,9:31:31
34292,65,9:31:32
34293,65,9:31:33
34294,66,9:31:34
34295,66,9:31:35
34296,66,9:31:36
34297,66,9:31:37
34298,65,9:31:38
34299,65,9:31:39
34300,66,9:31:40
34301,68,9:31:41
34302,68,9:31:42
34303,68,9:31:43
34304,69,9:31:44
34305,69,9:31:45
34306,70,9:31:46
34307,70,9:31:47
34308,70,9:31:48
34309,70,9:31:49
34310,70,9:31:50
34311,70,9:31:51
34312,70,9:31:52
34313,70,9:31:53
34314,68,9:31:54
34315,68,9:31:55
34316,68,9:31:56
34317,67,9:31:57
34318,67,9:31:58
34319,66,9:31:59
34320,66,9:32:00
34321,66,9:32:01
34322,66,9:32:02
34323,65,9:32:03
34324,65,9:32:04
34325,65,9:32:05
34326,65,9:32:06
34327,66,9:32:07
34328,66,9:32:08
34329,65,9:32:09
34330,65,9:32:10
34331,65,9:32:11
34332,65,9:32:12
34333,65,9:32:13
34334,66,9:32:14
34335,66,9:32:15
34336,68,9:32:16
34337,68,9:32:17
34338,67,9:32:18
34339,67,9:32:19
34340,66,9:32:20
34341,66,9:32:21
34342,65,9:32:22
34343,65,9:32:23
34344,66,9:32:24
34345,66,9:32:25
34346,66,9:32:26
34347,66,9:32:27
34348,66,9:32:28
34349,66,9:32:29
34350,66,9:32:30
34351,66,9:32:31
34352,67,9:32:32
34353,67,9:32:33
34354,66,9:32:34
34355,66,9:32:35
34356,66,9:32:36
34357,66,9:32:37
34358,66,9:32:38
34359,66,9:32:39
34360,66,9:32:40
34361,66,9:32:41
34362,66,9:32:42
34363,66,9:32:43
34364,65,9:32:44
34365,65,9:32:45
34366,64,9:32:46
34367,64,9:32:47
34368,65,9:32:48
34369,67,9:32:49
34370,67,9:32:50
34371,67,9:32:51
34372,66,9:32:52
34373,66,9:32:53
34374,66,9:32:54
34375,66,9:32:55
34376,69,9:32:56
34377,69,9:32:57
34378,77,9:32:58
34379,77,9:32:59
34380,79,9:33:00
34381,79,9:33:01
34382,79,9:33:02
34383,77,9:33:03
34384,77,9:33:04
34385,75,9:33:05
34386,75,9:33:06
34387,74,9:33:07
34388,74,9:33:08
34389,73,9:33:09
34390,73,9:33:10
34391,73,9:33:11
34392,72,9:33:12
34393,73,9:33:13
34394,73,9:33:14
34395,74,9:33:15
34396,74,9:33:16
34397,74,9:33:17
34398,74,9:33:18
34399,74,9:33:19
34400,72,9:33:20
34401,72,9:33:21
34402,72,9:33:22
34403,72,9:33:23
34404,75,9:33:24
34405,75,9:33:25
34406,75,9:33:26
34407,75,9:33:27
34408,74,9:33:28
34409,74,9:33:29
34410,74,9:33:30
34411,74,9:33:31
34412,74,9:33:32
34413,73,9:33:33
34414,73,9:33:34
34415,74,9:33:35
34416,74,9:33:36
34417,74,9:33:37
34418,74,9:33:38
34419,71,9:33:39
34420,71,9:33:40
34421,69,9:33:41
34422,69,9:33:42
34423,67,9:33:43
34424,67,9:33:44
34425,68,9:33:45
34426,70,9:33:46
34427,70,9:33:47
34428,70,9:33:48
34429,68,9:33:49
34430,68,9:33:50
34431,67,9:33:51
34432,67,9:33:52
34433,67,9:33:53
34434,65,9:33:54
34435,65,9:33:55
34436,65,9:33:56
34437,65,9:33:57
34438,65,9:33:58
34439,65,9:33:59
34440,64,9:34:00
34441,64,9:34:01
34442,63,9:34:02
34443,63,9:34:03
34444,63,9:34:04
34445,63,9:34:05
34446,63,9:34:06
34447,63,9:34:07
34448,63,9:34:08
34449,64,9:34:09
34450,64,9:34:10
34451,64,9:34:11
34452,64,9:34:12
34453,64,9:34:13
34454,64,9:34:14
34455,64,9:34:15
34456,66,9:34:16
34457,67,9:34:17
34458,67,9:34:18
34459,67,9:34:19
34460,66,9:34:20
34461,66,9:34:21
34462,66,9:34:22
34463,66,9:34:23
34464,66,9:34:24
34465,68,9:34:25
34466,68,9:34:26
34467,68,9:34:27
34468,71,9:34:28
34469,72,9:34:29
34470,72,9:34:30
34471,72,9:34:31
34472,69,9:34:32
34473,69,9:34:33
34474,68,9:34:34
34475,68,9:34:35
34476,67,9:34:36
34477,67,9:34:37
34478,68,9:34:38
34479,68,9:34:39
34480,68,9:34:40
34481,68,9:34:41
34482,69,9:34:42
34483,69,9:34:43
34484,69,9:34:44
34485,66,9:34:45
34486,66,9:34:46
34487,65,9:34:47
34488,65,9:34:48
34489,65,9:34:49
34490,65,9:34:50
34491,65,9:34:51
34492,65,9:34:52
34493,65,9:34:53
34494,65,9:34:54
34495,68,9:34:55
34496,68,9:34:56
34497,68,9:34:57
34498,71,9:34:58
34499,69,9:34:59
34500,69,9:35:00
34501,67,9:35:01
34502,67,9:35:02
34503,66,9:35:03
34504,66,9:35:04
34505,66,9:35:05
34506,65,9:35:06
34507,65,9:35:07
34508,64,9:35:08
34509,64,9:35:09
34510,64,9:35:10
34511,64,9:35:11
34512,63,9:35:12
34513,63,9:35:13
34514,62,9:35:14
34515,62,9:35:15
34516,63,9:35:16
34517,63,9:35:17
34518,63,9:35:18
34519,64,9:35:19
34520,64,9:35:20
34521,67,9:35:21
34522,67,9:35:22
34523,65,9:35:23
34524,65,9:35:24
34525,68,9:35:25
34526,68,9:35:26
34527,69,9:35:27
34528,69,9:35:28
34529,67,9:35:29
34530,67,9:35:30
34531,66,9:35:31
34532,66,9:35:32
34533,67,9:35:33
34534,69,9:35:34
34535,69,9:35:35
34536,71,9:35:36
34537,71,9:35:37
34538,69,9:35:38
34539,69,9:35:39
34540,68,9:35:40
34541,68,9:35:41
34542,70,9:35:42
34543,70,9:35:43
34544,70,9:35:44
34545,72,9:35:45
34546,70,9:35:46
34547,70,9:35:47
34548,70,9:35:48
34549,68,9:35:49
34550,67,9:35:50
34551,67,9:35:51
34552,69,9:35:52
34553,69,9:35:53
34554,69,9:35:54
34555,71,9:35:55
34556,71,9:35:56
34557,68,9:35:57
34558,68,9:35:58
34559,68,9:35:59
34560,67,9:36:00
34561,66,9:36:01
34562,66,9:36:02
34563,66,9:36:03
34564,65,9:36:04
34565,65,9:36:05
34566,64,9:36:06
