Seconds Since Midnight,Heartbeat,Time HH:MM:SS
30848,86,8:34:08
30849,86,8:34:09
30850,86,8:34:10
30851,86,8:34:11
30852,86,8:34:12
30853,87,8:34:13
30854,87,8:34:14
30855,87,8:34:15
30856,87,8:34:16
30857,87,8:34:17
30858,87,8:34:18
30859,87,8:34:19
30860,87,8:34:20
30861,87,8:34:21
30862,87,8:34:22
30863,87,8:34:23
30864,85,8:34:24
30865,85,8:34:25
30866,85,8:34:26
30867,85,8:34:27
30868,85,8:34:28
30869,85,8:34:29
30870,86,8:34:30
30871,86,8:34:31
30872,86,8:34:32
30873,87,8:34:33
30874,87,8:34:34
30875,89,8:34:35
30876,90,8:34:36
30877,91,8:34:37
30878,92,8:34:38
30879,95,8:34:39
30880,96,8:34:40
30881,98,8:34:41
30882,100,8:34:42
30883,101,8:34:43
30884,101,8:34:44
30885,102,8:34:45
30886,102,8:34:46
30887,102,8:34:47
30888,100,8:34:48
30889,100,8:34:49
30890,98,8:34:50
30891,98,8:34:51
30892,97,8:34:52
30893,97,8:34:53
30894,98,8:34:54
30895,98,8:34:55
30896,99,8:34:56
30897,99,8:34:57
30898,99,8:34:58
30899,97,8:34:59
30900,88,8:35:00
30901,87,8:35:01
30902,85,8:35:02
30903,85,8:35:03
30904,85,8:35:04
30905,86,8:35:05
30906,85,8:35:06
30907,86,8:35:07
30908,87,8:35:08
30909,87,8:35:09
30910,87,8:35:10
30911,87,8:35:11
30912,87,8:35:12
30913,87,8:35:13
30914,87,8:35:14
30915,86,8:35:15
30916,84,8:35:16
30917,85,8:35:17
30918,85,8:35:18
30919,85,8:35:19
30920,85,8:35:20
30921,84,8:35:21
30922,83,8:35:22
30923,83,8:35:23
30924,82,8:35:24
30925,83,8:35:25
30926,83,8:35:26
30927,83,8:35:27
30928,83,8:35:28
30929,83,8:35:29
30930,84,8:35:30
30931,84,8:35:31
30932,84,8:35:32
30933,84,8:35:33
30934,84,8:35:34
30935,84,8:35:35
30936,84,8:35:36
30937,85,8:35:37
30938,85,8:35:38
30939,85,8:35:39
30940,84,8:35:40
30941,85,8:35:41
30942,85,8:35:42
30943,86,8:35:43
30944,86,8:35:44
30945,86,8:35:45
30946,86,8:35:46
30947,86,8:35:47
30948,86,8:35:48
30949,86,8:35:49
30950,85,8:35:50
30951,84,8:35:51
30952,83,8:35:52
30953,83,8:35:53
30954,84,8:35:54
30955,84,8:35:55
30956,84,8:35:56
30957,84,8:35:57
30958,84,8:35:58
30959,84,8:35:59
30960,84,8:36:00
30961,84,8:36:01
30962,84,8:36:02
30963,84,8:36:03
30964,85,8:36:04
30965,85,8:36:05
30966,86,8:36:06
30967,86,8:36:07
30968,85,8:36:08
30969,84,8:36:09
30970,83,8:36:10
30971,83,8:36:11
30972,83,8:36:12
30973,82,8:36:13
30974,83,8:36:14
30975,83,8:36:15
30976,83,8:36:16
30977,83,8:36:17
30978,83,8:36:18
30979,84,8:36:19
30980,85,8:36:20
30981,85,8:36:21
30982,87,8:36:22
30983,88,8:36:23
30984,88,8:36:24
30985,88,8:36:25
30986,90,8:36:26
30987,90,8:36:27
30988,91,8:36:28
30989,90,8:36:29
30990,90,8:36:30
30991,89,8:36:31
30992,89,8:36:32
30993,88,8:36:33
30994,87,8:36:34
30995,88,8:36:35
30996,88,8:36:36
30997,88,8:36:37
30998,89,8:36:38
30999,88,8:36:39
31000,87,8:36:40
31001,86,8:36:41
31002,86,8:36:42
31003,86,8:36:43
31004,85,8:36:44
31005,86,8:36:45
31006,86,8:36:46
31007,86,8:36:47
31008,85,8:36:48
31009,85,8:36:49
31010,85,8:36:50
31011,85,8:36:51
31012,85,8:36:52
31013,85,8:36:53
31014,86,8:36:54
31015,86,8:36:55
31016,87,8:36:56
31017,87,8:36:57
31018,88,8:36:58
31019,88,8:36:59
31020,87,8:37:00
31021,87,8:37:01
31022,87,8:37:02
31023,87,8:37:03
31024,87,8:37:04
31025,86,8:37:05
31026,87,8:37:06
31027,86,8:37:07
31028,86,8:37:08
31029,86,8:37:09
31030,86,8:37:10
31031,86,8:37:11
31032,87,8:37:12
31033,86,8:37:13
31034,86,8:37:14
31035,84,8:37:15
31036,82,8:37:16
31037,82,8:37:17
31038,82,8:37:18
31039,82,8:37:19
31040,82,8:37:20
31041,81,8:37:21
31042,82,8:37:22
31043,82,8:37:23
31044,83,8:37:24
31045,83,8:37:25
31046,82,8:37:26
31047,82,8:37:27
31048,82,8:37:28
31049,82,8:37:29
31050,82,8:37:30
31051,82,8:37:31
31052,82,8:37:32
31053,83,8:37:33
31054,83,8:37:34
31055,83,8:37:35
31056,83,8:37:36
31057,82,8:37:37
31058,82,8:37:38
31059,82,8:37:39
31060,83,8:37:40
31061,83,8:37:41
31062,83,8:37:42
31063,84,8:37:43
31064,84,8:37:44
31065,84,8:37:45
31066,83,8:37:46
31067,83,8:37:47
31068,83,8:37:48
31069,83,8:37:49
31070,83,8:37:50
31071,83,8:37:51
31072,83,8:37:52
31073,83,8:37:53
31074,82,8:37:54
31075,82,8:37:55
31076,83,8:37:56
31077,83,8:37:57
31078,83,8:37:58
31079,82,8:37:59
31080,82,8:38:00
31081,82,8:38:01
31082,82,8:38:02
31083,81,8:38:03
31084,81,8:38:04
31085,81,8:38:05
31086,81,8:38:06
31087,82,8:38:07
31088,85,8:38:08
31089,85,8:38:09
31090,86,8:38:10
31091,86,8:38:11
31092,87,8:38:12
31093,88,8:38:13
31094,90,8:38:14
31095,90,8:38:15
31096,90,8:38:16
31097,87,8:38:17
31098,87,8:38:18
31099,86,8:38:19
31100,85,8:38:20
31101,85,8:38:21
31102,83,8:38:22
31103,83,8:38:23
31104,83,8:38:24
31105,83,8:38:25
31106,83,8:38:26
31107,82,8:38:27
31108,82,8:38:28
31109,82,8:38:29
31110,82,8:38:30
31111,82,8:38:31
31112,82,8:38:32
31113,82,8:38:33
31114,82,8:38:34
31115,82,8:38:35
31116,81,8:38:36
31117,82,8:38:37
31118,83,8:38:38
31119,82,8:38:39
31120,82,8:38:40
31121,82,8:38:41
31122,82,8:38:42
31123,82,8:38:43
31124,81,8:38:44
31125,82,8:38:45
31126,82,8:38:46
31127,82,8:38:47
31128,81,8:38:48
31129,81,8:38:49
31130,81,8:38:50
31131,80,8:38:51
31132,80,8:38:52
31133,80,8:38:53
31134,80,8:38:54
31135,80,8:38:55
31136,80,8:38:56
31137,80,8:38:57
31138,80,8:38:58
31139,80,8:38:59
31140,80,8:39:00
31141,80,8:39:01
31142,81,8:39:02
31143,81,8:39:03
31144,81,8:39:04
31145,82,8:39:05
31146,82,8:39:06
31147,83,8:39:07
31148,83,8:39:08
31149,85,8:39:09
31150,85,8:39:10
31151,85,8:39:11
31152,85,8:39:12
31153,85,8:39:13
31154,85,8:39:14
31155,85,8:39:15
31156,85,8:39:16
31157,84,8:39:17
31158,84,8:39:18
31159,85,8:39:19
31160,85,8:39:20
31161,85,8:39:21
31162,85,8:39:22
31163,86,8:39:23
31164,86,8:39:24
31165,86,8:39:25
31166,85,8:39:26
31167,85,8:39:27
31168,86,8:39:28
31169,86,8:39:29
31170,87,8:39:30
31171,87,8:39:31
31172,88,8:39:32
31173,88,8:39:33
31174,88,8:39:34
31175,88,8:39:35
31176,88,8:39:36
31177,87,8:39:37
31178,87,8:39:38
31179,86,8:39:39
31180,86,8:39:40
31181,86,8:39:41
31182,85,8:39:42
31183,86,8:39:43
31184,86,8:39:44
31185,86,8:39:45
31186,85,8:39:46
31187,85,8:39:47
31188,85,8:39:48
31189,85,8:39:49
31190,85,8:39:50
31191,85,8:39:51
31192,85,8:39:52
31193,84,8:39:53
31194,84,8:39:54
31195,84,8:39:55
31196,84,8:39:56
31197,83,8:39:57
31198,83,8:39:58
31199,83,8:39:59
31200,84,8:40:00
31201,85,8:40:01
31202,85,8:40:02
31203,87,8:40:03
31204,87,8:40:04
31205,88,8:40:05
31206,89,8:40:06
31207,89,8:40:07
31208,90,8:40:08
31209,90,8:40:09
31210,92,8:40:10
31211,93,8:40:11
31212,94,8:40:12
31213,94,8:40:13
31214,94,8:40:14
31215,94,8:40:15
31216,94,8:40:16
31217,94,8:40:17
31218,94,8:40:18
31219,93,8:40:19
31220,91,8:40:20
31221,89,8:40:21
31222,87,8:40:22
31223,87,8:40:23
31224,87,8:40:24
31225,86,8:40:25
31226,84,8:40:26
31227,83,8:40:27
31228,82,8:40:28
31229,81,8:40:29
31230,81,8:40:30
31231,81,8:40:31
31232,82,8:40:32
31233,83,8:40:33
31234,83,8:40:34
31235,83,8:40:35
31236,83,8:40:36
31237,84,8:40:37
31238,84,8:40:38
31239,84,8:40:39
31240,85,8:40:40
31241,86,8:40:41
31242,86,8:40:42
31243,86,8:40:43
31244,87,8:40:44
31245,87,8:40:45
31246,87,8:40:46
31247,87,8:40:47
31248,86,8:40:48
31249,86,8:40:49
31250,85,8:40:50
31251,84,8:40:51
31252,84,8:40:52
31253,85,8:40:53
31254,85,8:40:54
31255,85,8:40:55
31256,84,8:40:56
31257,85,8:40:57
31258,85,8:40:58
31259,85,8:40:59
31260,84,8:41:00
31261,84,8:41:01
31262,84,8:41:02
31263,84,8:41:03
31264,84,8:41:04
31265,83,8:41:05
31266,83,8:41:06
31267,83,8:41:07
31268,82,8:41:08
31269,82,8:41:09
31270,83,8:41:10
31271,83,8:41:11
31272,84,8:41:12
31273,85,8:41:13
31274,85,8:41:14
31275,85,8:41:15
31276,84,8:41:16
31277,84,8:41:17
31278,84,8:41:18
31279,85,8:41:19
31280,86,8:41:20
31281,89,8:41:21
31282,90,8:41:22
31283,90,8:41:23
31284,90,8:41:24
31285,88,8:41:25
31286,87,8:41:26
31287,86,8:41:27
31288,87,8:41:28
31289,87,8:41:29
31290,87,8:41:30
31291,87,8:41:31
31292,87,8:41:32
31293,87,8:41:33
31294,87,8:41:34
31295,87,8:41:35
31296,87,8:41:36
31297,88,8:41:37
31298,89,8:41:38
31299,89,8:41:39
31300,90,8:41:40
31301,90,8:41:41
31302,89,8:41:42
31303,86,8:41:43
31304,85,8:41:44
31305,84,8:41:45
31306,82,8:41:46
31307,82,8:41:47
31308,81,8:41:48
31309,81,8:41:49
31310,82,8:41:50
31311,81,8:41:51
31312,81,8:41:52
31313,81,8:41:53
31314,81,8:41:54
31315,81,8:41:55
31316,82,8:41:56
31317,83,8:41:57
31318,84,8:41:58
31319,86,8:41:59
31320,86,8:42:00
31321,85,8:42:01
31322,85,8:42:02
31323,85,8:42:03
31324,85,8:42:04
31325,84,8:42:05
31326,85,8:42:06
31327,85,8:42:07
31328,85,8:42:08
31329,85,8:42:09
31330,85,8:42:10
31331,85,8:42:11
31332,85,8:42:12
31333,83,8:42:13
31334,83,8:42:14
31335,83,8:42:15
31336,83,8:42:16
31337,84,8:42:17
31338,84,8:42:18
31339,84,8:42:19
31340,85,8:42:20
31341,85,8:42:21
31342,85,8:42:22
31343,85,8:42:23
31344,84,8:42:24
31345,84,8:42:25
31346,83,8:42:26
31347,83,8:42:27
31348,83,8:42:28
31349,83,8:42:29
31350,83,8:42:30
31351,84,8:42:31
31352,84,8:42:32
31353,84,8:42:33
31354,85,8:42:34
31355,85,8:42:35
31356,85,8:42:36
31357,85,8:42:37
31358,85,8:42:38
31359,85,8:42:39
31360,85,8:42:40
31361,86,8:42:41
31362,86,8:42:42
31363,86,8:42:43
31364,86,8:42:44
31365,85,8:42:45
31366,85,8:42:46
31367,85,8:42:47
31368,85,8:42:48
31369,85,8:42:49
31370,85,8:42:50
31371,85,8:42:51
31372,85,8:42:52
31373,84,8:42:53
31374,83,8:42:54
31375,83,8:42:55
31376,83,8:42:56
31377,82,8:42:57
31378,82,8:42:58
31379,82,8:42:59
31380,82,8:43:00
31381,82,8:43:01
31382,82,8:43:02
31383,82,8:43:03
31384,81,8:43:04
31385,80,8:43:05
31386,80,8:43:06
31387,80,8:43:07
31388,80,8:43:08
31389,80,8:43:09
31390,80,8:43:10
31391,81,8:43:11
31392,81,8:43:12
31393,81,8:43:13
31394,81,8:43:14
31395,81,8:43:15
31396,81,8:43:16
31397,81,8:43:17
31398,81,8:43:18
31399,81,8:43:19
31400,82,8:43:20
31401,82,8:43:21
31402,81,8:43:22
31403,82,8:43:23
31404,82,8:43:24
31405,82,8:43:25
31406,82,8:43:26
31407,82,8:43:27
31408,82,8:43:28
31409,82,8:43:29
31410,82,8:43:30
31411,81,8:43:31
31412,80,8:43:32
31413,80,8:43:33
31414,79,8:43:34
31415,79,8:43:35
31416,79,8:43:36
31417,80,8:43:37
31418,81,8:43:38
31419,81,8:43:39
31420,81,8:43:40
31421,80,8:43:41
31422,80,8:43:42
31423,81,8:43:43
31424,81,8:43:44
31425,81,8:43:45
31426,81,8:43:46
31427,82,8:43:47
31428,82,8:43:48
31429,82,8:43:49
31430,82,8:43:50
31431,82,8:43:51
31432,82,8:43:52
31433,82,8:43:53
31434,82,8:43:54
31435,82,8:43:55
31436,82,8:43:56
31437,82,8:43:57
31438,82,8:43:58
31439,83,8:43:59
31440,83,8:44:00
31441,82,8:44:01
31442,81,8:44:02
31443,81,8:44:03
31444,80,8:44:04
31445,80,8:44:05
31446,80,8:44:06
31447,80,8:44:07
31448,80,8:44:08
31449,81,8:44:09
31450,81,8:44:10
31451,82,8:44:11
31452,81,8:44:12
31453,81,8:44:13
31454,82,8:44:14
31455,82,8:44:15
31456,82,8:44:16
31457,82,8:44:17
31458,82,8:44:18
31459,82,8:44:19
31460,82,8:44:20
31461,81,8:44:21
31462,81,8:44:22
31463,81,8:44:23
31464,81,8:44:24
31465,82,8:44:25
31466,82,8:44:26
31467,82,8:44:27
31468,82,8:44:28
31469,82,8:44:29
31470,82,8:44:30
31471,82,8:44:31
31472,82,8:44:32
31473,81,8:44:33
31474,81,8:44:34
31475,81,8:44:35
31476,81,8:44:36
31477,81,8:44:37
31478,81,8:44:38
31479,81,8:44:39
31480,81,8:44:40
31481,81,8:44:41
31482,81,8:44:42
31483,82,8:44:43
31484,82,8:44:44
31485,83,8:44:45
31486,83,8:44:46
31487,83,8:44:47
31488,83,8:44:48
31489,84,8:44:49
31490,84,8:44:50
31491,83,8:44:51
31492,83,8:44:52
31493,83,8:44:53
31494,83,8:44:54
31495,83,8:44:55
31496,82,8:44:56
31497,82,8:44:57
31498,82,8:44:58
31499,81,8:44:59
31500,80,8:45:00
31501,81,8:45:01
31502,81,8:45:02
31503,82,8:45:03
31504,83,8:45:04
31505,83,8:45:05
31506,85,8:45:06
31507,86,8:45:07
31508,88,8:45:08
31509,88,8:45:09
31510,88,8:45:10
31511,88,8:45:11
31512,89,8:45:12
31513,90,8:45:13
31514,90,8:45:14
31515,90,8:45:15
31516,87,8:45:16
31517,86,8:45:17
31518,84,8:45:18
31519,84,8:45:19
31520,84,8:45:20
31521,84,8:45:21
31522,84,8:45:22
31523,85,8:45:23
31524,85,8:45:24
31525,84,8:45:25
31526,84,8:45:26
31527,83,8:45:27
31528,84,8:45:28
31529,84,8:45:29
31530,84,8:45:30
31531,84,8:45:31
31532,84,8:45:32
31533,85,8:45:33
31534,85,8:45:34
31535,84,8:45:35
31536,85,8:45:36
31537,85,8:45:37
31538,86,8:45:38
31539,87,8:45:39
31540,89,8:45:40
31541,91,8:45:41
31542,92,8:45:42
31543,93,8:45:43
31544,93,8:45:44
31545,90,8:45:45
31546,89,8:45:46
31547,88,8:45:47
31548,88,8:45:48
31549,88,8:45:49
31550,88,8:45:50
31551,88,8:45:51
31552,87,8:45:52
31553,85,8:45:53
31554,84,8:45:54
31555,84,8:45:55
31556,83,8:45:56
31557,83,8:45:57
31558,83,8:45:58
31559,85,8:45:59
31560,86,8:46:00
31561,87,8:46:01
31562,88,8:46:02
31563,88,8:46:03
31564,88,8:46:04
31565,86,8:46:05
31566,85,8:46:06
31567,84,8:46:07
31568,83,8:46:08
31569,82,8:46:09
31570,82,8:46:10
31571,81,8:46:11
31572,81,8:46:12
31573,81,8:46:13
31574,81,8:46:14
31575,81,8:46:15
31576,81,8:46:16
31577,81,8:46:17
31578,79,8:46:18
31579,79,8:46:19
31580,79,8:46:20
31581,78,8:46:21
31582,77,8:46:22
31583,77,8:46:23
31584,77,8:46:24
31585,77,8:46:25
31586,77,8:46:26
31587,77,8:46:27
31588,78,8:46:28
31589,78,8:46:29
31590,78,8:46:30
31591,78,8:46:31
31592,78,8:46:32
31593,77,8:46:33
31594,77,8:46:34
31595,76,8:46:35
31596,76,8:46:36
31597,76,8:46:37
31598,76,8:46:38
31599,77,8:46:39
31600,78,8:46:40
31601,78,8:46:41
31602,78,8:46:42
31603,79,8:46:43
31604,79,8:46:44
31605,79,8:46:45
31606,79,8:46:46
31607,79,8:46:47
31608,79,8:46:48
31609,79,8:46:49
31610,78,8:46:50
31611,79,8:46:51
31612,78,8:46:52
31613,77,8:46:53
31614,77,8:46:54
31615,77,8:46:55
31616,77,8:46:56
31617,77,8:46:57
31618,77,8:46:58
31619,78,8:46:59
31620,79,8:47:00
31621,79,8:47:01
31622,78,8:47:02
31623,78,8:47:03
31624,78,8:47:04
31625,78,8:47:05
31626,78,8:47:06
31627,78,8:47:07
31628,79,8:47:08
31629,79,8:47:09
31630,79,8:47:10
31631,79,8:47:11
31632,79,8:47:12
31633,80,8:47:13
31634,80,8:47:14
31635,81,8:47:15
31636,81,8:47:16
31637,82,8:47:17
31638,81,8:47:18
31639,81,8:47:19
31640,82,8:47:20
31641,83,8:47:21
31642,84,8:47:22
31643,85,8:47:23
31644,88,8:47:24
31645,89,8:47:25
31646,91,8:47:26
31647,92,8:47:27
31648,93,8:47:28
31649,93,8:47:29
31650,94,8:47:30
31651,93,8:47:31
31652,91,8:47:32
31653,90,8:47:33
31654,90,8:47:34
31655,88,8:47:35
31656,87,8:47:36
31657,85,8:47:37
31658,85,8:47:38
31659,85,8:47:39
31660,85,8:47:40
31661,85,8:47:41
31662,84,8:47:42
31663,83,8:47:43
31664,83,8:47:44
31665,81,8:47:45
31666,81,8:47:46
31667,81,8:47:47
31668,82,8:47:48
31669,83,8:47:49
31670,83,8:47:50
31671,84,8:47:51
31672,84,8:47:52
31673,84,8:47:53
31674,84,8:47:54
31675,84,8:47:55
31676,85,8:47:56
31677,86,8:47:57
31678,89,8:47:58
31679,89,8:47:59
31680,90,8:48:00
31681,90,8:48:01
31682,90,8:48:02
31683,91,8:48:03
31684,90,8:48:04
31685,89,8:48:05
31686,89,8:48:06
31687,87,8:48:07
31688,85,8:48:08
31689,83,8:48:09
31690,81,8:48:10
31691,81,8:48:11
31692,81,8:48:12
31693,80,8:48:13
31694,79,8:48:14
31695,79,8:48:15
31696,79,8:48:16
31697,79,8:48:17
31698,80,8:48:18
31699,81,8:48:19
31700,81,8:48:20
31701,81,8:48:21
31702,82,8:48:22
31703,82,8:48:23
31704,82,8:48:24
31705,82,8:48:25
31706,82,8:48:26
31707,82,8:48:27
31708,82,8:48:28
31709,82,8:48:29
31710,82,8:48:30
31711,83,8:48:31
31712,85,8:48:32
31713,85,8:48:33
31714,85,8:48:34
31715,84,8:48:35
31716,82,8:48:36
31717,81,8:48:37
31718,81,8:48:38
31719,80,8:48:39
31720,80,8:48:40
31721,82,8:48:41
31722,82,8:48:42
31723,82,8:48:43
31724,81,8:48:44
31725,80,8:48:45
31726,79,8:48:46
31727,77,8:48:47
31728,76,8:48:48
31729,76,8:48:49
31730,76,8:48:50
31731,77,8:48:51
31732,77,8:48:52
31733,77,8:48:53
31734,77,8:48:54
31735,77,8:48:55
31736,77,8:48:56
31737,78,8:48:57
31738,78,8:48:58
31739,78,8:48:59
31740,79,8:49:00
31741,79,8:49:01
31742,80,8:49:02
31743,80,8:49:03
31744,81,8:49:04
31745,81,8:49:05
31746,81,8:49:06
31747,82,8:49:07
31748,83,8:49:08
31749,83,8:49:09
31750,83,8:49:10
31751,82,8:49:11
31752,81,8:49:12
31753,80,8:49:13
31754,79,8:49:14
31755,79,8:49:15
31756,79,8:49:16
31757,80,8:49:17
31758,79,8:49:18
31759,79,8:49:19
31760,79,8:49:20
31761,79,8:49:21
31762,79,8:49:22
31763,78,8:49:23
31764,78,8:49:24
31765,76,8:49:25
31766,76,8:49:26
31767,76,8:49:27
31768,76,8:49:28
31769,76,8:49:29
31770,76,8:49:30
31771,76,8:49:31
31772,77,8:49:32
31773,77,8:49:33
31774,77,8:49:34
31775,77,8:49:35
31776,77,8:49:36
31777,76,8:49:37
31778,77,8:49:38
31779,77,8:49:39
31780,77,8:49:40
31781,77,8:49:41
31782,77,8:49:42
31783,76,8:49:43
31784,76,8:49:44
31785,76,8:49:45
31786,76,8:49:46
31787,76,8:49:47
31788,76,8:49:48
31789,76,8:49:49
31790,76,8:49:50
31791,76,8:49:51
31792,76,8:49:52
31793,76,8:49:53
31794,75,8:49:54
31795,76,8:49:55
31796,77,8:49:56
31797,77,8:49:57
31798,77,8:49:58
31799,77,8:49:59
31800,76,8:50:00
31801,76,8:50:01
31802,75,8:50:02
31803,75,8:50:03
31804,74,8:50:04
31805,74,8:50:05
31806,74,8:50:06
31807,75,8:50:07
31808,76,8:50:08
31809,76,8:50:09
31810,77,8:50:10
31811,76,8:50:11
31812,76,8:50:12
31813,76,8:50:13
31814,76,8:50:14
31815,76,8:50:15
31816,76,8:50:16
31817,76,8:50:17
31818,76,8:50:18
31819,76,8:50:19
31820,76,8:50:20
31821,76,8:50:21
31822,76,8:50:22
31823,76,8:50:23
31824,76,8:50:24
31825,76,8:50:25
31826,77,8:50:26
31827,77,8:50:27
31828,78,8:50:28
31829,78,8:50:29
31830,78,8:50:30
31831,78,8:50:31
31832,77,8:50:32
31833,77,8:50:33
31834,77,8:50:34
31835,76,8:50:35
31836,76,8:50:36
31837,77,8:50:37
31838,77,8:50:38
31839,78,8:50:39
31840,78,8:50:40
31841,78,8:50:41
31842,79,8:50:42
