Seconds Since Midnight,Heartbeat,Time HH:MM:SS
38241,76,10:37:21
38242,75,10:37:22
38243,75,10:37:23
38244,75,10:37:24
38245,75,10:37:25
38246,75,10:37:26
38247,75,10:37:27
38248,75,10:37:28
38249,75,10:37:29
38250,76,10:37:30
38251,76,10:37:31
38252,76,10:37:32
38253,76,10:37:33
38254,75,10:37:34
38255,75,10:37:35
38256,75,10:37:36
38257,75,10:37:37
38258,75,10:37:38
38259,75,10:37:39
38260,75,10:37:40
38261,75,10:37:41
38262,75,10:37:42
38263,75,10:37:43
38264,76,10:37:44
38265,76,10:37:45
38266,76,10:37:46
38267,76,10:37:47
38268,76,10:37:48
38269,76,10:37:49
38270,76,10:37:50
38271,76,10:37:51
38272,77,10:37:52
38273,77,10:37:53
38274,78,10:37:54
38275,79,10:37:55
38276,79,10:37:56
38277,80,10:37:57
38278,80,10:37:58
38279,80,10:37:59
38280,81,10:38:00
38281,81,10:38:01
38282,81,10:38:02
38283,81,10:38:03
38284,80,10:38:04
38285,80,10:38:05
38286,80,10:38:06
38287,80,10:38:07
38288,79,10:38:08
38289,79,10:38:09
38290,79,10:38:10
38291,79,10:38:11
38292,79,10:38:12
38293,79,10:38:13
38294,80,10:38:14
38295,81,10:38:15
38296,82,10:38:16
38297,82,10:38:17
38298,85,10:38:18
38299,86,10:38:19
38300,86,10:38:20
38301,87,10:38:21
38302,87,10:38:22
38303,87,10:38:23
38304,87,10:38:24
38305,87,10:38:25
38306,86,10:38:26
38307,86,10:38:27
38308,86,10:38:28
38309,86,10:38:29
38310,86,10:38:30
38311,85,10:38:31
38312,83,10:38:32
38313,82,10:38:33
38314,79,10:38:34
38315,79,10:38:35
38316,79,10:38:36
38317,79,10:38:37
38318,80,10:38:38
38319,80,10:38:39
38320,81,10:38:40
38321,81,10:38:41
38322,82,10:38:42
38323,83,10:38:43
38324,83,10:38:44
38325,85,10:38:45
38326,86,10:38:46
38327,87,10:38:47
38328,88,10:38:48
38329,87,10:38:49
38330,87,10:38:50
38331,85,10:38:51
38332,82,10:38:52
38333,81,10:38:53
38334,80,10:38:54
38335,79,10:38:55
38336,79,10:38:56
38337,78,10:38:57
38338,78,10:38:58
38339,77,10:38:59
38340,76,10:39:00
38341,76,10:39:01
38342,76,10:39:02
38343,75,10:39:03
38344,74,10:39:04
38345,74,10:39:05
38346,75,10:39:06
38347,75,10:39:07
38348,75,10:39:08
38349,74,10:39:09
38350,75,10:39:10
38351,75,10:39:11
38352,75,10:39:12
38353,75,10:39:13
38354,75,10:39:14
38355,74,10:39:15
38356,75,10:39:16
38357,74,10:39:17
38358,74,10:39:18
38359,74,10:39:19
38360,74,10:39:20
38361,74,10:39:21
38362,75,10:39:22
38363,75,10:39:23
38364,75,10:39:24
38365,75,10:39:25
38366,75,10:39:26
38367,74,10:39:27
38368,74,10:39:28
38369,74,10:39:29
38370,73,10:39:30
38371,73,10:39:31
38372,74,10:39:32
38373,74,10:39:33
38374,75,10:39:34
38375,76,10:39:35
38376,77,10:39:36
38377,78,10:39:37
38378,79,10:39:38
38379,78,10:39:39
38380,77,10:39:40
38381,76,10:39:41
38382,76,10:39:42
38383,76,10:39:43
38384,76,10:39:44
38385,76,10:39:45
38386,76,10:39:46
38387,75,10:39:47
38388,75,10:39:48
38389,76,10:39:49
38390,78,10:39:50
38391,79,10:39:51
38392,80,10:39:52
38393,80,10:39:53
38394,79,10:39:54
38395,79,10:39:55
38396,79,10:39:56
38397,79,10:39:57
38398,78,10:39:58
38399,77,10:39:59
38400,78,10:40:00
38401,78,10:40:01
38402,78,10:40:02
38403,77,10:40:03
38404,77,10:40:04
38405,76,10:40:05
38406,76,10:40:06
38407,75,10:40:07
38408,75,10:40:08
38409,75,10:40:09
38410,75,10:40:10
38411,75,10:40:11
38412,74,10:40:12
38413,74,10:40:13
38414,74,10:40:14
38415,75,10:40:15
38416,75,10:40:16
38417,75,10:40:17
38418,75,10:40:18
38419,75,10:40:19
38420,74,10:40:20
38421,75,10:40:21
38422,75,10:40:22
38423,75,10:40:23
38424,75,10:40:24
38425,75,10:40:25
38426,75,10:40:26
38427,75,10:40:27
38428,76,10:40:28
38429,76,10:40:29
38430,75,10:40:30
38431,75,10:40:31
38432,75,10:40:32
38433,75,10:40:33
38434,75,10:40:34
38435,75,10:40:35
38436,75,10:40:36
38437,75,10:40:37
38438,75,10:40:38
38439,75,10:40:39
38440,76,10:40:40
38441,76,10:40:41
38442,76,10:40:42
38443,76,10:40:43
38444,75,10:40:44
38445,75,10:40:45
38446,75,10:40:46
38447,75,10:40:47
38448,76,10:40:48
38449,76,10:40:49
38450,77,10:40:50
38451,80,10:40:51
38452,80,10:40:52
38453,80,10:40:53
38454,80,10:40:54
38455,80,10:40:55
38456,78,10:40:56
38457,77,10:40:57
38458,77,10:40:58
38459,77,10:40:59
38460,77,10:41:00
38461,77,10:41:01
38462,77,10:41:02
38463,77,10:41:03
38464,77,10:41:04
38465,77,10:41:05
38466,78,10:41:06
38467,78,10:41:07
38468,77,10:41:08
38469,77,10:41:09
38470,77,10:41:10
38471,77,10:41:11
38472,77,10:41:12
38473,76,10:41:13
38474,76,10:41:14
38475,76,10:41:15
38476,76,10:41:16
38477,76,10:41:17
38478,76,10:41:18
38479,77,10:41:19
38480,77,10:41:20
38481,77,10:41:21
38482,77,10:41:22
38483,77,10:41:23
38484,77,10:41:24
38485,77,10:41:25
38486,77,10:41:26
38487,79,10:41:27
38488,79,10:41:28
38489,79,10:41:29
38490,79,10:41:30
38491,79,10:41:31
38492,78,10:41:32
38493,73,10:41:33
38494,72,10:41:34
38495,71,10:41:35
38496,72,10:41:36
38497,73,10:41:37
38498,74,10:41:38
38499,76,10:41:39
38500,77,10:41:40
38501,77,10:41:41
38502,80,10:41:42
38503,81,10:41:43
38504,81,10:41:44
38505,82,10:41:45
38506,82,10:41:46
38507,82,10:41:47
38508,82,10:41:48
38509,84,10:41:49
38510,84,10:41:50
38511,85,10:41:51
38512,86,10:41:52
38513,88,10:41:53
38514,88,10:41:54
38515,89,10:41:55
38516,89,10:41:56
38517,88,10:41:57
38518,87,10:41:58
38519,85,10:41:59
38520,84,10:42:00
38521,83,10:42:01
38522,81,10:42:02
38523,81,10:42:03
38524,81,10:42:04
38525,81,10:42:05
38526,81,10:42:06
38527,80,10:42:07
38528,79,10:42:08
38529,79,10:42:09
38530,78,10:42:10
38531,78,10:42:11
38532,79,10:42:12
38533,79,10:42:13
38534,80,10:42:14
38535,79,10:42:15
38536,79,10:42:16
38537,79,10:42:17
38538,79,10:42:18
38539,79,10:42:19
38540,79,10:42:20
38541,79,10:42:21
38542,79,10:42:22
38543,79,10:42:23
38544,79,10:42:24
38545,80,10:42:25
38546,80,10:42:26
38547,81,10:42:27
38548,83,10:42:28
38549,84,10:42:29
38550,84,10:42:30
38551,84,10:42:31
38552,81,10:42:32
38553,80,10:42:33
38554,80,10:42:34
38555,80,10:42:35
38556,80,10:42:36
38557,80,10:42:37
38558,80,10:42:38
38559,79,10:42:39
38560,79,10:42:40
38561,79,10:42:41
38562,79,10:42:42
38563,79,10:42:43
38564,79,10:42:44
38565,79,10:42:45
38566,79,10:42:46
38567,78,10:42:47
38568,79,10:42:48
38569,79,10:42:49
38570,78,10:42:50
38571,78,10:42:51
38572,78,10:42:52
38573,78,10:42:53
38574,78,10:42:54
38575,77,10:42:55
38576,77,10:42:56
38577,77,10:42:57
38578,77,10:42:58
38579,77,10:42:59
38580,77,10:43:00
38581,77,10:43:01
38582,77,10:43:02
38583,79,10:43:03
38584,79,10:43:04
38585,79,10:43:05
38586,79,10:43:06
38587,79,10:43:07
38588,79,10:43:08
38589,77,10:43:09
38590,77,10:43:10
38591,77,10:43:11
38592,77,10:43:12
38593,76,10:43:13
38594,77,10:43:14
38595,76,10:43:15
38596,76,10:43:16
38597,76,10:43:17
38598,76,10:43:18
38599,76,10:43:19
38600,76,10:43:20
38601,76,10:43:21
38602,76,10:43:22
38603,74,10:43:23
38604,74,10:43:24
38605,75,10:43:25
38606,75,10:43:26
38607,75,10:43:27
38608,75,10:43:28
38609,75,10:43:29
38610,75,10:43:30
38611,76,10:43:31
38612,76,10:43:32
38613,77,10:43:33
38614,77,10:43:34
38615,77,10:43:35
38616,77,10:43:36
38617,77,10:43:37
38618,77,10:43:38
38619,77,10:43:39
38620,77,10:43:40
38621,77,10:43:41
38622,77,10:43:42
38623,77,10:43:43
38624,78,10:43:44
38625,78,10:43:45
38626,77,10:43:46
38627,77,10:43:47
38628,77,10:43:48
38629,78,10:43:49
38630,79,10:43:50
38631,81,10:43:51
38632,82,10:43:52
38633,83,10:43:53
38634,83,10:43:54
38635,84,10:43:55
38636,84,10:43:56
38637,84,10:43:57
38638,84,10:43:58
38639,85,10:43:59
38640,85,10:44:00
38641,84,10:44:01
38642,84,10:44:02
38643,83,10:44:03
38644,83,10:44:04
38645,83,10:44:05
38646,82,10:44:06
38647,82,10:44:07
38648,82,10:44:08
38649,82,10:44:09
38650,82,10:44:10
38651,83,10:44:11
38652,83,10:44:12
38653,85,10:44:13
38654,86,10:44:14
38655,87,10:44:15
38656,88,10:44:16
38657,88,10:44:17
38658,89,10:44:18
38659,90,10:44:19
38660,90,10:44:20
38661,89,10:44:21
38662,88,10:44:22
38663,88,10:44:23
38664,87,10:44:24
38665,87,10:44:25
38666,87,10:44:26
38667,87,10:44:27
38668,88,10:44:28
38669,88,10:44:29
38670,88,10:44:30
38671,88,10:44:31
38672,88,10:44:32
38673,88,10:44:33
38674,88,10:44:34
38675,89,10:44:35
38676,89,10:44:36
38677,88,10:44:37
38678,87,10:44:38
38679,87,10:44:39
38680,87,10:44:40
38681,84,10:44:41
38682,83,10:44:42
38683,80,10:44:43
38684,80,10:44:44
38685,81,10:44:45
38686,82,10:44:46
38687,82,10:44:47
38688,82,10:44:48
38689,81,10:44:49
38690,80,10:44:50
38691,80,10:44:51
38692,79,10:44:52
38693,79,10:44:53
38694,79,10:44:54
38695,80,10:44:55
38696,80,10:44:56
38697,79,10:44:57
38698,79,10:44:58
38699,79,10:44:59
38700,79,10:45:00
38701,78,10:45:01
38702,78,10:45:02
38703,78,10:45:03
38704,77,10:45:04
38705,77,10:45:05
38706,77,10:45:06
38707,77,10:45:07
38708,77,10:45:08
38709,78,10:45:09
38710,78,10:45:10
38711,77,10:45:11
38712,77,10:45:12
38713,77,10:45:13
38714,77,10:45:14
38715,77,10:45:15
38716,76,10:45:16
38717,76,10:45:17
38718,76,10:45:18
38719,75,10:45:19
38720,75,10:45:20
38721,75,10:45:21
38722,75,10:45:22
38723,75,10:45:23
38724,76,10:45:24
38725,76,10:45:25
38726,76,10:45:26
38727,75,10:45:27
38728,74,10:45:28
38729,74,10:45:29
38730,74,10:45:30
38731,74,10:45:31
38732,74,10:45:32
38733,73,10:45:33
38734,73,10:45:34
38735,72,10:45:35
38736,72,10:45:36
38737,73,10:45:37
38738,73,10:45:38
38739,73,10:45:39
38740,73,10:45:40
38741,73,10:45:41
38742,74,10:45:42
38743,74,10:45:43
38744,74,10:45:44
38745,74,10:45:45
38746,74,10:45:46
38747,74,10:45:47
38748,74,10:45:48
38749,74,10:45:49
38750,74,10:45:50
38751,74,10:45:51
38752,73,10:45:52
38753,73,10:45:53
38754,73,10:45:54
38755,74,10:45:55
38756,74,10:45:56
38757,74,10:45:57
38758,74,10:45:58
38759,74,10:45:59
38760,74,10:46:00
38761,74,10:46:01
38762,74,10:46:02
38763,74,10:46:03
38764,74,10:46:04
38765,75,10:46:05
38766,75,10:46:06
38767,75,10:46:07
38768,76,10:46:08
38769,76,10:46:09
38770,76,10:46:10
38771,75,10:46:11
38772,75,10:46:12
38773,75,10:46:13
38774,74,10:46:14
38775,75,10:46:15
38776,75,10:46:16
38777,77,10:46:17
38778,78,10:46:18
38779,78,10:46:19
38780,79,10:46:20
38781,79,10:46:21
38782,81,10:46:22
38783,82,10:46:23
38784,82,10:46:24
38785,81,10:46:25
38786,79,10:46:26
38787,78,10:46:27
38788,77,10:46:28
38789,77,10:46:29
38790,76,10:46:30
38791,76,10:46:31
38792,75,10:46:32
38793,75,10:46:33
38794,75,10:46:34
38795,75,10:46:35
38796,75,10:46:36
38797,75,10:46:37
38798,75,10:46:38
38799,75,10:46:39
38800,74,10:46:40
38801,75,10:46:41
38802,75,10:46:42
38803,74,10:46:43
38804,74,10:46:44
38805,75,10:46:45
38806,75,10:46:46
38807,75,10:46:47
38808,75,10:46:48
38809,75,10:46:49
38810,75,10:46:50
38811,74,10:46:51
38812,74,10:46:52
38813,74,10:46:53
38814,73,10:46:54
38815,73,10:46:55
38816,73,10:46:56
38817,72,10:46:57
38818,72,10:46:58
38819,72,10:46:59
38820,72,10:47:00
38821,72,10:47:01
38822,72,10:47:02
38823,71,10:47:03
38824,71,10:47:04
38825,70,10:47:05
38826,71,10:47:06
38827,71,10:47:07
38828,71,10:47:08
38829,72,10:47:09
38830,72,10:47:10
38831,72,10:47:11
38832,72,10:47:12
38833,71,10:47:13
38834,71,10:47:14
38835,71,10:47:15
38836,70,10:47:16
38837,70,10:47:17
38838,70,10:47:18
38839,70,10:47:19
38840,70,10:47:20
38841,71,10:47:21
38842,71,10:47:22
38843,71,10:47:23
38844,73,10:47:24
38845,73,10:47:25
38846,76,10:47:26
38847,76,10:47:27
38848,78,10:47:28
38849,78,10:47:29
38850,78,10:47:30
38851,77,10:47:31
38852,78,10:47:32
38853,78,10:47:33
38854,79,10:47:34
38855,80,10:47:35
38856,80,10:47:36
38857,80,10:47:37
38858,80,10:47:38
38859,79,10:47:39
38860,78,10:47:40
38861,77,10:47:41
38862,75,10:47:42
38863,74,10:47:43
38864,73,10:47:44
38865,74,10:47:45
38866,74,10:47:46
38867,75,10:47:47
38868,75,10:47:48
38869,75,10:47:49
38870,75,10:47:50
38871,75,10:47:51
38872,75,10:47:52
38873,74,10:47:53
38874,73,10:47:54
38875,73,10:47:55
38876,73,10:47:56
38877,72,10:47:57
38878,72,10:47:58
38879,72,10:47:59
38880,72,10:48:00
38881,71,10:48:01
38882,71,10:48:02
38883,71,10:48:03
38884,71,10:48:04
38885,71,10:48:05
38886,71,10:48:06
38887,71,10:48:07
38888,71,10:48:08
38889,71,10:48:09
38890,71,10:48:10
38891,72,10:48:11
38892,72,10:48:12
38893,73,10:48:13
38894,72,10:48:14
38895,72,10:48:15
38896,72,10:48:16
38897,72,10:48:17
38898,72,10:48:18
38899,72,10:48:19
38900,72,10:48:20
38901,72,10:48:21
38902,72,10:48:22
38903,72,10:48:23
38904,72,10:48:24
38905,72,10:48:25
38906,73,10:48:26
38907,73,10:48:27
38908,73,10:48:28
38909,73,10:48:29
38910,73,10:48:30
38911,73,10:48:31
38912,74,10:48:32
38913,74,10:48:33
38914,75,10:48:34
38915,76,10:48:35
38916,76,10:48:36
38917,75,10:48:37
38918,75,10:48:38
38919,74,10:48:39
38920,74,10:48:40
38921,74,10:48:41
38922,74,10:48:42
38923,74,10:48:43
38924,74,10:48:44
38925,74,10:48:45
38926,74,10:48:46
38927,74,10:48:47
38928,74,10:48:48
38929,74,10:48:49
38930,74,10:48:50
38931,75,10:48:51
38932,75,10:48:52
38933,75,10:48:53
38934,75,10:48:54
38935,75,10:48:55
38936,75,10:48:56
38937,74,10:48:57
38938,74,10:48:58
38939,75,10:48:59
38940,76,10:49:00
38941,76,10:49:01
38942,76,10:49:02
38943,76,10:49:03
38944,75,10:49:04
38945,74,10:49:05
38946,74,10:49:06
38947,73,10:49:07
38948,73,10:49:08
38949,73,10:49:09
38950,73,10:49:10
38951,73,10:49:11
38952,73,10:49:12
38953,73,10:49:13
38954,73,10:49:14
38955,73,10:49:15
38956,73,10:49:16
38957,73,10:49:17
38958,73,10:49:18
38959,73,10:49:19
38960,73,10:49:20
38961,73,10:49:21
38962,74,10:49:22
38963,75,10:49:23
38964,75,10:49:24
38965,75,10:49:25
38966,75,10:49:26
38967,76,10:49:27
38968,76,10:49:28
38969,76,10:49:29
38970,76,10:49:30
38971,76,10:49:31
38972,76,10:49:32
38973,76,10:49:33
38974,76,10:49:34
38975,76,10:49:35
38976,76,10:49:36
38977,76,10:49:37
38978,76,10:49:38
38979,76,10:49:39
38980,75,10:49:40
38981,75,10:49:41
38982,75,10:49:42
38983,75,10:49:43
38984,75,10:49:44
38985,75,10:49:45
38986,76,10:49:46
38987,76,10:49:47
38988,77,10:49:48
38989,77,10:49:49
38990,77,10:49:50
38991,77,10:49:51
38992,77,10:49:52
38993,77,10:49:53
38994,77,10:49:54
38995,77,10:49:55
38996,77,10:49:56
38997,77,10:49:57
38998,77,10:49:58
38999,77,10:49:59
39000,76,10:50:00
39001,76,10:50:01
39002,76,10:50:02
39003,76,10:50:03
39004,76,10:50:04
39005,76,10:50:05
39006,76,10:50:06
39007,76,10:50:07
39008,76,10:50:08
39009,76,10:50:09
39010,76,10:50:10
39011,75,10:50:11
39012,75,10:50:12
39013,76,10:50:13
39014,76,10:50:14
39015,77,10:50:15
39016,79,10:50:16
39017,79,10:50:17
39018,81,10:50:18
39019,82,10:50:19
39020,83,10:50:20
39021,83,10:50:21
39022,83,10:50:22
39023,83,10:50:23
39024,82,10:50:24
39025,82,10:50:25
39026,82,10:50:26
39027,82,10:50:27
39028,81,10:50:28
39029,81,10:50:29
39030,80,10:50:30
39031,79,10:50:31
39032,79,10:50:32
39033,78,10:50:33
39034,78,10:50:34
39035,78,10:50:35
39036,78,10:50:36
39037,77,10:50:37
39038,77,10:50:38
39039,77,10:50:39
39040,77,10:50:40
39041,76,10:50:41
39042,76,10:50:42
39043,76,10:50:43
39044,76,10:50:44
39045,76,10:50:45
39046,76,10:50:46
39047,76,10:50:47
39048,76,10:50:48
39049,76,10:50:49
39050,75,10:50:50
39051,75,10:50:51
39052,75,10:50:52
39053,75,10:50:53
39054,75,10:50:54
39055,75,10:50:55
39056,75,10:50:56
39057,75,10:50:57
39058,75,10:50:58
39059,76,10:50:59
39060,76,10:51:00
39061,77,10:51:01
39062,77,10:51:02
39063,77,10:51:03
39064,78,10:51:04
39065,78,10:51:05
39066,77,10:51:06
39067,77,10:51:07
39068,77,10:51:08
39069,77,10:51:09
39070,77,10:51:10
39071,77,10:51:11
39072,77,10:51:12
39073,77,10:51:13
39074,76,10:51:14
39075,76,10:51:15
39076,76,10:51:16
39077,76,10:51:17
39078,76,10:51:18
39079,76,10:51:19
39080,76,10:51:20
39081,75,10:51:21
39082,75,10:51:22
39083,75,10:51:23
39084,75,10:51:24
39085,76,10:51:25
39086,76,10:51:26
39087,76,10:51:27
39088,76,10:51:28
39089,76,10:51:29
39090,76,10:51:30
39091,76,10:51:31
39092,76,10:51:32
39093,77,10:51:33
39094,77,10:51:34
39095,77,10:51:35
39096,77,10:51:36
39097,77,10:51:37
39098,77,10:51:38
39099,77,10:51:39
39100,77,10:51:40
39101,77,10:51:41
39102,77,10:51:42
39103,77,10:51:43
39104,78,10:51:44
39105,78,10:51:45
39106,78,10:51:46
39107,78,10:51:47
39108,78,10:51:48
39109,78,10:51:49
39110,78,10:51:50
39111,78,10:51:51
39112,78,10:51:52
39113,78,10:51:53
39114,79,10:51:54
39115,79,10:51:55
39116,80,10:51:56
39117,81,10:51:57
39118,82,10:51:58
39119,83,10:51:59
39120,83,10:52:00
39121,83,10:52:01
39122,83,10:52:02
39123,82,10:52:03
39124,82,10:52:04
39125,82,10:52:05
39126,81,10:52:06
39127,81,10:52:07
39128,79,10:52:08
39129,78,10:52:09
39130,78,10:52:10
39131,79,10:52:11
39132,79,10:52:12
39133,80,10:52:13
39134,80,10:52:14
39135,80,10:52:15
39136,80,10:52:16
39137,79,10:52:17
39138,78,10:52:18
39139,78,10:52:19
39140,77,10:52:20
39141,77,10:52:21
39142,77,10:52:22
39143,77,10:52:23
39144,76,10:52:24
39145,76,10:52:25
39146,76,10:52:26
39147,76,10:52:27
39148,76,10:52:28
39149,75,10:52:29
39150,75,10:52:30
39151,74,10:52:31
