Seconds Since Midnight,Heartbeat,Time HH:MM:SS
37667,84,10:27:47
37668,85,10:27:48
37669,85,10:27:49
37670,86,10:27:50
37671,86,10:27:51
37672,83,10:27:52
37673,83,10:27:53
37674,86,10:27:54
37675,86,10:27:55
37676,86,10:27:56
37677,86,10:27:57
37678,86,10:27:58
37679,83,10:27:59
37680,82,10:28:00
37681,82,10:28:01
37682,83,10:28:02
37683,84,10:28:03
37684,84,10:28:04
37685,84,10:28:05
37686,84,10:28:06
37687,83,10:28:07
37688,81,10:28:08
37689,81,10:28:09
37690,83,10:28:10
37691,84,10:28:11
37692,85,10:28:12
37693,85,10:28:13
37694,85,10:28:14
37695,86,10:28:15
37696,86,10:28:16
37697,86,10:28:17
37698,88,10:28:18
37699,88,10:28:19
37700,90,10:28:20
37701,90,10:28:21
37702,83,10:28:22
37703,79,10:28:23
37704,79,10:28:24
37705,79,10:28:25
37706,82,10:28:26
37707,82,10:28:27
37708,84,10:28:28
37709,84,10:28:29
37710,84,10:28:30
37711,83,10:28:31
37712,84,10:28:32
37713,91,10:28:33
37714,93,10:28:34
37715,93,10:28:35
37716,95,10:28:36
37717,95,10:28:37
37718,95,10:28:38
37719,95,10:28:39
37720,92,10:28:40
37721,90,10:28:41
37722,90,10:28:42
37723,90,10:28:43
37724,89,10:28:44
37725,89,10:28:45
37726,88,10:28:46
37727,88,10:28:47
37728,85,10:28:48
37729,83,10:28:49
37730,83,10:28:50
37731,84,10:28:51
37732,84,10:28:52
37733,84,10:28:53
37734,87,10:28:54
37735,87,10:28:55
37736,80,10:28:56
37737,79,10:28:57
37738,79,10:28:58
37739,77,10:28:59
37740,77,10:29:00
37741,79,10:29:01
37742,78,10:29:02
37743,78,10:29:03
37744,78,10:29:04
37745,76,10:29:05
37746,76,10:29:06
37747,76,10:29:07
37748,76,10:29:08
37749,77,10:29:09
37750,78,10:29:10
37751,78,10:29:11
37752,79,10:29:12
37753,78,10:29:13
37754,78,10:29:14
37755,83,10:29:15
37756,83,10:29:16
37757,83,10:29:17
37758,87,10:29:18
37759,87,10:29:19
37760,97,10:29:20
37761,97,10:29:21
37762,97,10:29:22
37763,99,10:29:23
37764,93,10:29:24
37765,91,10:29:25
37766,91,10:29:26
37767,91,10:29:27
37768,91,10:29:28
37769,91,10:29:29
37770,89,10:29:30
37771,89,10:29:31
37772,89,10:29:32
37773,90,10:29:33
37774,88,10:29:34
37775,88,10:29:35
37776,86,10:29:36
37777,83,10:29:37
37778,83,10:29:38
37779,83,10:29:39
37780,84,10:29:40
37781,84,10:29:41
37782,84,10:29:42
37783,84,10:29:43
37784,86,10:29:44
37785,86,10:29:45
37786,88,10:29:46
37787,92,10:29:47
37788,92,10:29:48
37789,92,10:29:49
37790,92,10:29:50
37791,92,10:29:51
37792,83,10:29:52
37793,83,10:29:53
37794,82,10:29:54
37795,82,10:29:55
37796,82,10:29:56
37797,81,10:29:57
37798,79,10:29:58
37799,78,10:29:59
37800,78,10:30:00
37801,78,10:30:01
37802,77,10:30:02
37803,77,10:30:03
37804,80,10:30:04
37805,80,10:30:05
37806,80,10:30:06
37807,80,10:30:07
37808,80,10:30:08
37809,80,10:30:09
37810,80,10:30:10
37811,80,10:30:11
37812,80,10:30:12
37813,80,10:30:13
37814,78,10:30:14
37815,78,10:30:15
37816,78,10:30:16
37817,78,10:30:17
37818,78,10:30:18
37819,78,10:30:19
37820,78,10:30:20
37821,78,10:30:21
37822,78,10:30:22
37823,78,10:30:23
37824,86,10:30:24
37825,86,10:30:25
37826,92,10:30:26
37827,92,10:30:27
37828,96,10:30:28
37829,96,10:30:29
37830,96,10:30:30
37831,92,10:30:31
37832,90,10:30:32
37833,90,10:30:33
37834,92,10:30:34
37835,92,10:30:35
37836,91,10:30:36
37837,91,10:30:37
37838,91,10:30:38
37839,92,10:30:39
37840,92,10:30:40
37841,91,10:30:41
37842,91,10:30:42
37843,86,10:30:43
37844,86,10:30:44
37845,85,10:30:45
37846,85,10:30:46
37847,85,10:30:47
37848,83,10:30:48
37849,83,10:30:49
37850,83,10:30:50
37851,83,10:30:51
37852,84,10:30:52
37853,81,10:30:53
37854,81,10:30:54
37855,82,10:30:55
37856,82,10:30:56
37857,82,10:30:57
37858,83,10:30:58
37859,83,10:30:59
37860,83,10:31:00
37861,83,10:31:01
37862,82,10:31:02
37863,82,10:31:03
37864,83,10:31:04
37865,83,10:31:05
37866,83,10:31:06
37867,83,10:31:07
37868,83,10:31:08
37869,83,10:31:09
37870,82,10:31:10
37871,82,10:31:11
37872,83,10:31:12
37873,83,10:31:13
37874,83,10:31:14
37875,83,10:31:15
37876,83,10:31:16
37877,83,10:31:17
37878,82,10:31:18
37879,82,10:31:19
37880,82,10:31:20
37881,82,10:31:21
37882,82,10:31:22
37883,82,10:31:23
37884,83,10:31:24
37885,83,10:31:25
37886,83,10:31:26
37887,83,10:31:27
37888,85,10:31:28
37889,85,10:31:29
37890,93,10:31:30
37891,93,10:31:31
37892,94,10:31:32
37893,93,10:31:33
37894,93,10:31:34
37895,92,10:31:35
37896,88,10:31:36
37897,88,10:31:37
37898,89,10:31:38
37899,89,10:31:39
37900,90,10:31:40
37901,90,10:31:41
37902,79,10:31:42
37903,79,10:31:43
37904,79,10:31:44
37905,78,10:31:45
37906,80,10:31:46
37907,80,10:31:47
37908,80,10:31:48
37909,80,10:31:49
37910,81,10:31:50
37911,78,10:31:51
37912,78,10:31:52
37913,78,10:31:53
37914,77,10:31:54
37915,77,10:31:55
37916,79,10:31:56
37917,82,10:31:57
37918,82,10:31:58
37919,84,10:31:59
37920,84,10:32:00
37921,84,10:32:01
37922,87,10:32:02
37923,87,10:32:03
37924,90,10:32:04
37925,90,10:32:05
37926,91,10:32:06
37927,91,10:32:07
37928,88,10:32:08
37929,88,10:32:09
37930,88,10:32:10
37931,87,10:32:11
37932,87,10:32:12
37933,81,10:32:13
37934,81,10:32:14
37935,81,10:32:15
37936,81,10:32:16
37937,81,10:32:17
37938,80,10:32:18
37939,80,10:32:19
37940,80,10:32:20
37941,80,10:32:21
37942,80,10:32:22
37943,80,10:32:23
37944,80,10:32:24
37945,82,10:32:25
37946,82,10:32:26
37947,82,10:32:27
37948,82,10:32:28
37949,78,10:32:29
37950,78,10:32:30
37951,78,10:32:31
37952,79,10:32:32
37953,79,10:32:33
37954,79,10:32:34
37955,82,10:32:35
37956,82,10:32:36
37957,81,10:32:37
37958,80,10:32:38
37959,80,10:32:39
37960,79,10:32:40
37961,79,10:32:41
37962,79,10:32:42
37963,81,10:32:43
37964,81,10:32:44
37965,82,10:32:45
37966,83,10:32:46
37967,83,10:32:47
37968,83,10:32:48
37969,86,10:32:49
37970,86,10:32:50
37971,85,10:32:51
37972,85,10:32:52
37973,85,10:32:53
37974,85,10:32:54
37975,85,10:32:55
37976,85,10:32:56
37977,85,10:32:57
37978,81,10:32:58
37979,80,10:32:59
37980,80,10:33:00
37981,80,10:33:01
37982,80,10:33:02
37983,81,10:33:03
37984,81,10:33:04
37985,81,10:33:05
37986,79,10:33:06
37987,79,10:33:07
37988,77,10:33:08
37989,77,10:33:09
37990,79,10:33:10
37991,81,10:33:11
37992,81,10:33:12
37993,82,10:33:13
37994,82,10:33:14
37995,80,10:33:15
37996,80,10:33:16
37997,80,10:33:17
37998,80,10:33:18
37999,80,10:33:19
38000,80,10:33:20
38001,83,10:33:21
38002,83,10:33:22
38003,86,10:33:23
38004,86,10:33:24
38005,95,10:33:25
38006,95,10:33:26
38007,98,10:33:27
38008,98,10:33:28
38009,84,10:33:29
38010,78,10:33:30
38011,81,10:33:31
38012,81,10:33:32
38013,81,10:33:33
38014,85,10:33:34
38015,87,10:33:35
38016,87,10:33:36
38017,85,10:33:37
38018,85,10:33:38
38019,79,10:33:39
38020,79,10:33:40
38021,76,10:33:41
38022,78,10:33:42
38023,81,10:33:43
38024,81,10:33:44
38025,82,10:33:45
38026,85,10:33:46
38027,85,10:33:47
38028,85,10:33:48
38029,88,10:33:49
38030,88,10:33:50
38031,92,10:33:51
38032,92,10:33:52
38033,95,10:33:53
38034,95,10:33:54
38035,91,10:33:55
38036,83,10:33:56
38037,83,10:33:57
38038,84,10:33:58
38039,84,10:33:59
38040,84,10:34:00
38041,87,10:34:01
38042,87,10:34:02
38043,92,10:34:03
38044,92,10:34:04
38045,92,10:34:05
38046,96,10:34:06
38047,96,10:34:07
38048,91,10:34:08
38049,91,10:34:09
38050,78,10:34:10
38051,78,10:34:11
38052,77,10:34:12
38053,77,10:34:13
38054,78,10:34:14
38055,78,10:34:15
38056,79,10:34:16
38057,78,10:34:17
38058,78,10:34:18
38059,77,10:34:19
38060,77,10:34:20
38061,76,10:34:21
38062,76,10:34:22
38063,75,10:34:23
38064,75,10:34:24
38065,77,10:34:25
38066,77,10:34:26
38067,80,10:34:27
38068,80,10:34:28
38069,80,10:34:29
38070,78,10:34:30
38071,78,10:34:31
38072,77,10:34:32
38073,77,10:34:33
38074,77,10:34:34
38075,81,10:34:35
38076,81,10:34:36
38077,81,10:34:37
38078,81,10:34:38
38079,81,10:34:39
38080,80,10:34:40
38081,83,10:34:41
38082,83,10:34:42
38083,83,10:34:43
38084,84,10:34:44
38085,84,10:34:45
38086,83,10:34:46
38087,83,10:34:47
38088,83,10:34:48
38089,82,10:34:49
38090,82,10:34:50
38091,81,10:34:51
38092,81,10:34:52
38093,81,10:34:53
38094,82,10:34:54
38095,82,10:34:55
38096,81,10:34:56
38097,81,10:34:57
38098,82,10:34:58
38099,82,10:34:59
38100,82,10:35:00
38101,82,10:35:01
38102,81,10:35:02
38103,81,10:35:03
38104,80,10:35:04
38105,80,10:35:05
38106,78,10:35:06
38107,78,10:35:07
38108,79,10:35:08
38109,80,10:35:09
38110,80,10:35:10
38111,80,10:35:11
38112,78,10:35:12
38113,79,10:35:13
38114,79,10:35:14
38115,79,10:35:15
38116,80,10:35:16
38117,80,10:35:17
38118,83,10:35:18
38119,83,10:35:19
38120,81,10:35:20
38121,81,10:35:21
38122,82,10:35:22
38123,83,10:35:23
38124,83,10:35:24
38125,88,10:35:25
38126,88,10:35:26
38127,91,10:35:27
38128,91,10:35:28
38129,87,10:35:29
38130,87,10:35:30
38131,85,10:35:31
38132,85,10:35:32
38133,86,10:35:33
38134,86,10:35:34
38135,86,10:35:35
38136,88,10:35:36
38137,88,10:35:37
38138,85,10:35:38
38139,85,10:35:39
38140,83,10:35:40
38141,83,10:35:41
38142,82,10:35:42
38143,82,10:35:43
38144,82,10:35:44
38145,82,10:35:45
38146,83,10:35:46
38147,83,10:35:47
38148,83,10:35:48
38149,82,10:35:49
38150,82,10:35:50
38151,82,10:35:51
38152,82,10:35:52
38153,85,10:35:53
38154,86,10:35:54
38155,87,10:35:55
38156,87,10:35:56
38157,86,10:35:57
38158,84,10:35:58
38159,84,10:35:59
38160,84,10:36:00
38161,83,10:36:01
38162,83,10:36:02
38163,83,10:36:03
38164,83,10:36:04
38165,83,10:36:05
38166,84,10:36:06
38167,84,10:36:07
38168,86,10:36:08
38169,86,10:36:09
38170,87,10:36:10
38171,86,10:36:11
38172,86,10:36:12
38173,88,10:36:13
38174,88,10:36:14
38175,88,10:36:15
38176,88,10:36:16
38177,82,10:36:17
38178,82,10:36:18
38179,82,10:36:19
38180,82,10:36:20
38181,81,10:36:21
38182,80,10:36:22
38183,80,10:36:23
38184,77,10:36:24
38185,77,10:36:25
38186,77,10:36:26
38187,77,10:36:27
38188,77,10:36:28
38189,77,10:36:29
38190,77,10:36:30
38191,78,10:36:31
38192,79,10:36:32
38193,79,10:36:33
38194,79,10:36:34
38195,82,10:36:35
38196,82,10:36:36
38197,86,10:36:37
38198,86,10:36:38
38199,86,10:36:39
38200,88,10:36:40
38201,87,10:36:41
38202,85,10:36:42
38203,81,10:36:43
38204,81,10:36:44
38205,80,10:36:45
38206,80,10:36:46
38207,80,10:36:47
38208,80,10:36:48
38209,80,10:36:49
38210,80,10:36:50
38211,80,10:36:51
38212,77,10:36:52
38213,77,10:36:53
38214,76,10:36:54
38215,76,10:36:55
38216,78,10:36:56
38217,78,10:36:57
38218,78,10:36:58
38219,78,10:36:59
38220,78,10:37:00
38221,77,10:37:01
38222,77,10:37:02
38223,80,10:37:03
38224,80,10:37:04
38225,83,10:37:05
38226,85,10:37:06
38227,85,10:37:07
38228,85,10:37:08
38229,80,10:37:09
38230,80,10:37:10
38231,81,10:37:11
38232,82,10:37:12
38233,82,10:37:13
38234,85,10:37:14
38235,85,10:37:15
38236,85,10:37:16
38237,85,10:37:17
38238,82,10:37:18
38239,83,10:37:19
38240,83,10:37:20
38241,83,10:37:21
38242,84,10:37:22
38243,84,10:37:23
38244,86,10:37:24
38245,87,10:37:25
38246,87,10:37:26
38247,87,10:37:27
38248,88,10:37:28
38249,88,10:37:29
38250,88,10:37:30
38251,79,10:37:31
38252,79,10:37:32
38253,80,10:37:33
38254,80,10:37:34
38255,80,10:37:35
38256,80,10:37:36
38257,81,10:37:37
38258,81,10:37:38
38259,80,10:37:39
38260,79,10:37:40
38261,79,10:37:41
38262,79,10:37:42
38263,76,10:37:43
38264,76,10:37:44
38265,76,10:37:45
38266,76,10:37:46
38267,76,10:37:47
38268,76,10:37:48
38269,76,10:37:49
38270,76,10:37:50
38271,73,10:37:51
38272,73,10:37:52
38273,74,10:37:53
38274,74,10:37:54
38275,75,10:37:55
38276,75,10:37:56
38277,75,10:37:57
38278,75,10:37:58
38279,74,10:37:59
38280,74,10:38:00
38281,74,10:38:01
38282,74,10:38:02
38283,74,10:38:03
38284,75,10:38:04
38285,75,10:38:05
38286,75,10:38:06
38287,74,10:38:07
38288,75,10:38:08
38289,75,10:38:09
38290,75,10:38:10
38291,75,10:38:11
38292,76,10:38:12
38293,76,10:38:13
38294,76,10:38:14
38295,75,10:38:15
38296,75,10:38:16
38297,78,10:38:17
38298,85,10:38:18
38299,92,10:38:19
38300,92,10:38:20
38301,92,10:38:21
38302,98,10:38:22
38303,98,10:38:23
38304,98,10:38:24
38305,98,10:38:25
38306,98,10:38:26
38307,98,10:38:27
38308,89,10:38:28
38309,89,10:38:29
38310,88,10:38:30
38311,88,10:38:31
38312,88,10:38:32
38313,87,10:38:33
38314,85,10:38:34
38315,83,10:38:35
38316,83,10:38:36
38317,80,10:38:37
38318,80,10:38:38
38319,79,10:38:39
38320,79,10:38:40
38321,79,10:38:41
38322,78,10:38:42
38323,78,10:38:43
38324,78,10:38:44
38325,78,10:38:45
38326,79,10:38:46
38327,79,10:38:47
38328,81,10:38:48
38329,81,10:38:49
38330,82,10:38:50
38331,82,10:38:51
38332,83,10:38:52
38333,83,10:38:53
38334,83,10:38:54
38335,87,10:38:55
38336,87,10:38:56
38337,92,10:38:57
38338,92,10:38:58
38339,93,10:38:59
38340,93,10:39:00
38341,92,10:39:01
38342,92,10:39:02
38343,92,10:39:03
38344,93,10:39:04
38345,92,10:39:05
38346,92,10:39:06
38347,88,10:39:07
38348,88,10:39:08
38349,87,10:39:09
38350,87,10:39:10
38351,87,10:39:11
38352,80,10:39:12
38353,80,10:39:13
38354,80,10:39:14
38355,80,10:39:15
38356,80,10:39:16
38357,77,10:39:17
38358,75,10:39:18
38359,75,10:39:19
38360,75,10:39:20
38361,76,10:39:21
38362,76,10:39:22
38363,76,10:39:23
38364,76,10:39:24
38365,74,10:39:25
38366,74,10:39:26
38367,74,10:39:27
38368,76,10:39:28
38369,76,10:39:29
38370,78,10:39:30
38371,78,10:39:31
38372,76,10:39:32
38373,76,10:39:33
38374,76,10:39:34
38375,76,10:39:35
38376,82,10:39:36
38377,83,10:39:37
38378,83,10:39:38
38379,87,10:39:39
38380,87,10:39:40
38381,89,10:39:41
38382,89,10:39:42
38383,91,10:39:43
38384,91,10:39:44
38385,93,10:39:45
38386,96,10:39:46
38387,96,10:39:47
38388,96,10:39:48
38389,97,10:39:49
38390,97,10:39:50
38391,94,10:39:51
38392,94,10:39:52
38393,86,10:39:53
38394,86,10:39:54
38395,82,10:39:55
38396,82,10:39:56
38397,82,10:39:57
38398,82,10:39:58
38399,82,10:39:59
38400,81,10:40:00
38401,81,10:40:01
38402,79,10:40:02
38403,79,10:40:03
38404,79,10:40:04
38405,78,10:40:05
38406,78,10:40:06
38407,79,10:40:07
38408,79,10:40:08
38409,79,10:40:09
38410,77,10:40:10
38411,75,10:40:11
38412,75,10:40:12
38413,75,10:40:13
38414,77,10:40:14
38415,77,10:40:15
38416,77,10:40:16
38417,77,10:40:17
38418,80,10:40:18
38419,80,10:40:19
38420,84,10:40:20
38421,84,10:40:21
38422,84,10:40:22
38423,84,10:40:23
38424,82,10:40:24
38425,82,10:40:25
38426,82,10:40:26
38427,82,10:40:27
38428,82,10:40:28
38429,82,10:40:29
38430,82,10:40:30
38431,80,10:40:31
38432,80,10:40:32
38433,78,10:40:33
38434,78,10:40:34
38435,79,10:40:35
38436,79,10:40:36
38437,79,10:40:37
38438,79,10:40:38
38439,77,10:40:39
38440,77,10:40:40
38441,77,10:40:41
38442,78,10:40:42
38443,79,10:40:43
38444,79,10:40:44
38445,79,10:40:45
38446,79,10:40:46
38447,79,10:40:47
38448,79,10:40:48
38449,77,10:40:49
38450,77,10:40:50
38451,77,10:40:51
38452,80,10:40:52
38453,80,10:40:53
38454,81,10:40:54
38455,81,10:40:55
38456,81,10:40:56
38457,82,10:40:57
38458,82,10:40:58
38459,82,10:40:59
38460,85,10:41:00
38461,85,10:41:01
38462,88,10:41:02
38463,93,10:41:03
38464,93,10:41:04
38465,93,10:41:05
38466,92,10:41:06
38467,92,10:41:07
38468,90,10:41:08
38469,90,10:41:09
38470,90,10:41:10
38471,90,10:41:11
38472,89,10:41:12
38473,89,10:41:13
38474,88,10:41:14
38475,88,10:41:15
38476,88,10:41:16
38477,90,10:41:17
38478,90,10:41:18
38479,90,10:41:19
38480,92,10:41:20
38481,92,10:41:21
38482,94,10:41:22
38483,94,10:41:23
38484,94,10:41:24
38485,81,10:41:25
38486,81,10:41:26
38487,78,10:41:27
38488,78,10:41:28
38489,78,10:41:29
38490,78,10:41:30
38491,79,10:41:31
38492,79,10:41:32
38493,80,10:41:33
38494,80,10:41:34
38495,80,10:41:35
38496,80,10:41:36
38497,80,10:41:37
38498,79,10:41:38
38499,79,10:41:39
38500,79,10:41:40
38501,79,10:41:41
38502,79,10:41:42
38503,79,10:41:43
38504,79,10:41:44
38505,80,10:41:45
38506,80,10:41:46
38507,81,10:41:47
38508,81,10:41:48
38509,81,10:41:49
38510,80,10:41:50
38511,80,10:41:51
38512,80,10:41:52
38513,80,10:41:53
38514,80,10:41:54
38515,81,10:41:55
38516,81,10:41:56
38517,84,10:41:57
38518,84,10:41:58
38519,85,10:41:59
38520,85,10:42:00
38521,82,10:42:01
38522,82,10:42:02
38523,81,10:42:03
38524,81,10:42:04
38525,81,10:42:05
38526,81,10:42:06
38527,83,10:42:07
38528,83,10:42:08
38529,84,10:42:09
38530,84,10:42:10
38531,88,10:42:11
38532,88,10:42:12
38533,88,10:42:13
38534,92,10:42:14
38535,92,10:42:15
38536,95,10:42:16
38537,95,10:42:17
38538,94,10:42:18
38539,94,10:42:19
38540,91,10:42:20
38541,91,10:42:21
38542,89,10:42:22
38543,89,10:42:23
38544,82,10:42:24
38545,82,10:42:25
38546,84,10:42:26
38547,84,10:42:27
38548,84,10:42:28
38549,86,10:42:29
38550,86,10:42:30
38551,89,10:42:31
38552,89,10:42:32
38553,88,10:42:33
38554,88,10:42:34
38555,88,10:42:35
38556,88,10:42:36
38557,86,10:42:37
38558,85,10:42:38
38559,85,10:42:39
38560,85,10:42:40
38561,82,10:42:41
38562,82,10:42:42
38563,82,10:42:43
38564,83,10:42:44
38565,84,10:42:45
38566,84,10:42:46
38567,83,10:42:47
38568,83,10:42:48
38569,83,10:42:49
38570,83,10:42:50
38571,83,10:42:51
38572,82,10:42:52
38573,82,10:42:53
38574,83,10:42:54
38575,83,10:42:55
38576,83,10:42:56
38577,82,10:42:57
38578,82,10:42:58
38579,80,10:42:59
38580,80,10:43:00
38581,80,10:43:01
38582,80,10:43:02
38583,80,10:43:03
38584,81,10:43:04
38585,81,10:43:05
38586,81,10:43:06
38587,82,10:43:07
38588,82,10:43:08
38589,82,10:43:09
38590,82,10:43:10
38591,82,10:43:11
38592,79,10:43:12
38593,79,10:43:13
38594,79,10:43:14
38595,79,10:43:15
38596,80,10:43:16
38597,83,10:43:17
38598,83,10:43:18
38599,83,10:43:19
38600,85,10:43:20
38601,85,10:43:21
38602,89,10:43:22
38603,89,10:43:23
38604,94,10:43:24
38605,97,10:43:25
38606,100,10:43:26
38607,101,10:43:27
38608,101,10:43:28
38609,103,10:43:29
38610,103,10:43:30
38611,103,10:43:31
38612,103,10:43:32
38613,102,10:43:33
38614,102,10:43:34
38615,87,10:43:35
38616,85,10:43:36
38617,85,10:43:37
38618,84,10:43:38
38619,83,10:43:39
38620,83,10:43:40
38621,83,10:43:41
38622,82,10:43:42
38623,82,10:43:43
38624,81,10:43:44
38625,81,10:43:45
38626,81,10:43:46
38627,80,10:43:47
38628,80,10:43:48
38629,80,10:43:49
38630,79,10:43:50
38631,79,10:43:51
38632,79,10:43:52
38633,79,10:43:53
38634,79,10:43:54
38635,79,10:43:55
38636,79,10:43:56
38637,79,10:43:57
38638,79,10:43:58
38639,79,10:43:59
38640,79,10:44:00
38641,81,10:44:01
38642,81,10:44:02
38643,82,10:44:03
38644,79,10:44:04
38645,79,10:44:05
38646,78,10:44:06
38647,78,10:44:07
38648,76,10:44:08
38649,76,10:44:09
38650,76,10:44:10
38651,76,10:44:11
38652,76,10:44:12
38653,77,10:44:13
38654,77,10:44:14
38655,76,10:44:15
38656,76,10:44:16
38657,75,10:44:17
38658,75,10:44:18
38659,75,10:44:19
38660,75,10:44:20
38661,75,10:44:21
38662,77,10:44:22
38663,77,10:44:23
38664,75,10:44:24
38665,75,10:44:25
38666,76,10:44:26
38667,76,10:44:27
38668,78,10:44:28
38669,80,10:44:29
38670,80,10:44:30
38671,80,10:44:31
38672,80,10:44:32
38673,80,10:44:33
38674,80,10:44:34
38675,78,10:44:35
38676,78,10:44:36
38677,85,10:44:37
38678,85,10:44:38
38679,88,10:44:39
38680,88,10:44:40
38681,92,10:44:41
38682,92,10:44:42
38683,92,10:44:43
38684,92,10:44:44
38685,89,10:44:45
38686,89,10:44:46
38687,88,10:44:47
38688,88,10:44:48
38689,81,10:44:49
38690,81,10:44:50
38691,81,10:44:51
38692,79,10:44:52
38693,79,10:44:53
38694,80,10:44:54
38695,80,10:44:55
38696,83,10:44:56
38697,84,10:44:57
38698,84,10:44:58
38699,81,10:44:59
38700,81,10:45:00
38701,80,10:45:01
38702,80,10:45:02
38703,81,10:45:03
38704,81,10:45:04
38705,83,10:45:05
38706,80,10:45:06
38707,80,10:45:07
38708,80,10:45:08
38709,80,10:45:09
38710,80,10:45:10
38711,79,10:45:11
38712,79,10:45:12
38713,80,10:45:13
38714,80,10:45:14
38715,82,10:45:15
38716,82,10:45:16
38717,83,10:45:17
38718,83,10:45:18
38719,84,10:45:19
38720,84,10:45:20
38721,83,10:45:21
38722,83,10:45:22
38723,85,10:45:23
38724,87,10:45:24
38725,87,10:45:25
38726,89,10:45:26
38727,89,10:45:27
38728,85,10:45:28
38729,85,10:45:29
38730,85,10:45:30
38731,85,10:45:31
38732,84,10:45:32
38733,84,10:45:33
38734,84,10:45:34
38735,84,10:45:35
38736,84,10:45:36
38737,83,10:45:37
38738,83,10:45:38
38739,80,10:45:39
38740,80,10:45:40
38741,81,10:45:41
38742,81,10:45:42
38743,83,10:45:43
38744,83,10:45:44
38745,84,10:45:45
38746,84,10:45:46
38747,85,10:45:47
38748,85,10:45:48
38749,83,10:45:49
38750,83,10:45:50
38751,83,10:45:51
38752,83,10:45:52
38753,85,10:45:53
38754,85,10:45:54
38755,85,10:45:55
38756,83,10:45:56
38757,83,10:45:57
38758,79,10:45:58
38759,79,10:45:59
38760,79,10:46:00
38761,79,10:46:01
38762,80,10:46:02
38763,80,10:46:03
38764,80,10:46:04
38765,79,10:46:05
38766,79,10:46:06
38767,79,10:46:07
38768,81,10:46:08
38769,81,10:46:09
38770,80,10:46:10
38771,80,10:46:11
38772,80,10:46:12
38773,80,10:46:13
38774,80,10:46:14
38775,83,10:46:15
38776,83,10:46:16
38777,83,10:46:17
38778,84,10:46:18
38779,84,10:46:19
38780,84,10:46:20
38781,83,10:46:21
38782,82,10:46:22
38783,82,10:46:23
38784,82,10:46:24
38785,84,10:46:25
38786,84,10:46:26
38787,83,10:46:27
38788,83,10:46:28
38789,83,10:46:29
38790,84,10:46:30
38791,84,10:46:31
38792,88,10:46:32
38793,88,10:46:33
38794,91,10:46:34
38795,94,10:46:35
38796,94,10:46:36
38797,95,10:46:37
38798,95,10:46:38
38799,95,10:46:39
38800,97,10:46:40
38801,97,10:46:41
38802,97,10:46:42
38803,93,10:46:43
38804,89,10:46:44
38805,89,10:46:45
38806,88,10:46:46
38807,88,10:46:47
38808,88,10:46:48
38809,92,10:46:49
38810,95,10:46:50
38811,95,10:46:51
38812,95,10:46:52
38813,99,10:46:53
38814,94,10:46:54
38815,92,10:46:55
38816,92,10:46:56
38817,93,10:46:57
38818,93,10:46:58
