Seconds Since Midnight,Heartbeat,Time HH:MM:SS
37695,108,10:28:15
37696,109,10:28:16
37697,109,10:28:17
37698,112,10:28:18
37699,112,10:28:19
37700,115,10:28:20
37701,115,10:28:21
37702,115,10:28:22
37703,115,10:28:23
37704,115,10:28:24
37705,116,10:28:25
37706,116,10:28:26
37707,115,10:28:27
37708,115,10:28:28
37709,112,10:28:29
37710,112,10:28:30
37711,112,10:28:31
37712,113,10:28:32
37713,114,10:28:33
37714,114,10:28:34
37715,113,10:28:35
37716,113,10:28:36
37717,113,10:28:37
37718,113,10:28:38
37719,112,10:28:39
37720,113,10:28:40
37721,113,10:28:41
37722,115,10:28:42
37723,121,10:28:43
37724,121,10:28:44
37725,121,10:28:45
37726,120,10:28:46
37727,120,10:28:47
37728,120,10:28:48
37729,114,10:28:49
37730,110,10:28:50
37731,110,10:28:51
37732,110,10:28:52
37733,112,10:28:53
37734,114,10:28:54
37735,114,10:28:55
37736,114,10:28:56
37737,113,10:28:57
37738,114,10:28:58
37739,114,10:28:59
37740,114,10:29:00
37741,112,10:29:01
37742,112,10:29:02
37743,112,10:29:03
37744,112,10:29:04
37745,112,10:29:05
37746,113,10:29:06
37747,113,10:29:07
37748,111,10:29:08
37749,111,10:29:09
37750,112,10:29:10
37751,113,10:29:11
37752,113,10:29:12
37753,113,10:29:13
37754,114,10:29:14
37755,112,10:29:15
37756,111,10:29:16
37757,111,10:29:17
37758,111,10:29:18
37759,117,10:29:19
37760,118,10:29:20
37761,118,10:29:21
37762,118,10:29:22
37763,115,10:29:23
37764,112,10:29:24
37765,112,10:29:25
37766,107,10:29:26
37767,105,10:29:27
37768,105,10:29:28
37769,104,10:29:29
37770,108,10:29:30
37771,110,10:29:31
37772,112,10:29:32
37773,113,10:29:33
37774,114,10:29:34
37775,114,10:29:35
37776,116,10:29:36
37777,118,10:29:37
37778,117,10:29:38
37779,117,10:29:39
37780,115,10:29:40
37781,115,10:29:41
37782,116,10:29:42
37783,117,10:29:43
37784,117,10:29:44
37785,120,10:29:45
37786,120,10:29:46
37787,117,10:29:47
37788,117,10:29:48
37789,116,10:29:49
37790,115,10:29:50
37791,115,10:29:51
37792,116,10:29:52
37793,116,10:29:53
37794,116,10:29:54
37795,116,10:29:55
37796,117,10:29:56
37797,117,10:29:57
37798,113,10:29:58
37799,113,10:29:59
37800,113,10:30:00
37801,107,10:30:01
37802,107,10:30:02
37803,115,10:30:03
37804,117,10:30:04
37805,117,10:30:05
37806,119,10:30:06
37807,119,10:30:07
37808,117,10:30:08
37809,117,10:30:09
37810,118,10:30:10
37811,118,10:30:11
37812,118,10:30:12
37813,117,10:30:13
37814,116,10:30:14
37815,117,10:30:15
37816,117,10:30:16
37817,118,10:30:17
37818,118,10:30:18
37819,118,10:30:19
37820,117,10:30:20
37821,117,10:30:21
37822,117,10:30:22
37823,116,10:30:23
37824,116,10:30:24
37825,114,10:30:25
37826,112,10:30:26
37827,114,10:30:27
37828,116,10:30:28
37829,116,10:30:29
37830,120,10:30:30
37831,119,10:30:31
37832,119,10:30:32
37833,115,10:30:33
37834,110,10:30:34
37835,109,10:30:35
37836,107,10:30:36
37837,107,10:30:37
37838,107,10:30:38
37839,109,10:30:39
37840,110,10:30:40
37841,110,10:30:41
37842,113,10:30:42
37843,113,10:30:43
37844,115,10:30:44
37845,114,10:30:45
37846,103,10:30:46
37847,103,10:30:47
37848,95,10:30:48
37849,95,10:30:49
37850,104,10:30:50
37851,104,10:30:51
37852,110,10:30:52
37853,110,10:30:53
37854,112,10:30:54
37855,115,10:30:55
37856,115,10:30:56
37857,119,10:30:57
37858,119,10:30:58
37859,121,10:30:59
37860,121,10:31:00
37861,118,10:31:01
37862,118,10:31:02
37863,119,10:31:03
37864,118,10:31:04
37865,118,10:31:05
37866,118,10:31:06
37867,118,10:31:07
37868,118,10:31:08
37869,118,10:31:09
37870,118,10:31:10
37871,116,10:31:11
37872,116,10:31:12
37873,119,10:31:13
37874,119,10:31:14
37875,119,10:31:15
37876,119,10:31:16
37877,111,10:31:17
37878,111,10:31:18
37879,111,10:31:19
37880,111,10:31:20
37881,114,10:31:21
37882,114,10:31:22
37883,118,10:31:23
37884,117,10:31:24
37885,117,10:31:25
37886,108,10:31:26
37887,108,10:31:27
37888,103,10:31:28
37889,103,10:31:29
37890,103,10:31:30
37891,106,10:31:31
37892,110,10:31:32
37893,113,10:31:33
37894,113,10:31:34
37895,113,10:31:35
37896,112,10:31:36
37897,112,10:31:37
37898,112,10:31:38
37899,112,10:31:39
37900,111,10:31:40
37901,109,10:31:41
37902,109,10:31:42
37903,108,10:31:43
37904,108,10:31:44
37905,113,10:31:45
37906,113,10:31:46
37907,113,10:31:47
37908,111,10:31:48
37909,111,10:31:49
37910,111,10:31:50
37911,111,10:31:51
37912,110,10:31:52
37913,110,10:31:53
37914,108,10:31:54
37915,108,10:31:55
37916,111,10:31:56
37917,111,10:31:57
37918,117,10:31:58
37919,117,10:31:59
37920,117,10:32:00
37921,118,10:32:01
37922,114,10:32:02
37923,114,10:32:03
37924,110,10:32:04
37925,110,10:32:05
37926,110,10:32:06
37927,112,10:32:07
37928,115,10:32:08
37929,117,10:32:09
37930,120,10:32:10
37931,121,10:32:11
37932,121,10:32:12
37933,121,10:32:13
37934,121,10:32:14
37935,119,10:32:15
37936,117,10:32:16
37937,117,10:32:17
37938,117,10:32:18
37939,118,10:32:19
37940,118,10:32:20
37941,118,10:32:21
37942,118,10:32:22
37943,118,10:32:23
37944,108,10:32:24
37945,108,10:32:25
37946,108,10:32:26
37947,109,10:32:27
37948,110,10:32:28
37949,114,10:32:29
37950,114,10:32:30
37951,116,10:32:31
37952,116,10:32:32
37953,116,10:32:33
37954,114,10:32:34
37955,109,10:32:35
37956,109,10:32:36
37957,111,10:32:37
37958,111,10:32:38
37959,114,10:32:39
37960,114,10:32:40
37961,114,10:32:41
37962,115,10:32:42
37963,115,10:32:43
37964,111,10:32:44
37965,111,10:32:45
37966,110,10:32:46
37967,113,10:32:47
37968,116,10:32:48
37969,116,10:32:49
37970,118,10:32:50
37971,118,10:32:51
37972,114,10:32:52
37973,114,10:32:53
37974,114,10:32:54
37975,114,10:32:55
37976,116,10:32:56
37977,117,10:32:57
37978,117,10:32:58
37979,121,10:32:59
37980,121,10:33:00
37981,123,10:33:01
37982,118,10:33:02
37983,118,10:33:03
37984,113,10:33:04
37985,114,10:33:05
37986,114,10:33:06
37987,115,10:33:07
37988,115,10:33:08
37989,115,10:33:09
37990,115,10:33:10
37991,117,10:33:11
37992,118,10:33:12
37993,118,10:33:13
37994,117,10:33:14
37995,117,10:33:15
37996,117,10:33:16
37997,111,10:33:17
37998,111,10:33:18
37999,111,10:33:19
38000,112,10:33:20
38001,112,10:33:21
38002,112,10:33:22
38003,112,10:33:23
38004,110,10:33:24
38005,109,10:33:25
38006,110,10:33:26
38007,109,10:33:27
38008,108,10:33:28
38009,108,10:33:29
38010,107,10:33:30
38011,105,10:33:31
38012,105,10:33:32
38013,112,10:33:33
38014,115,10:33:34
38015,115,10:33:35
38016,116,10:33:36
38017,112,10:33:37
38018,112,10:33:38
38019,106,10:33:39
38020,106,10:33:40
38021,106,10:33:41
38022,107,10:33:42
38023,108,10:33:43
38024,108,10:33:44
38025,108,10:33:45
38026,104,10:33:46
38027,104,10:33:47
38028,99,10:33:48
38029,99,10:33:49
38030,100,10:33:50
38031,100,10:33:51
38032,99,10:33:52
38033,99,10:33:53
38034,98,10:33:54
38035,100,10:33:55
38036,100,10:33:56
38037,103,10:33:57
38038,103,10:33:58
38039,103,10:33:59
38040,110,10:34:00
38041,109,10:34:01
38042,109,10:34:02
38043,107,10:34:03
38044,107,10:34:04
38045,107,10:34:05
38046,108,10:34:06
38047,111,10:34:07
38048,115,10:34:08
38049,114,10:34:09
38050,114,10:34:10
38051,106,10:34:11
38052,105,10:34:12
38053,105,10:34:13
38054,105,10:34:14
38055,107,10:34:15
38056,107,10:34:16
38057,107,10:34:17
38058,109,10:34:18
38059,109,10:34:19
38060,111,10:34:20
38061,111,10:34:21
38062,111,10:34:22
38063,105,10:34:23
38064,105,10:34:24
38065,101,10:34:25
38066,100,10:34:26
38067,100,10:34:27
38068,100,10:34:28
38069,101,10:34:29
38070,101,10:34:30
38071,103,10:34:31
38072,103,10:34:32
38073,104,10:34:33
38074,104,10:34:34
38075,106,10:34:35
38076,106,10:34:36
38077,106,10:34:37
38078,111,10:34:38
38079,111,10:34:39
38080,112,10:34:40
38081,111,10:34:41
38082,111,10:34:42
38083,111,10:34:43
38084,110,10:34:44
38085,110,10:34:45
38086,108,10:34:46
38087,107,10:34:47
38088,107,10:34:48
38089,107,10:34:49
38090,106,10:34:50
38091,105,10:34:51
38092,105,10:34:52
38093,106,10:34:53
38094,109,10:34:54
38095,110,10:34:55
38096,112,10:34:56
38097,112,10:34:57
38098,96,10:34:58
38099,96,10:34:59
38100,100,10:35:00
38101,100,10:35:01
38102,104,10:35:02
38103,112,10:35:03
38104,114,10:35:04
38105,114,10:35:05
38106,115,10:35:06
38107,116,10:35:07
38108,116,10:35:08
38109,110,10:35:09
38110,108,10:35:10
38111,108,10:35:11
38112,109,10:35:12
38113,109,10:35:13
38114,108,10:35:14
38115,108,10:35:15
38116,109,10:35:16
38117,109,10:35:17
38118,109,10:35:18
38119,108,10:35:19
38120,109,10:35:20
38121,111,10:35:21
38122,111,10:35:22
38123,111,10:35:23
38124,101,10:35:24
38125,99,10:35:25
38126,99,10:35:26
38127,103,10:35:27
38128,103,10:35:28
38129,112,10:35:29
38130,112,10:35:30
38131,114,10:35:31
38132,110,10:35:32
38133,103,10:35:33
38134,103,10:35:34
38135,98,10:35:35
38136,98,10:35:36
38137,99,10:35:37
38138,99,10:35:38
38139,100,10:35:39
38140,100,10:35:40
38141,104,10:35:41
38142,107,10:35:42
38143,107,10:35:43
38144,109,10:35:44
38145,109,10:35:45
38146,111,10:35:46
38147,111,10:35:47
38148,115,10:35:48
38149,116,10:35:49
38150,117,10:35:50
38151,116,10:35:51
38152,114,10:35:52
38153,114,10:35:53
38154,114,10:35:54
38155,113,10:35:55
38156,113,10:35:56
38157,113,10:35:57
38158,114,10:35:58
38159,115,10:35:59
38160,115,10:36:00
38161,115,10:36:01
38162,113,10:36:02
38163,113,10:36:03
38164,112,10:36:04
38165,107,10:36:05
38166,107,10:36:06
38167,100,10:36:07
38168,100,10:36:08
38169,100,10:36:09
38170,106,10:36:10
38171,109,10:36:11
38172,109,10:36:12
38173,109,10:36:13
38174,109,10:36:14
38175,105,10:36:15
38176,103,10:36:16
38177,103,10:36:17
38178,103,10:36:18
38179,102,10:36:19
38180,102,10:36:20
38181,105,10:36:21
38182,105,10:36:22
38183,109,10:36:23
38184,109,10:36:24
38185,110,10:36:25
38186,109,10:36:26
38187,110,10:36:27
38188,110,10:36:28
38189,110,10:36:29
38190,111,10:36:30
38191,110,10:36:31
38192,110,10:36:32
38193,110,10:36:33
38194,105,10:36:34
38195,105,10:36:35
38196,108,10:36:36
38197,108,10:36:37
38198,108,10:36:38
38199,107,10:36:39
38200,107,10:36:40
38201,103,10:36:41
38202,102,10:36:42
38203,103,10:36:43
38204,103,10:36:44
38205,108,10:36:45
38206,108,10:36:46
38207,109,10:36:47
38208,109,10:36:48
38209,106,10:36:49
38210,106,10:36:50
38211,104,10:36:51
38212,104,10:36:52
38213,106,10:36:53
38214,106,10:36:54
38215,106,10:36:55
38216,108,10:36:56
38217,108,10:36:57
38218,105,10:36:58
38219,105,10:36:59
38220,104,10:37:00
38221,104,10:37:01
38222,109,10:37:02
38223,109,10:37:03
38224,113,10:37:04
38225,114,10:37:05
38226,113,10:37:06
38227,112,10:37:07
38228,112,10:37:08
38229,109,10:37:09
38230,109,10:37:10
38231,109,10:37:11
38232,113,10:37:12
38233,115,10:37:13
38234,115,10:37:14
38235,114,10:37:15
38236,114,10:37:16
38237,114,10:37:17
38238,103,10:37:18
38239,102,10:37:19
38240,102,10:37:20
38241,103,10:37:21
38242,105,10:37:22
38243,108,10:37:23
38244,109,10:37:24
38245,109,10:37:25
38246,112,10:37:26
38247,105,10:37:27
38248,105,10:37:28
38249,105,10:37:29
38250,103,10:37:30
38251,102,10:37:31
38252,102,10:37:32
38253,105,10:37:33
38254,107,10:37:34
38255,110,10:37:35
38256,110,10:37:36
38257,111,10:37:37
38258,111,10:37:38
38259,114,10:37:39
38260,114,10:37:40
38261,114,10:37:41
38262,112,10:37:42
38263,112,10:37:43
38264,109,10:37:44
38265,110,10:37:45
38266,110,10:37:46
38267,114,10:37:47
38268,115,10:37:48
38269,115,10:37:49
38270,115,10:37:50
38271,108,10:37:51
38272,106,10:37:52
38273,106,10:37:53
38274,104,10:37:54
38275,104,10:37:55
38276,108,10:37:56
38277,109,10:37:57
38278,109,10:37:58
38279,109,10:37:59
38280,112,10:38:00
38281,112,10:38:01
38282,113,10:38:02
38283,109,10:38:03
38284,109,10:38:04
38285,109,10:38:05
38286,109,10:38:06
38287,110,10:38:07
38288,110,10:38:08
38289,112,10:38:09
38290,114,10:38:10
38291,114,10:38:11
38292,114,10:38:12
38293,112,10:38:13
38294,109,10:38:14
38295,107,10:38:15
38296,107,10:38:16
38297,105,10:38:17
38298,105,10:38:18
38299,105,10:38:19
38300,106,10:38:20
38301,106,10:38:21
38302,103,10:38:22
38303,103,10:38:23
38304,102,10:38:24
38305,102,10:38:25
38306,105,10:38:26
38307,111,10:38:27
38308,111,10:38:28
38309,111,10:38:29
38310,103,10:38:30
38311,103,10:38:31
38312,101,10:38:32
38313,101,10:38:33
38314,101,10:38:34
38315,101,10:38:35
38316,99,10:38:36
38317,99,10:38:37
38318,102,10:38:38
38319,102,10:38:39
38320,109,10:38:40
38321,113,10:38:41
38322,114,10:38:42
38323,115,10:38:43
38324,115,10:38:44
38325,114,10:38:45
38326,110,10:38:46
38327,108,10:38:47
38328,108,10:38:48
38329,107,10:38:49
38330,107,10:38:50
38331,109,10:38:51
38332,109,10:38:52
38333,112,10:38:53
38334,112,10:38:54
38335,112,10:38:55
38336,110,10:38:56
38337,107,10:38:57
38338,107,10:38:58
38339,100,10:38:59
38340,100,10:39:00
38341,102,10:39:01
38342,108,10:39:02
38343,110,10:39:03
38344,111,10:39:04
38345,112,10:39:05
38346,104,10:39:06
38347,104,10:39:07
38348,98,10:39:08
38349,98,10:39:09
38350,101,10:39:10
38351,101,10:39:11
38352,106,10:39:12
38353,106,10:39:13
38354,110,10:39:14
38355,111,10:39:15
38356,111,10:39:16
38357,107,10:39:17
38358,107,10:39:18
38359,107,10:39:19
38360,106,10:39:20
38361,106,10:39:21
38362,106,10:39:22
38363,109,10:39:23
38364,109,10:39:24
38365,112,10:39:25
38366,112,10:39:26
38367,111,10:39:27
38368,108,10:39:28
38369,108,10:39:29
38370,107,10:39:30
38371,105,10:39:31
38372,105,10:39:32
38373,107,10:39:33
38374,107,10:39:34
38375,107,10:39:35
38376,109,10:39:36
38377,109,10:39:37
38378,104,10:39:38
38379,99,10:39:39
38380,99,10:39:40
38381,99,10:39:41
38382,94,10:39:42
38383,94,10:39:43
38384,95,10:39:44
38385,95,10:39:45
38386,96,10:39:46
38387,100,10:39:47
38388,100,10:39:48
38389,106,10:39:49
38390,110,10:39:50
38391,110,10:39:51
38392,113,10:39:52
38393,113,10:39:53
38394,113,10:39:54
38395,102,10:39:55
38396,103,10:39:56
38397,104,10:39:57
38398,104,10:39:58
38399,107,10:39:59
38400,107,10:40:00
38401,110,10:40:01
38402,110,10:40:02
38403,108,10:40:03
38404,107,10:40:04
38405,107,10:40:05
38406,107,10:40:06
38407,111,10:40:07
38408,111,10:40:08
38409,111,10:40:09
38410,111,10:40:10
38411,106,10:40:11
38412,106,10:40:12
38413,107,10:40:13
38414,108,10:40:14
38415,108,10:40:15
38416,109,10:40:16
38417,111,10:40:17
38418,110,10:40:18
38419,110,10:40:19
38420,108,10:40:20
38421,103,10:40:21
38422,103,10:40:22
38423,102,10:40:23
38424,102,10:40:24
38425,102,10:40:25
38426,106,10:40:26
38427,109,10:40:27
38428,109,10:40:28
38429,110,10:40:29
38430,110,10:40:30
38431,108,10:40:31
38432,104,10:40:32
38433,104,10:40:33
38434,102,10:40:34
38435,102,10:40:35
38436,107,10:40:36
38437,107,10:40:37
38438,107,10:40:38
38439,113,10:40:39
38440,112,10:40:40
38441,112,10:40:41
38442,111,10:40:42
38443,111,10:40:43
38444,115,10:40:44
38445,118,10:40:45
38446,120,10:40:46
38447,120,10:40:47
38448,121,10:40:48
38449,119,10:40:49
38450,117,10:40:50
38451,113,10:40:51
38452,113,10:40:52
38453,112,10:40:53
38454,112,10:40:54
38455,112,10:40:55
38456,112,10:40:56
38457,112,10:40:57
38458,112,10:40:58
38459,109,10:40:59
38460,109,10:41:00
38461,104,10:41:01
38462,102,10:41:02
38463,102,10:41:03
38464,105,10:41:04
38465,106,10:41:05
38466,108,10:41:06
38467,109,10:41:07
38468,109,10:41:08
38469,107,10:41:09
38470,106,10:41:10
38471,106,10:41:11
38472,103,10:41:12
38473,103,10:41:13
38474,102,10:41:14
38475,103,10:41:15
38476,103,10:41:16
38477,103,10:41:17
38478,102,10:41:18
38479,97,10:41:19
38480,96,10:41:20
38481,96,10:41:21
38482,96,10:41:22
38483,96,10:41:23
38484,96,10:41:24
38485,95,10:41:25
38486,95,10:41:26
38487,94,10:41:27
38488,94,10:41:28
38489,94,10:41:29
38490,97,10:41:30
38491,98,10:41:31
38492,99,10:41:32
38493,99,10:41:33
38494,99,10:41:34
38495,104,10:41:35
38496,104,10:41:36
38497,102,10:41:37
38498,103,10:41:38
38499,103,10:41:39
38500,103,10:41:40
38501,108,10:41:41
38502,108,10:41:42
38503,110,10:41:43
38504,110,10:41:44
38505,108,10:41:45
38506,108,10:41:46
38507,108,10:41:47
38508,103,10:41:48
38509,104,10:41:49
38510,104,10:41:50
38511,104,10:41:51
38512,104,10:41:52
38513,104,10:41:53
38514,103,10:41:54
38515,103,10:41:55
38516,104,10:41:56
38517,104,10:41:57
38518,108,10:41:58
38519,108,10:41:59
38520,100,10:42:00
38521,100,10:42:01
38522,96,10:42:02
38523,96,10:42:03
38524,101,10:42:04
38525,105,10:42:05
38526,107,10:42:06
38527,107,10:42:07
38528,108,10:42:08
38529,106,10:42:09
38530,106,10:42:10
38531,104,10:42:11
38532,104,10:42:12
38533,106,10:42:13
38534,106,10:42:14
38535,108,10:42:15
38536,110,10:42:16
38537,110,10:42:17
38538,111,10:42:18
38539,111,10:42:19
38540,111,10:42:20
38541,111,10:42:21
38542,110,10:42:22
38543,110,10:42:23
38544,105,10:42:24
38545,107,10:42:25
38546,108,10:42:26
38547,106,10:42:27
38548,106,10:42:28
38549,102,10:42:29
38550,102,10:42:30
38551,100,10:42:31
38552,99,10:42:32
38553,99,10:42:33
38554,97,10:42:34
38555,98,10:42:35
38556,99,10:42:36
38557,99,10:42:37
38558,105,10:42:38
38559,108,10:42:39
38560,108,10:42:40
38561,107,10:42:41
38562,107,10:42:42
38563,102,10:42:43
38564,102,10:42:44
38565,102,10:42:45
38566,100,10:42:46
38567,100,10:42:47
38568,103,10:42:48
38569,103,10:42:49
38570,103,10:42:50
38571,101,10:42:51
38572,101,10:42:52
38573,101,10:42:53
38574,101,10:42:54
38575,102,10:42:55
38576,103,10:42:56
38577,105,10:42:57
38578,105,10:42:58
38579,107,10:42:59
38580,107,10:43:00
38581,109,10:43:01
38582,109,10:43:02
38583,111,10:43:03
38584,109,10:43:04
38585,109,10:43:05
38586,107,10:43:06
38587,107,10:43:07
38588,110,10:43:08
38589,111,10:43:09
38590,112,10:43:10
38591,110,10:43:11
38592,94,10:43:12
38593,93,10:43:13
38594,93,10:43:14
38595,97,10:43:15
38596,101,10:43:16
38597,101,10:43:17
38598,106,10:43:18
38599,106,10:43:19
38600,109,10:43:20
38601,110,10:43:21
38602,111,10:43:22
38603,113,10:43:23
38604,113,10:43:24
38605,114,10:43:25
38606,113,10:43:26
38607,113,10:43:27
38608,113,10:43:28
38609,104,10:43:29
38610,104,10:43:30
38611,104,10:43:31
38612,105,10:43:32
38613,105,10:43:33
38614,105,10:43:34
38615,105,10:43:35
38616,108,10:43:36
38617,108,10:43:37
38618,108,10:43:38
38619,110,10:43:39
38620,110,10:43:40
38621,108,10:43:41
38622,108,10:43:42
38623,107,10:43:43
38624,107,10:43:44
38625,107,10:43:45
38626,108,10:43:46
38627,112,10:43:47
38628,112,10:43:48
38629,103,10:43:49
38630,99,10:43:50
38631,99,10:43:51
38632,99,10:43:52
38633,102,10:43:53
38634,102,10:43:54
38635,109,10:43:55
38636,109,10:43:56
38637,109,10:43:57
38638,108,10:43:58
38639,107,10:43:59
38640,106,10:44:00
38641,106,10:44:01
38642,105,10:44:02
38643,105,10:44:03
38644,111,10:44:04
38645,111,10:44:05
38646,103,10:44:06
38647,101,10:44:07
38648,101,10:44:08
38649,101,10:44:09
38650,102,10:44:10
38651,105,10:44:11
38652,107,10:44:12
38653,107,10:44:13
38654,112,10:44:14
38655,113,10:44:15
38656,113,10:44:16
38657,110,10:44:17
38658,110,10:44:18
38659,105,10:44:19
38660,105,10:44:20
38661,106,10:44:21
38662,108,10:44:22
38663,108,10:44:23
38664,108,10:44:24
38665,110,10:44:25
38666,109,10:44:26
38667,109,10:44:27
38668,105,10:44:28
38669,105,10:44:29
38670,102,10:44:30
38671,102,10:44:31
38672,102,10:44:32
38673,103,10:44:33
38674,103,10:44:34
38675,106,10:44:35
38676,109,10:44:36
38677,109,10:44:37
38678,109,10:44:38
38679,96,10:44:39
38680,96,10:44:40
38681,96,10:44:41
38682,100,10:44:42
38683,103,10:44:43
38684,103,10:44:44
38685,102,10:44:45
38686,102,10:44:46
38687,103,10:44:47
38688,105,10:44:48
38689,106,10:44:49
38690,106,10:44:50
38691,106,10:44:51
38692,106,10:44:52
38693,106,10:44:53
38694,107,10:44:54
38695,108,10:44:55
38696,108,10:44:56
38697,104,10:44:57
38698,104,10:44:58
38699,102,10:44:59
38700,102,10:45:00
38701,104,10:45:01
38702,104,10:45:02
38703,106,10:45:03
38704,111,10:45:04
38705,112,10:45:05
38706,112,10:45:06
38707,112,10:45:07
38708,101,10:45:08
38709,95,10:45:09
38710,95,10:45:10
38711,94,10:45:11
38712,94,10:45:12
38713,99,10:45:13
38714,102,10:45:14
38715,105,10:45:15
38716,106,10:45:16
38717,106,10:45:17
38718,108,10:45:18
38719,109,10:45:19
38720,110,10:45:20
38721,110,10:45:21
38722,112,10:45:22
38723,112,10:45:23
38724,110,10:45:24
38725,110,10:45:25
38726,110,10:45:26
38727,110,10:45:27
38728,113,10:45:28
38729,113,10:45:29
38730,115,10:45:30
38731,116,10:45:31
38732,116,10:45:32
38733,116,10:45:33
38734,113,10:45:34
