Seconds Since Midnight,Heartbeat,Time HH:MM:SS
49922,93,13:52:02
49923,92,13:52:03
49924,92,13:52:04
49925,91,13:52:05
49926,91,13:52:06
49927,88,13:52:07
49928,88,13:52:08
49929,89,13:52:09
49930,89,13:52:10
49931,90,13:52:11
49932,90,13:52:12
49933,89,13:52:13
49934,89,13:52:14
49935,89,13:52:15
49936,89,13:52:16
49937,89,13:52:17
49938,93,13:52:18
49939,94,13:52:19
49940,94,13:52:20
49941,91,13:52:21
49942,91,13:52:22
49943,91,13:52:23
49944,94,13:52:24
49945,94,13:52:25
49946,101,13:52:26
49947,101,13:52:27
49948,104,13:52:28
49949,105,13:52:29
49950,106,13:52:30
49951,106,13:52:31
49952,106,13:52:32
49953,106,13:52:33
49954,101,13:52:34
49955,101,13:52:35
49956,101,13:52:36
49957,104,13:52:37
49958,104,13:52:38
49959,106,13:52:39
49960,106,13:52:40
49961,105,13:52:41
49962,103,13:52:42
49963,104,13:52:43
49964,104,13:52:44
49965,106,13:52:45
49966,105,13:52:46
49967,105,13:52:47
49968,103,13:52:48
49969,103,13:52:49
49970,105,13:52:50
49971,105,13:52:51
49972,109,13:52:52
49973,109,13:52:53
49974,110,13:52:54
49975,110,13:52:55
49976,111,13:52:56
49977,112,13:52:57
49978,112,13:52:58
49979,112,13:52:59
49980,112,13:53:00
49981,113,13:53:01
49982,116,13:53:02
49983,117,13:53:03
49984,117,13:53:04
49985,119,13:53:05
49986,120,13:53:06
49987,121,13:53:07
49988,121,13:53:08
49989,124,13:53:09
49990,124,13:53:10
49991,124,13:53:11
49992,127,13:53:12
49993,128,13:53:13
49994,128,13:53:14
49995,128,13:53:15
49996,128,13:53:16
49997,128,13:53:17
49998,128,13:53:18
49999,128,13:53:19
50000,125,13:53:20
50001,125,13:53:21
50002,125,13:53:22
50003,125,13:53:23
50004,126,13:53:24
50005,126,13:53:25
50006,127,13:53:26
50007,127,13:53:27
50008,130,13:53:28
50009,130,13:53:29
50010,130,13:53:30
50011,132,13:53:31
50012,133,13:53:32
50013,133,13:53:33
50014,134,13:53:34
50015,135,13:53:35
50016,135,13:53:36
50017,135,13:53:37
50018,134,13:53:38
50019,134,13:53:39
50020,133,13:53:40
50021,132,13:53:41
50022,132,13:53:42
50023,132,13:53:43
50024,132,13:53:44
50025,133,13:53:45
50026,133,13:53:46
50027,133,13:53:47
50028,126,13:53:48
50029,126,13:53:49
50030,122,13:53:50
50031,122,13:53:51
50032,123,13:53:52
50033,123,13:53:53
50034,122,13:53:54
50035,122,13:53:55
50036,122,13:53:56
50037,122,13:53:57
50038,126,13:53:58
50039,126,13:53:59
50040,130,13:54:00
50041,131,13:54:01
50042,131,13:54:02
50043,131,13:54:03
50044,131,13:54:04
50045,131,13:54:05
50046,131,13:54:06
50047,130,13:54:07
50048,130,13:54:08
50049,130,13:54:09
50050,130,13:54:10
50051,130,13:54:11
50052,132,13:54:12
50053,132,13:54:13
50054,132,13:54:14
50055,132,13:54:15
50056,132,13:54:16
50057,132,13:54:17
50058,132,13:54:18
50059,132,13:54:19
50060,132,13:54:20
50061,130,13:54:21
50062,126,13:54:22
50063,126,13:54:23
50064,117,13:54:24
50065,117,13:54:25
50066,114,13:54:26
50067,116,13:54:27
50068,119,13:54:28
50069,119,13:54:29
50070,119,13:54:30
50071,123,13:54:31
50072,120,13:54:32
50073,120,13:54:33
50074,120,13:54:34
50075,119,13:54:35
50076,119,13:54:36
50077,119,13:54:37
50078,108,13:54:38
50079,112,13:54:39
50080,112,13:54:40
50081,120,13:54:41
50082,120,13:54:42
50083,120,13:54:43
50084,124,13:54:44
50085,124,13:54:45
50086,125,13:54:46
50087,125,13:54:47
50088,125,13:54:48
50089,114,13:54:49
50090,114,13:54:50
50091,107,13:54:51
50092,107,13:54:52
50093,106,13:54:53
50094,100,13:54:54
50095,100,13:54:55
50096,107,13:54:56
50097,111,13:54:57
50098,116,13:54:58
50099,120,13:54:59
50100,121,13:55:00
50101,121,13:55:01
50102,121,13:55:02
50103,120,13:55:03
50104,118,13:55:04
50105,115,13:55:05
50106,115,13:55:06
50107,111,13:55:07
50108,110,13:55:08
50109,111,13:55:09
50110,111,13:55:10
50111,116,13:55:11
50112,116,13:55:12
50113,116,13:55:13
50114,118,13:55:14
50115,116,13:55:15
50116,116,13:55:16
50117,100,13:55:17
50118,96,13:55:18
50119,96,13:55:19
50120,98,13:55:20
50121,98,13:55:21
50122,98,13:55:22
50123,103,13:55:23
50124,108,13:55:24
50125,110,13:55:25
50126,110,13:55:26
50127,112,13:55:27
50128,113,13:55:28
50129,112,13:55:29
50130,112,13:55:30
50131,108,13:55:31
50132,110,13:55:32
50133,111,13:55:33
50134,111,13:55:34
50135,111,13:55:35
50136,105,13:55:36
50137,105,13:55:37
50138,105,13:55:38
50139,105,13:55:39
50140,105,13:55:40
50141,95,13:55:41
50142,93,13:55:42
50143,95,13:55:43
50144,100,13:55:44
50145,100,13:55:45
50146,108,13:55:46
50147,111,13:55:47
50148,111,13:55:48
50149,113,13:55:49
50150,113,13:55:50
50151,109,13:55:51
50152,108,13:55:52
50153,108,13:55:53
50154,106,13:55:54
50155,106,13:55:55
50156,104,13:55:56
50157,104,13:55:57
50158,101,13:55:58
50159,101,13:55:59
50160,101,13:56:00
50161,102,13:56:01
50162,102,13:56:02
50163,109,13:56:03
50164,111,13:56:04
50165,112,13:56:05
50166,112,13:56:06
50167,103,13:56:07
50168,103,13:56:08
50169,92,13:56:09
50170,91,13:56:10
50171,91,13:56:11
50172,92,13:56:12
50173,94,13:56:13
50174,94,13:56:14
50175,100,13:56:15
50176,99,13:56:16
50177,95,13:56:17
50178,93,13:56:18
50179,93,13:56:19
50180,95,13:56:20
50181,96,13:56:21
50182,96,13:56:22
50183,96,13:56:23
50184,100,13:56:24
50185,100,13:56:25
50186,101,13:56:26
50187,101,13:56:27
50188,101,13:56:28
50189,96,13:56:29
50190,96,13:56:30
50191,93,13:56:31
50192,93,13:56:32
50193,93,13:56:33
50194,93,13:56:34
50195,92,13:56:35
50196,92,13:56:36
50197,88,13:56:37
50198,87,13:56:38
50199,87,13:56:39
50200,86,13:56:40
50201,86,13:56:41
50202,88,13:56:42
50203,88,13:56:43
50204,91,13:56:44
50205,91,13:56:45
50206,93,13:56:46
50207,93,13:56:47
50208,81,13:56:48
50209,81,13:56:49
50210,80,13:56:50
50211,80,13:56:51
50212,81,13:56:52
50213,85,13:56:53
50214,85,13:56:54
50215,85,13:56:55
50216,85,13:56:56
50217,85,13:56:57
50218,84,13:56:58
50219,85,13:56:59
50220,85,13:57:00
50221,85,13:57:01
50222,87,13:57:02
50223,87,13:57:03
50224,86,13:57:04
50225,86,13:57:05
50226,86,13:57:06
50227,86,13:57:07
50228,88,13:57:08
50229,89,13:57:09
50230,89,13:57:10
50231,89,13:57:11
50232,92,13:57:12
50233,93,13:57:13
50234,94,13:57:14
50235,94,13:57:15
50236,95,13:57:16
50237,95,13:57:17
50238,89,13:57:18
50239,89,13:57:19
50240,89,13:57:20
50241,90,13:57:21
50242,90,13:57:22
50243,90,13:57:23
50244,92,13:57:24
50245,92,13:57:25
50246,95,13:57:26
50247,95,13:57:27
50248,93,13:57:28
50249,90,13:57:29
50250,88,13:57:30
50251,87,13:57:31
50252,87,13:57:32
50253,87,13:57:33
50254,87,13:57:34
50255,87,13:57:35
50256,88,13:57:36
50257,86,13:57:37
50258,86,13:57:38
50259,86,13:57:39
50260,83,13:57:40
50261,83,13:57:41
50262,81,13:57:42
50263,81,13:57:43
50264,80,13:57:44
50265,80,13:57:45
50266,80,13:57:46
50267,81,13:57:47
50268,81,13:57:48
50269,82,13:57:49
50270,81,13:57:50
50271,81,13:57:51
50272,81,13:57:52
50273,82,13:57:53
50274,84,13:57:54
50275,84,13:57:55
50276,87,13:57:56
50277,90,13:57:57
50278,90,13:57:58
50279,91,13:57:59
50280,89,13:58:00
50281,89,13:58:01
50282,89,13:58:02
50283,92,13:58:03
50284,92,13:58:04
50285,90,13:58:05
50286,90,13:58:06
50287,89,13:58:07
50288,91,13:58:08
50289,91,13:58:09
50290,96,13:58:10
50291,96,13:58:11
50292,99,13:58:12
50293,100,13:58:13
50294,100,13:58:14
50295,100,13:58:15
50296,100,13:58:16
50297,95,13:58:17
50298,92,13:58:18
50299,91,13:58:19
50300,91,13:58:20
50301,90,13:58:21
50302,90,13:58:22
50303,87,13:58:23
50304,87,13:58:24
50305,83,13:58:25
50306,81,13:58:26
50307,81,13:58:27
50308,81,13:58:28
50309,80,13:58:29
50310,80,13:58:30
50311,80,13:58:31
50312,80,13:58:32
50313,80,13:58:33
50314,80,13:58:34
50315,81,13:58:35
50316,80,13:58:36
50317,80,13:58:37
50318,79,13:58:38
50319,79,13:58:39
50320,79,13:58:40
50321,82,13:58:41
50322,84,13:58:42
50323,84,13:58:43
50324,83,13:58:44
50325,83,13:58:45
50326,84,13:58:46
50327,84,13:58:47
50328,85,13:58:48
50329,85,13:58:49
50330,82,13:58:50
50331,82,13:58:51
50332,82,13:58:52
50333,82,13:58:53
50334,82,13:58:54
50335,82,13:58:55
50336,81,13:58:56
50337,81,13:58:57
50338,81,13:58:58
50339,81,13:58:59
50340,80,13:59:00
50341,80,13:59:01
50342,80,13:59:02
50343,81,13:59:03
50344,81,13:59:04
50345,81,13:59:05
50346,81,13:59:06
50347,80,13:59:07
50348,80,13:59:08
50349,81,13:59:09
50350,81,13:59:10
50351,82,13:59:11
50352,83,13:59:12
50353,83,13:59:13
50354,87,13:59:14
50355,87,13:59:15
50356,87,13:59:16
50357,86,13:59:17
50358,87,13:59:18
50359,88,13:59:19
50360,91,13:59:20
50361,91,13:59:21
50362,91,13:59:22
50363,91,13:59:23
50364,90,13:59:24
50365,90,13:59:25
50366,90,13:59:26
50367,87,13:59:27
50368,85,13:59:28
50369,85,13:59:29
50370,84,13:59:30
50371,84,13:59:31
50372,85,13:59:32
50373,85,13:59:33
50374,85,13:59:34
50375,83,13:59:35
50376,83,13:59:36
50377,83,13:59:37
50378,83,13:59:38
50379,83,13:59:39
50380,83,13:59:40
50381,83,13:59:41
50382,83,13:59:42
50383,83,13:59:43
50384,83,13:59:44
50385,82,13:59:45
50386,82,13:59:46
50387,82,13:59:47
50388,82,13:59:48
50389,83,13:59:49
50390,83,13:59:50
50391,83,13:59:51
50392,82,13:59:52
50393,82,13:59:53
50394,81,13:59:54
50395,81,13:59:55
50396,81,13:59:56
50397,82,13:59:57
50398,82,13:59:58
50399,84,13:59:59
50400,83,14:00:00
50401,83,14:00:01
50402,83,14:00:02
50403,84,14:00:03
50404,83,14:00:04
50405,83,14:00:05
50406,85,14:00:06
50407,85,14:00:07
50408,85,14:00:08
50409,85,14:00:09
50410,84,14:00:10
50411,83,14:00:11
50412,83,14:00:12
50413,82,14:00:13
50414,82,14:00:14
50415,82,14:00:15
50416,82,14:00:16
50417,84,14:00:17
50418,84,14:00:18
50419,84,14:00:19
50420,85,14:00:20
50421,85,14:00:21
50422,86,14:00:22
50423,86,14:00:23
50424,86,14:00:24
50425,87,14:00:25
50426,87,14:00:26
50427,86,14:00:27
50428,86,14:00:28
50429,84,14:00:29
50430,84,14:00:30
50431,82,14:00:31
50432,81,14:00:32
50433,80,14:00:33
50434,80,14:00:34
50435,80,14:00:35
50436,80,14:00:36
50437,80,14:00:37
50438,78,14:00:38
50439,78,14:00:39
50440,78,14:00:40
50441,77,14:00:41
50442,77,14:00:42
50443,77,14:00:43
50444,77,14:00:44
50445,77,14:00:45
50446,77,14:00:46
50447,78,14:00:47
50448,78,14:00:48
50449,79,14:00:49
50450,79,14:00:50
50451,79,14:00:51
50452,80,14:00:52
50453,81,14:00:53
50454,81,14:00:54
50455,87,14:00:55
50456,88,14:00:56
50457,88,14:00:57
50458,88,14:00:58
50459,87,14:00:59
50460,87,14:01:00
50461,85,14:01:01
50462,85,14:01:02
50463,85,14:01:03
50464,86,14:01:04
50465,86,14:01:05
50466,86,14:01:06
50467,85,14:01:07
50468,85,14:01:08
50469,84,14:01:09
50470,84,14:01:10
50471,85,14:01:11
50472,85,14:01:12
50473,84,14:01:13
50474,84,14:01:14
50475,84,14:01:15
50476,85,14:01:16
50477,87,14:01:17
50478,89,14:01:18
50479,89,14:01:19
50480,89,14:01:20
50481,89,14:01:21
50482,86,14:01:22
50483,86,14:01:23
50484,86,14:01:24
50485,84,14:01:25
50486,85,14:01:26
50487,85,14:01:27
50488,85,14:01:28
50489,85,14:01:29
50490,86,14:01:30
50491,85,14:01:31
50492,84,14:01:32
50493,84,14:01:33
50494,84,14:01:34
50495,83,14:01:35
50496,83,14:01:36
50497,84,14:01:37
50498,84,14:01:38
50499,84,14:01:39
50500,84,14:01:40
50501,84,14:01:41
50502,84,14:01:42
50503,84,14:01:43
50504,84,14:01:44
50505,84,14:01:45
50506,85,14:01:46
50507,85,14:01:47
50508,85,14:01:48
50509,85,14:01:49
50510,87,14:01:50
50511,88,14:01:51
50512,88,14:01:52
50513,89,14:01:53
50514,89,14:01:54
50515,89,14:01:55
50516,89,14:01:56
50517,87,14:01:57
50518,87,14:01:58
50519,87,14:01:59
50520,86,14:02:00
50521,86,14:02:01
50522,86,14:02:02
50523,88,14:02:03
50524,88,14:02:04
50525,90,14:02:05
50526,90,14:02:06
50527,92,14:02:07
50528,92,14:02:08
50529,92,14:02:09
50530,88,14:02:10
50531,88,14:02:11
50532,88,14:02:12
50533,88,14:02:13
50534,88,14:02:14
50535,88,14:02:15
50536,88,14:02:16
50537,88,14:02:17
50538,88,14:02:18
50539,87,14:02:19
50540,87,14:02:20
50541,88,14:02:21
50542,88,14:02:22
50543,88,14:02:23
50544,84,14:02:24
50545,84,14:02:25
50546,84,14:02:26
50547,84,14:02:27
50548,87,14:02:28
50549,90,14:02:29
50550,91,14:02:30
50551,91,14:02:31
50552,91,14:02:32
50553,91,14:02:33
50554,91,14:02:34
50555,89,14:02:35
50556,87,14:02:36
50557,87,14:02:37
50558,86,14:02:38
50559,86,14:02:39
50560,86,14:02:40
50561,86,14:02:41
50562,85,14:02:42
50563,84,14:02:43
50564,84,14:02:44
50565,84,14:02:45
50566,83,14:02:46
50567,83,14:02:47
50568,84,14:02:48
50569,85,14:02:49
50570,85,14:02:50
50571,85,14:02:51
50572,87,14:02:52
50573,88,14:02:53
50574,86,14:02:54
50575,86,14:02:55
50576,83,14:02:56
50577,83,14:02:57
50578,83,14:02:58
50579,84,14:02:59
50580,85,14:03:00
50581,85,14:03:01
50582,86,14:03:02
50583,86,14:03:03
50584,85,14:03:04
50585,85,14:03:05
50586,85,14:03:06
50587,85,14:03:07
50588,86,14:03:08
50589,86,14:03:09
50590,89,14:03:10
50591,88,14:03:11
50592,86,14:03:12
50593,86,14:03:13
50594,85,14:03:14
50595,85,14:03:15
50596,84,14:03:16
50597,84,14:03:17
50598,85,14:03:18
50599,85,14:03:19
50600,86,14:03:20
50601,87,14:03:21
50602,87,14:03:22
50603,87,14:03:23
50604,87,14:03:24
50605,87,14:03:25
50606,87,14:03:26
50607,89,14:03:27
50608,90,14:03:28
50609,90,14:03:29
50610,91,14:03:30
50611,91,14:03:31
50612,88,14:03:32
50613,88,14:03:33
50614,88,14:03:34
50615,88,14:03:35
50616,90,14:03:36
50617,91,14:03:37
50618,91,14:03:38
50619,91,14:03:39
50620,91,14:03:40
50621,91,14:03:41
50622,91,14:03:42
50623,91,14:03:43
50624,88,14:03:44
50625,88,14:03:45
50626,87,14:03:46
50627,87,14:03:47
50628,87,14:03:48
50629,86,14:03:49
50630,86,14:03:50
50631,87,14:03:51
50632,87,14:03:52
50633,87,14:03:53
50634,92,14:03:54
50635,92,14:03:55
50636,92,14:03:56
50637,94,14:03:57
50638,95,14:03:58
50639,95,14:03:59
50640,94,14:04:00
50641,95,14:04:01
50642,95,14:04:02
50643,97,14:04:03
50644,97,14:04:04
50645,100,14:04:05
50646,101,14:04:06
50647,101,14:04:07
50648,101,14:04:08
50649,100,14:04:09
50650,99,14:04:10
50651,99,14:04:11
50652,99,14:04:12
50653,99,14:04:13
50654,99,14:04:14
50655,99,14:04:15
50656,96,14:04:16
50657,93,14:04:17
50658,92,14:04:18
50659,89,14:04:19
50660,89,14:04:20
50661,89,14:04:21
50662,89,14:04:22
50663,89,14:04:23
50664,90,14:04:24
50665,90,14:04:25
50666,90,14:04:26
50667,91,14:04:27
50668,91,14:04:28
50669,92,14:04:29
50670,92,14:04:30
50671,92,14:04:31
50672,92,14:04:32
50673,91,14:04:33
50674,92,14:04:34
50675,92,14:04:35
50676,93,14:04:36
50677,93,14:04:37
50678,93,14:04:38
50679,92,14:04:39
50680,92,14:04:40
50681,92,14:04:41
50682,88,14:04:42
50683,88,14:04:43
50684,89,14:04:44
50685,89,14:04:45
50686,92,14:04:46
50687,92,14:04:47
50688,92,14:04:48
50689,92,14:04:49
50690,92,14:04:50
50691,91,14:04:51
50692,92,14:04:52
50693,92,14:04:53
50694,92,14:04:54
50695,92,14:04:55
50696,92,14:04:56
50697,92,14:04:57
50698,92,14:04:58
50699,93,14:04:59
50700,92,14:05:00
50701,92,14:05:01
50702,88,14:05:02
50703,88,14:05:03
50704,85,14:05:04
50705,85,14:05:05
50706,84,14:05:06
50707,84,14:05:07
50708,85,14:05:08
50709,86,14:05:09
50710,86,14:05:10
50711,87,14:05:11
50712,90,14:05:12
50713,88,14:05:13
50714,88,14:05:14
50715,88,14:05:15
50716,84,14:05:16
50717,84,14:05:17
50718,84,14:05:18
50719,87,14:05:19
50720,87,14:05:20
50721,87,14:05:21
50722,86,14:05:22
50723,86,14:05:23
50724,85,14:05:24
50725,85,14:05:25
50726,86,14:05:26
50727,89,14:05:27
50728,89,14:05:28
50729,92,14:05:29
50730,92,14:05:30
50731,92,14:05:31
50732,90,14:05:32
50733,88,14:05:33
50734,87,14:05:34
50735,87,14:05:35
50736,87,14:05:36
50737,91,14:05:37
50738,92,14:05:38
50739,92,14:05:39
50740,92,14:05:40
50741,87,14:05:41
50742,85,14:05:42
50743,85,14:05:43
50744,85,14:05:44
50745,88,14:05:45
50746,88,14:05:46
50747,88,14:05:47
50748,93,14:05:48
50749,93,14:05:49
50750,93,14:05:50
50751,94,14:05:51
50752,94,14:05:52
50753,94,14:05:53
50754,93,14:05:54
50755,93,14:05:55
50756,82,14:05:56
50757,75,14:05:57
50758,74,14:05:58
50759,74,14:05:59
50760,74,14:06:00
50761,74,14:06:01
50762,75,14:06:02
50763,75,14:06:03
50764,76,14:06:04
50765,76,14:06:05
50766,76,14:06:06
50767,77,14:06:07
50768,77,14:06:08
50769,80,14:06:09
50770,81,14:06:10
50771,81,14:06:11
50772,82,14:06:12
50773,82,14:06:13
50774,81,14:06:14
50775,81,14:06:15
50776,82,14:06:16
50777,85,14:06:17
50778,85,14:06:18
50779,93,14:06:19
50780,93,14:06:20
50781,93,14:06:21
50782,91,14:06:22
50783,91,14:06:23
50784,90,14:06:24
50785,90,14:06:25
50786,84,14:06:26
50787,85,14:06:27
50788,87,14:06:28
50789,87,14:06:29
50790,89,14:06:30
50791,89,14:06:31
50792,87,14:06:32
50793,86,14:06:33
50794,86,14:06:34
50795,86,14:06:35
50796,87,14:06:36
50797,88,14:06:37
50798,88,14:06:38
50799,89,14:06:39
50800,89,14:06:40
50801,89,14:06:41
50802,89,14:06:42
50803,89,14:06:43
50804,90,14:06:44
50805,90,14:06:45
50806,88,14:06:46
50807,88,14:06:47
50808,89,14:06:48
50809,88,14:06:49
50810,88,14:06:50
50811,86,14:06:51
50812,87,14:06:52
50813,87,14:06:53
50814,89,14:06:54
50815,89,14:06:55
50816,89,14:06:56
50817,89,14:06:57
50818,88,14:06:58
50819,88,14:06:59
50820,92,14:07:00
50821,94,14:07:01
50822,94,14:07:02
50823,97,14:07:03
50824,98,14:07:04
50825,100,14:07:05
50826,100,14:07:06
50827,100,14:07:07
50828,100,14:07:08
50829,95,14:07:09
50830,95,14:07:10
50831,85,14:07:11
50832,85,14:07:12
50833,84,14:07:13
50834,84,14:07:14
50835,84,14:07:15
50836,90,14:07:16
50837,90,14:07:17
50838,93,14:07:18
50839,93,14:07:19
50840,86,14:07:20
50841,86,14:07:21
50842,85,14:07:22
50843,86,14:07:23
50844,86,14:07:24
50845,86,14:07:25
50846,87,14:07:26
50847,87,14:07:27
50848,88,14:07:28
50849,88,14:07:29
50850,90,14:07:30
50851,90,14:07:31
50852,88,14:07:32
50853,88,14:07:33
50854,85,14:07:34
50855,85,14:07:35
50856,86,14:07:36
50857,86,14:07:37
50858,86,14:07:38
50859,89,14:07:39
50860,89,14:07:40
50861,89,14:07:41
50862,91,14:07:42
50863,83,14:07:43
50864,83,14:07:44
50865,80,14:07:45
50866,80,14:07:46
50867,80,14:07:47
50868,80,14:07:48
50869,80,14:07:49
50870,87,14:07:50
50871,88,14:07:51
50872,88,14:07:52
50873,91,14:07:53
50874,90,14:07:54
50875,90,14:07:55
50876,91,14:07:56
50877,91,14:07:57
50878,96,14:07:58
50879,96,14:07:59
50880,101,14:08:00
50881,101,14:08:01
50882,101,14:08:02
50883,101,14:08:03
50884,101,14:08:04
50885,96,14:08:05
50886,95,14:08:06
50887,95,14:08:07
50888,97,14:08:08
50889,97,14:08:09
50890,96,14:08:10
50891,94,14:08:11
50892,94,14:08:12
50893,92,14:08:13
50894,92,14:08:14
50895,91,14:08:15
50896,91,14:08:16
50897,91,14:08:17
50898,91,14:08:18
50899,93,14:08:19
50900,95,14:08:20
50901,95,14:08:21
50902,96,14:08:22
50903,96,14:08:23
50904,96,14:08:24
50905,98,14:08:25
50906,98,14:08:26
50907,95,14:08:27
50908,94,14:08:28
50909,94,14:08:29
50910,91,14:08:30
50911,91,14:08:31
50912,89,14:08:32
50913,89,14:08:33
50914,88,14:08:34
50915,88,14:08:35
50916,88,14:08:36
50917,89,14:08:37
50918,89,14:08:38
50919,89,14:08:39
50920,89,14:08:40
50921,89,14:08:41
50922,89,14:08:42
50923,89,14:08:43
50924,89,14:08:44
50925,89,14:08:45
50926,88,14:08:46
50927,88,14:08:47
50928,88,14:08:48
50929,88,14:08:49
50930,88,14:08:50
50931,88,14:08:51
50932,88,14:08:52
50933,89,14:08:53
50934,92,14:08:54
50935,93,14:08:55
50936,93,14:08:56
50937,94,14:08:57
50938,94,14:08:58
50939,83,14:08:59
50940,83,14:09:00
50941,83,14:09:01
50942,85,14:09:02
50943,87,14:09:03
50944,87,14:09:04
50945,88,14:09:05
50946,88,14:09:06
50947,89,14:09:07
50948,89,14:09:08
50949,91,14:09:09
50950,91,14:09:10
50951,93,14:09:11
50952,93,14:09:12
50953,92,14:09:13
50954,92,14:09:14
50955,92,14:09:15
50956,92,14:09:16
50957,92,14:09:17
50958,91,14:09:18
50959,90,14:09:19
50960,90,14:09:20
50961,90,14:09:21
50962,92,14:09:22
50963,92,14:09:23
50964,93,14:09:24
50965,93,14:09:25
50966,93,14:09:26
50967,93,14:09:27
50968,94,14:09:28
50969,94,14:09:29
50970,93,14:09:30
50971,93,14:09:31
50972,93,14:09:32
50973,93,14:09:33
50974,90,14:09:34
50975,90,14:09:35
50976,90,14:09:36
50977,92,14:09:37
50978,94,14:09:38
50979,94,14:09:39
50980,94,14:09:40
50981,96,14:09:41
50982,96,14:09:42
50983,98,14:09:43
50984,98,14:09:44
50985,97,14:09:45
50986,95,14:09:46
50987,95,14:09:47
50988,91,14:09:48
50989,91,14:09:49
50990,90,14:09:50
50991,90,14:09:51
50992,90,14:09:52
50993,90,14:09:53
50994,88,14:09:54
50995,88,14:09:55
50996,88,14:09:56
50997,85,14:09:57
50998,85,14:09:58
50999,88,14:09:59
51000,90,14:10:00
51001,92,14:10:01
51002,92,14:10:02
51003,92,14:10:03
51004,85,14:10:04
51005,85,14:10:05
51006,85,14:10:06
51007,85,14:10:07
51008,88,14:10:08
51009,88,14:10:09
51010,92,14:10:10
51011,92,14:10:11
51012,94,14:10:12
51013,91,14:10:13
51014,91,14:10:14
51015,91,14:10:15
51016,91,14:10:16
51017,89,14:10:17
51018,89,14:10:18
51019,91,14:10:19
51020,94,14:10:20
51021,94,14:10:21
51022,94,14:10:22
51023,104,14:10:23
51024,107,14:10:24
51025,107,14:10:25
51026,111,14:10:26
51027,111,14:10:27
51028,111,14:10:28
51029,112,14:10:29
51030,112,14:10:30
51031,113,14:10:31
51032,111,14:10:32
51033,111,14:10:33
51034,104,14:10:34
51035,104,14:10:35
51036,101,14:10:36
51037,102,14:10:37
51038,102,14:10:38
51039,105,14:10:39
51040,105,14:10:40
51041,106,14:10:41
51042,106,14:10:42
51043,106,14:10:43
51044,106,14:10:44
51045,103,14:10:45
51046,103,14:10:46
51047,99,14:10:47
51048,98,14:10:48
51049,98,14:10:49
51050,98,14:10:50
51051,100,14:10:51
51052,100,14:10:52
51053,103,14:10:53
51054,104,14:10:54
51055,104,14:10:55
51056,104,14:10:56
51057,101,14:10:57
51058,101,14:10:58
51059,101,14:10:59
51060,101,14:11:00
51061,101,14:11:01
51062,101,14:11:02
51063,101,14:11:03
51064,101,14:11:04
51065,98,14:11:05
51066,97,14:11:06
