Seconds Since Midnight,Heartbeat,Time HH:MM:SS
35963,95,9:59:23
35964,97,9:59:24
35965,97,9:59:25
35966,99,9:59:26
35967,99,9:59:27
35968,100,9:59:28
35969,100,9:59:29
35970,102,9:59:30
35971,103,9:59:31
35972,103,9:59:32
35973,103,9:59:33
35974,91,9:59:34
35975,91,9:59:35
35976,91,9:59:36
35977,93,9:59:37
35978,93,9:59:38
35979,93,9:59:39
35980,98,9:59:40
35981,98,9:59:41
35982,98,9:59:42
35983,98,9:59:43
35984,90,9:59:44
35985,90,9:59:45
35986,90,9:59:46
35987,90,9:59:47
35988,90,9:59:48
35989,90,9:59:49
35990,89,9:59:50
35991,89,9:59:51
35992,87,9:59:52
35993,87,9:59:53
35994,86,9:59:54
35995,86,9:59:55
35996,86,9:59:56
35997,87,9:59:57
35998,87,9:59:58
35999,90,9:59:59
36000,91,10:00:00
36001,91,10:00:01
36002,93,10:00:02
36003,93,10:00:03
36004,93,10:00:04
36005,93,10:00:05
36006,94,10:00:06
36007,94,10:00:07
36008,94,10:00:08
36009,94,10:00:09
36010,94,10:00:10
36011,94,10:00:11
36012,91,10:00:12
36013,91,10:00:13
36014,89,10:00:14
36015,89,10:00:15
36016,88,10:00:16
36017,88,10:00:17
36018,90,10:00:18
36019,90,10:00:19
36020,89,10:00:20
36021,89,10:00:21
36022,90,10:00:22
36023,91,10:00:23
36024,93,10:00:24
36025,93,10:00:25
36026,97,10:00:26
36027,97,10:00:27
36028,96,10:00:28
36029,96,10:00:29
36030,90,10:00:30
36031,90,10:00:31
36032,87,10:00:32
36033,87,10:00:33
36034,87,10:00:34
36035,93,10:00:35
36036,93,10:00:36
36037,94,10:00:37
36038,94,10:00:38
36039,98,10:00:39
36040,97,10:00:40
36041,96,10:00:41
36042,94,10:00:42
36043,92,10:00:43
36044,92,10:00:44
36045,92,10:00:45
36046,92,10:00:46
36047,97,10:00:47
36048,97,10:00:48
36049,99,10:00:49
36050,99,10:00:50
36051,95,10:00:51
36052,93,10:00:52
36053,93,10:00:53
36054,91,10:00:54
36055,92,10:00:55
36056,92,10:00:56
36057,92,10:00:57
36058,90,10:00:58
36059,88,10:00:59
36060,88,10:01:00
36061,89,10:01:01
36062,89,10:01:02
36063,93,10:01:03
36064,93,10:01:04
36065,95,10:01:05
36066,95,10:01:06
36067,93,10:01:07
36068,93,10:01:08
36069,91,10:01:09
36070,92,10:01:10
36071,93,10:01:11
36072,93,10:01:12
36073,93,10:01:13
36074,95,10:01:14
36075,92,10:01:15
36076,92,10:01:16
36077,92,10:01:17
36078,91,10:01:18
36079,91,10:01:19
36080,92,10:01:20
36081,92,10:01:21
36082,92,10:01:22
36083,95,10:01:23
36084,95,10:01:24
36085,96,10:01:25
36086,96,10:01:26
36087,97,10:01:27
36088,98,10:01:28
36089,98,10:01:29
36090,98,10:01:30
36091,99,10:01:31
36092,100,10:01:32
36093,100,10:01:33
36094,100,10:01:34
36095,100,10:01:35
36096,100,10:01:36
36097,99,10:01:37
36098,99,10:01:38
36099,99,10:01:39
36100,100,10:01:40
36101,100,10:01:41
36102,100,10:01:42
36103,104,10:01:43
36104,104,10:01:44
36105,106,10:01:45
36106,108,10:01:46
36107,108,10:01:47
36108,106,10:01:48
36109,106,10:01:49
36110,94,10:01:50
36111,94,10:01:51
36112,90,10:01:52
36113,90,10:01:53
36114,88,10:01:54
36115,90,10:01:55
36116,90,10:01:56
36117,94,10:01:57
36118,95,10:01:58
36119,95,10:01:59
36120,95,10:02:00
36121,95,10:02:01
36122,95,10:02:02
36123,93,10:02:03
36124,94,10:02:04
36125,95,10:02:05
36126,95,10:02:06
36127,97,10:02:07
36128,97,10:02:08
36129,98,10:02:09
36130,102,10:02:10
36131,102,10:02:11
36132,102,10:02:12
36133,104,10:02:13
36134,103,10:02:14
36135,101,10:02:15
36136,102,10:02:16
36137,102,10:02:17
36138,103,10:02:18
36139,103,10:02:19
36140,106,10:02:20
36141,106,10:02:21
36142,109,10:02:22
36143,110,10:02:23
36144,112,10:02:24
36145,113,10:02:25
36146,113,10:02:26
36147,113,10:02:27
36148,112,10:02:28
36149,112,10:02:29
36150,108,10:02:30
36151,107,10:02:31
36152,107,10:02:32
36153,107,10:02:33
36154,108,10:02:34
36155,108,10:02:35
36156,111,10:02:36
36157,111,10:02:37
36158,105,10:02:38
36159,100,10:02:39
36160,100,10:02:40
36161,95,10:02:41
36162,95,10:02:42
36163,95,10:02:43
36164,96,10:02:44
36165,97,10:02:45
36166,97,10:02:46
36167,95,10:02:47
36168,95,10:02:48
36169,95,10:02:49
36170,94,10:02:50
36171,96,10:02:51
36172,96,10:02:52
36173,96,10:02:53
36174,95,10:02:54
36175,95,10:02:55
36176,95,10:02:56
36177,98,10:02:57
36178,98,10:02:58
36179,98,10:02:59
36180,102,10:03:00
36181,101,10:03:01
36182,102,10:03:02
36183,102,10:03:03
36184,102,10:03:04
36185,102,10:03:05
36186,104,10:03:06
36187,103,10:03:07
36188,101,10:03:08
36189,101,10:03:09
36190,95,10:03:10
36191,95,10:03:11
36192,94,10:03:12
36193,94,10:03:13
36194,94,10:03:14
36195,90,10:03:15
36196,89,10:03:16
36197,90,10:03:17
36198,90,10:03:18
36199,92,10:03:19
36200,92,10:03:20
36201,95,10:03:21
36202,95,10:03:22
36203,95,10:03:23
36204,95,10:03:24
36205,92,10:03:25
36206,92,10:03:26
36207,92,10:03:27
36208,92,10:03:28
36209,92,10:03:29
36210,92,10:03:30
36211,91,10:03:31
36212,91,10:03:32
36213,89,10:03:33
36214,89,10:03:34
36215,90,10:03:35
36216,90,10:03:36
36217,87,10:03:37
36218,86,10:03:38
36219,86,10:03:39
36220,89,10:03:40
36221,89,10:03:41
36222,92,10:03:42
36223,94,10:03:43
36224,94,10:03:44
36225,90,10:03:45
36226,90,10:03:46
36227,90,10:03:47
36228,93,10:03:48
36229,93,10:03:49
36230,98,10:03:50
36231,99,10:03:51
36232,99,10:03:52
36233,98,10:03:53
36234,96,10:03:54
36235,96,10:03:55
36236,96,10:03:56
36237,97,10:03:57
36238,97,10:03:58
36239,98,10:03:59
36240,98,10:04:00
36241,97,10:04:01
36242,97,10:04:02
36243,90,10:04:03
36244,90,10:04:04
36245,93,10:04:05
36246,94,10:04:06
36247,94,10:04:07
36248,94,10:04:08
36249,94,10:04:09
36250,94,10:04:10
36251,88,10:04:11
36252,87,10:04:12
36253,87,10:04:13
36254,86,10:04:14
36255,86,10:04:15
36256,86,10:04:16
36257,87,10:04:17
36258,88,10:04:18
36259,88,10:04:19
36260,88,10:04:20
36261,90,10:04:21
36262,92,10:04:22
36263,92,10:04:23
36264,89,10:04:24
36265,88,10:04:25
36266,88,10:04:26
36267,88,10:04:27
36268,91,10:04:28
36269,101,10:04:29
36270,103,10:04:30
36271,103,10:04:31
36272,107,10:04:32
36273,106,10:04:33
36274,106,10:04:34
36275,99,10:04:35
36276,99,10:04:36
36277,99,10:04:37
36278,97,10:04:38
36279,97,10:04:39
36280,105,10:04:40
36281,108,10:04:41
36282,109,10:04:42
36283,109,10:04:43
36284,108,10:04:44
36285,108,10:04:45
36286,104,10:04:46
36287,99,10:04:47
36288,100,10:04:48
36289,100,10:04:49
36290,100,10:04:50
36291,108,10:04:51
36292,110,10:04:52
36293,110,10:04:53
36294,110,10:04:54
36295,110,10:04:55
36296,112,10:04:56
36297,112,10:04:57
36298,109,10:04:58
36299,109,10:04:59
