Seconds Since Midnight,Heartbeat,Time HH:MM:SS
50446,98,14:00:46
50447,98,14:00:47
50448,98,14:00:48
50449,98,14:00:49
50450,95,14:00:50
50451,95,14:00:51
50452,96,14:00:52
50453,96,14:00:53
50454,99,14:00:54
50455,101,14:00:55
50456,101,14:00:56
50457,101,14:00:57
50458,100,14:00:58
50459,100,14:00:59
50460,99,14:01:00
50461,100,14:01:01
50462,100,14:01:02
50463,102,14:01:03
50464,102,14:01:04
50465,100,14:01:05
50466,100,14:01:06
50467,96,14:01:07
50468,96,14:01:08
50469,96,14:01:09
50470,98,14:01:10
50471,98,14:01:11
50472,98,14:01:12
50473,98,14:01:13
50474,97,14:01:14
50475,98,14:01:15
50476,98,14:01:16
50477,103,14:01:17
50478,103,14:01:18
50479,104,14:01:19
50480,105,14:01:20
50481,105,14:01:21
50482,99,14:01:22
50483,99,14:01:23
50484,99,14:01:24
50485,100,14:01:25
50486,103,14:01:26
50487,103,14:01:27
50488,102,14:01:28
50489,102,14:01:29
50490,101,14:01:30
50491,101,14:01:31
50492,99,14:01:32
50493,99,14:01:33
50494,99,14:01:34
50495,99,14:01:35
50496,101,14:01:36
50497,103,14:01:37
50498,102,14:01:38
50499,102,14:01:39
50500,98,14:01:40
50501,97,14:01:41
50502,97,14:01:42
50503,97,14:01:43
50504,97,14:01:44
50505,98,14:01:45
50506,98,14:01:46
50507,98,14:01:47
50508,98,14:01:48
50509,97,14:01:49
50510,96,14:01:50
50511,96,14:01:51
50512,96,14:01:52
50513,96,14:01:53
50514,96,14:01:54
50515,96,14:01:55
50516,102,14:01:56
50517,104,14:01:57
50518,105,14:01:58
50519,105,14:01:59
50520,105,14:02:00
50521,105,14:02:01
50522,106,14:02:02
50523,106,14:02:03
50524,107,14:02:04
50525,107,14:02:05
50526,107,14:02:06
50527,107,14:02:07
50528,107,14:02:08
50529,107,14:02:09
50530,107,14:02:10
50531,109,14:02:11
50532,109,14:02:12
50533,109,14:02:13
50534,111,14:02:14
50535,111,14:02:15
50536,111,14:02:16
50537,111,14:02:17
50538,104,14:02:18
50539,97,14:02:19
50540,97,14:02:20
50541,96,14:02:21
50542,96,14:02:22
50543,96,14:02:23
50544,103,14:02:24
50545,105,14:02:25
50546,106,14:02:26
50547,107,14:02:27
50548,107,14:02:28
50549,107,14:02:29
50550,104,14:02:30
50551,103,14:02:31
50552,103,14:02:32
50553,103,14:02:33
50554,103,14:02:34
50555,103,14:02:35
50556,102,14:02:36
50557,102,14:02:37
50558,105,14:02:38
50559,105,14:02:39
50560,103,14:02:40
50561,96,14:02:41
50562,91,14:02:42
50563,91,14:02:43
50564,90,14:02:44
50565,92,14:02:45
50566,94,14:02:46
50567,94,14:02:47
50568,97,14:02:48
50569,99,14:02:49
50570,99,14:02:50
50571,101,14:02:51
50572,102,14:02:52
50573,103,14:02:53
50574,103,14:02:54
50575,101,14:02:55
50576,95,14:02:56
50577,95,14:02:57
50578,92,14:02:58
50579,92,14:02:59
50580,93,14:03:00
50581,95,14:03:01
50582,99,14:03:02
50583,103,14:03:03
50584,103,14:03:04
50585,105,14:03:05
50586,105,14:03:06
50587,101,14:03:07
50588,101,14:03:08
50589,101,14:03:09
50590,95,14:03:10
50591,95,14:03:11
50592,91,14:03:12
50593,92,14:03:13
50594,92,14:03:14
50595,93,14:03:15
50596,93,14:03:16
50597,92,14:03:17
50598,92,14:03:18
50599,93,14:03:19
50600,95,14:03:20
50601,97,14:03:21
50602,97,14:03:22
50603,98,14:03:23
50604,99,14:03:24
50605,99,14:03:25
50606,100,14:03:26
50607,99,14:03:27
50608,86,14:03:28
50609,86,14:03:29
50610,84,14:03:30
50611,88,14:03:31
50612,88,14:03:32
50613,91,14:03:33
50614,97,14:03:34
50615,97,14:03:35
50616,98,14:03:36
50617,99,14:03:37
50618,99,14:03:38
50619,100,14:03:39
50620,98,14:03:40
50621,98,14:03:41
50622,92,14:03:42
50623,92,14:03:43
50624,93,14:03:44
50625,95,14:03:45
50626,95,14:03:46
50627,96,14:03:47
50628,93,14:03:48
50629,92,14:03:49
50630,92,14:03:50
50631,95,14:03:51
50632,97,14:03:52
50633,99,14:03:53
50634,99,14:03:54
50635,99,14:03:55
50636,92,14:03:56
50637,92,14:03:57
50638,94,14:03:58
50639,97,14:03:59
50640,97,14:04:00
50641,99,14:04:01
50642,99,14:04:02
50643,103,14:04:03
50644,104,14:04:04
50645,104,14:04:05
50646,104,14:04:06
50647,101,14:04:07
50648,101,14:04:08
50649,99,14:04:09
50650,97,14:04:10
50651,96,14:04:11
50652,96,14:04:12
50653,96,14:04:13
50654,97,14:04:14
50655,97,14:04:15
50656,100,14:04:16
50657,100,14:04:17
50658,100,14:04:18
50659,98,14:04:19
50660,98,14:04:20
50661,94,14:04:21
50662,95,14:04:22
50663,95,14:04:23
50664,96,14:04:24
50665,96,14:04:25
50666,95,14:04:26
50667,94,14:04:27
50668,94,14:04:28
50669,94,14:04:29
50670,94,14:04:30
50671,96,14:04:31
50672,96,14:04:32
50673,96,14:04:33
50674,98,14:04:34
50675,99,14:04:35
50676,99,14:04:36
50677,98,14:04:37
50678,99,14:04:38
50679,99,14:04:39
50680,99,14:04:40
50681,99,14:04:41
50682,100,14:04:42
50683,101,14:04:43
50684,101,14:04:44
50685,104,14:04:45
50686,106,14:04:46
50687,106,14:04:47
50688,105,14:04:48
50689,93,14:04:49
50690,93,14:04:50
50691,93,14:04:51
50692,95,14:04:52
50693,98,14:04:53
50694,98,14:04:54
50695,98,14:04:55
50696,98,14:04:56
50697,100,14:04:57
50698,100,14:04:58
50699,102,14:04:59
50700,103,14:05:00
50701,103,14:05:01
50702,106,14:05:02
50703,106,14:05:03
50704,106,14:05:04
50705,105,14:05:05
50706,104,14:05:06
50707,104,14:05:07
50708,104,14:05:08
50709,104,14:05:09
50710,104,14:05:10
50711,104,14:05:11
50712,102,14:05:12
50713,102,14:05:13
50714,99,14:05:14
50715,99,14:05:15
50716,97,14:05:16
50717,97,14:05:17
50718,97,14:05:18
50719,98,14:05:19
50720,98,14:05:20
50721,98,14:05:21
50722,98,14:05:22
50723,98,14:05:23
50724,98,14:05:24
50725,97,14:05:25
50726,97,14:05:26
50727,99,14:05:27
50728,101,14:05:28
50729,101,14:05:29
50730,102,14:05:30
50731,102,14:05:31
50732,102,14:05:32
50733,100,14:05:33
50734,100,14:05:34
50735,97,14:05:35
50736,97,14:05:36
50737,97,14:05:37
50738,104,14:05:38
50739,104,14:05:39
50740,107,14:05:40
50741,108,14:05:41
50742,108,14:05:42
50743,108,14:05:43
50744,108,14:05:44
50745,108,14:05:45
50746,98,14:05:46
50747,98,14:05:47
50748,97,14:05:48
50749,97,14:05:49
50750,97,14:05:50
50751,97,14:05:51
50752,96,14:05:52
50753,96,14:05:53
50754,96,14:05:54
50755,93,14:05:55
50756,93,14:05:56
50757,93,14:05:57
50758,89,14:05:58
50759,89,14:05:59
50760,90,14:06:00
50761,94,14:06:01
50762,98,14:06:02
50763,98,14:06:03
50764,98,14:06:04
50765,98,14:06:05
50766,100,14:06:06
50767,100,14:06:07
50768,102,14:06:08
50769,102,14:06:09
50770,104,14:06:10
50771,105,14:06:11
50772,106,14:06:12
50773,105,14:06:13
50774,105,14:06:14
50775,104,14:06:15
50776,99,14:06:16
50777,98,14:06:17
50778,96,14:06:18
50779,96,14:06:19
50780,95,14:06:20
50781,95,14:06:21
50782,94,14:06:22
50783,94,14:06:23
50784,93,14:06:24
50785,93,14:06:25
50786,94,14:06:26
50787,94,14:06:27
50788,94,14:06:28
50789,94,14:06:29
50790,97,14:06:30
50791,97,14:06:31
50792,98,14:06:32
50793,98,14:06:33
50794,97,14:06:34
50795,97,14:06:35
50796,97,14:06:36
50797,97,14:06:37
50798,96,14:06:38
50799,96,14:06:39
50800,96,14:06:40
50801,96,14:06:41
50802,95,14:06:42
50803,93,14:06:43
50804,93,14:06:44
50805,93,14:06:45
50806,93,14:06:46
50807,96,14:06:47
50808,101,14:06:48
50809,101,14:06:49
50810,104,14:06:50
50811,101,14:06:51
50812,101,14:06:52
50813,98,14:06:53
50814,98,14:06:54
50815,98,14:06:55
50816,98,14:06:56
50817,99,14:06:57
50818,99,14:06:58
50819,99,14:06:59
50820,100,14:07:00
50821,101,14:07:01
50822,101,14:07:02
50823,101,14:07:03
50824,97,14:07:04
50825,95,14:07:05
50826,95,14:07:06
50827,96,14:07:07
50828,97,14:07:08
50829,97,14:07:09
50830,99,14:07:10
50831,99,14:07:11
50832,103,14:07:12
50833,103,14:07:13
50834,105,14:07:14
50835,106,14:07:15
50836,106,14:07:16
50837,106,14:07:17
50838,104,14:07:18
50839,104,14:07:19
50840,100,14:07:20
50841,98,14:07:21
50842,98,14:07:22
50843,98,14:07:23
50844,98,14:07:24
50845,96,14:07:25
50846,96,14:07:26
50847,96,14:07:27
50848,96,14:07:28
50849,96,14:07:29
50850,97,14:07:30
50851,97,14:07:31
50852,97,14:07:32
50853,97,14:07:33
50854,97,14:07:34
50855,97,14:07:35
50856,96,14:07:36
50857,96,14:07:37
50858,96,14:07:38
50859,95,14:07:39
50860,95,14:07:40
50861,94,14:07:41
50862,94,14:07:42
50863,94,14:07:43
50864,94,14:07:44
50865,96,14:07:45
50866,96,14:07:46
50867,96,14:07:47
50868,91,14:07:48
50869,91,14:07:49
50870,90,14:07:50
50871,90,14:07:51
50872,93,14:07:52
50873,93,14:07:53
50874,94,14:07:54
50875,94,14:07:55
50876,95,14:07:56
50877,95,14:07:57
50878,100,14:07:58
50879,100,14:07:59
50880,103,14:08:00
50881,105,14:08:01
50882,105,14:08:02
50883,105,14:08:03
50884,102,14:08:04
50885,102,14:08:05
50886,102,14:08:06
50887,102,14:08:07
50888,102,14:08:08
50889,103,14:08:09
50890,103,14:08:10
50891,103,14:08:11
50892,100,14:08:12
50893,99,14:08:13
50894,97,14:08:14
50895,97,14:08:15
50896,97,14:08:16
50897,97,14:08:17
50898,99,14:08:18
50899,99,14:08:19
50900,99,14:08:20
50901,98,14:08:21
50902,101,14:08:22
50903,101,14:08:23
50904,104,14:08:24
50905,104,14:08:25
50906,107,14:08:26
50907,107,14:08:27
50908,106,14:08:28
50909,106,14:08:29
50910,104,14:08:30
50911,104,14:08:31
50912,104,14:08:32
50913,106,14:08:33
50914,106,14:08:34
50915,100,14:08:35
50916,96,14:08:36
50917,96,14:08:37
50918,95,14:08:38
50919,95,14:08:39
50920,94,14:08:40
50921,94,14:08:41
50922,94,14:08:42
50923,93,14:08:43
50924,93,14:08:44
50925,91,14:08:45
50926,91,14:08:46
50927,91,14:08:47
50928,91,14:08:48
50929,97,14:08:49
50930,98,14:08:50
50931,98,14:08:51
50932,98,14:08:52
50933,94,14:08:53
50934,94,14:08:54
50935,94,14:08:55
50936,95,14:08:56
50937,95,14:08:57
50938,95,14:08:58
50939,95,14:08:59
50940,94,14:09:00
50941,94,14:09:01
50942,94,14:09:02
50943,94,14:09:03
50944,94,14:09:04
50945,94,14:09:05
50946,96,14:09:06
50947,96,14:09:07
50948,99,14:09:08
50949,99,14:09:09
50950,100,14:09:10
50951,102,14:09:11
50952,103,14:09:12
50953,104,14:09:13
50954,104,14:09:14
50955,104,14:09:15
50956,104,14:09:16
50957,94,14:09:17
50958,94,14:09:18
50959,91,14:09:19
50960,91,14:09:20
50961,91,14:09:21
50962,92,14:09:22
50963,94,14:09:23
50964,95,14:09:24
50965,95,14:09:25
50966,97,14:09:26
50967,92,14:09:27
50968,92,14:09:28
50969,83,14:09:29
50970,84,14:09:30
50971,84,14:09:31
50972,86,14:09:32
50973,86,14:09:33
50974,88,14:09:34
50975,88,14:09:35
50976,96,14:09:36
50977,96,14:09:37
50978,100,14:09:38
50979,100,14:09:39
50980,96,14:09:40
50981,93,14:09:41
50982,91,14:09:42
50983,91,14:09:43
50984,96,14:09:44
50985,96,14:09:45
50986,100,14:09:46
50987,101,14:09:47
50988,102,14:09:48
50989,102,14:09:49
50990,103,14:09:50
50991,103,14:09:51
50992,103,14:09:52
50993,101,14:09:53
50994,100,14:09:54
50995,100,14:09:55
50996,100,14:09:56
50997,99,14:09:57
50998,99,14:09:58
50999,99,14:09:59
51000,99,14:10:00
51001,102,14:10:01
51002,102,14:10:02
51003,100,14:10:03
51004,99,14:10:04
51005,99,14:10:05
51006,97,14:10:06
51007,97,14:10:07
51008,95,14:10:08
51009,95,14:10:09
51010,95,14:10:10
51011,95,14:10:11
51012,95,14:10:12
51013,95,14:10:13
51014,96,14:10:14
51015,96,14:10:15
51016,97,14:10:16
51017,96,14:10:17
51018,96,14:10:18
51019,92,14:10:19
51020,94,14:10:20
51021,95,14:10:21
51022,95,14:10:22
51023,99,14:10:23
51024,102,14:10:24
51025,102,14:10:25
51026,103,14:10:26
51027,103,14:10:27
51028,98,14:10:28
51029,98,14:10:29
51030,97,14:10:30
51031,97,14:10:31
51032,97,14:10:32
51033,97,14:10:33
51034,99,14:10:34
51035,99,14:10:35
51036,100,14:10:36
51037,100,14:10:37
51038,100,14:10:38
51039,100,14:10:39
51040,101,14:10:40
51041,102,14:10:41
51042,103,14:10:42
51043,103,14:10:43
51044,104,14:10:44
51045,104,14:10:45
51046,105,14:10:46
51047,105,14:10:47
51048,102,14:10:48
51049,102,14:10:49
51050,95,14:10:50
51051,95,14:10:51
51052,92,14:10:52
51053,92,14:10:53
51054,96,14:10:54
51055,96,14:10:55
51056,98,14:10:56
51057,98,14:10:57
51058,98,14:10:58
51059,98,14:10:59
51060,94,14:11:00
51061,94,14:11:01
51062,94,14:11:02
51063,94,14:11:03
51064,96,14:11:04
51065,98,14:11:05
51066,98,14:11:06
