Seconds Since Midnight,Heartbeat,Time HH:MM:SS
33500,123,9:18:20
33501,123,9:18:21
33502,124,9:18:22
33503,125,9:18:23
33504,126,9:18:24
33505,126,9:18:25
33506,126,9:18:26
33507,127,9:18:27
33508,126,9:18:28
33509,126,9:18:29
33510,126,9:18:30
33511,126,9:18:31
33512,125,9:18:32
33513,125,9:18:33
33514,123,9:18:34
33515,123,9:18:35
33516,118,9:18:36
33517,117,9:18:37
33518,118,9:18:38
33519,120,9:18:39
33520,122,9:18:40
33521,123,9:18:41
33522,123,9:18:42
33523,123,9:18:43
33524,118,9:18:44
33525,118,9:18:45
33526,121,9:18:46
33527,123,9:18:47
33528,125,9:18:48
33529,123,9:18:49
33530,123,9:18:50
33531,123,9:18:51
33532,123,9:18:52
33533,125,9:18:53
33534,126,9:18:54
33535,126,9:18:55
33536,124,9:18:56
33537,124,9:18:57
33538,125,9:18:58
33539,127,9:18:59
33540,128,9:19:00
33541,128,9:19:01
33542,129,9:19:02
33543,129,9:19:03
33544,120,9:19:04
33545,120,9:19:05
33546,120,9:19:06
33547,117,9:19:07
33548,118,9:19:08
33549,118,9:19:09
33550,118,9:19:10
33551,115,9:19:11
33552,115,9:19:12
33553,116,9:19:13
33554,116,9:19:14
33555,119,9:19:15
33556,119,9:19:16
33557,116,9:19:17
33558,113,9:19:18
33559,114,9:19:19
33560,114,9:19:20
33561,117,9:19:21
33562,117,9:19:22
33563,120,9:19:23
33564,121,9:19:24
33565,121,9:19:25
33566,115,9:19:26
33567,111,9:19:27
33568,109,9:19:28
33569,109,9:19:29
33570,105,9:19:30
33571,105,9:19:31
33572,105,9:19:32
33573,107,9:19:33
33574,107,9:19:34
33575,108,9:19:35
33576,108,9:19:36
33577,103,9:19:37
33578,105,9:19:38
33579,105,9:19:39
33580,111,9:19:40
33581,111,9:19:41
33582,107,9:19:42
33583,105,9:19:43
33584,105,9:19:44
33585,109,9:19:45
33586,114,9:19:46
33587,119,9:19:47
33588,121,9:19:48
33589,121,9:19:49
33590,121,9:19:50
33591,120,9:19:51
33592,120,9:19:52
33593,120,9:19:53
33594,104,9:19:54
33595,104,9:19:55
33596,103,9:19:56
33597,106,9:19:57
33598,108,9:19:58
33599,109,9:19:59
33600,110,9:20:00
33601,110,9:20:01
33602,115,9:20:02
33603,118,9:20:03
33604,120,9:20:04
33605,120,9:20:05
33606,125,9:20:06
33607,125,9:20:07
33608,126,9:20:08
33609,127,9:20:09
33610,127,9:20:10
33611,123,9:20:11
33612,123,9:20:12
33613,123,9:20:13
33614,119,9:20:14
33615,119,9:20:15
33616,119,9:20:16
33617,119,9:20:17
33618,118,9:20:18
33619,120,9:20:19
33620,120,9:20:20
33621,126,9:20:21
33622,128,9:20:22
33623,128,9:20:23
33624,131,9:20:24
33625,131,9:20:25
33626,130,9:20:26
33627,116,9:20:27
33628,116,9:20:28
33629,116,9:20:29
33630,113,9:20:30
33631,113,9:20:31
33632,119,9:20:32
33633,122,9:20:33
33634,123,9:20:34
33635,123,9:20:35
33636,121,9:20:36
33637,121,9:20:37
33638,125,9:20:38
33639,125,9:20:39
33640,124,9:20:40
33641,124,9:20:41
33642,126,9:20:42
33643,126,9:20:43
33644,130,9:20:44
33645,132,9:20:45
33646,132,9:20:46
33647,130,9:20:47
33648,130,9:20:48
33649,128,9:20:49
33650,128,9:20:50
33651,130,9:20:51
33652,130,9:20:52
33653,124,9:20:53
33654,125,9:20:54
33655,128,9:20:55
33656,128,9:20:56
33657,131,9:20:57
33658,137,9:20:58
33659,137,9:20:59
33660,138,9:21:00
33661,137,9:21:01
33662,137,9:21:02
33663,135,9:21:03
33664,135,9:21:04
33665,134,9:21:05
33666,135,9:21:06
33667,135,9:21:07
33668,134,9:21:08
33669,134,9:21:09
33670,133,9:21:10
33671,133,9:21:11
33672,135,9:21:12
33673,135,9:21:13
33674,136,9:21:14
33675,137,9:21:15
33676,137,9:21:16
33677,135,9:21:17
33678,135,9:21:18
33679,135,9:21:19
33680,112,9:21:20
33681,112,9:21:21
33682,116,9:21:22
33683,116,9:21:23
33684,121,9:21:24
33685,121,9:21:25
33686,123,9:21:26
33687,125,9:21:27
33688,125,9:21:28
33689,125,9:21:29
33690,126,9:21:30
33691,127,9:21:31
33692,127,9:21:32
33693,128,9:21:33
33694,128,9:21:34
33695,130,9:21:35
33696,132,9:21:36
33697,132,9:21:37
33698,132,9:21:38
33699,125,9:21:39
33700,120,9:21:40
33701,120,9:21:41
33702,120,9:21:42
33703,121,9:21:43
33704,121,9:21:44
33705,125,9:21:45
33706,127,9:21:46
33707,128,9:21:47
33708,128,9:21:48
33709,126,9:21:49
33710,124,9:21:50
33711,124,9:21:51
33712,122,9:21:52
33713,120,9:21:53
33714,120,9:21:54
33715,120,9:21:55
33716,117,9:21:56
33717,117,9:21:57
33718,117,9:21:58
33719,120,9:21:59
33720,120,9:22:00
33721,122,9:22:01
33722,122,9:22:02
33723,123,9:22:03
33724,124,9:22:04
33725,124,9:22:05
33726,123,9:22:06
33727,117,9:22:07
33728,114,9:22:08
33729,116,9:22:09
33730,116,9:22:10
33731,117,9:22:11
33732,117,9:22:12
33733,117,9:22:13
33734,114,9:22:14
33735,115,9:22:15
33736,117,9:22:16
33737,117,9:22:17
33738,121,9:22:18
33739,121,9:22:19
33740,122,9:22:20
33741,122,9:22:21
33742,120,9:22:22
33743,114,9:22:23
33744,113,9:22:24
33745,115,9:22:25
33746,115,9:22:26
33747,119,9:22:27
33748,119,9:22:28
33749,120,9:22:29
33750,113,9:22:30
33751,96,9:22:31
33752,93,9:22:32
33753,93,9:22:33
33754,91,9:22:34
33755,91,9:22:35
33756,96,9:22:36
33757,96,9:22:37
33758,105,9:22:38
33759,108,9:22:39
33760,108,9:22:40
33761,108,9:22:41
33762,108,9:22:42
33763,105,9:22:43
33764,101,9:22:44
33765,101,9:22:45
33766,103,9:22:46
33767,105,9:22:47
33768,105,9:22:48
33769,107,9:22:49
33770,109,9:22:50
33771,110,9:22:51
33772,110,9:22:52
33773,106,9:22:53
33774,106,9:22:54
33775,101,9:22:55
33776,101,9:22:56
33777,101,9:22:57
33778,101,9:22:58
33779,99,9:22:59
33780,100,9:23:00
33781,100,9:23:01
33782,98,9:23:02
33783,98,9:23:03
33784,95,9:23:04
33785,94,9:23:05
33786,94,9:23:06
33787,94,9:23:07
33788,94,9:23:08
33789,92,9:23:09
33790,92,9:23:10
33791,90,9:23:11
33792,90,9:23:12
33793,92,9:23:13
33794,93,9:23:14
33795,92,9:23:15
33796,89,9:23:16
33797,89,9:23:17
33798,86,9:23:18
33799,86,9:23:19
33800,87,9:23:20
33801,87,9:23:21
33802,85,9:23:22
33803,86,9:23:23
33804,87,9:23:24
33805,88,9:23:25
33806,88,9:23:26
33807,91,9:23:27
33808,91,9:23:28
33809,93,9:23:29
33810,93,9:23:30
33811,91,9:23:31
33812,91,9:23:32
33813,88,9:23:33
33814,89,9:23:34
33815,91,9:23:35
33816,91,9:23:36
33817,91,9:23:37
33818,90,9:23:38
33819,90,9:23:39
33820,89,9:23:40
33821,89,9:23:41
33822,89,9:23:42
33823,90,9:23:43
33824,93,9:23:44
33825,93,9:23:45
33826,96,9:23:46
33827,97,9:23:47
33828,97,9:23:48
33829,98,9:23:49
33830,98,9:23:50
33831,100,9:23:51
33832,103,9:23:52
33833,103,9:23:53
33834,105,9:23:54
33835,103,9:23:55
33836,102,9:23:56
33837,102,9:23:57
33838,102,9:23:58
33839,102,9:23:59
33840,101,9:24:00
33841,99,9:24:01
33842,99,9:24:02
33843,99,9:24:03
33844,98,9:24:04
33845,98,9:24:05
33846,99,9:24:06
33847,100,9:24:07
33848,100,9:24:08
33849,102,9:24:09
33850,100,9:24:10
33851,99,9:24:11
33852,99,9:24:12
33853,99,9:24:13
33854,90,9:24:14
33855,87,9:24:15
33856,87,9:24:16
33857,91,9:24:17
33858,91,9:24:18
33859,92,9:24:19
33860,92,9:24:20
33861,92,9:24:21
33862,89,9:24:22
33863,89,9:24:23
33864,90,9:24:24
33865,90,9:24:25
33866,90,9:24:26
33867,90,9:24:27
33868,91,9:24:28
33869,91,9:24:29
33870,92,9:24:30
33871,92,9:24:31
33872,92,9:24:32
33873,92,9:24:33
33874,92,9:24:34
33875,92,9:24:35
33876,93,9:24:36
33877,93,9:24:37
33878,97,9:24:38
33879,98,9:24:39
33880,100,9:24:40
33881,100,9:24:41
33882,104,9:24:42
33883,104,9:24:43
33884,104,9:24:44
33885,104,9:24:45
33886,104,9:24:46
33887,105,9:24:47
33888,105,9:24:48
33889,106,9:24:49
33890,106,9:24:50
33891,101,9:24:51
33892,101,9:24:52
33893,99,9:24:53
33894,100,9:24:54
33895,101,9:24:55
33896,103,9:24:56
33897,103,9:24:57
33898,106,9:24:58
33899,107,9:24:59
33900,110,9:25:00
33901,110,9:25:01
33902,109,9:25:02
33903,109,9:25:03
33904,101,9:25:04
33905,101,9:25:05
33906,101,9:25:06
33907,100,9:25:07
33908,100,9:25:08
33909,105,9:25:09
33910,105,9:25:10
33911,108,9:25:11
33912,108,9:25:12
33913,103,9:25:13
33914,103,9:25:14
33915,98,9:25:15
33916,98,9:25:16
33917,98,9:25:17
33918,98,9:25:18
33919,96,9:25:19
33920,96,9:25:20
33921,97,9:25:21
33922,99,9:25:22
33923,99,9:25:23
33924,100,9:25:24
33925,100,9:25:25
33926,93,9:25:26
33927,93,9:25:27
33928,93,9:25:28
33929,97,9:25:29
33930,97,9:25:30
33931,97,9:25:31
33932,98,9:25:32
33933,96,9:25:33
33934,96,9:25:34
33935,92,9:25:35
33936,93,9:25:36
33937,94,9:25:37
33938,94,9:25:38
33939,94,9:25:39
33940,94,9:25:40
33941,94,9:25:41
33942,94,9:25:42
33943,97,9:25:43
33944,97,9:25:44
33945,100,9:25:45
33946,100,9:25:46
33947,100,9:25:47
33948,100,9:25:48
33949,100,9:25:49
33950,98,9:25:50
33951,98,9:25:51
33952,98,9:25:52
33953,99,9:25:53
33954,99,9:25:54
33955,99,9:25:55
33956,99,9:25:56
33957,99,9:25:57
33958,97,9:25:58
33959,97,9:25:59
33960,97,9:26:00
33961,100,9:26:01
33962,102,9:26:02
33963,102,9:26:03
33964,104,9:26:04
33965,104,9:26:05
33966,104,9:26:06
33967,96,9:26:07
33968,95,9:26:08
33969,95,9:26:09
33970,95,9:26:10
33971,95,9:26:11
33972,95,9:26:12
33973,98,9:26:13
33974,98,9:26:14
33975,103,9:26:15
33976,103,9:26:16
33977,103,9:26:17
33978,103,9:26:18
33979,100,9:26:19
33980,100,9:26:20
33981,100,9:26:21
33982,102,9:26:22
33983,104,9:26:23
33984,105,9:26:24
33985,105,9:26:25
33986,103,9:26:26
33987,102,9:26:27
33988,102,9:26:28
33989,102,9:26:29
33990,99,9:26:30
33991,98,9:26:31
33992,98,9:26:32
33993,99,9:26:33
33994,101,9:26:34
33995,102,9:26:35
33996,104,9:26:36
33997,104,9:26:37
33998,104,9:26:38
33999,101,9:26:39
34000,101,9:26:40
34001,97,9:26:41
34002,97,9:26:42
34003,98,9:26:43
34004,98,9:26:44
34005,98,9:26:45
34006,97,9:26:46
34007,97,9:26:47
34008,96,9:26:48
34009,92,9:26:49
34010,92,9:26:50
34011,91,9:26:51
34012,92,9:26:52
34013,92,9:26:53
34014,94,9:26:54
34015,94,9:26:55
34016,94,9:26:56
34017,91,9:26:57
34018,91,9:26:58
34019,90,9:26:59
34020,90,9:27:00
34021,93,9:27:01
34022,93,9:27:02
34023,93,9:27:03
34024,90,9:27:04
34025,90,9:27:05
34026,90,9:27:06
34027,91,9:27:07
34028,93,9:27:08
34029,93,9:27:09
34030,94,9:27:10
34031,96,9:27:11
34032,95,9:27:12
34033,95,9:27:13
34034,90,9:27:14
34035,90,9:27:15
34036,91,9:27:16
34037,93,9:27:17
34038,95,9:27:18
34039,95,9:27:19
34040,95,9:27:20
34041,94,9:27:21
34042,93,9:27:22
34043,93,9:27:23
34044,92,9:27:24
34045,92,9:27:25
34046,93,9:27:26
34047,94,9:27:27
34048,94,9:27:28
34049,95,9:27:29
34050,95,9:27:30
34051,95,9:27:31
34052,95,9:27:32
34053,96,9:27:33
34054,97,9:27:34
34055,97,9:27:35
34056,97,9:27:36
34057,97,9:27:37
34058,93,9:27:38
34059,92,9:27:39
34060,92,9:27:40
34061,92,9:27:41
34062,93,9:27:42
34063,94,9:27:43
34064,94,9:27:44
34065,95,9:27:45
34066,96,9:27:46
34067,96,9:27:47
34068,98,9:27:48
34069,99,9:27:49
34070,90,9:27:50
34071,90,9:27:51
34072,88,9:27:52
34073,88,9:27:53
34074,88,9:27:54
34075,87,9:27:55
34076,87,9:27:56
34077,86,9:27:57
34078,89,9:27:58
34079,90,9:27:59
34080,91,9:28:00
34081,91,9:28:01
34082,91,9:28:02
34083,87,9:28:03
34084,88,9:28:04
34085,88,9:28:05
34086,88,9:28:06
34087,92,9:28:07
34088,95,9:28:08
34089,95,9:28:09
34090,97,9:28:10
34091,97,9:28:11
34092,97,9:28:12
34093,96,9:28:13
34094,97,9:28:14
34095,97,9:28:15
34096,102,9:28:16
34097,102,9:28:17
34098,104,9:28:18
34099,106,9:28:19
34100,106,9:28:20
34101,106,9:28:21
34102,106,9:28:22
34103,106,9:28:23
34104,102,9:28:24
34105,102,9:28:25
34106,100,9:28:26
34107,100,9:28:27
34108,99,9:28:28
34109,99,9:28:29
34110,99,9:28:30
34111,99,9:28:31
34112,100,9:28:32
34113,100,9:28:33
34114,100,9:28:34
34115,97,9:28:35
34116,97,9:28:36
34117,94,9:28:37
34118,94,9:28:38
34119,95,9:28:39
34120,97,9:28:40
34121,97,9:28:41
34122,102,9:28:42
34123,100,9:28:43
34124,97,9:28:44
34125,93,9:28:45
34126,92,9:28:46
34127,93,9:28:47
34128,93,9:28:48
34129,100,9:28:49
34130,100,9:28:50
34131,108,9:28:51
34132,108,9:28:52
34133,108,9:28:53
34134,106,9:28:54
34135,105,9:28:55
34136,102,9:28:56
34137,101,9:28:57
34138,102,9:28:58
34139,102,9:28:59
34140,101,9:29:00
34141,100,9:29:01
34142,98,9:29:02
34143,97,9:29:03
34144,97,9:29:04
34145,96,9:29:05
34146,94,9:29:06
34147,94,9:29:07
34148,96,9:29:08
34149,98,9:29:09
34150,98,9:29:10
34151,101,9:29:11
34152,102,9:29:12
34153,103,9:29:13
34154,103,9:29:14
34155,104,9:29:15
34156,101,9:29:16
34157,101,9:29:17
34158,98,9:29:18
34159,98,9:29:19
34160,99,9:29:20
34161,99,9:29:21
34162,100,9:29:22
34163,100,9:29:23
34164,99,9:29:24
34165,99,9:29:25
34166,99,9:29:26
34167,99,9:29:27
34168,100,9:29:28
34169,102,9:29:29
34170,103,9:29:30
34171,103,9:29:31
34172,104,9:29:32
34173,104,9:29:33
34174,104,9:29:34
34175,104,9:29:35
34176,99,9:29:36
34177,99,9:29:37
34178,100,9:29:38
34179,101,9:29:39
34180,101,9:29:40
34181,103,9:29:41
34182,103,9:29:42
34183,102,9:29:43
34184,102,9:29:44
34185,103,9:29:45
34186,103,9:29:46
34187,106,9:29:47
34188,106,9:29:48
34189,106,9:29:49
34190,99,9:29:50
34191,96,9:29:51
34192,95,9:29:52
34193,95,9:29:53
34194,99,9:29:54
34195,102,9:29:55
34196,102,9:29:56
34197,103,9:29:57
34198,101,9:29:58
34199,98,9:29:59
34200,97,9:30:00
34201,97,9:30:01
34202,99,9:30:02
34203,101,9:30:03
34204,101,9:30:04
34205,104,9:30:05
34206,105,9:30:06
34207,105,9:30:07
34208,105,9:30:08
34209,106,9:30:09
34210,104,9:30:10
34211,104,9:30:11
34212,104,9:30:12
34213,106,9:30:13
34214,107,9:30:14
34215,107,9:30:15
34216,106,9:30:16
34217,106,9:30:17
34218,110,9:30:18
34219,110,9:30:19
34220,116,9:30:20
34221,116,9:30:21
34222,116,9:30:22
34223,112,9:30:23
34224,112,9:30:24
34225,110,9:30:25
34226,106,9:30:26
34227,105,9:30:27
34228,102,9:30:28
34229,102,9:30:29
34230,97,9:30:30
34231,98,9:30:31
34232,98,9:30:32
34233,103,9:30:33
34234,103,9:30:34
34235,104,9:30:35
34236,104,9:30:36
34237,100,9:30:37
34238,96,9:30:38
34239,96,9:30:39
34240,96,9:30:40
34241,88,9:30:41
34242,89,9:30:42
34243,92,9:30:43
34244,94,9:30:44
34245,94,9:30:45
34246,100,9:30:46
34247,101,9:30:47
34248,101,9:30:48
34249,97,9:30:49
34250,96,9:30:50
34251,99,9:30:51
34252,99,9:30:52
34253,102,9:30:53
34254,102,9:30:54
34255,101,9:30:55
34256,101,9:30:56
34257,101,9:30:57
34258,96,9:30:58
34259,96,9:30:59
34260,94,9:31:00
34261,94,9:31:01
34262,93,9:31:02
34263,93,9:31:03
34264,93,9:31:04
34265,93,9:31:05
34266,93,9:31:06
34267,92,9:31:07
34268,91,9:31:08
34269,91,9:31:09
34270,91,9:31:10
34271,92,9:31:11
34272,92,9:31:12
34273,94,9:31:13
34274,94,9:31:14
34275,90,9:31:15
34276,89,9:31:16
34277,89,9:31:17
34278,88,9:31:18
34279,89,9:31:19
34280,91,9:31:20
34281,93,9:31:21
34282,93,9:31:22
34283,98,9:31:23
34284,98,9:31:24
34285,98,9:31:25
34286,95,9:31:26
34287,95,9:31:27
34288,87,9:31:28
34289,87,9:31:29
34290,88,9:31:30
34291,90,9:31:31
34292,92,9:31:32
34293,92,9:31:33
34294,95,9:31:34
34295,96,9:31:35
34296,97,9:31:36
34297,97,9:31:37
34298,96,9:31:38
34299,96,9:31:39
34300,96,9:31:40
34301,97,9:31:41
34302,99,9:31:42
34303,101,9:31:43
34304,102,9:31:44
34305,102,9:31:45
34306,101,9:31:46
34307,101,9:31:47
34308,93,9:31:48
34309,93,9:31:49
34310,94,9:31:50
34311,94,9:31:51
34312,95,9:31:52
34313,95,9:31:53
34314,97,9:31:54
34315,97,9:31:55
34316,97,9:31:56
34317,97,9:31:57
34318,97,9:31:58
34319,96,9:31:59
34320,96,9:32:00
34321,95,9:32:01
34322,95,9:32:02
34323,93,9:32:03
34324,95,9:32:04
34325,95,9:32:05
34326,95,9:32:06
34327,95,9:32:07
34328,94,9:32:08
34329,94,9:32:09
34330,98,9:32:10
34331,99,9:32:11
34332,99,9:32:12
34333,101,9:32:13
34334,100,9:32:14
34335,98,9:32:15
34336,98,9:32:16
34337,95,9:32:17
34338,95,9:32:18
34339,96,9:32:19
34340,96,9:32:20
34341,96,9:32:21
34342,94,9:32:22
34343,93,9:32:23
34344,93,9:32:24
34345,91,9:32:25
34346,90,9:32:26
34347,89,9:32:27
34348,89,9:32:28
34349,89,9:32:29
34350,90,9:32:30
34351,90,9:32:31
34352,94,9:32:32
34353,94,9:32:33
34354,96,9:32:34
34355,96,9:32:35
34356,96,9:32:36
34357,96,9:32:37
34358,94,9:32:38
34359,94,9:32:39
34360,94,9:32:40
34361,95,9:32:41
34362,95,9:32:42
34363,95,9:32:43
34364,98,9:32:44
34365,99,9:32:45
34366,99,9:32:46
34367,99,9:32:47
34368,99,9:32:48
34369,98,9:32:49
34370,93,9:32:50
34371,93,9:32:51
34372,95,9:32:52
34373,98,9:32:53
34374,98,9:32:54
34375,98,9:32:55
34376,91,9:32:56
34377,91,9:32:57
34378,92,9:32:58
34379,92,9:32:59
34380,92,9:33:00
34381,96,9:33:01
34382,97,9:33:02
34383,97,9:33:03
34384,96,9:33:04
34385,96,9:33:05
34386,94,9:33:06
34387,94,9:33:07
34388,94,9:33:08
34389,94,9:33:09
34390,95,9:33:10
34391,95,9:33:11
34392,92,9:33:12
34393,92,9:33:13
34394,91,9:33:14
34395,91,9:33:15
34396,91,9:33:16
34397,91,9:33:17
34398,98,9:33:18
34399,98,9:33:19
34400,110,9:33:20
34401,113,9:33:21
34402,113,9:33:22
34403,113,9:33:23
34404,113,9:33:24
34405,113,9:33:25
34406,108,9:33:26
34407,99,9:33:27
34408,99,9:33:28
34409,99,9:33:29
34410,100,9:33:30
34411,100,9:33:31
34412,100,9:33:32
34413,102,9:33:33
34414,103,9:33:34
34415,103,9:33:35
34416,104,9:33:36
34417,104,9:33:37
34418,110,9:33:38
34419,110,9:33:39
34420,113,9:33:40
34421,113,9:33:41
34422,113,9:33:42
34423,113,9:33:43
34424,104,9:33:44
34425,104,9:33:45
34426,89,9:33:46
34427,89,9:33:47
34428,91,9:33:48
34429,91,9:33:49
34430,95,9:33:50
34431,97,9:33:51
34432,98,9:33:52
34433,98,9:33:53
34434,97,9:33:54
34435,93,9:33:55
34436,92,9:33:56
34437,92,9:33:57
34438,92,9:33:58
34439,92,9:33:59
34440,94,9:34:00
34441,95,9:34:01
34442,98,9:34:02
34443,98,9:34:03
34444,96,9:34:04
34445,96,9:34:05
34446,94,9:34:06
34447,95,9:34:07
34448,95,9:34:08
34449,99,9:34:09
34450,99,9:34:10
34451,101,9:34:11
34452,101,9:34:12
34453,103,9:34:13
34454,103,9:34:14
34455,104,9:34:15
34456,104,9:34:16
34457,102,9:34:17
34458,102,9:34:18
34459,99,9:34:19
34460,94,9:34:20
34461,94,9:34:21
34462,96,9:34:22
34463,96,9:34:23
34464,96,9:34:24
34465,96,9:34:25
34466,97,9:34:26
34467,97,9:34:27
34468,96,9:34:28
34469,97,9:34:29
34470,97,9:34:30
34471,97,9:34:31
34472,97,9:34:32
34473,97,9:34:33
34474,92,9:34:34
34475,92,9:34:35
34476,93,9:34:36
34477,93,9:34:37
34478,95,9:34:38
34479,95,9:34:39
34480,99,9:34:40
34481,98,9:34:41
34482,98,9:34:42
34483,96,9:34:43
34484,96,9:34:44
34485,96,9:34:45
34486,97,9:34:46
34487,94,9:34:47
34488,93,9:34:48
34489,93,9:34:49
34490,95,9:34:50
34491,97,9:34:51
34492,99,9:34:52
34493,99,9:34:53
34494,100,9:34:54
34495,96,9:34:55
34496,93,9:34:56
34497,93,9:34:57
34498,93,9:34:58
34499,95,9:34:59
34500,95,9:35:00
34501,95,9:35:01
34502,92,9:35:02
34503,92,9:35:03
34504,91,9:35:04
34505,91,9:35:05
34506,90,9:35:06
34507,91,9:35:07
34508,91,9:35:08
34509,91,9:35:09
34510,89,9:35:10
34511,89,9:35:11
34512,86,9:35:12
34513,85,9:35:13
34514,85,9:35:14
34515,89,9:35:15
34516,89,9:35:16
34517,95,9:35:17
34518,95,9:35:18
34519,95,9:35:19
34520,93,9:35:20
34521,93,9:35:21
34522,92,9:35:22
34523,92,9:35:23
34524,92,9:35:24
34525,92,9:35:25
34526,93,9:35:26
34527,94,9:35:27
34528,94,9:35:28
34529,94,9:35:29
34530,90,9:35:30
34531,90,9:35:31
34532,92,9:35:32
34533,92,9:35:33
34534,90,9:35:34
34535,88,9:35:35
34536,88,9:35:36
34537,87,9:35:37
34538,88,9:35:38
34539,88,9:35:39
34540,92,9:35:40
34541,94,9:35:41
34542,94,9:35:42
34543,93,9:35:43
34544,93,9:35:44
34545,93,9:35:45
34546,91,9:35:46
34547,92,9:35:47
34548,95,9:35:48
34549,95,9:35:49
34550,96,9:35:50
34551,96,9:35:51
34552,93,9:35:52
34553,93,9:35:53
34554,91,9:35:54
34555,91,9:35:55
34556,90,9:35:56
34557,90,9:35:57
34558,96,9:35:58
34559,97,9:35:59
34560,99,9:36:00
34561,98,9:36:01
34562,98,9:36:02
34563,98,9:36:03
34564,83,9:36:04
34565,83,9:36:05
34566,87,9:36:06
