Seconds Since Midnight,Heartbeat,Time HH:MM:SS
37525,88,10:25:25
37526,91,10:25:26
37527,93,10:25:27
37528,93,10:25:28
37529,93,10:25:29
37530,93,10:25:30
37531,93,10:25:31
37532,92,10:25:32
37533,92,10:25:33
37534,93,10:25:34
37535,94,10:25:35
37536,94,10:25:36
37537,78,10:25:37
37538,76,10:25:38
37539,76,10:25:39
37540,76,10:25:40
37541,77,10:25:41
37542,77,10:25:42
37543,80,10:25:43
37544,84,10:25:44
37545,84,10:25:45
37546,86,10:25:46
37547,86,10:25:47
37548,86,10:25:48
37549,86,10:25:49
37550,86,10:25:50
37551,86,10:25:51
37552,89,10:25:52
37553,90,10:25:53
37554,90,10:25:54
37555,90,10:25:55
37556,90,10:25:56
37557,88,10:25:57
37558,88,10:25:58
37559,89,10:25:59
37560,89,10:26:00
37561,89,10:26:01
37562,88,10:26:02
37563,88,10:26:03
37564,88,10:26:04
37565,88,10:26:05
37566,87,10:26:06
37567,87,10:26:07
37568,83,10:26:08
37569,83,10:26:09
37570,82,10:26:10
37571,82,10:26:11
37572,83,10:26:12
37573,83,10:26:13
37574,87,10:26:14
37575,88,10:26:15
37576,88,10:26:16
37577,87,10:26:17
37578,86,10:26:18
37579,86,10:26:19
37580,85,10:26:20
37581,85,10:26:21
37582,86,10:26:22
37583,86,10:26:23
37584,86,10:26:24
37585,84,10:26:25
37586,84,10:26:26
37587,83,10:26:27
37588,83,10:26:28
37589,83,10:26:29
37590,84,10:26:30
37591,84,10:26:31
37592,84,10:26:32
37593,84,10:26:33
37594,84,10:26:34
37595,84,10:26:35
37596,86,10:26:36
37597,86,10:26:37
37598,87,10:26:38
37599,87,10:26:39
37600,87,10:26:40
37601,87,10:26:41
37602,87,10:26:42
37603,90,10:26:43
37604,89,10:26:44
37605,89,10:26:45
37606,87,10:26:46
37607,88,10:26:47
37608,88,10:26:48
37609,91,10:26:49
37610,90,10:26:50
37611,90,10:26:51
37612,90,10:26:52
37613,90,10:26:53
37614,90,10:26:54
37615,91,10:26:55
37616,91,10:26:56
37617,91,10:26:57
37618,90,10:26:58
37619,89,10:26:59
37620,89,10:27:00
37621,87,10:27:01
37622,87,10:27:02
37623,87,10:27:03
37624,88,10:27:04
37625,88,10:27:05
37626,91,10:27:06
37627,95,10:27:07
37628,95,10:27:08
37629,93,10:27:09
37630,91,10:27:10
37631,90,10:27:11
37632,90,10:27:12
37633,90,10:27:13
37634,90,10:27:14
37635,90,10:27:15
37636,90,10:27:16
37637,90,10:27:17
37638,90,10:27:18
37639,90,10:27:19
37640,90,10:27:20
37641,92,10:27:21
37642,92,10:27:22
37643,93,10:27:23
37644,93,10:27:24
37645,92,10:27:25
37646,92,10:27:26
37647,92,10:27:27
37648,91,10:27:28
37649,91,10:27:29
37650,91,10:27:30
37651,93,10:27:31
37652,93,10:27:32
37653,92,10:27:33
37654,92,10:27:34
37655,92,10:27:35
37656,92,10:27:36
37657,91,10:27:37
37658,91,10:27:38
37659,89,10:27:39
37660,88,10:27:40
37661,88,10:27:41
37662,88,10:27:42
37663,88,10:27:43
37664,89,10:27:44
37665,89,10:27:45
37666,89,10:27:46
37667,87,10:27:47
37668,87,10:27:48
37669,87,10:27:49
37670,87,10:27:50
37671,87,10:27:51
37672,87,10:27:52
37673,87,10:27:53
37674,87,10:27:54
37675,87,10:27:55
37676,86,10:27:56
37677,86,10:27:57
37678,86,10:27:58
37679,90,10:27:59
37680,92,10:28:00
37681,94,10:28:01
37682,94,10:28:02
37683,96,10:28:03
37684,96,10:28:04
37685,96,10:28:05
37686,95,10:28:06
37687,96,10:28:07
37688,97,10:28:08
37689,97,10:28:09
37690,97,10:28:10
37691,95,10:28:11
37692,95,10:28:12
37693,93,10:28:13
37694,93,10:28:14
37695,93,10:28:15
37696,93,10:28:16
37697,93,10:28:17
37698,90,10:28:18
37699,89,10:28:19
37700,89,10:28:20
37701,89,10:28:21
37702,85,10:28:22
37703,84,10:28:23
37704,84,10:28:24
37705,86,10:28:25
37706,86,10:28:26
37707,86,10:28:27
37708,86,10:28:28
37709,86,10:28:29
37710,86,10:28:30
37711,76,10:28:31
37712,74,10:28:32
37713,74,10:28:33
37714,75,10:28:34
37715,75,10:28:35
37716,86,10:28:36
37717,86,10:28:37
37718,91,10:28:38
37719,91,10:28:39
37720,87,10:28:40
37721,87,10:28:41
37722,85,10:28:42
37723,85,10:28:43
37724,87,10:28:44
37725,88,10:28:45
37726,88,10:28:46
37727,88,10:28:47
37728,91,10:28:48
37729,91,10:28:49
37730,93,10:28:50
37731,95,10:28:51
37732,96,10:28:52
37733,96,10:28:53
37734,97,10:28:54
37735,97,10:28:55
37736,97,10:28:56
37737,97,10:28:57
37738,98,10:28:58
37739,101,10:28:59
37740,101,10:29:00
37741,104,10:29:01
37742,107,10:29:02
37743,107,10:29:03
37744,109,10:29:04
37745,109,10:29:05
37746,107,10:29:06
37747,98,10:29:07
37748,98,10:29:08
37749,97,10:29:09
37750,98,10:29:10
37751,98,10:29:11
37752,90,10:29:12
37753,90,10:29:13
37754,86,10:29:14
37755,85,10:29:15
37756,88,10:29:16
37757,88,10:29:17
37758,96,10:29:18
37759,96,10:29:19
37760,101,10:29:20
37761,100,10:29:21
37762,100,10:29:22
37763,90,10:29:23
37764,90,10:29:24
37765,90,10:29:25
37766,91,10:29:26
37767,92,10:29:27
37768,91,10:29:28
37769,91,10:29:29
37770,92,10:29:30
37771,92,10:29:31
37772,94,10:29:32
37773,94,10:29:33
37774,94,10:29:34
37775,91,10:29:35
37776,91,10:29:36
37777,90,10:29:37
37778,90,10:29:38
37779,89,10:29:39
37780,86,10:29:40
37781,86,10:29:41
37782,86,10:29:42
37783,87,10:29:43
37784,87,10:29:44
37785,87,10:29:45
37786,87,10:29:46
37787,89,10:29:47
37788,90,10:29:48
37789,93,10:29:49
37790,93,10:29:50
37791,93,10:29:51
37792,91,10:29:52
37793,91,10:29:53
37794,91,10:29:54
37795,92,10:29:55
37796,93,10:29:56
37797,93,10:29:57
37798,94,10:29:58
37799,94,10:29:59
37800,95,10:30:00
37801,95,10:30:01
37802,94,10:30:02
37803,91,10:30:03
37804,89,10:30:04
37805,89,10:30:05
37806,87,10:30:06
37807,87,10:30:07
37808,89,10:30:08
37809,90,10:30:09
37810,90,10:30:10
37811,86,10:30:11
37812,86,10:30:12
37813,82,10:30:13
37814,82,10:30:14
37815,82,10:30:15
37816,83,10:30:16
37817,83,10:30:17
37818,83,10:30:18
37819,83,10:30:19
37820,85,10:30:20
37821,85,10:30:21
37822,87,10:30:22
37823,87,10:30:23
37824,87,10:30:24
37825,87,10:30:25
37826,87,10:30:26
37827,87,10:30:27
37828,88,10:30:28
37829,88,10:30:29
37830,88,10:30:30
37831,93,10:30:31
37832,94,10:30:32
37833,94,10:30:33
37834,94,10:30:34
37835,94,10:30:35
37836,94,10:30:36
37837,94,10:30:37
37838,96,10:30:38
37839,98,10:30:39
37840,98,10:30:40
37841,98,10:30:41
37842,98,10:30:42
37843,98,10:30:43
37844,98,10:30:44
37845,98,10:30:45
37846,98,10:30:46
37847,92,10:30:47
37848,93,10:30:48
37849,93,10:30:49
37850,93,10:30:50
37851,93,10:30:51
37852,96,10:30:52
37853,95,10:30:53
37854,94,10:30:54
37855,94,10:30:55
37856,93,10:30:56
37857,91,10:30:57
37858,88,10:30:58
37859,88,10:30:59
37860,90,10:31:00
37861,94,10:31:01
37862,94,10:31:02
37863,94,10:31:03
37864,92,10:31:04
37865,92,10:31:05
37866,88,10:31:06
37867,87,10:31:07
37868,87,10:31:08
37869,87,10:31:09
37870,88,10:31:10
37871,88,10:31:11
37872,89,10:31:12
37873,89,10:31:13
37874,87,10:31:14
37875,88,10:31:15
37876,88,10:31:16
37877,88,10:31:17
37878,87,10:31:18
37879,86,10:31:19
37880,86,10:31:20
37881,87,10:31:21
37882,88,10:31:22
37883,88,10:31:23
37884,92,10:31:24
37885,92,10:31:25
37886,92,10:31:26
37887,93,10:31:27
37888,93,10:31:28
37889,97,10:31:29
37890,100,10:31:30
37891,100,10:31:31
37892,101,10:31:32
37893,103,10:31:33
37894,103,10:31:34
37895,102,10:31:35
37896,100,10:31:36
37897,100,10:31:37
37898,101,10:31:38
37899,101,10:31:39
37900,103,10:31:40
37901,103,10:31:41
37902,94,10:31:42
37903,94,10:31:43
37904,89,10:31:44
37905,89,10:31:45
37906,89,10:31:46
37907,91,10:31:47
37908,91,10:31:48
37909,93,10:31:49
37910,94,10:31:50
37911,94,10:31:51
37912,96,10:31:52
37913,96,10:31:53
37914,92,10:31:54
37915,92,10:31:55
37916,90,10:31:56
37917,90,10:31:57
37918,91,10:31:58
37919,93,10:31:59
37920,93,10:32:00
37921,97,10:32:01
37922,97,10:32:02
37923,97,10:32:03
37924,95,10:32:04
37925,95,10:32:05
37926,98,10:32:06
37927,100,10:32:07
37928,100,10:32:08
37929,99,10:32:09
37930,96,10:32:10
37931,96,10:32:11
37932,98,10:32:12
37933,98,10:32:13
37934,92,10:32:14
37935,91,10:32:15
37936,91,10:32:16
37937,91,10:32:17
37938,91,10:32:18
37939,91,10:32:19
37940,90,10:32:20
37941,90,10:32:21
37942,86,10:32:22
37943,88,10:32:23
37944,88,10:32:24
37945,90,10:32:25
37946,92,10:32:26
37947,92,10:32:27
37948,92,10:32:28
37949,95,10:32:29
37950,96,10:32:30
37951,98,10:32:31
37952,98,10:32:32
37953,99,10:32:33
37954,99,10:32:34
37955,99,10:32:35
37956,98,10:32:36
37957,98,10:32:37
37958,95,10:32:38
37959,95,10:32:39
37960,94,10:32:40
37961,92,10:32:41
37962,90,10:32:42
37963,83,10:32:43
37964,83,10:32:44
37965,83,10:32:45
37966,84,10:32:46
37967,83,10:32:47
37968,82,10:32:48
37969,82,10:32:49
37970,80,10:32:50
37971,80,10:32:51
37972,82,10:32:52
37973,83,10:32:53
37974,82,10:32:54
37975,82,10:32:55
37976,82,10:32:56
37977,81,10:32:57
37978,82,10:32:58
37979,82,10:32:59
37980,83,10:33:00
37981,83,10:33:01
37982,79,10:33:02
37983,79,10:33:03
37984,79,10:33:04
37985,79,10:33:05
37986,78,10:33:06
37987,78,10:33:07
37988,77,10:33:08
37989,77,10:33:09
37990,77,10:33:10
37991,80,10:33:11
37992,80,10:33:12
37993,82,10:33:13
37994,83,10:33:14
37995,83,10:33:15
37996,82,10:33:16
37997,82,10:33:17
37998,83,10:33:18
37999,85,10:33:19
38000,85,10:33:20
38001,85,10:33:21
38002,84,10:33:22
38003,84,10:33:23
38004,84,10:33:24
38005,86,10:33:25
38006,87,10:33:26
38007,88,10:33:27
38008,88,10:33:28
38009,88,10:33:29
38010,87,10:33:30
38011,86,10:33:31
38012,86,10:33:32
38013,82,10:33:33
38014,83,10:33:34
38015,85,10:33:35
38016,87,10:33:36
38017,89,10:33:37
38018,89,10:33:38
38019,91,10:33:39
38020,92,10:33:40
38021,92,10:33:41
38022,92,10:33:42
38023,92,10:33:43
38024,91,10:33:44
38025,89,10:33:45
38026,89,10:33:46
38027,88,10:33:47
38028,88,10:33:48
38029,92,10:33:49
38030,94,10:33:50
38031,93,10:33:51
38032,93,10:33:52
38033,89,10:33:53
38034,89,10:33:54
38035,83,10:33:55
38036,84,10:33:56
38037,84,10:33:57
38038,87,10:33:58
38039,87,10:33:59
38040,88,10:34:00
38041,89,10:34:01
38042,89,10:34:02
38043,89,10:34:03
38044,91,10:34:04
38045,91,10:34:05
38046,94,10:34:06
38047,94,10:34:07
38048,98,10:34:08
38049,98,10:34:09
38050,101,10:34:10
38051,101,10:34:11
38052,101,10:34:12
38053,91,10:34:13
38054,90,10:34:14
38055,89,10:34:15
38056,89,10:34:16
38057,89,10:34:17
38058,90,10:34:18
38059,90,10:34:19
38060,90,10:34:20
38061,92,10:34:21
38062,92,10:34:22
38063,94,10:34:23
38064,94,10:34:24
38065,91,10:34:25
38066,91,10:34:26
38067,90,10:34:27
38068,91,10:34:28
38069,91,10:34:29
38070,93,10:34:30
38071,93,10:34:31
38072,90,10:34:32
38073,89,10:34:33
38074,88,10:34:34
38075,87,10:34:35
38076,85,10:34:36
38077,85,10:34:37
38078,85,10:34:38
38079,86,10:34:39
38080,85,10:34:40
38081,85,10:34:41
38082,84,10:34:42
38083,84,10:34:43
38084,82,10:34:44
38085,82,10:34:45
38086,81,10:34:46
38087,82,10:34:47
38088,82,10:34:48
38089,82,10:34:49
38090,82,10:34:50
38091,82,10:34:51
38092,82,10:34:52
38093,83,10:34:53
38094,83,10:34:54
38095,83,10:34:55
38096,83,10:34:56
38097,83,10:34:57
38098,83,10:34:58
38099,85,10:34:59
38100,85,10:35:00
38101,87,10:35:01
38102,88,10:35:02
38103,89,10:35:03
38104,89,10:35:04
38105,91,10:35:05
38106,91,10:35:06
38107,93,10:35:07
38108,93,10:35:08
38109,90,10:35:09
38110,92,10:35:10
38111,94,10:35:11
38112,95,10:35:12
38113,95,10:35:13
38114,89,10:35:14
38115,86,10:35:15
38116,84,10:35:16
38117,84,10:35:17
38118,82,10:35:18
38119,82,10:35:19
38120,85,10:35:20
38121,85,10:35:21
38122,86,10:35:22
38123,86,10:35:23
38124,86,10:35:24
38125,85,10:35:25
38126,81,10:35:26
38127,80,10:35:27
38128,80,10:35:28
38129,80,10:35:29
38130,80,10:35:30
38131,80,10:35:31
38132,81,10:35:32
38133,81,10:35:33
38134,82,10:35:34
38135,82,10:35:35
38136,82,10:35:36
38137,84,10:35:37
38138,84,10:35:38
38139,87,10:35:39
38140,87,10:35:40
38141,86,10:35:41
38142,85,10:35:42
38143,83,10:35:43
38144,82,10:35:44
38145,82,10:35:45
38146,83,10:35:46
38147,84,10:35:47
38148,84,10:35:48
38149,84,10:35:49
38150,85,10:35:50
38151,85,10:35:51
38152,82,10:35:52
38153,82,10:35:53
38154,81,10:35:54
38155,81,10:35:55
38156,82,10:35:56
38157,82,10:35:57
38158,82,10:35:58
38159,82,10:35:59
38160,82,10:36:00
38161,82,10:36:01
38162,82,10:36:02
38163,83,10:36:03
38164,83,10:36:04
38165,84,10:36:05
38166,84,10:36:06
38167,84,10:36:07
38168,84,10:36:08
38169,85,10:36:09
38170,85,10:36:10
38171,89,10:36:11
38172,89,10:36:12
38173,89,10:36:13
38174,84,10:36:14
38175,84,10:36:15
38176,82,10:36:16
38177,82,10:36:17
38178,81,10:36:18
38179,81,10:36:19
38180,83,10:36:20
38181,83,10:36:21
38182,82,10:36:22
38183,82,10:36:23
38184,80,10:36:24
38185,80,10:36:25
38186,80,10:36:26
38187,82,10:36:27
38188,82,10:36:28
38189,82,10:36:29
38190,82,10:36:30
38191,82,10:36:31
38192,80,10:36:32
38193,82,10:36:33
38194,85,10:36:34
38195,92,10:36:35
38196,92,10:36:36
38197,95,10:36:37
38198,98,10:36:38
38199,98,10:36:39
38200,97,10:36:40
38201,97,10:36:41
38202,98,10:36:42
38203,98,10:36:43
38204,97,10:36:44
38205,97,10:36:45
38206,97,10:36:46
38207,97,10:36:47
38208,97,10:36:48
38209,97,10:36:49
38210,97,10:36:50
38211,97,10:36:51
38212,97,10:36:52
38213,97,10:36:53
38214,96,10:36:54
38215,94,10:36:55
38216,94,10:36:56
38217,93,10:36:57
38218,94,10:36:58
38219,94,10:36:59
38220,94,10:37:00
38221,91,10:37:01
38222,91,10:37:02
38223,90,10:37:03
38224,90,10:37:04
38225,87,10:37:05
38226,87,10:37:06
38227,89,10:37:07
38228,89,10:37:08
38229,93,10:37:09
38230,94,10:37:10
38231,94,10:37:11
38232,97,10:37:12
38233,97,10:37:13
38234,97,10:37:14
38235,94,10:37:15
38236,93,10:37:16
38237,90,10:37:17
38238,89,10:37:18
38239,90,10:37:19
38240,91,10:37:20
38241,91,10:37:21
38242,93,10:37:22
38243,85,10:37:23
38244,79,10:37:24
38245,79,10:37:25
38246,78,10:37:26
38247,78,10:37:27
38248,80,10:37:28
38249,80,10:37:29
38250,80,10:37:30
38251,85,10:37:31
38252,85,10:37:32
38253,87,10:37:33
38254,87,10:37:34
38255,86,10:37:35
38256,86,10:37:36
38257,86,10:37:37
38258,86,10:37:38
38259,86,10:37:39
38260,86,10:37:40
38261,86,10:37:41
38262,87,10:37:42
38263,87,10:37:43
38264,88,10:37:44
38265,89,10:37:45
38266,89,10:37:46
38267,88,10:37:47
38268,88,10:37:48
38269,88,10:37:49
38270,88,10:37:50
38271,89,10:37:51
38272,89,10:37:52
38273,88,10:37:53
38274,87,10:37:54
38275,85,10:37:55
38276,85,10:37:56
38277,83,10:37:57
38278,82,10:37:58
38279,82,10:37:59
38280,81,10:38:00
38281,81,10:38:01
38282,80,10:38:02
38283,80,10:38:03
38284,81,10:38:04
38285,81,10:38:05
38286,81,10:38:06
38287,81,10:38:07
38288,81,10:38:08
38289,80,10:38:09
38290,82,10:38:10
38291,82,10:38:11
38292,82,10:38:12
38293,81,10:38:13
38294,82,10:38:14
38295,82,10:38:15
38296,82,10:38:16
38297,84,10:38:17
38298,84,10:38:18
38299,88,10:38:19
38300,88,10:38:20
38301,88,10:38:21
38302,88,10:38:22
38303,88,10:38:23
38304,87,10:38:24
38305,87,10:38:25
38306,86,10:38:26
38307,87,10:38:27
38308,88,10:38:28
38309,88,10:38:29
38310,87,10:38:30
38311,87,10:38:31
38312,84,10:38:32
38313,84,10:38:33
38314,84,10:38:34
38315,90,10:38:35
38316,90,10:38:36
38317,91,10:38:37
38318,91,10:38:38
38319,91,10:38:39
38320,89,10:38:40
38321,86,10:38:41
38322,85,10:38:42
38323,84,10:38:43
38324,85,10:38:44
38325,85,10:38:45
38326,90,10:38:46
38327,90,10:38:47
38328,92,10:38:48
38329,92,10:38:49
38330,91,10:38:50
38331,89,10:38:51
38332,88,10:38:52
38333,87,10:38:53
38334,86,10:38:54
38335,85,10:38:55
38336,85,10:38:56
38337,86,10:38:57
38338,86,10:38:58
38339,88,10:38:59
38340,89,10:39:00
38341,89,10:39:01
38342,89,10:39:02
38343,87,10:39:03
38344,87,10:39:04
38345,85,10:39:05
38346,85,10:39:06
38347,84,10:39:07
38348,84,10:39:08
38349,84,10:39:09
38350,85,10:39:10
38351,86,10:39:11
38352,86,10:39:12
38353,85,10:39:13
38354,85,10:39:14
38355,85,10:39:15
38356,85,10:39:16
38357,86,10:39:17
38358,87,10:39:18
38359,87,10:39:19
38360,87,10:39:20
38361,81,10:39:21
38362,79,10:39:22
38363,78,10:39:23
38364,78,10:39:24
38365,78,10:39:25
38366,80,10:39:26
38367,81,10:39:27
38368,81,10:39:28
38369,83,10:39:29
38370,85,10:39:30
38371,86,10:39:31
38372,86,10:39:32
38373,86,10:39:33
38374,86,10:39:34
38375,86,10:39:35
38376,86,10:39:36
38377,86,10:39:37
38378,84,10:39:38
38379,83,10:39:39
38380,83,10:39:40
38381,83,10:39:41
38382,83,10:39:42
38383,84,10:39:43
38384,86,10:39:44
38385,86,10:39:45
38386,88,10:39:46
38387,89,10:39:47
38388,89,10:39:48
38389,88,10:39:49
38390,87,10:39:50
38391,86,10:39:51
38392,86,10:39:52
38393,86,10:39:53
38394,86,10:39:54
38395,86,10:39:55
38396,83,10:39:56
38397,83,10:39:57
38398,82,10:39:58
38399,83,10:39:59
38400,84,10:40:00
38401,84,10:40:01
38402,83,10:40:02
38403,83,10:40:03
38404,84,10:40:04
38405,84,10:40:05
38406,86,10:40:06
38407,86,10:40:07
38408,86,10:40:08
38409,83,10:40:09
38410,83,10:40:10
38411,83,10:40:11
38412,83,10:40:12
38413,88,10:40:13
38414,89,10:40:14
38415,89,10:40:15
38416,90,10:40:16
38417,90,10:40:17
38418,88,10:40:18
38419,86,10:40:19
38420,84,10:40:20
38421,84,10:40:21
38422,83,10:40:22
38423,83,10:40:23
38424,82,10:40:24
38425,82,10:40:25
38426,82,10:40:26
38427,81,10:40:27
38428,82,10:40:28
38429,82,10:40:29
38430,82,10:40:30
38431,82,10:40:31
38432,82,10:40:32
38433,82,10:40:33
38434,82,10:40:34
38435,81,10:40:35
38436,81,10:40:36
38437,81,10:40:37
38438,80,10:40:38
38439,80,10:40:39
38440,80,10:40:40
38441,80,10:40:41
38442,80,10:40:42
38443,81,10:40:43
38444,81,10:40:44
38445,81,10:40:45
38446,80,10:40:46
38447,79,10:40:47
38448,79,10:40:48
38449,79,10:40:49
38450,79,10:40:50
38451,83,10:40:51
38452,83,10:40:52
38453,87,10:40:53
38454,88,10:40:54
38455,88,10:40:55
38456,86,10:40:56
38457,86,10:40:57
38458,85,10:40:58
38459,85,10:40:59
38460,85,10:41:00
38461,86,10:41:01
38462,86,10:41:02
38463,88,10:41:03
38464,88,10:41:04
38465,86,10:41:05
38466,86,10:41:06
