Seconds Since Midnight,Heartbeat,Time HH:MM:SS
47909,85,13:18:29
47910,85,13:18:30
47911,88,13:18:31
47912,88,13:18:32
47913,88,13:18:33
47914,90,13:18:34
47915,90,13:18:35
47916,90,13:18:36
47917,89,13:18:37
47918,90,13:18:38
47919,90,13:18:39
47920,94,13:18:40
47921,94,13:18:41
47922,94,13:18:42
47923,96,13:18:43
47924,99,13:18:44
47925,99,13:18:45
47926,99,13:18:46
47927,99,13:18:47
47928,99,13:18:48
47929,99,13:18:49
47930,99,13:18:50
47931,100,13:18:51
47932,102,13:18:52
47933,102,13:18:53
47934,103,13:18:54
47935,103,13:18:55
47936,102,13:18:56
47937,102,13:18:57
47938,91,13:18:58
47939,91,13:18:59
47940,83,13:19:00
47941,83,13:19:01
47942,86,13:19:02
47943,87,13:19:03
47944,87,13:19:04
47945,89,13:19:05
47946,89,13:19:06
47947,88,13:19:07
47948,88,13:19:08
47949,89,13:19:09
47950,89,13:19:10
47951,89,13:19:11
47952,86,13:19:12
47953,86,13:19:13
47954,86,13:19:14
47955,86,13:19:15
47956,86,13:19:16
47957,86,13:19:17
47958,88,13:19:18
47959,88,13:19:19
47960,88,13:19:20
47961,88,13:19:21
47962,86,13:19:22
47963,86,13:19:23
47964,84,13:19:24
47965,84,13:19:25
47966,84,13:19:26
47967,87,13:19:27
47968,86,13:19:28
47969,86,13:19:29
47970,84,13:19:30
47971,84,13:19:31
47972,84,13:19:32
47973,86,13:19:33
47974,86,13:19:34
47975,87,13:19:35
47976,86,13:19:36
47977,85,13:19:37
47978,85,13:19:38
47979,83,13:19:39
47980,83,13:19:40
47981,87,13:19:41
47982,88,13:19:42
47983,88,13:19:43
47984,92,13:19:44
47985,92,13:19:45
47986,93,13:19:46
47987,89,13:19:47
47988,89,13:19:48
47989,90,13:19:49
47990,90,13:19:50
47991,90,13:19:51
47992,90,13:19:52
47993,91,13:19:53
47994,91,13:19:54
47995,91,13:19:55
47996,92,13:19:56
47997,87,13:19:57
47998,85,13:19:58
47999,83,13:19:59
48000,83,13:20:00
48001,83,13:20:01
48002,83,13:20:02
48003,85,13:20:03
48004,85,13:20:04
48005,85,13:20:05
48006,85,13:20:06
48007,86,13:20:07
48008,86,13:20:08
48009,86,13:20:09
48010,85,13:20:10
48011,85,13:20:11
48012,85,13:20:12
48013,87,13:20:13
48014,92,13:20:14
48015,92,13:20:15
48016,93,13:20:16
48017,93,13:20:17
48018,87,13:20:18
48019,87,13:20:19
48020,87,13:20:20
48021,88,13:20:21
48022,91,13:20:22
48023,91,13:20:23
48024,91,13:20:24
48025,89,13:20:25
48026,89,13:20:26
48027,86,13:20:27
48028,86,13:20:28
48029,86,13:20:29
48030,88,13:20:30
48031,89,13:20:31
48032,89,13:20:32
48033,90,13:20:33
48034,93,13:20:34
48035,90,13:20:35
48036,89,13:20:36
48037,89,13:20:37
48038,89,13:20:38
48039,89,13:20:39
48040,98,13:20:40
48041,100,13:20:41
48042,100,13:20:42
48043,103,13:20:43
48044,103,13:20:44
48045,105,13:20:45
48046,105,13:20:46
48047,105,13:20:47
48048,104,13:20:48
48049,96,13:20:49
48050,96,13:20:50
48051,84,13:20:51
48052,84,13:20:52
48053,83,13:20:53
48054,83,13:20:54
48055,84,13:20:55
48056,87,13:20:56
48057,87,13:20:57
48058,87,13:20:58
48059,96,13:20:59
48060,97,13:21:00
48061,97,13:21:01
48062,95,13:21:02
48063,95,13:21:03
48064,92,13:21:04
48065,89,13:21:05
48066,89,13:21:06
48067,89,13:21:07
48068,89,13:21:08
48069,89,13:21:09
48070,89,13:21:10
48071,89,13:21:11
48072,84,13:21:12
48073,84,13:21:13
48074,84,13:21:14
48075,81,13:21:15
48076,81,13:21:16
48077,82,13:21:17
48078,84,13:21:18
48079,84,13:21:19
48080,86,13:21:20
48081,86,13:21:21
48082,88,13:21:22
48083,86,13:21:23
48084,86,13:21:24
48085,83,13:21:25
48086,83,13:21:26
48087,83,13:21:27
48088,83,13:21:28
48089,86,13:21:29
48090,88,13:21:30
48091,88,13:21:31
48092,88,13:21:32
48093,90,13:21:33
48094,90,13:21:34
48095,87,13:21:35
48096,87,13:21:36
48097,86,13:21:37
48098,86,13:21:38
48099,88,13:21:39
48100,88,13:21:40
48101,90,13:21:41
48102,90,13:21:42
48103,92,13:21:43
48104,94,13:21:44
48105,94,13:21:45
48106,95,13:21:46
48107,93,13:21:47
48108,93,13:21:48
48109,83,13:21:49
48110,82,13:21:50
48111,82,13:21:51
48112,82,13:21:52
48113,83,13:21:53
48114,83,13:21:54
48115,84,13:21:55
48116,84,13:21:56
48117,84,13:21:57
48118,84,13:21:58
48119,84,13:21:59
48120,81,13:22:00
48121,81,13:22:01
48122,80,13:22:02
48123,80,13:22:03
48124,83,13:22:04
48125,84,13:22:05
48126,84,13:22:06
48127,84,13:22:07
48128,83,13:22:08
48129,83,13:22:09
48130,83,13:22:10
48131,84,13:22:11
48132,84,13:22:12
48133,85,13:22:13
48134,85,13:22:14
48135,88,13:22:15
48136,88,13:22:16
48137,91,13:22:17
48138,92,13:22:18
48139,93,13:22:19
48140,93,13:22:20
48141,93,13:22:21
48142,89,13:22:22
48143,87,13:22:23
48144,87,13:22:24
48145,86,13:22:25
48146,87,13:22:26
48147,87,13:22:27
48148,87,13:22:28
48149,86,13:22:29
48150,86,13:22:30
48151,83,13:22:31
48152,83,13:22:32
48153,83,13:22:33
48154,83,13:22:34
48155,84,13:22:35
48156,84,13:22:36
48157,85,13:22:37
48158,85,13:22:38
48159,87,13:22:39
48160,87,13:22:40
48161,85,13:22:41
48162,85,13:22:42
48163,85,13:22:43
48164,85,13:22:44
48165,85,13:22:45
48166,87,13:22:46
48167,87,13:22:47
48168,87,13:22:48
48169,84,13:22:49
48170,84,13:22:50
48171,84,13:22:51
48172,83,13:22:52
48173,86,13:22:53
48174,86,13:22:54
48175,86,13:22:55
48176,89,13:22:56
48177,89,13:22:57
48178,86,13:22:58
48179,84,13:22:59
48180,84,13:23:00
48181,84,13:23:01
48182,86,13:23:02
48183,86,13:23:03
48184,89,13:23:04
48185,90,13:23:05
48186,90,13:23:06
48187,92,13:23:07
48188,92,13:23:08
48189,93,13:23:09
48190,91,13:23:10
48191,91,13:23:11
48192,87,13:23:12
48193,87,13:23:13
48194,87,13:23:14
48195,86,13:23:15
48196,86,13:23:16
48197,86,13:23:17
48198,88,13:23:18
48199,88,13:23:19
48200,89,13:23:20
48201,89,13:23:21
48202,87,13:23:22
48203,84,13:23:23
48204,84,13:23:24
48205,85,13:23:25
48206,85,13:23:26
48207,88,13:23:27
48208,91,13:23:28
48209,91,13:23:29
48210,91,13:23:30
48211,88,13:23:31
48212,88,13:23:32
48213,88,13:23:33
48214,88,13:23:34
48215,89,13:23:35
48216,90,13:23:36
48217,90,13:23:37
48218,92,13:23:38
48219,92,13:23:39
48220,90,13:23:40
48221,90,13:23:41
48222,89,13:23:42
48223,89,13:23:43
48224,89,13:23:44
48225,89,13:23:45
48226,88,13:23:46
48227,88,13:23:47
48228,87,13:23:48
48229,87,13:23:49
48230,85,13:23:50
48231,82,13:23:51
48232,82,13:23:52
48233,82,13:23:53
48234,84,13:23:54
48235,84,13:23:55
48236,85,13:23:56
48237,85,13:23:57
48238,84,13:23:58
48239,84,13:23:59
48240,86,13:24:00
48241,86,13:24:01
48242,89,13:24:02
48243,89,13:24:03
48244,89,13:24:04
48245,93,13:24:05
48246,93,13:24:06
48247,95,13:24:07
48248,95,13:24:08
48249,90,13:24:09
48250,88,13:24:10
48251,88,13:24:11
48252,85,13:24:12
48253,85,13:24:13
48254,86,13:24:14
48255,86,13:24:15
48256,87,13:24:16
48257,87,13:24:17
48258,87,13:24:18
48259,85,13:24:19
48260,85,13:24:20
48261,84,13:24:21
48262,84,13:24:22
48263,81,13:24:23
48264,81,13:24:24
48265,81,13:24:25
48266,81,13:24:26
48267,83,13:24:27
48268,83,13:24:28
48269,85,13:24:29
48270,88,13:24:30
48271,88,13:24:31
48272,90,13:24:32
48273,90,13:24:33
48274,90,13:24:34
48275,88,13:24:35
48276,88,13:24:36
48277,88,13:24:37
48278,88,13:24:38
48279,91,13:24:39
48280,91,13:24:40
48281,93,13:24:41
48282,91,13:24:42
48283,91,13:24:43
48284,89,13:24:44
48285,89,13:24:45
48286,86,13:24:46
48287,88,13:24:47
48288,88,13:24:48
48289,89,13:24:49
48290,89,13:24:50
48291,89,13:24:51
48292,89,13:24:52
48293,88,13:24:53
48294,83,13:24:54
48295,83,13:24:55
48296,83,13:24:56
48297,83,13:24:57
48298,83,13:24:58
48299,87,13:24:59
48300,86,13:25:00
48301,86,13:25:01
48302,83,13:25:02
48303,83,13:25:03
48304,83,13:25:04
48305,85,13:25:05
48306,85,13:25:06
48307,84,13:25:07
48308,82,13:25:08
48309,81,13:25:09
48310,81,13:25:10
48311,82,13:25:11
48312,82,13:25:12
48313,82,13:25:13
48314,84,13:25:14
48315,78,13:25:15
48316,78,13:25:16
48317,77,13:25:17
48318,78,13:25:18
48319,78,13:25:19
48320,82,13:25:20
48321,82,13:25:21
48322,82,13:25:22
48323,85,13:25:23
48324,85,13:25:24
48325,86,13:25:25
48326,86,13:25:26
48327,87,13:25:27
48328,87,13:25:28
48329,87,13:25:29
48330,85,13:25:30
48331,86,13:25:31
48332,86,13:25:32
48333,86,13:25:33
48334,86,13:25:34
48335,86,13:25:35
48336,87,13:25:36
48337,88,13:25:37
48338,88,13:25:38
48339,88,13:25:39
48340,88,13:25:40
48341,84,13:25:41
48342,84,13:25:42
48343,84,13:25:43
48344,87,13:25:44
48345,87,13:25:45
48346,87,13:25:46
48347,90,13:25:47
48348,90,13:25:48
48349,90,13:25:49
48350,90,13:25:50
48351,90,13:25:51
48352,91,13:25:52
48353,91,13:25:53
48354,96,13:25:54
48355,96,13:25:55
48356,101,13:25:56
48357,101,13:25:57
48358,106,13:25:58
48359,106,13:25:59
48360,107,13:26:00
48361,106,13:26:01
48362,106,13:26:02
48363,97,13:26:03
48364,97,13:26:04
48365,97,13:26:05
48366,98,13:26:06
48367,98,13:26:07
48368,98,13:26:08
48369,100,13:26:09
48370,100,13:26:10
48371,95,13:26:11
48372,95,13:26:12
48373,95,13:26:13
48374,89,13:26:14
48375,89,13:26:15
48376,80,13:26:16
48377,80,13:26:17
48378,79,13:26:18
48379,79,13:26:19
48380,80,13:26:20
48381,80,13:26:21
48382,79,13:26:22
48383,76,13:26:23
48384,76,13:26:24
48385,76,13:26:25
48386,77,13:26:26
48387,77,13:26:27
48388,78,13:26:28
48389,78,13:26:29
48390,78,13:26:30
48391,79,13:26:31
48392,79,13:26:32
48393,79,13:26:33
48394,79,13:26:34
48395,79,13:26:35
48396,81,13:26:36
48397,81,13:26:37
48398,81,13:26:38
48399,83,13:26:39
48400,85,13:26:40
48401,86,13:26:41
48402,89,13:26:42
48403,89,13:26:43
48404,91,13:26:44
48405,90,13:26:45
48406,90,13:26:46
48407,87,13:26:47
48408,87,13:26:48
48409,88,13:26:49
48410,88,13:26:50
48411,89,13:26:51
48412,89,13:26:52
48413,89,13:26:53
48414,84,13:26:54
48415,84,13:26:55
48416,80,13:26:56
48417,80,13:26:57
48418,78,13:26:58
48419,79,13:26:59
48420,79,13:27:00
48421,80,13:27:01
48422,80,13:27:02
48423,81,13:27:03
48424,81,13:27:04
48425,81,13:27:05
48426,81,13:27:06
48427,80,13:27:07
48428,80,13:27:08
48429,81,13:27:09
48430,81,13:27:10
48431,82,13:27:11
48432,82,13:27:12
48433,83,13:27:13
48434,83,13:27:14
48435,83,13:27:15
48436,85,13:27:16
48437,85,13:27:17
48438,84,13:27:18
48439,84,13:27:19
48440,84,13:27:20
48441,85,13:27:21
48442,85,13:27:22
48443,85,13:27:23
48444,86,13:27:24
48445,86,13:27:25
48446,87,13:27:26
48447,87,13:27:27
48448,86,13:27:28
48449,88,13:27:29
48450,88,13:27:30
48451,88,13:27:31
48452,89,13:27:32
48453,89,13:27:33
48454,87,13:27:34
48455,84,13:27:35
48456,84,13:27:36
48457,83,13:27:37
48458,83,13:27:38
48459,84,13:27:39
48460,87,13:27:40
48461,87,13:27:41
48462,90,13:27:42
48463,90,13:27:43
48464,89,13:27:44
48465,89,13:27:45
48466,89,13:27:46
48467,80,13:27:47
48468,80,13:27:48
48469,83,13:27:49
48470,86,13:27:50
48471,86,13:27:51
48472,86,13:27:52
48473,92,13:27:53
48474,92,13:27:54
48475,92,13:27:55
48476,90,13:27:56
48477,90,13:27:57
48478,87,13:27:58
48479,87,13:27:59
48480,87,13:28:00
48481,89,13:28:01
48482,89,13:28:02
48483,89,13:28:03
48484,89,13:28:04
48485,89,13:28:05
48486,87,13:28:06
48487,86,13:28:07
48488,86,13:28:08
48489,87,13:28:09
48490,87,13:28:10
48491,87,13:28:11
48492,87,13:28:12
48493,87,13:28:13
48494,88,13:28:14
48495,88,13:28:15
48496,90,13:28:16
48497,90,13:28:17
48498,93,13:28:18
48499,93,13:28:19
48500,93,13:28:20
48501,91,13:28:21
48502,91,13:28:22
48503,91,13:28:23
48504,91,13:28:24
48505,92,13:28:25
48506,92,13:28:26
48507,97,13:28:27
48508,97,13:28:28
48509,100,13:28:29
48510,101,13:28:30
48511,99,13:28:31
48512,99,13:28:32
48513,89,13:28:33
48514,89,13:28:34
48515,89,13:28:35
48516,89,13:28:36
48517,90,13:28:37
48518,90,13:28:38
48519,92,13:28:39
48520,93,13:28:40
48521,93,13:28:41
48522,94,13:28:42
48523,94,13:28:43
48524,82,13:28:44
48525,82,13:28:45
48526,79,13:28:46
48527,79,13:28:47
48528,80,13:28:48
48529,80,13:28:49
48530,82,13:28:50
48531,83,13:28:51
48532,85,13:28:52
48533,85,13:28:53
48534,87,13:28:54
48535,88,13:28:55
48536,88,13:28:56
48537,88,13:28:57
48538,85,13:28:58
48539,85,13:28:59
48540,83,13:29:00
48541,83,13:29:01
48542,85,13:29:02
48543,85,13:29:03
48544,87,13:29:04
48545,88,13:29:05
48546,89,13:29:06
48547,89,13:29:07
48548,85,13:29:08
48549,85,13:29:09
48550,84,13:29:10
48551,84,13:29:11
48552,84,13:29:12
48553,85,13:29:13
48554,85,13:29:14
48555,85,13:29:15
48556,85,13:29:16
48557,85,13:29:17
48558,83,13:29:18
48559,83,13:29:19
48560,83,13:29:20
48561,81,13:29:21
48562,81,13:29:22
48563,82,13:29:23
48564,88,13:29:24
48565,88,13:29:25
48566,93,13:29:26
48567,93,13:29:27
48568,92,13:29:28
48569,90,13:29:29
48570,90,13:29:30
48571,88,13:29:31
48572,88,13:29:32
48573,82,13:29:33
48574,82,13:29:34
48575,81,13:29:35
48576,81,13:29:36
48577,80,13:29:37
48578,81,13:29:38
48579,81,13:29:39
48580,80,13:29:40
48581,79,13:29:41
48582,79,13:29:42
48583,78,13:29:43
48584,78,13:29:44
48585,77,13:29:45
48586,77,13:29:46
48587,77,13:29:47
48588,78,13:29:48
48589,78,13:29:49
48590,78,13:29:50
48591,81,13:29:51
48592,81,13:29:52
48593,83,13:29:53
48594,83,13:29:54
48595,82,13:29:55
48596,82,13:29:56
48597,79,13:29:57
48598,79,13:29:58
48599,79,13:29:59
48600,80,13:30:00
48601,81,13:30:01
48602,81,13:30:02
48603,81,13:30:03
48604,81,13:30:04
48605,81,13:30:05
48606,79,13:30:06
48607,79,13:30:07
48608,77,13:30:08
48609,77,13:30:09
48610,77,13:30:10
48611,77,13:30:11
48612,77,13:30:12
48613,77,13:30:13
48614,77,13:30:14
48615,77,13:30:15
48616,76,13:30:16
48617,76,13:30:17
48618,76,13:30:18
48619,75,13:30:19
48620,75,13:30:20
48621,73,13:30:21
48622,73,13:30:22
48623,74,13:30:23
48624,74,13:30:24
48625,75,13:30:25
48626,75,13:30:26
48627,76,13:30:27
48628,76,13:30:28
48629,75,13:30:29
48630,75,13:30:30
48631,74,13:30:31
48632,74,13:30:32
48633,75,13:30:33
48634,75,13:30:34
48635,76,13:30:35
48636,76,13:30:36
48637,78,13:30:37
48638,78,13:30:38
48639,78,13:30:39
48640,79,13:30:40
48641,78,13:30:41
48642,78,13:30:42
48643,78,13:30:43
48644,78,13:30:44
48645,78,13:30:45
48646,78,13:30:46
48647,78,13:30:47
48648,78,13:30:48
48649,78,13:30:49
48650,79,13:30:50
48651,79,13:30:51
48652,79,13:30:52
48653,79,13:30:53
48654,81,13:30:54
48655,81,13:30:55
48656,83,13:30:56
48657,83,13:30:57
48658,85,13:30:58
48659,85,13:30:59
48660,85,13:31:00
48661,82,13:31:01
48662,82,13:31:02
48663,81,13:31:03
48664,81,13:31:04
48665,81,13:31:05
48666,85,13:31:06
48667,85,13:31:07
48668,85,13:31:08
48669,89,13:31:09
48670,91,13:31:10
48671,91,13:31:11
48672,91,13:31:12
48673,88,13:31:13
48674,88,13:31:14
48675,88,13:31:15
48676,89,13:31:16
48677,91,13:31:17
48678,91,13:31:18
48679,93,13:31:19
48680,93,13:31:20
48681,93,13:31:21
48682,93,13:31:22
48683,82,13:31:23
48684,82,13:31:24
48685,80,13:31:25
48686,80,13:31:26
48687,79,13:31:27
48688,79,13:31:28
48689,81,13:31:29
48690,81,13:31:30
48691,81,13:31:31
48692,81,13:31:32
48693,81,13:31:33
48694,80,13:31:34
48695,80,13:31:35
48696,80,13:31:36
48697,79,13:31:37
48698,80,13:31:38
48699,80,13:31:39
48700,81,13:31:40
48701,82,13:31:41
48702,83,13:31:42
48703,83,13:31:43
48704,83,13:31:44
48705,88,13:31:45
48706,88,13:31:46
48707,90,13:31:47
48708,90,13:31:48
48709,92,13:31:49
48710,92,13:31:50
48711,92,13:31:51
48712,89,13:31:52
48713,89,13:31:53
48714,89,13:31:54
48715,89,13:31:55
48716,90,13:31:56
48717,91,13:31:57
48718,91,13:31:58
48719,95,13:31:59
48720,95,13:32:00
48721,99,13:32:01
48722,99,13:32:02
48723,100,13:32:03
48724,100,13:32:04
48725,89,13:32:05
48726,89,13:32:06
48727,80,13:32:07
48728,80,13:32:08
48729,80,13:32:09
48730,80,13:32:10
48731,82,13:32:11
48732,82,13:32:12
48733,84,13:32:13
48734,84,13:32:14
48735,84,13:32:15
48736,84,13:32:16
48737,84,13:32:17
48738,84,13:32:18
48739,84,13:32:19
48740,84,13:32:20
48741,84,13:32:21
48742,81,13:32:22
48743,81,13:32:23
48744,81,13:32:24
48745,81,13:32:25
48746,80,13:32:26
48747,80,13:32:27
48748,80,13:32:28
48749,80,13:32:29
48750,81,13:32:30
48751,81,13:32:31
48752,84,13:32:32
48753,84,13:32:33
48754,87,13:32:34
48755,87,13:32:35
48756,87,13:32:36
48757,94,13:32:37
48758,94,13:32:38
48759,97,13:32:39
48760,97,13:32:40
48761,101,13:32:41
48762,104,13:32:42
48763,104,13:32:43
48764,104,13:32:44
48765,104,13:32:45
48766,94,13:32:46
48767,93,13:32:47
48768,93,13:32:48
48769,95,13:32:49
48770,95,13:32:50
48771,93,13:32:51
48772,93,13:32:52
48773,85,13:32:53
48774,83,13:32:54
48775,83,13:32:55
48776,84,13:32:56
48777,84,13:32:57
48778,84,13:32:58
48779,85,13:32:59
