Seconds Since Midnight,Heartbeat,Time HH:MM:SS
47516,73,13:11:56
47517,74,13:11:57
47518,74,13:11:58
47519,74,13:11:59
47520,74,13:12:00
47521,74,13:12:01
47522,73,13:12:02
47523,73,13:12:03
47524,73,13:12:04
47525,72,13:12:05
47526,72,13:12:06
47527,73,13:12:07
47528,73,13:12:08
47529,73,13:12:09
47530,73,13:12:10
47531,75,13:12:11
47532,77,13:12:12
47533,77,13:12:13
47534,84,13:12:14
47535,84,13:12:15
47536,84,13:12:16
47537,84,13:12:17
47538,84,13:12:18
47539,85,13:12:19
47540,87,13:12:20
47541,87,13:12:21
47542,87,13:12:22
47543,86,13:12:23
47544,85,13:12:24
47545,85,13:12:25
47546,85,13:12:26
47547,82,13:12:27
47548,81,13:12:28
47549,80,13:12:29
47550,80,13:12:30
47551,79,13:12:31
47552,78,13:12:32
47553,77,13:12:33
47554,77,13:12:34
47555,77,13:12:35
47556,76,13:12:36
47557,76,13:12:37
47558,75,13:12:38
47559,74,13:12:39
47560,74,13:12:40
47561,74,13:12:41
47562,73,13:12:42
47563,73,13:12:43
47564,73,13:12:44
47565,73,13:12:45
47566,73,13:12:46
47567,73,13:12:47
47568,73,13:12:48
47569,72,13:12:49
47570,72,13:12:50
47571,71,13:12:51
47572,71,13:12:52
47573,71,13:12:53
47574,71,13:12:54
47575,71,13:12:55
47576,71,13:12:56
47577,72,13:12:57
47578,72,13:12:58
47579,71,13:12:59
47580,71,13:13:00
47581,71,13:13:01
47582,71,13:13:02
47583,71,13:13:03
47584,72,13:13:04
47585,74,13:13:05
47586,74,13:13:06
47587,75,13:13:07
47588,75,13:13:08
47589,77,13:13:09
47590,77,13:13:10
47591,77,13:13:11
47592,77,13:13:12
47593,77,13:13:13
47594,77,13:13:14
47595,78,13:13:15
47596,78,13:13:16
47597,78,13:13:17
47598,77,13:13:18
47599,76,13:13:19
47600,76,13:13:20
47601,76,13:13:21
47602,75,13:13:22
47603,76,13:13:23
47604,76,13:13:24
47605,76,13:13:25
47606,75,13:13:26
47607,74,13:13:27
47608,74,13:13:28
47609,74,13:13:29
47610,74,13:13:30
47611,73,13:13:31
47612,73,13:13:32
47613,73,13:13:33
47614,73,13:13:34
47615,72,13:13:35
47616,72,13:13:36
47617,72,13:13:37
47618,72,13:13:38
47619,72,13:13:39
47620,72,13:13:40
47621,72,13:13:41
47622,71,13:13:42
47623,72,13:13:43
47624,72,13:13:44
47625,72,13:13:45
47626,72,13:13:46
47627,72,13:13:47
47628,72,13:13:48
47629,71,13:13:49
47630,72,13:13:50
47631,72,13:13:51
47632,73,13:13:52
47633,74,13:13:53
47634,75,13:13:54
47635,75,13:13:55
47636,74,13:13:56
47637,74,13:13:57
47638,74,13:13:58
47639,73,13:13:59
47640,73,13:14:00
47641,73,13:14:01
47642,73,13:14:02
47643,74,13:14:03
47644,74,13:14:04
47645,74,13:14:05
47646,74,13:14:06
47647,74,13:14:07
47648,73,13:14:08
47649,73,13:14:09
47650,73,13:14:10
47651,74,13:14:11
47652,74,13:14:12
47653,74,13:14:13
47654,75,13:14:14
47655,75,13:14:15
47656,74,13:14:16
47657,74,13:14:17
47658,73,13:14:18
47659,73,13:14:19
47660,73,13:14:20
47661,73,13:14:21
47662,73,13:14:22
47663,73,13:14:23
47664,73,13:14:24
47665,74,13:14:25
47666,75,13:14:26
47667,75,13:14:27
47668,76,13:14:28
47669,76,13:14:29
47670,75,13:14:30
47671,74,13:14:31
47672,74,13:14:32
47673,74,13:14:33
47674,74,13:14:34
47675,74,13:14:35
47676,74,13:14:36
47677,74,13:14:37
47678,74,13:14:38
47679,74,13:14:39
47680,74,13:14:40
47681,74,13:14:41
47682,74,13:14:42
47683,74,13:14:43
47684,74,13:14:44
47685,74,13:14:45
47686,74,13:14:46
47687,74,13:14:47
47688,74,13:14:48
47689,74,13:14:49
47690,74,13:14:50
47691,75,13:14:51
47692,75,13:14:52
47693,75,13:14:53
47694,75,13:14:54
47695,76,13:14:55
47696,77,13:14:56
47697,77,13:14:57
47698,77,13:14:58
47699,77,13:14:59
47700,75,13:15:00
47701,74,13:15:01
47702,73,13:15:02
47703,73,13:15:03
47704,72,13:15:04
47705,73,13:15:05
47706,73,13:15:06
47707,73,13:15:07
47708,74,13:15:08
47709,75,13:15:09
47710,75,13:15:10
47711,75,13:15:11
47712,76,13:15:12
47713,76,13:15:13
47714,76,13:15:14
47715,76,13:15:15
47716,75,13:15:16
47717,75,13:15:17
47718,75,13:15:18
47719,75,13:15:19
47720,75,13:15:20
47721,74,13:15:21
47722,75,13:15:22
47723,75,13:15:23
47724,75,13:15:24
47725,75,13:15:25
47726,77,13:15:26
47727,77,13:15:27
47728,77,13:15:28
47729,77,13:15:29
47730,77,13:15:30
47731,76,13:15:31
47732,76,13:15:32
47733,76,13:15:33
47734,76,13:15:34
47735,76,13:15:35
47736,75,13:15:36
47737,75,13:15:37
47738,74,13:15:38
47739,75,13:15:39
47740,75,13:15:40
47741,77,13:15:41
47742,77,13:15:42
47743,77,13:15:43
47744,77,13:15:44
47745,77,13:15:45
47746,76,13:15:46
47747,75,13:15:47
47748,75,13:15:48
47749,75,13:15:49
47750,75,13:15:50
47751,75,13:15:51
47752,75,13:15:52
47753,75,13:15:53
47754,76,13:15:54
47755,77,13:15:55
47756,77,13:15:56
47757,76,13:15:57
47758,76,13:15:58
47759,76,13:15:59
47760,75,13:16:00
47761,75,13:16:01
47762,74,13:16:02
47763,74,13:16:03
47764,75,13:16:04
47765,75,13:16:05
47766,75,13:16:06
47767,75,13:16:07
47768,75,13:16:08
47769,75,13:16:09
47770,75,13:16:10
47771,75,13:16:11
47772,75,13:16:12
47773,75,13:16:13
47774,76,13:16:14
47775,75,13:16:15
47776,75,13:16:16
47777,75,13:16:17
47778,75,13:16:18
47779,75,13:16:19
47780,74,13:16:20
47781,74,13:16:21
47782,74,13:16:22
47783,73,13:16:23
47784,73,13:16:24
47785,73,13:16:25
47786,74,13:16:26
47787,74,13:16:27
47788,75,13:16:28
47789,76,13:16:29
47790,76,13:16:30
47791,76,13:16:31
47792,76,13:16:32
47793,75,13:16:33
47794,75,13:16:34
47795,74,13:16:35
47796,75,13:16:36
47797,75,13:16:37
47798,75,13:16:38
47799,75,13:16:39
47800,75,13:16:40
47801,75,13:16:41
47802,75,13:16:42
47803,75,13:16:43
47804,75,13:16:44
47805,75,13:16:45
47806,75,13:16:46
47807,75,13:16:47
47808,75,13:16:48
47809,75,13:16:49
47810,75,13:16:50
47811,74,13:16:51
47812,74,13:16:52
47813,74,13:16:53
47814,74,13:16:54
47815,73,13:16:55
47816,73,13:16:56
47817,74,13:16:57
47818,74,13:16:58
47819,74,13:16:59
47820,75,13:17:00
47821,75,13:17:01
47822,77,13:17:02
47823,77,13:17:03
47824,77,13:17:04
47825,78,13:17:05
47826,78,13:17:06
47827,78,13:17:07
47828,78,13:17:08
47829,78,13:17:09
47830,78,13:17:10
47831,77,13:17:11
47832,77,13:17:12
47833,77,13:17:13
47834,77,13:17:14
47835,77,13:17:15
47836,77,13:17:16
47837,77,13:17:17
47838,76,13:17:18
47839,76,13:17:19
47840,75,13:17:20
47841,75,13:17:21
47842,75,13:17:22
47843,75,13:17:23
47844,76,13:17:24
47845,76,13:17:25
47846,76,13:17:26
47847,76,13:17:27
47848,76,13:17:28
47849,76,13:17:29
47850,77,13:17:30
47851,77,13:17:31
47852,77,13:17:32
47853,77,13:17:33
47854,77,13:17:34
47855,77,13:17:35
47856,76,13:17:36
47857,76,13:17:37
47858,76,13:17:38
47859,76,13:17:39
47860,76,13:17:40
47861,75,13:17:41
47862,75,13:17:42
47863,75,13:17:43
47864,75,13:17:44
47865,74,13:17:45
47866,74,13:17:46
47867,74,13:17:47
47868,74,13:17:48
47869,74,13:17:49
47870,74,13:17:50
47871,74,13:17:51
47872,74,13:17:52
47873,75,13:17:53
47874,75,13:17:54
47875,76,13:17:55
47876,77,13:17:56
47877,77,13:17:57
47878,77,13:17:58
47879,78,13:17:59
47880,78,13:18:00
47881,78,13:18:01
47882,78,13:18:02
47883,80,13:18:03
47884,81,13:18:04
47885,81,13:18:05
47886,82,13:18:06
47887,82,13:18:07
47888,82,13:18:08
47889,80,13:18:09
47890,80,13:18:10
47891,80,13:18:11
47892,81,13:18:12
47893,82,13:18:13
47894,83,13:18:14
47895,83,13:18:15
47896,82,13:18:16
47897,81,13:18:17
47898,81,13:18:18
47899,80,13:18:19
47900,79,13:18:20
47901,78,13:18:21
47902,77,13:18:22
47903,77,13:18:23
47904,77,13:18:24
47905,77,13:18:25
47906,77,13:18:26
47907,78,13:18:27
47908,77,13:18:28
47909,77,13:18:29
47910,76,13:18:30
47911,76,13:18:31
47912,76,13:18:32
47913,75,13:18:33
47914,75,13:18:34
47915,76,13:18:35
47916,75,13:18:36
47917,75,13:18:37
47918,75,13:18:38
47919,74,13:18:39
47920,75,13:18:40
47921,75,13:18:41
47922,76,13:18:42
47923,76,13:18:43
47924,77,13:18:44
47925,76,13:18:45
47926,76,13:18:46
47927,76,13:18:47
47928,75,13:18:48
47929,75,13:18:49
47930,75,13:18:50
47931,75,13:18:51
47932,75,13:18:52
47933,75,13:18:53
47934,75,13:18:54
47935,75,13:18:55
47936,75,13:18:56
47937,76,13:18:57
47938,76,13:18:58
47939,76,13:18:59
47940,75,13:19:00
47941,75,13:19:01
47942,75,13:19:02
47943,75,13:19:03
47944,75,13:19:04
47945,76,13:19:05
47946,76,13:19:06
47947,76,13:19:07
47948,77,13:19:08
47949,77,13:19:09
47950,77,13:19:10
47951,77,13:19:11
47952,77,13:19:12
47953,77,13:19:13
47954,77,13:19:14
47955,76,13:19:15
47956,76,13:19:16
47957,76,13:19:17
47958,77,13:19:18
47959,77,13:19:19
47960,76,13:19:20
47961,76,13:19:21
47962,76,13:19:22
47963,75,13:19:23
47964,74,13:19:24
47965,74,13:19:25
47966,74,13:19:26
47967,74,13:19:27
47968,73,13:19:28
47969,73,13:19:29
47970,73,13:19:30
47971,74,13:19:31
47972,74,13:19:32
47973,74,13:19:33
47974,76,13:19:34
47975,76,13:19:35
47976,76,13:19:36
47977,78,13:19:37
47978,78,13:19:38
47979,78,13:19:39
47980,78,13:19:40
47981,78,13:19:41
47982,79,13:19:42
47983,80,13:19:43
47984,81,13:19:44
47985,80,13:19:45
47986,80,13:19:46
47987,79,13:19:47
47988,78,13:19:48
47989,77,13:19:49
47990,77,13:19:50
47991,77,13:19:51
47992,75,13:19:52
47993,76,13:19:53
47994,76,13:19:54
47995,77,13:19:55
47996,78,13:19:56
47997,78,13:19:57
47998,77,13:19:58
47999,77,13:19:59
48000,78,13:20:00
48001,80,13:20:01
48002,81,13:20:02
48003,81,13:20:03
48004,80,13:20:04
48005,79,13:20:05
48006,78,13:20:06
48007,76,13:20:07
48008,76,13:20:08
48009,76,13:20:09
48010,75,13:20:10
48011,74,13:20:11
48012,74,13:20:12
48013,73,13:20:13
48014,73,13:20:14
48015,73,13:20:15
48016,74,13:20:16
48017,74,13:20:17
48018,75,13:20:18
48019,76,13:20:19
48020,76,13:20:20
48021,77,13:20:21
48022,78,13:20:22
48023,78,13:20:23
48024,78,13:20:24
48025,77,13:20:25
48026,77,13:20:26
48027,77,13:20:27
48028,77,13:20:28
48029,76,13:20:29
48030,76,13:20:30
48031,76,13:20:31
48032,76,13:20:32
48033,77,13:20:33
48034,77,13:20:34
48035,77,13:20:35
48036,77,13:20:36
48037,76,13:20:37
48038,76,13:20:38
48039,75,13:20:39
48040,74,13:20:40
48041,74,13:20:41
48042,76,13:20:42
48043,78,13:20:43
48044,79,13:20:44
48045,81,13:20:45
48046,81,13:20:46
48047,81,13:20:47
48048,80,13:20:48
48049,79,13:20:49
48050,77,13:20:50
48051,76,13:20:51
48052,76,13:20:52
48053,76,13:20:53
48054,76,13:20:54
48055,77,13:20:55
48056,77,13:20:56
48057,77,13:20:57
48058,78,13:20:58
48059,79,13:20:59
48060,79,13:21:00
48061,80,13:21:01
48062,79,13:21:02
48063,78,13:21:03
48064,77,13:21:04
48065,76,13:21:05
48066,76,13:21:06
48067,75,13:21:07
48068,75,13:21:08
48069,75,13:21:09
48070,76,13:21:10
48071,76,13:21:11
48072,77,13:21:12
48073,77,13:21:13
48074,76,13:21:14
48075,75,13:21:15
48076,75,13:21:16
48077,74,13:21:17
48078,74,13:21:18
48079,74,13:21:19
48080,74,13:21:20
48081,75,13:21:21
48082,75,13:21:22
48083,77,13:21:23
48084,78,13:21:24
48085,79,13:21:25
48086,80,13:21:26
48087,80,13:21:27
48088,80,13:21:28
48089,79,13:21:29
48090,80,13:21:30
48091,80,13:21:31
48092,81,13:21:32
48093,81,13:21:33
48094,81,13:21:34
48095,81,13:21:35
48096,81,13:21:36
48097,81,13:21:37
48098,80,13:21:38
48099,80,13:21:39
48100,80,13:21:40
48101,81,13:21:41
48102,81,13:21:42
48103,82,13:21:43
48104,82,13:21:44
48105,82,13:21:45
48106,81,13:21:46
48107,81,13:21:47
48108,82,13:21:48
48109,82,13:21:49
48110,82,13:21:50
48111,83,13:21:51
48112,84,13:21:52
48113,85,13:21:53
48114,85,13:21:54
48115,86,13:21:55
48116,86,13:21:56
48117,87,13:21:57
48118,87,13:21:58
48119,87,13:21:59
48120,85,13:22:00
48121,84,13:22:01
48122,83,13:22:02
48123,83,13:22:03
48124,83,13:22:04
48125,83,13:22:05
48126,83,13:22:06
48127,83,13:22:07
48128,82,13:22:08
48129,81,13:22:09
48130,82,13:22:10
48131,82,13:22:11
48132,83,13:22:12
48133,83,13:22:13
48134,82,13:22:14
48135,82,13:22:15
48136,81,13:22:16
48137,81,13:22:17
48138,81,13:22:18
48139,80,13:22:19
48140,81,13:22:20
48141,81,13:22:21
48142,81,13:22:22
48143,81,13:22:23
48144,80,13:22:24
48145,80,13:22:25
48146,80,13:22:26
48147,80,13:22:27
48148,79,13:22:28
48149,78,13:22:29
48150,78,13:22:30
48151,77,13:22:31
48152,77,13:22:32
48153,76,13:22:33
48154,76,13:22:34
48155,77,13:22:35
48156,77,13:22:36
48157,78,13:22:37
48158,77,13:22:38
48159,76,13:22:39
48160,76,13:22:40
48161,75,13:22:41
48162,75,13:22:42
48163,75,13:22:43
48164,75,13:22:44
48165,75,13:22:45
48166,76,13:22:46
48167,78,13:22:47
48168,78,13:22:48
48169,78,13:22:49
48170,78,13:22:50
48171,78,13:22:51
48172,79,13:22:52
48173,79,13:22:53
48174,81,13:22:54
48175,81,13:22:55
48176,81,13:22:56
48177,81,13:22:57
48178,80,13:22:58
48179,80,13:22:59
48180,80,13:23:00
48181,80,13:23:01
48182,80,13:23:02
48183,80,13:23:03
48184,81,13:23:04
48185,81,13:23:05
48186,80,13:23:06
48187,80,13:23:07
48188,81,13:23:08
48189,81,13:23:09
48190,84,13:23:10
48191,85,13:23:11
48192,87,13:23:12
48193,88,13:23:13
48194,88,13:23:14
48195,88,13:23:15
48196,88,13:23:16
48197,87,13:23:17
48198,86,13:23:18
48199,84,13:23:19
48200,84,13:23:20
48201,83,13:23:21
48202,83,13:23:22
48203,82,13:23:23
48204,82,13:23:24
48205,81,13:23:25
48206,80,13:23:26
48207,78,13:23:27
48208,78,13:23:28
48209,77,13:23:29
48210,77,13:23:30
48211,79,13:23:31
48212,80,13:23:32
48213,81,13:23:33
48214,81,13:23:34
48215,83,13:23:35
48216,82,13:23:36
48217,81,13:23:37
48218,81,13:23:38
48219,82,13:23:39
48220,83,13:23:40
48221,83,13:23:41
48222,84,13:23:42
48223,85,13:23:43
48224,86,13:23:44
48225,87,13:23:45
48226,87,13:23:46
48227,87,13:23:47
48228,88,13:23:48
48229,87,13:23:49
48230,85,13:23:50
48231,85,13:23:51
48232,85,13:23:52
48233,86,13:23:53
48234,86,13:23:54
48235,86,13:23:55
48236,86,13:23:56
48237,86,13:23:57
48238,86,13:23:58
48239,83,13:23:59
48240,83,13:24:00
48241,80,13:24:01
48242,79,13:24:02
48243,78,13:24:03
48244,78,13:24:04
48245,78,13:24:05
48246,78,13:24:06
48247,78,13:24:07
48248,78,13:24:08
48249,77,13:24:09
48250,75,13:24:10
48251,75,13:24:11
48252,74,13:24:12
48253,74,13:24:13
48254,74,13:24:14
48255,75,13:24:15
48256,76,13:24:16
48257,76,13:24:17
48258,76,13:24:18
48259,76,13:24:19
48260,76,13:24:20
48261,76,13:24:21
48262,77,13:24:22
48263,78,13:24:23
48264,79,13:24:24
48265,79,13:24:25
48266,79,13:24:26
48267,78,13:24:27
48268,78,13:24:28
48269,77,13:24:29
48270,77,13:24:30
48271,78,13:24:31
48272,80,13:24:32
48273,81,13:24:33
48274,85,13:24:34
48275,86,13:24:35
48276,89,13:24:36
48277,90,13:24:37
48278,90,13:24:38
48279,89,13:24:39
48280,88,13:24:40
48281,87,13:24:41
48282,88,13:24:42
48283,89,13:24:43
48284,90,13:24:44
48285,90,13:24:45
48286,90,13:24:46
48287,91,13:24:47
48288,89,13:24:48
48289,81,13:24:49
48290,79,13:24:50
48291,78,13:24:51
48292,77,13:24:52
48293,78,13:24:53
48294,78,13:24:54
48295,78,13:24:55
48296,79,13:24:56
48297,80,13:24:57
48298,81,13:24:58
48299,81,13:24:59
48300,83,13:25:00
48301,84,13:25:01
48302,86,13:25:02
48303,88,13:25:03
48304,88,13:25:04
48305,88,13:25:05
48306,85,13:25:06
48307,83,13:25:07
48308,82,13:25:08
48309,80,13:25:09
48310,79,13:25:10
48311,80,13:25:11
48312,80,13:25:12
48313,83,13:25:13
48314,83,13:25:14
48315,87,13:25:15
48316,88,13:25:16
48317,87,13:25:17
48318,87,13:25:18
48319,85,13:25:19
48320,83,13:25:20
48321,81,13:25:21
48322,81,13:25:22
48323,81,13:25:23
48324,82,13:25:24
48325,83,13:25:25
48326,83,13:25:26
48327,84,13:25:27
48328,84,13:25:28
