Seconds Since Midnight,Heartbeat,Time HH:MM:SS
47547,95,13:12:27
47548,95,13:12:28
47549,94,13:12:29
47550,89,13:12:30
47551,89,13:12:31
47552,85,13:12:32
47553,85,13:12:33
47554,87,13:12:34
47555,88,13:12:35
47556,88,13:12:36
47557,88,13:12:37
47558,87,13:12:38
47559,86,13:12:39
47560,85,13:12:40
47561,84,13:12:41
47562,83,13:12:42
47563,82,13:12:43
47564,82,13:12:44
47565,83,13:12:45
47566,83,13:12:46
47567,84,13:12:47
47568,85,13:12:48
47569,85,13:12:49
47570,85,13:12:50
47571,86,13:12:51
47572,86,13:12:52
47573,86,13:12:53
47574,86,13:12:54
47575,85,13:12:55
47576,85,13:12:56
47577,85,13:12:57
47578,85,13:12:58
47579,87,13:12:59
47580,87,13:13:00
47581,87,13:13:01
47582,87,13:13:02
47583,87,13:13:03
47584,87,13:13:04
47585,87,13:13:05
47586,87,13:13:06
47587,86,13:13:07
47588,86,13:13:08
47589,85,13:13:09
47590,85,13:13:10
47591,86,13:13:11
47592,87,13:13:12
47593,87,13:13:13
47594,87,13:13:14
47595,87,13:13:15
47596,87,13:13:16
47597,89,13:13:17
47598,91,13:13:18
47599,93,13:13:19
47600,95,13:13:20
47601,95,13:13:21
47602,96,13:13:22
47603,98,13:13:23
47604,99,13:13:24
47605,98,13:13:25
47606,94,13:13:26
47607,92,13:13:27
47608,91,13:13:28
47609,91,13:13:29
47610,93,13:13:30
47611,94,13:13:31
47612,94,13:13:32
47613,91,13:13:33
47614,89,13:13:34
47615,87,13:13:35
47616,86,13:13:36
47617,87,13:13:37
47618,87,13:13:38
47619,88,13:13:39
47620,88,13:13:40
47621,87,13:13:41
47622,87,13:13:42
47623,88,13:13:43
47624,91,13:13:44
47625,92,13:13:45
47626,93,13:13:46
47627,94,13:13:47
47628,92,13:13:48
47629,91,13:13:49
47630,91,13:13:50
47631,92,13:13:51
47632,93,13:13:52
47633,93,13:13:53
47634,92,13:13:54
47635,91,13:13:55
47636,90,13:13:56
47637,87,13:13:57
47638,86,13:13:58
47639,85,13:13:59
47640,84,13:14:00
47641,83,13:14:01
47642,83,13:14:02
47643,82,13:14:03
47644,82,13:14:04
47645,82,13:14:05
47646,83,13:14:06
47647,85,13:14:07
47648,85,13:14:08
47649,86,13:14:09
47650,86,13:14:10
47651,86,13:14:11
47652,85,13:14:12
47653,86,13:14:13
47654,87,13:14:14
47655,89,13:14:15
47656,90,13:14:16
47657,93,13:14:17
47658,95,13:14:18
47659,96,13:14:19
47660,98,13:14:20
47661,100,13:14:21
47662,101,13:14:22
47663,101,13:14:23
47664,99,13:14:24
47665,97,13:14:25
47666,92,13:14:26
47667,90,13:14:27
47668,88,13:14:28
47669,88,13:14:29
47670,89,13:14:30
47671,89,13:14:31
47672,90,13:14:32
47673,89,13:14:33
47674,87,13:14:34
47675,85,13:14:35
47676,84,13:14:36
47677,84,13:14:37
47678,85,13:14:38
47679,86,13:14:39
47680,86,13:14:40
47681,85,13:14:41
47682,84,13:14:42
47683,83,13:14:43
47684,82,13:14:44
47685,82,13:14:45
47686,82,13:14:46
47687,82,13:14:47
47688,82,13:14:48
47689,82,13:14:49
47690,82,13:14:50
47691,82,13:14:51
47692,81,13:14:52
47693,82,13:14:53
47694,83,13:14:54
47695,86,13:14:55
47696,89,13:14:56
47697,91,13:14:57
47698,94,13:14:58
47699,96,13:14:59
47700,96,13:15:00
47701,97,13:15:01
47702,97,13:15:02
47703,97,13:15:03
47704,96,13:15:04
47705,95,13:15:05
47706,93,13:15:06
47707,92,13:15:07
47708,88,13:15:08
47709,87,13:15:09
47710,85,13:15:10
47711,85,13:15:11
47712,85,13:15:12
47713,85,13:15:13
47714,84,13:15:14
47715,83,13:15:15
47716,81,13:15:16
47717,80,13:15:17
47718,81,13:15:18
47719,82,13:15:19
47720,83,13:15:20
47721,83,13:15:21
47722,83,13:15:22
47723,83,13:15:23
47724,83,13:15:24
47725,83,13:15:25
47726,83,13:15:26
47727,83,13:15:27
47728,83,13:15:28
47729,82,13:15:29
47730,82,13:15:30
47731,82,13:15:31
47732,83,13:15:32
47733,83,13:15:33
47734,83,13:15:34
47735,84,13:15:35
47736,84,13:15:36
47737,83,13:15:37
47738,82,13:15:38
47739,81,13:15:39
47740,81,13:15:40
47741,81,13:15:41
47742,82,13:15:42
47743,82,13:15:43
47744,82,13:15:44
47745,82,13:15:45
47746,82,13:15:46
47747,82,13:15:47
47748,83,13:15:48
47749,84,13:15:49
47750,84,13:15:50
47751,85,13:15:51
47752,84,13:15:52
47753,78,13:15:53
47754,78,13:15:54
47755,77,13:15:55
47756,82,13:15:56
47757,89,13:15:57
47758,90,13:15:58
47759,92,13:15:59
47760,95,13:16:00
47761,95,13:16:01
47762,90,13:16:02
47763,84,13:16:03
47764,82,13:16:04
47765,81,13:16:05
47766,80,13:16:06
47767,81,13:16:07
47768,82,13:16:08
47769,83,13:16:09
47770,83,13:16:10
47771,82,13:16:11
47772,83,13:16:12
47773,84,13:16:13
47774,85,13:16:14
47775,86,13:16:15
47776,86,13:16:16
47777,84,13:16:17
47778,82,13:16:18
47779,81,13:16:19
47780,81,13:16:20
47781,82,13:16:21
47782,83,13:16:22
47783,84,13:16:23
47784,83,13:16:24
47785,82,13:16:25
47786,83,13:16:26
47787,83,13:16:27
47788,85,13:16:28
47789,85,13:16:29
47790,85,13:16:30
47791,84,13:16:31
47792,84,13:16:32
47793,84,13:16:33
47794,84,13:16:34
47795,83,13:16:35
47796,83,13:16:36
47797,85,13:16:37
47798,89,13:16:38
47799,89,13:16:39
47800,91,13:16:40
47801,92,13:16:41
47802,93,13:16:42
47803,93,13:16:43
47804,88,13:16:44
47805,87,13:16:45
47806,85,13:16:46
47807,85,13:16:47
47808,85,13:16:48
47809,90,13:16:49
47810,90,13:16:50
47811,89,13:16:51
47812,86,13:16:52
47813,85,13:16:53
47814,84,13:16:54
47815,84,13:16:55
47816,85,13:16:56
47817,86,13:16:57
47818,87,13:16:58
47819,87,13:16:59
47820,86,13:17:00
47821,85,13:17:01
47822,84,13:17:02
47823,84,13:17:03
47824,85,13:17:04
47825,86,13:17:05
47826,87,13:17:06
47827,87,13:17:07
47828,87,13:17:08
47829,86,13:17:09
47830,86,13:17:10
47831,86,13:17:11
47832,87,13:17:12
47833,89,13:17:13
47834,90,13:17:14
47835,91,13:17:15
47836,91,13:17:16
47837,90,13:17:17
47838,90,13:17:18
47839,90,13:17:19
47840,90,13:17:20
47841,89,13:17:21
47842,89,13:17:22
47843,89,13:17:23
47844,89,13:17:24
47845,89,13:17:25
47846,87,13:17:26
47847,85,13:17:27
47848,83,13:17:28
47849,83,13:17:29
47850,84,13:17:30
47851,86,13:17:31
47852,87,13:17:32
47853,89,13:17:33
47854,91,13:17:34
47855,91,13:17:35
47856,91,13:17:36
47857,91,13:17:37
47858,91,13:17:38
47859,91,13:17:39
47860,92,13:17:40
47861,93,13:17:41
47862,95,13:17:42
47863,95,13:17:43
47864,94,13:17:44
47865,93,13:17:45
47866,91,13:17:46
47867,87,13:17:47
47868,85,13:17:48
47869,86,13:17:49
47870,89,13:17:50
47871,91,13:17:51
47872,94,13:17:52
47873,94,13:17:53
47874,93,13:17:54
47875,93,13:17:55
47876,93,13:17:56
47877,93,13:17:57
47878,92,13:17:58
47879,92,13:17:59
47880,90,13:18:00
47881,90,13:18:01
47882,89,13:18:02
47883,88,13:18:03
47884,88,13:18:04
47885,87,13:18:05
47886,90,13:18:06
47887,92,13:18:07
47888,96,13:18:08
47889,99,13:18:09
47890,100,13:18:10
47891,101,13:18:11
47892,102,13:18:12
47893,102,13:18:13
47894,103,13:18:14
47895,102,13:18:15
47896,95,13:18:16
47897,93,13:18:17
47898,93,13:18:18
47899,91,13:18:19
47900,92,13:18:20
47901,94,13:18:21
47902,97,13:18:22
47903,98,13:18:23
47904,97,13:18:24
47905,92,13:18:25
47906,86,13:18:26
47907,82,13:18:27
47908,81,13:18:28
47909,81,13:18:29
47910,81,13:18:30
47911,81,13:18:31
47912,81,13:18:32
47913,80,13:18:33
47914,80,13:18:34
47915,80,13:18:35
47916,79,13:18:36
47917,79,13:18:37
47918,78,13:18:38
47919,79,13:18:39
47920,79,13:18:40
47921,79,13:18:41
47922,80,13:18:42
47923,80,13:18:43
47924,80,13:18:44
47925,79,13:18:45
47926,79,13:18:46
47927,80,13:18:47
47928,81,13:18:48
47929,82,13:18:49
47930,82,13:18:50
47931,82,13:18:51
47932,83,13:18:52
47933,84,13:18:53
47934,85,13:18:54
47935,85,13:18:55
47936,85,13:18:56
47937,85,13:18:57
47938,85,13:18:58
47939,86,13:18:59
47940,87,13:19:00
47941,89,13:19:01
47942,90,13:19:02
47943,89,13:19:03
47944,88,13:19:04
47945,86,13:19:05
47946,85,13:19:06
47947,85,13:19:07
47948,85,13:19:08
47949,86,13:19:09
47950,85,13:19:10
47951,85,13:19:11
47952,84,13:19:12
47953,84,13:19:13
47954,85,13:19:14
47955,86,13:19:15
47956,89,13:19:16
47957,90,13:19:17
47958,91,13:19:18
47959,91,13:19:19
47960,91,13:19:20
47961,92,13:19:21
47962,92,13:19:22
47963,92,13:19:23
47964,93,13:19:24
47965,94,13:19:25
47966,96,13:19:26
47967,99,13:19:27
47968,100,13:19:28
47969,103,13:19:29
47970,105,13:19:30
47971,105,13:19:31
47972,106,13:19:32
47973,105,13:19:33
47974,99,13:19:34
47975,93,13:19:35
47976,88,13:19:36
47977,86,13:19:37
47978,84,13:19:38
47979,82,13:19:39
47980,82,13:19:40
47981,83,13:19:41
47982,90,13:19:42
47983,94,13:19:43
47984,96,13:19:44
47985,95,13:19:45
47986,88,13:19:46
47987,86,13:19:47
47988,86,13:19:48
47989,87,13:19:49
47990,88,13:19:50
47991,90,13:19:51
47992,93,13:19:52
47993,94,13:19:53
47994,95,13:19:54
47995,95,13:19:55
47996,94,13:19:56
47997,93,13:19:57
47998,93,13:19:58
47999,92,13:19:59
48000,90,13:20:00
48001,89,13:20:01
48002,90,13:20:02
48003,93,13:20:03
48004,94,13:20:04
48005,94,13:20:05
48006,92,13:20:06
48007,91,13:20:07
48008,88,13:20:08
48009,87,13:20:09
48010,86,13:20:10
48011,85,13:20:11
48012,85,13:20:12
48013,86,13:20:13
48014,88,13:20:14
48015,89,13:20:15
48016,90,13:20:16
48017,90,13:20:17
48018,90,13:20:18
48019,90,13:20:19
48020,90,13:20:20
48021,90,13:20:21
48022,90,13:20:22
48023,91,13:20:23
48024,92,13:20:24
48025,92,13:20:25
48026,92,13:20:26
48027,91,13:20:27
48028,91,13:20:28
48029,89,13:20:29
48030,88,13:20:30
48031,86,13:20:31
48032,86,13:20:32
48033,87,13:20:33
48034,89,13:20:34
48035,90,13:20:35
48036,90,13:20:36
48037,87,13:20:37
48038,86,13:20:38
48039,84,13:20:39
48040,85,13:20:40
48041,85,13:20:41
48042,85,13:20:42
48043,84,13:20:43
48044,84,13:20:44
48045,84,13:20:45
48046,85,13:20:46
48047,85,13:20:47
48048,84,13:20:48
48049,84,13:20:49
48050,84,13:20:50
48051,84,13:20:51
48052,84,13:20:52
48053,84,13:20:53
48054,84,13:20:54
48055,84,13:20:55
48056,85,13:20:56
48057,85,13:20:57
48058,86,13:20:58
48059,86,13:20:59
48060,85,13:21:00
48061,85,13:21:01
48062,84,13:21:02
48063,84,13:21:03
48064,85,13:21:04
48065,85,13:21:05
48066,86,13:21:06
48067,86,13:21:07
48068,86,13:21:08
48069,85,13:21:09
48070,85,13:21:10
48071,86,13:21:11
48072,86,13:21:12
48073,86,13:21:13
48074,87,13:21:14
48075,86,13:21:15
48076,85,13:21:16
48077,85,13:21:17
48078,86,13:21:18
48079,89,13:21:19
48080,90,13:21:20
48081,93,13:21:21
48082,96,13:21:22
48083,97,13:21:23
48084,101,13:21:24
48085,104,13:21:25
48086,105,13:21:26
48087,104,13:21:27
48088,102,13:21:28
48089,98,13:21:29
48090,96,13:21:30
48091,97,13:21:31
48092,101,13:21:32
48093,104,13:21:33
48094,106,13:21:34
48095,108,13:21:35
48096,109,13:21:36
48097,109,13:21:37
48098,108,13:21:38
48099,106,13:21:39
48100,105,13:21:40
48101,105,13:21:41
48102,104,13:21:42
48103,105,13:21:43
48104,107,13:21:44
48105,109,13:21:45
48106,113,13:21:46
48107,114,13:21:47
48108,116,13:21:48
48109,114,13:21:49
48110,114,13:21:50
48111,113,13:21:51
48112,112,13:21:52
48113,110,13:21:53
48114,107,13:21:54
48115,106,13:21:55
48116,105,13:21:56
48117,106,13:21:57
48118,107,13:21:58
48119,108,13:21:59
48120,107,13:22:00
48121,105,13:22:01
48122,103,13:22:02
48123,103,13:22:03
48124,103,13:22:04
48125,103,13:22:05
48126,102,13:22:06
48127,99,13:22:07
48128,97,13:22:08
48129,95,13:22:09
48130,93,13:22:10
48131,89,13:22:11
48132,87,13:22:12
48133,85,13:22:13
48134,87,13:22:14
48135,88,13:22:15
48136,89,13:22:16
48137,90,13:22:17
48138,88,13:22:18
48139,87,13:22:19
48140,86,13:22:20
48141,87,13:22:21
48142,86,13:22:22
48143,86,13:22:23
48144,89,13:22:24
48145,90,13:22:25
48146,92,13:22:26
48147,92,13:22:27
48148,92,13:22:28
48149,92,13:22:29
48150,93,13:22:30
48151,94,13:22:31
48152,95,13:22:32
48153,95,13:22:33
48154,87,13:22:34
48155,82,13:22:35
48156,81,13:22:36
48157,80,13:22:37
48158,80,13:22:38
48159,79,13:22:39
48160,80,13:22:40
48161,82,13:22:41
48162,93,13:22:42
48163,95,13:22:43
48164,98,13:22:44
48165,101,13:22:45
48166,103,13:22:46
48167,103,13:22:47
48168,102,13:22:48
48169,100,13:22:49
48170,98,13:22:50
48171,98,13:22:51
48172,99,13:22:52
48173,99,13:22:53
48174,99,13:22:54
48175,97,13:22:55
48176,88,13:22:56
48177,86,13:22:57
48178,85,13:22:58
48179,85,13:22:59
48180,88,13:23:00
48181,91,13:23:01
48182,92,13:23:02
48183,94,13:23:03
48184,94,13:23:04
48185,93,13:23:05
48186,92,13:23:06
48187,91,13:23:07
48188,91,13:23:08
48189,92,13:23:09
48190,91,13:23:10
48191,90,13:23:11
48192,90,13:23:12
48193,90,13:23:13
48194,90,13:23:14
48195,90,13:23:15
48196,90,13:23:16
48197,90,13:23:17
48198,91,13:23:18
48199,92,13:23:19
48200,92,13:23:20
48201,90,13:23:21
48202,88,13:23:22
48203,86,13:23:23
48204,84,13:23:24
48205,84,13:23:25
48206,83,13:23:26
48207,84,13:23:27
48208,84,13:23:28
48209,83,13:23:29
48210,83,13:23:30
48211,85,13:23:31
48212,87,13:23:32
48213,91,13:23:33
48214,92,13:23:34
48215,91,13:23:35
48216,87,13:23:36
48217,86,13:23:37
48218,85,13:23:38
48219,85,13:23:39
48220,86,13:23:40
48221,87,13:23:41
48222,87,13:23:42
48223,87,13:23:43
48224,85,13:23:44
48225,84,13:23:45
48226,83,13:23:46
48227,83,13:23:47
48228,84,13:23:48
48229,87,13:23:49
48230,90,13:23:50
48231,92,13:23:51
48232,96,13:23:52
48233,94,13:23:53
48234,92,13:23:54
48235,91,13:23:55
48236,92,13:23:56
48237,93,13:23:57
48238,94,13:23:58
48239,94,13:23:59
48240,93,13:24:00
48241,91,13:24:01
48242,87,13:24:02
48243,86,13:24:03
48244,86,13:24:04
48245,88,13:24:05
48246,88,13:24:06
48247,89,13:24:07
48248,91,13:24:08
48249,92,13:24:09
48250,92,13:24:10
48251,87,13:24:11
48252,83,13:24:12
48253,83,13:24:13
48254,84,13:24:14
48255,88,13:24:15
48256,88,13:24:16
48257,94,13:24:17
48258,97,13:24:18
48259,98,13:24:19
48260,99,13:24:20
48261,97,13:24:21
48262,93,13:24:22
48263,91,13:24:23
48264,90,13:24:24
48265,88,13:24:25
48266,89,13:24:26
48267,90,13:24:27
48268,91,13:24:28
48269,90,13:24:29
48270,90,13:24:30
48271,88,13:24:31
48272,89,13:24:32
48273,91,13:24:33
48274,93,13:24:34
48275,95,13:24:35
48276,93,13:24:36
48277,86,13:24:37
48278,83,13:24:38
48279,83,13:24:39
48280,83,13:24:40
48281,84,13:24:41
48282,86,13:24:42
48283,87,13:24:43
48284,87,13:24:44
48285,88,13:24:45
48286,88,13:24:46
48287,90,13:24:47
48288,90,13:24:48
48289,90,13:24:49
48290,91,13:24:50
48291,94,13:24:51
48292,95,13:24:52
48293,99,13:24:53
48294,100,13:24:54
48295,100,13:24:55
48296,99,13:24:56
48297,97,13:24:57
48298,96,13:24:58
48299,95,13:24:59
48300,94,13:25:00
48301,91,13:25:01
48302,86,13:25:02
48303,83,13:25:03
48304,82,13:25:04
48305,83,13:25:05
48306,85,13:25:06
48307,87,13:25:07
48308,87,13:25:08
48309,88,13:25:09
48310,88,13:25:10
48311,88,13:25:11
48312,89,13:25:12
48313,97,13:25:13
48314,102,13:25:14
48315,107,13:25:15
48316,110,13:25:16
48317,112,13:25:17
48318,112,13:25:18
48319,100,13:25:19
48320,98,13:25:20
48321,94,13:25:21
48322,96,13:25:22
48323,100,13:25:23
48324,106,13:25:24
48325,110,13:25:25
48326,111,13:25:26
48327,112,13:25:27
48328,113,13:25:28
48329,112,13:25:29
48330,111,13:25:30
48331,105,13:25:31
48332,105,13:25:32
48333,106,13:25:33
48334,107,13:25:34
48335,109,13:25:35
48336,110,13:25:36
48337,110,13:25:37
48338,108,13:25:38
48339,92,13:25:39
48340,84,13:25:40
48341,83,13:25:41
48342,85,13:25:42
48343,97,13:25:43
48344,100,13:25:44
48345,100,13:25:45
48346,102,13:25:46
48347,104,13:25:47
48348,105,13:25:48
48349,105,13:25:49
48350,104,13:25:50
48351,97,13:25:51
48352,97,13:25:52
48353,97,13:25:53
48354,100,13:25:54
48355,104,13:25:55
48356,107,13:25:56
48357,109,13:25:57
48358,110,13:25:58
48359,109,13:25:59
48360,103,13:26:00
48361,100,13:26:01
48362,100,13:26:02
48363,101,13:26:03
48364,102,13:26:04
48365,101,13:26:05
48366,96,13:26:06
48367,89,13:26:07
48368,88,13:26:08
48369,88,13:26:09
48370,91,13:26:10
48371,96,13:26:11
48372,100,13:26:12
48373,101,13:26:13
48374,101,13:26:14
48375,100,13:26:15
48376,92,13:26:16
48377,91,13:26:17
48378,91,13:26:18
48379,91,13:26:19
48380,91,13:26:20
48381,88,13:26:21
48382,88,13:26:22
48383,87,13:26:23
48384,89,13:26:24
48385,93,13:26:25
48386,94,13:26:26
48387,97,13:26:27
48388,97,13:26:28
48389,97,13:26:29
48390,91,13:26:30
48391,89,13:26:31
48392,87,13:26:32
48393,87,13:26:33
48394,87,13:26:34
48395,87,13:26:35
48396,89,13:26:36
48397,90,13:26:37
48398,94,13:26:38
48399,95,13:26:39
48400,94,13:26:40
48401,94,13:26:41
48402,94,13:26:42
48403,94,13:26:43
48404,98,13:26:44
48405,100,13:26:45
48406,100,13:26:46
48407,96,13:26:47
48408,95,13:26:48
48409,92,13:26:49
48410,91,13:26:50
48411,91,13:26:51
48412,94,13:26:52
48413,97,13:26:53
48414,99,13:26:54
48415,101,13:26:55
48416,100,13:26:56
48417,99,13:26:57
48418,96,13:26:58
48419,94,13:26:59
48420,94,13:27:00
48421,89,13:27:01
48422,87,13:27:02
48423,88,13:27:03
48424,89,13:27:04
48425,92,13:27:05
48426,93,13:27:06
48427,95,13:27:07
48428,98,13:27:08
48429,100,13:27:09
48430,100,13:27:10
48431,97,13:27:11
48432,97,13:27:12
48433,97,13:27:13
48434,96,13:27:14
48435,94,13:27:15
48436,92,13:27:16
48437,89,13:27:17
48438,89,13:27:18
48439,88,13:27:19
48440,87,13:27:20
48441,88,13:27:21
48442,88,13:27:22
48443,88,13:27:23
48444,89,13:27:24
48445,89,13:27:25
48446,90,13:27:26
48447,92,13:27:27
48448,95,13:27:28
48449,100,13:27:29
48450,102,13:27:30
48451,106,13:27:31
48452,107,13:27:32
48453,108,13:27:33
48454,107,13:27:34
48455,107,13:27:35
48456,103,13:27:36
48457,98,13:27:37
48458,99,13:27:38
48459,102,13:27:39
48460,104,13:27:40
48461,104,13:27:41
48462,106,13:27:42
48463,108,13:27:43
48464,109,13:27:44
48465,111,13:27:45
48466,111,13:27:46
48467,111,13:27:47
48468,110,13:27:48
48469,109,13:27:49
48470,99,13:27:50
48471,97,13:27:51
48472,97,13:27:52
48473,97,13:27:53
48474,97,13:27:54
48475,98,13:27:55
48476,97,13:27:56
48477,95,13:27:57
48478,93,13:27:58
48479,92,13:27:59
48480,93,13:28:00
48481,93,13:28:01
48482,94,13:28:02
48483,93,13:28:03
48484,92,13:28:04
48485,92,13:28:05
48486,94,13:28:06
48487,97,13:28:07
48488,102,13:28:08
48489,107,13:28:09
48490,110,13:28:10
48491,111,13:28:11
48492,114,13:28:12
48493,114,13:28:13
48494,114,13:28:14
48495,112,13:28:15
48496,110,13:28:16
48497,108,13:28:17
48498,107,13:28:18
48499,104,13:28:19
48500,104,13:28:20
48501,99,13:28:21
48502,99,13:28:22
48503,98,13:28:23
48504,97,13:28:24
48505,91,13:28:25
