Seconds Since Midnight,Heartbeat,Time HH:MM:SS
37682,83,10:28:02
37683,82,10:28:03
37684,81,10:28:04
37685,81,10:28:05
37686,81,10:28:06
37687,83,10:28:07
37688,84,10:28:08
37689,86,10:28:09
37690,89,10:28:10
37691,89,10:28:11
37692,89,10:28:12
37693,90,10:28:13
37694,88,10:28:14
37695,88,10:28:15
37696,86,10:28:16
37697,87,10:28:17
37698,88,10:28:18
37699,91,10:28:19
37700,91,10:28:20
37701,92,10:28:21
37702,89,10:28:22
37703,88,10:28:23
37704,87,10:28:24
37705,85,10:28:25
37706,85,10:28:26
37707,85,10:28:27
37708,86,10:28:28
37709,86,10:28:29
37710,86,10:28:30
37711,84,10:28:31
37712,83,10:28:32
37713,83,10:28:33
37714,83,10:28:34
37715,84,10:28:35
37716,86,10:28:36
37717,87,10:28:37
37718,90,10:28:38
37719,91,10:28:39
37720,92,10:28:40
37721,92,10:28:41
37722,91,10:28:42
37723,90,10:28:43
37724,90,10:28:44
37725,89,10:28:45
37726,88,10:28:46
37727,88,10:28:47
37728,85,10:28:48
37729,84,10:28:49
37730,83,10:28:50
37731,83,10:28:51
37732,85,10:28:52
37733,86,10:28:53
37734,89,10:28:54
37735,90,10:28:55
37736,89,10:28:56
37737,89,10:28:57
37738,88,10:28:58
37739,91,10:28:59
37740,91,10:29:00
37741,92,10:29:01
37742,92,10:29:02
37743,90,10:29:03
37744,88,10:29:04
37745,87,10:29:05
37746,84,10:29:06
37747,84,10:29:07
37748,84,10:29:08
37749,84,10:29:09
37750,85,10:29:10
37751,84,10:29:11
37752,84,10:29:12
37753,83,10:29:13
37754,82,10:29:14
37755,84,10:29:15
37756,85,10:29:16
37757,88,10:29:17
37758,89,10:29:18
37759,90,10:29:19
37760,90,10:29:20
37761,90,10:29:21
37762,91,10:29:22
37763,90,10:29:23
37764,90,10:29:24
37765,90,10:29:25
37766,89,10:29:26
37767,88,10:29:27
37768,88,10:29:28
37769,88,10:29:29
37770,87,10:29:30
37771,86,10:29:31
37772,85,10:29:32
37773,87,10:29:33
37774,89,10:29:34
37775,92,10:29:35
37776,92,10:29:36
37777,92,10:29:37
37778,90,10:29:38
37779,89,10:29:39
37780,89,10:29:40
37781,90,10:29:41
37782,92,10:29:42
37783,94,10:29:43
37784,95,10:29:44
37785,94,10:29:45
37786,92,10:29:46
37787,91,10:29:47
37788,90,10:29:48
37789,89,10:29:49
37790,91,10:29:50
37791,93,10:29:51
37792,93,10:29:52
37793,94,10:29:53
37794,97,10:29:54
37795,98,10:29:55
37796,97,10:29:56
37797,96,10:29:57
37798,93,10:29:58
37799,91,10:29:59
37800,90,10:30:00
37801,88,10:30:01
37802,87,10:30:02
37803,87,10:30:03
37804,87,10:30:04
37805,87,10:30:05
37806,86,10:30:06
37807,85,10:30:07
37808,84,10:30:08
37809,82,10:30:09
37810,82,10:30:10
37811,82,10:30:11
37812,82,10:30:12
37813,82,10:30:13
37814,83,10:30:14
37815,84,10:30:15
37816,84,10:30:16
37817,85,10:30:17
37818,85,10:30:18
37819,85,10:30:19
37820,85,10:30:20
37821,87,10:30:21
37822,89,10:30:22
37823,90,10:30:23
37824,91,10:30:24
37825,91,10:30:25
37826,91,10:30:26
37827,92,10:30:27
37828,94,10:30:28
37829,95,10:30:29
37830,93,10:30:30
37831,91,10:30:31
37832,88,10:30:32
37833,87,10:30:33
37834,86,10:30:34
37835,87,10:30:35
37836,87,10:30:36
37837,88,10:30:37
37838,84,10:30:38
37839,82,10:30:39
37840,81,10:30:40
37841,81,10:30:41
37842,79,10:30:42
37843,79,10:30:43
37844,81,10:30:44
37845,82,10:30:45
37846,83,10:30:46
37847,84,10:30:47
37848,84,10:30:48
37849,83,10:30:49
37850,81,10:30:50
37851,80,10:30:51
37852,81,10:30:52
37853,82,10:30:53
37854,84,10:30:54
37855,86,10:30:55
37856,85,10:30:56
37857,79,10:30:57
37858,78,10:30:58
37859,77,10:30:59
37860,77,10:31:00
37861,77,10:31:01
37862,77,10:31:02
37863,78,10:31:03
37864,78,10:31:04
37865,77,10:31:05
37866,76,10:31:06
37867,75,10:31:07
37868,75,10:31:08
37869,76,10:31:09
37870,76,10:31:10
37871,76,10:31:11
37872,76,10:31:12
37873,76,10:31:13
37874,76,10:31:14
37875,77,10:31:15
37876,79,10:31:16
37877,80,10:31:17
37878,82,10:31:18
37879,82,10:31:19
37880,83,10:31:20
37881,84,10:31:21
37882,83,10:31:22
37883,82,10:31:23
37884,81,10:31:24
37885,82,10:31:25
37886,83,10:31:26
37887,83,10:31:27
37888,83,10:31:28
37889,82,10:31:29
37890,82,10:31:30
37891,82,10:31:31
37892,81,10:31:32
37893,81,10:31:33
37894,81,10:31:34
37895,81,10:31:35
37896,82,10:31:36
37897,81,10:31:37
37898,81,10:31:38
37899,80,10:31:39
37900,80,10:31:40
37901,81,10:31:41
37902,81,10:31:42
37903,81,10:31:43
37904,81,10:31:44
37905,81,10:31:45
37906,80,10:31:46
37907,80,10:31:47
37908,80,10:31:48
37909,80,10:31:49
37910,82,10:31:50
37911,82,10:31:51
37912,82,10:31:52
37913,81,10:31:53
37914,81,10:31:54
37915,79,10:31:55
37916,79,10:31:56
37917,80,10:31:57
37918,81,10:31:58
37919,82,10:31:59
37920,82,10:32:00
37921,82,10:32:01
37922,81,10:32:02
37923,80,10:32:03
37924,80,10:32:04
37925,80,10:32:05
37926,80,10:32:06
37927,81,10:32:07
37928,82,10:32:08
37929,83,10:32:09
37930,84,10:32:10
37931,86,10:32:11
37932,87,10:32:12
37933,88,10:32:13
37934,90,10:32:14
37935,92,10:32:15
37936,94,10:32:16
37937,94,10:32:17
37938,91,10:32:18
37939,90,10:32:19
37940,90,10:32:20
37941,89,10:32:21
37942,88,10:32:22
37943,87,10:32:23
37944,86,10:32:24
37945,85,10:32:25
37946,84,10:32:26
37947,83,10:32:27
37948,83,10:32:28
37949,83,10:32:29
37950,84,10:32:30
37951,84,10:32:31
37952,82,10:32:32
37953,82,10:32:33
37954,82,10:32:34
37955,83,10:32:35
37956,83,10:32:36
37957,86,10:32:37
37958,87,10:32:38
37959,87,10:32:39
37960,87,10:32:40
37961,87,10:32:41
37962,89,10:32:42
37963,90,10:32:43
37964,92,10:32:44
37965,93,10:32:45
37966,92,10:32:46
37967,89,10:32:47
37968,87,10:32:48
37969,85,10:32:49
37970,85,10:32:50
37971,86,10:32:51
37972,90,10:32:52
37973,93,10:32:53
37974,95,10:32:54
37975,98,10:32:55
37976,98,10:32:56
37977,98,10:32:57
37978,97,10:32:58
37979,95,10:32:59
37980,94,10:33:00
37981,94,10:33:01
37982,94,10:33:02
37983,94,10:33:03
37984,95,10:33:04
37985,95,10:33:05
37986,95,10:33:06
37987,96,10:33:07
37988,93,10:33:08
37989,87,10:33:09
37990,87,10:33:10
37991,85,10:33:11
37992,83,10:33:12
37993,82,10:33:13
37994,82,10:33:14
37995,82,10:33:15
37996,85,10:33:16
37997,86,10:33:17
37998,89,10:33:18
37999,89,10:33:19
38000,88,10:33:20
38001,87,10:33:21
38002,84,10:33:22
38003,83,10:33:23
38004,83,10:33:24
38005,83,10:33:25
38006,84,10:33:26
38007,84,10:33:27
38008,83,10:33:28
38009,82,10:33:29
38010,81,10:33:30
38011,80,10:33:31
38012,80,10:33:32
38013,81,10:33:33
38014,82,10:33:34
38015,84,10:33:35
38016,84,10:33:36
38017,84,10:33:37
38018,83,10:33:38
38019,82,10:33:39
38020,82,10:33:40
38021,84,10:33:41
38022,85,10:33:42
38023,93,10:33:43
38024,97,10:33:44
38025,101,10:33:45
38026,101,10:33:46
38027,101,10:33:47
38028,103,10:33:48
38029,103,10:33:49
38030,102,10:33:50
38031,95,10:33:51
38032,93,10:33:52
38033,91,10:33:53
38034,92,10:33:54
38035,93,10:33:55
38036,94,10:33:56
38037,93,10:33:57
38038,87,10:33:58
38039,85,10:33:59
38040,85,10:34:00
38041,82,10:34:01
38042,81,10:34:02
38043,81,10:34:03
38044,82,10:34:04
38045,84,10:34:05
38046,85,10:34:06
38047,87,10:34:07
38048,88,10:34:08
38049,88,10:34:09
38050,88,10:34:10
38051,87,10:34:11
38052,87,10:34:12
38053,86,10:34:13
38054,86,10:34:14
38055,85,10:34:15
38056,85,10:34:16
38057,85,10:34:17
38058,84,10:34:18
38059,83,10:34:19
38060,83,10:34:20
38061,84,10:34:21
38062,85,10:34:22
38063,87,10:34:23
38064,88,10:34:24
38065,88,10:34:25
38066,87,10:34:26
38067,86,10:34:27
38068,84,10:34:28
38069,84,10:34:29
38070,84,10:34:30
38071,85,10:34:31
38072,88,10:34:32
38073,93,10:34:33
38074,94,10:34:34
38075,96,10:34:35
38076,95,10:34:36
38077,94,10:34:37
38078,91,10:34:38
38079,87,10:34:39
38080,86,10:34:40
38081,85,10:34:41
38082,86,10:34:42
38083,88,10:34:43
38084,89,10:34:44
38085,90,10:34:45
38086,90,10:34:46
38087,89,10:34:47
38088,88,10:34:48
38089,88,10:34:49
38090,88,10:34:50
38091,87,10:34:51
38092,87,10:34:52
38093,87,10:34:53
38094,86,10:34:54
38095,85,10:34:55
38096,85,10:34:56
38097,85,10:34:57
38098,86,10:34:58
38099,86,10:34:59
38100,87,10:35:00
38101,87,10:35:01
38102,89,10:35:02
38103,91,10:35:03
38104,92,10:35:04
38105,92,10:35:05
38106,93,10:35:06
38107,94,10:35:07
38108,94,10:35:08
38109,94,10:35:09
38110,95,10:35:10
38111,95,10:35:11
38112,93,10:35:12
38113,93,10:35:13
38114,93,10:35:14
38115,96,10:35:15
38116,98,10:35:16
38117,102,10:35:17
38118,102,10:35:18
38119,102,10:35:19
38120,95,10:35:20
38121,92,10:35:21
38122,91,10:35:22
38123,92,10:35:23
38124,92,10:35:24
38125,93,10:35:25
38126,93,10:35:26
38127,92,10:35:27
38128,88,10:35:28
38129,87,10:35:29
38130,86,10:35:30
38131,88,10:35:31
38132,89,10:35:32
38133,92,10:35:33
38134,93,10:35:34
38135,94,10:35:35
38136,92,10:35:36
38137,91,10:35:37
38138,91,10:35:38
38139,91,10:35:39
38140,91,10:35:40
38141,90,10:35:41
38142,90,10:35:42
38143,89,10:35:43
38144,88,10:35:44
38145,87,10:35:45
38146,86,10:35:46
38147,86,10:35:47
38148,87,10:35:48
38149,88,10:35:49
38150,88,10:35:50
38151,89,10:35:51
38152,87,10:35:52
38153,81,10:35:53
38154,79,10:35:54
38155,79,10:35:55
38156,81,10:35:56
38157,86,10:35:57
38158,89,10:35:58
38159,89,10:35:59
38160,90,10:36:00
38161,89,10:36:01
38162,88,10:36:02
38163,86,10:36:03
38164,85,10:36:04
38165,85,10:36:05
38166,84,10:36:06
38167,85,10:36:07
38168,85,10:36:08
38169,85,10:36:09
38170,84,10:36:10
38171,84,10:36:11
38172,84,10:36:12
38173,84,10:36:13
38174,84,10:36:14
38175,85,10:36:15
38176,85,10:36:16
38177,84,10:36:17
38178,84,10:36:18
38179,84,10:36:19
38180,85,10:36:20
38181,86,10:36:21
38182,87,10:36:22
38183,87,10:36:23
38184,86,10:36:24
38185,85,10:36:25
38186,84,10:36:26
38187,84,10:36:27
38188,84,10:36:28
38189,84,10:36:29
38190,85,10:36:30
38191,87,10:36:31
38192,89,10:36:32
38193,91,10:36:33
38194,95,10:36:34
38195,96,10:36:35
38196,97,10:36:36
38197,94,10:36:37
38198,92,10:36:38
38199,92,10:36:39
38200,88,10:36:40
38201,88,10:36:41
38202,89,10:36:42
38203,89,10:36:43
38204,88,10:36:44
38205,88,10:36:45
38206,86,10:36:46
38207,85,10:36:47
38208,85,10:36:48
38209,85,10:36:49
38210,87,10:36:50
38211,88,10:36:51
38212,89,10:36:52
38213,90,10:36:53
38214,90,10:36:54
38215,90,10:36:55
38216,89,10:36:56
38217,89,10:36:57
38218,89,10:36:58
38219,90,10:36:59
38220,91,10:37:00
38221,92,10:37:01
38222,92,10:37:02
38223,92,10:37:03
38224,92,10:37:04
38225,92,10:37:05
38226,92,10:37:06
38227,91,10:37:07
38228,91,10:37:08
38229,92,10:37:09
38230,93,10:37:10
38231,93,10:37:11
38232,93,10:37:12
38233,92,10:37:13
38234,91,10:37:14
38235,91,10:37:15
38236,91,10:37:16
38237,93,10:37:17
38238,93,10:37:18
38239,94,10:37:19
38240,94,10:37:20
38241,93,10:37:21
38242,93,10:37:22
38243,93,10:37:23
38244,93,10:37:24
38245,94,10:37:25
38246,95,10:37:26
38247,94,10:37:27
38248,93,10:37:28
38249,92,10:37:29
38250,91,10:37:30
38251,92,10:37:31
38252,93,10:37:32
38253,94,10:37:33
38254,94,10:37:34
38255,92,10:37:35
38256,89,10:37:36
38257,88,10:37:37
38258,87,10:37:38
38259,84,10:37:39
38260,84,10:37:40
38261,85,10:37:41
38262,85,10:37:42
38263,85,10:37:43
38264,85,10:37:44
38265,83,10:37:45
38266,82,10:37:46
38267,81,10:37:47
38268,81,10:37:48
38269,83,10:37:49
38270,84,10:37:50
38271,87,10:37:51
38272,88,10:37:52
38273,88,10:37:53
38274,86,10:37:54
38275,86,10:37:55
38276,86,10:37:56
38277,88,10:37:57
38278,96,10:37:58
38279,98,10:37:59
38280,100,10:38:00
38281,99,10:38:01
38282,97,10:38:02
38283,92,10:38:03
38284,90,10:38:04
38285,89,10:38:05
38286,90,10:38:06
38287,91,10:38:07
38288,91,10:38:08
38289,92,10:38:09
38290,92,10:38:10
38291,90,10:38:11
38292,87,10:38:12
38293,85,10:38:13
38294,85,10:38:14
38295,85,10:38:15
38296,87,10:38:16
38297,88,10:38:17
38298,88,10:38:18
38299,87,10:38:19
38300,86,10:38:20
38301,85,10:38:21
38302,84,10:38:22
38303,84,10:38:23
38304,85,10:38:24
38305,86,10:38:25
38306,87,10:38:26
38307,87,10:38:27
38308,87,10:38:28
38309,85,10:38:29
38310,84,10:38:30
38311,84,10:38:31
38312,85,10:38:32
38313,86,10:38:33
38314,86,10:38:34
38315,86,10:38:35
38316,86,10:38:36
38317,86,10:38:37
38318,87,10:38:38
38319,89,10:38:39
38320,90,10:38:40
38321,90,10:38:41
38322,90,10:38:42
38323,90,10:38:43
38324,91,10:38:44
38325,92,10:38:45
38326,95,10:38:46
38327,96,10:38:47
38328,97,10:38:48
38329,97,10:38:49
38330,96,10:38:50
38331,95,10:38:51
38332,96,10:38:52
38333,97,10:38:53
38334,96,10:38:54
38335,94,10:38:55
38336,90,10:38:56
38337,90,10:38:57
38338,89,10:38:58
38339,88,10:38:59
38340,89,10:39:00
38341,90,10:39:01
38342,90,10:39:02
38343,90,10:39:03
38344,87,10:39:04
38345,86,10:39:05
38346,85,10:39:06
38347,86,10:39:07
38348,87,10:39:08
38349,87,10:39:09
38350,89,10:39:10
38351,88,10:39:11
38352,85,10:39:12
38353,83,10:39:13
38354,83,10:39:14
38355,83,10:39:15
38356,84,10:39:16
38357,85,10:39:17
38358,86,10:39:18
38359,87,10:39:19
38360,88,10:39:20
38361,88,10:39:21
38362,89,10:39:22
38363,89,10:39:23
38364,91,10:39:24
38365,93,10:39:25
38366,94,10:39:26
38367,94,10:39:27
38368,92,10:39:28
38369,90,10:39:29
38370,88,10:39:30
38371,88,10:39:31
38372,89,10:39:32
38373,91,10:39:33
38374,92,10:39:34
38375,93,10:39:35
38376,92,10:39:36
38377,91,10:39:37
38378,92,10:39:38
38379,93,10:39:39
38380,95,10:39:40
38381,96,10:39:41
38382,96,10:39:42
38383,92,10:39:43
38384,93,10:39:44
38385,101,10:39:45
38386,105,10:39:46
38387,105,10:39:47
38388,107,10:39:48
38389,109,10:39:49
38390,109,10:39:50
38391,109,10:39:51
38392,108,10:39:52
38393,106,10:39:53
38394,98,10:39:54
38395,95,10:39:55
38396,93,10:39:56
38397,90,10:39:57
38398,89,10:39:58
38399,89,10:39:59
38400,90,10:40:00
38401,90,10:40:01
38402,90,10:40:02
38403,90,10:40:03
38404,88,10:40:04
38405,85,10:40:05
38406,83,10:40:06
38407,82,10:40:07
38408,82,10:40:08
38409,82,10:40:09
38410,80,10:40:10
38411,79,10:40:11
38412,78,10:40:12
38413,77,10:40:13
38414,76,10:40:14
38415,76,10:40:15
38416,76,10:40:16
38417,76,10:40:17
38418,76,10:40:18
38419,76,10:40:19
38420,76,10:40:20
38421,76,10:40:21
38422,76,10:40:22
38423,76,10:40:23
38424,76,10:40:24
38425,76,10:40:25
38426,76,10:40:26
38427,76,10:40:27
38428,77,10:40:28
38429,77,10:40:29
38430,78,10:40:30
38431,79,10:40:31
38432,79,10:40:32
38433,79,10:40:33
38434,79,10:40:34
38435,80,10:40:35
38436,80,10:40:36
38437,80,10:40:37
38438,82,10:40:38
38439,83,10:40:39
38440,85,10:40:40
38441,87,10:40:41
38442,88,10:40:42
38443,88,10:40:43
38444,90,10:40:44
38445,89,10:40:45
38446,88,10:40:46
38447,87,10:40:47
38448,86,10:40:48
38449,87,10:40:49
38450,87,10:40:50
38451,87,10:40:51
38452,87,10:40:52
38453,86,10:40:53
38454,86,10:40:54
38455,85,10:40:55
38456,85,10:40:56
38457,85,10:40:57
38458,85,10:40:58
38459,86,10:40:59
38460,87,10:41:00
38461,88,10:41:01
38462,88,10:41:02
38463,88,10:41:03
38464,88,10:41:04
38465,89,10:41:05
38466,91,10:41:06
38467,93,10:41:07
38468,95,10:41:08
38469,95,10:41:09
38470,95,10:41:10
38471,94,10:41:11
38472,93,10:41:12
38473,92,10:41:13
38474,92,10:41:14
38475,91,10:41:15
38476,90,10:41:16
38477,89,10:41:17
38478,87,10:41:18
38479,83,10:41:19
38480,82,10:41:20
38481,82,10:41:21
38482,82,10:41:22
38483,86,10:41:23
38484,86,10:41:24
38485,85,10:41:25
38486,85,10:41:26
38487,85,10:41:27
38488,84,10:41:28
38489,85,10:41:29
38490,85,10:41:30
38491,85,10:41:31
38492,84,10:41:32
38493,83,10:41:33
38494,82,10:41:34
38495,81,10:41:35
38496,80,10:41:36
38497,80,10:41:37
38498,80,10:41:38
38499,81,10:41:39
38500,83,10:41:40
38501,83,10:41:41
38502,84,10:41:42
38503,82,10:41:43
38504,82,10:41:44
38505,82,10:41:45
38506,82,10:41:46
38507,83,10:41:47
38508,84,10:41:48
38509,84,10:41:49
38510,84,10:41:50
38511,85,10:41:51
38512,86,10:41:52
38513,86,10:41:53
38514,91,10:41:54
38515,95,10:41:55
