Seconds Since Midnight,Heartbeat,Time HH:MM:SS
49949,91,13:52:29
49950,89,13:52:30
49951,89,13:52:31
49952,89,13:52:32
49953,90,13:52:33
49954,90,13:52:34
49955,90,13:52:35
49956,92,13:52:36
49957,92,13:52:37
49958,93,13:52:38
49959,94,13:52:39
49960,94,13:52:40
49961,96,13:52:41
49962,96,13:52:42
49963,101,13:52:43
49964,101,13:52:44
49965,101,13:52:45
49966,103,13:52:46
49967,104,13:52:47
49968,104,13:52:48
49969,106,13:52:49
49970,107,13:52:50
49971,107,13:52:51
49972,108,13:52:52
49973,109,13:52:53
49974,109,13:52:54
49975,109,13:52:55
49976,109,13:52:56
49977,108,13:52:57
49978,108,13:52:58
49979,108,13:52:59
49980,107,13:53:00
49981,107,13:53:01
49982,104,13:53:02
49983,103,13:53:03
49984,102,13:53:04
49985,101,13:53:05
49986,101,13:53:06
49987,101,13:53:07
49988,100,13:53:08
49989,100,13:53:09
49990,101,13:53:10
49991,101,13:53:11
49992,101,13:53:12
49993,101,13:53:13
49994,102,13:53:14
49995,102,13:53:15
49996,102,13:53:16
49997,102,13:53:17
49998,102,13:53:18
49999,102,13:53:19
50000,102,13:53:20
50001,102,13:53:21
50002,102,13:53:22
50003,103,13:53:23
50004,103,13:53:24
50005,103,13:53:25
50006,103,13:53:26
50007,103,13:53:27
50008,103,13:53:28
50009,103,13:53:29
50010,103,13:53:30
50011,103,13:53:31
50012,103,13:53:32
50013,104,13:53:33
50014,105,13:53:34
50015,105,13:53:35
50016,105,13:53:36
50017,105,13:53:37
50018,105,13:53:38
50019,105,13:53:39
50020,105,13:53:40
50021,105,13:53:41
50022,105,13:53:42
50023,105,13:53:43
50024,105,13:53:44
50025,104,13:53:45
50026,104,13:53:46
50027,104,13:53:47
50028,104,13:53:48
50029,104,13:53:49
50030,104,13:53:50
50031,104,13:53:51
50032,104,13:53:52
50033,104,13:53:53
50034,103,13:53:54
50035,104,13:53:55
50036,104,13:53:56
50037,103,13:53:57
50038,103,13:53:58
50039,103,13:53:59
50040,103,13:54:00
50041,103,13:54:01
50042,103,13:54:02
50043,103,13:54:03
50044,103,13:54:04
50045,103,13:54:05
50046,104,13:54:06
50047,104,13:54:07
50048,104,13:54:08
50049,106,13:54:09
50050,107,13:54:10
50051,107,13:54:11
50052,108,13:54:12
50053,109,13:54:13
50054,109,13:54:14
50055,110,13:54:15
50056,110,13:54:16
50057,110,13:54:17
50058,110,13:54:18
50059,111,13:54:19
50060,111,13:54:20
50061,112,13:54:21
50062,112,13:54:22
50063,113,13:54:23
50064,113,13:54:24
50065,113,13:54:25
50066,113,13:54:26
50067,113,13:54:27
50068,112,13:54:28
50069,112,13:54:29
50070,112,13:54:30
50071,112,13:54:31
50072,112,13:54:32
50073,111,13:54:33
50074,111,13:54:34
50075,110,13:54:35
50076,110,13:54:36
50077,110,13:54:37
50078,109,13:54:38
50079,109,13:54:39
50080,108,13:54:40
50081,108,13:54:41
50082,108,13:54:42
50083,108,13:54:43
50084,108,13:54:44
50085,109,13:54:45
50086,109,13:54:46
50087,109,13:54:47
50088,109,13:54:48
50089,110,13:54:49
50090,110,13:54:50
50091,110,13:54:51
50092,109,13:54:52
50093,109,13:54:53
50094,109,13:54:54
50095,107,13:54:55
50096,107,13:54:56
50097,107,13:54:57
50098,105,13:54:58
50099,105,13:54:59
50100,105,13:55:00
50101,104,13:55:01
50102,104,13:55:02
50103,104,13:55:03
50104,104,13:55:04
50105,104,13:55:05
50106,104,13:55:06
50107,104,13:55:07
50108,104,13:55:08
50109,104,13:55:09
50110,104,13:55:10
50111,104,13:55:11
50112,105,13:55:12
50113,105,13:55:13
50114,105,13:55:14
50115,105,13:55:15
50116,105,13:55:16
50117,106,13:55:17
50118,106,13:55:18
50119,106,13:55:19
50120,107,13:55:20
50121,109,13:55:21
50122,109,13:55:22
50123,111,13:55:23
50124,111,13:55:24
50125,111,13:55:25
50126,113,13:55:26
50127,113,13:55:27
50128,114,13:55:28
50129,114,13:55:29
50130,115,13:55:30
50131,114,13:55:31
50132,114,13:55:32
50133,113,13:55:33
50134,113,13:55:34
50135,113,13:55:35
50136,112,13:55:36
50137,112,13:55:37
50138,112,13:55:38
50139,112,13:55:39
50140,112,13:55:40
50141,112,13:55:41
50142,112,13:55:42
50143,112,13:55:43
50144,112,13:55:44
50145,112,13:55:45
50146,111,13:55:46
50147,111,13:55:47
50148,109,13:55:48
50149,108,13:55:49
50150,108,13:55:50
50151,104,13:55:51
50152,100,13:55:52
50153,100,13:55:53
50154,100,13:55:54
50155,98,13:55:55
50156,96,13:55:56
50157,96,13:55:57
50158,94,13:55:58
50159,93,13:55:59
50160,93,13:56:00
50161,93,13:56:01
50162,93,13:56:02
50163,91,13:56:03
50164,92,13:56:04
50165,92,13:56:05
50166,92,13:56:06
50167,92,13:56:07
50168,92,13:56:08
50169,92,13:56:09
50170,92,13:56:10
50171,92,13:56:11
50172,92,13:56:12
50173,92,13:56:13
50174,88,13:56:14
50175,88,13:56:15
50176,88,13:56:16
50177,85,13:56:17
50178,82,13:56:18
50179,82,13:56:19
50180,82,13:56:20
50181,82,13:56:21
50182,82,13:56:22
50183,82,13:56:23
50184,83,13:56:24
50185,83,13:56:25
50186,83,13:56:26
50187,84,13:56:27
50188,84,13:56:28
50189,84,13:56:29
50190,83,13:56:30
50191,83,13:56:31
50192,83,13:56:32
50193,83,13:56:33
50194,83,13:56:34
50195,83,13:56:35
50196,82,13:56:36
50197,81,13:56:37
50198,80,13:56:38
50199,80,13:56:39
50200,79,13:56:40
50201,79,13:56:41
50202,77,13:56:42
50203,77,13:56:43
50204,76,13:56:44
50205,75,13:56:45
50206,74,13:56:46
50207,73,13:56:47
50208,73,13:56:48
50209,72,13:56:49
50210,72,13:56:50
50211,72,13:56:51
50212,71,13:56:52
50213,72,13:56:53
50214,72,13:56:54
50215,74,13:56:55
50216,74,13:56:56
50217,74,13:56:57
50218,75,13:56:58
50219,75,13:56:59
50220,75,13:57:00
50221,75,13:57:01
50222,76,13:57:02
50223,76,13:57:03
50224,76,13:57:04
50225,77,13:57:05
50226,78,13:57:06
50227,78,13:57:07
50228,79,13:57:08
50229,79,13:57:09
50230,79,13:57:10
50231,80,13:57:11
50232,81,13:57:12
50233,81,13:57:13
50234,82,13:57:14
50235,82,13:57:15
50236,84,13:57:16
50237,84,13:57:17
50238,85,13:57:18
50239,84,13:57:19
50240,84,13:57:20
50241,84,13:57:21
50242,84,13:57:22
50243,84,13:57:23
50244,84,13:57:24
50245,83,13:57:25
50246,83,13:57:26
50247,82,13:57:27
50248,80,13:57:28
50249,80,13:57:29
50250,80,13:57:30
50251,80,13:57:31
50252,81,13:57:32
50253,83,13:57:33
50254,83,13:57:34
50255,84,13:57:35
50256,82,13:57:36
50257,82,13:57:37
50258,81,13:57:38
50259,81,13:57:39
50260,81,13:57:40
50261,82,13:57:41
50262,82,13:57:42
50263,82,13:57:43
50264,85,13:57:44
50265,86,13:57:45
50266,86,13:57:46
50267,84,13:57:47
50268,83,13:57:48
50269,83,13:57:49
50270,80,13:57:50
50271,80,13:57:51
50272,80,13:57:52
50273,80,13:57:53
50274,80,13:57:54
50275,80,13:57:55
50276,79,13:57:56
50277,79,13:57:57
50278,78,13:57:58
50279,78,13:57:59
50280,78,13:58:00
50281,78,13:58:01
50282,78,13:58:02
50283,78,13:58:03
50284,78,13:58:04
50285,79,13:58:05
50286,79,13:58:06
50287,79,13:58:07
50288,77,13:58:08
50289,77,13:58:09
50290,78,13:58:10
50291,78,13:58:11
50292,78,13:58:12
50293,78,13:58:13
50294,78,13:58:14
50295,77,13:58:15
50296,77,13:58:16
50297,77,13:58:17
50298,77,13:58:18
50299,77,13:58:19
50300,79,13:58:20
50301,79,13:58:21
50302,79,13:58:22
50303,81,13:58:23
50304,81,13:58:24
50305,81,13:58:25
50306,81,13:58:26
50307,83,13:58:27
50308,83,13:58:28
50309,83,13:58:29
50310,85,13:58:30
50311,85,13:58:31
50312,85,13:58:32
50313,87,13:58:33
50314,87,13:58:34
50315,85,13:58:35
50316,85,13:58:36
50317,85,13:58:37
50318,84,13:58:38
50319,84,13:58:39
50320,84,13:58:40
50321,83,13:58:41
50322,82,13:58:42
50323,82,13:58:43
50324,83,13:58:44
50325,83,13:58:45
50326,83,13:58:46
50327,82,13:58:47
50328,82,13:58:48
50329,82,13:58:49
50330,83,13:58:50
50331,83,13:58:51
50332,83,13:58:52
50333,84,13:58:53
50334,84,13:58:54
50335,84,13:58:55
50336,82,13:58:56
50337,81,13:58:57
50338,81,13:58:58
50339,81,13:58:59
50340,80,13:59:00
50341,80,13:59:01
50342,80,13:59:02
50343,80,13:59:03
50344,80,13:59:04
50345,82,13:59:05
50346,82,13:59:06
50347,85,13:59:07
50348,85,13:59:08
50349,85,13:59:09
50350,84,13:59:10
50351,84,13:59:11
50352,84,13:59:12
50353,86,13:59:13
50354,86,13:59:14
50355,86,13:59:15
50356,86,13:59:16
50357,87,13:59:17
50358,87,13:59:18
50359,87,13:59:19
50360,87,13:59:20
50361,88,13:59:21
50362,89,13:59:22
50363,89,13:59:23
50364,89,13:59:24
50365,87,13:59:25
50366,87,13:59:26
50367,87,13:59:27
50368,87,13:59:28
50369,87,13:59:29
50370,87,13:59:30
50371,87,13:59:31
50372,88,13:59:32
50373,89,13:59:33
50374,87,13:59:34
50375,86,13:59:35
50376,86,13:59:36
50377,86,13:59:37
50378,84,13:59:38
50379,84,13:59:39
50380,84,13:59:40
50381,84,13:59:41
50382,85,13:59:42
50383,85,13:59:43
50384,85,13:59:44
50385,84,13:59:45
50386,84,13:59:46
50387,84,13:59:47
50388,83,13:59:48
50389,83,13:59:49
50390,83,13:59:50
50391,83,13:59:51
50392,84,13:59:52
50393,84,13:59:53
50394,84,13:59:54
50395,84,13:59:55
50396,83,13:59:56
50397,84,13:59:57
50398,84,13:59:58
50399,82,13:59:59
50400,82,14:00:00
50401,82,14:00:01
50402,81,14:00:02
50403,82,14:00:03
50404,82,14:00:04
50405,81,14:00:05
50406,81,14:00:06
50407,81,14:00:07
50408,80,14:00:08
50409,80,14:00:09
50410,79,14:00:10
50411,79,14:00:11
50412,79,14:00:12
50413,79,14:00:13
50414,79,14:00:14
50415,79,14:00:15
50416,79,14:00:16
50417,79,14:00:17
50418,78,14:00:18
50419,79,14:00:19
50420,79,14:00:20
50421,80,14:00:21
50422,80,14:00:22
50423,80,14:00:23
50424,81,14:00:24
50425,81,14:00:25
50426,81,14:00:26
50427,79,14:00:27
50428,79,14:00:28
50429,79,14:00:29
50430,79,14:00:30
50431,78,14:00:31
50432,78,14:00:32
50433,77,14:00:33
50434,76,14:00:34
50435,76,14:00:35
50436,75,14:00:36
50437,75,14:00:37
50438,75,14:00:38
50439,76,14:00:39
50440,76,14:00:40
50441,76,14:00:41
50442,77,14:00:42
50443,78,14:00:43
50444,79,14:00:44
50445,79,14:00:45
50446,79,14:00:46
50447,80,14:00:47
50448,80,14:00:48
50449,81,14:00:49
50450,81,14:00:50
50451,81,14:00:51
50452,81,14:00:52
50453,81,14:00:53
50454,80,14:00:54
50455,80,14:00:55
50456,79,14:00:56
50457,79,14:00:57
50458,79,14:00:58
50459,79,14:00:59
50460,79,14:01:00
50461,79,14:01:01
50462,79,14:01:02
50463,79,14:01:03
50464,80,14:01:04
50465,80,14:01:05
50466,80,14:01:06
50467,81,14:01:07
50468,81,14:01:08
50469,81,14:01:09
50470,83,14:01:10
50471,84,14:01:11
50472,84,14:01:12
50473,86,14:01:13
50474,86,14:01:14
50475,86,14:01:15
50476,86,14:01:16
50477,86,14:01:17
50478,86,14:01:18
50479,84,14:01:19
50480,84,14:01:20
50481,83,14:01:21
50482,83,14:01:22
50483,83,14:01:23
50484,83,14:01:24
50485,83,14:01:25
50486,83,14:01:26
50487,82,14:01:27
50488,82,14:01:28
50489,81,14:01:29
50490,81,14:01:30
50491,81,14:01:31
50492,80,14:01:32
50493,80,14:01:33
50494,80,14:01:34
50495,79,14:01:35
50496,78,14:01:36
50497,78,14:01:37
50498,78,14:01:38
50499,77,14:01:39
50500,77,14:01:40
50501,77,14:01:41
50502,77,14:01:42
50503,77,14:01:43
50504,77,14:01:44
50505,77,14:01:45
50506,81,14:01:46
50507,81,14:01:47
50508,81,14:01:48
50509,83,14:01:49
50510,83,14:01:50
50511,82,14:01:51
50512,82,14:01:52
50513,81,14:01:53
50514,80,14:01:54
50515,79,14:01:55
50516,79,14:01:56
50517,79,14:01:57
50518,78,14:01:58
50519,79,14:01:59
50520,79,14:02:00
50521,79,14:02:01
50522,79,14:02:02
50523,79,14:02:03
50524,79,14:02:04
50525,79,14:02:05
50526,80,14:02:06
50527,80,14:02:07
50528,80,14:02:08
50529,80,14:02:09
50530,79,14:02:10
50531,79,14:02:11
50532,78,14:02:12
50533,78,14:02:13
50534,77,14:02:14
50535,77,14:02:15
50536,77,14:02:16
50537,78,14:02:17
50538,78,14:02:18
50539,78,14:02:19
50540,81,14:02:20
50541,82,14:02:21
50542,82,14:02:22
50543,83,14:02:23
50544,83,14:02:24
50545,82,14:02:25
50546,82,14:02:26
50547,81,14:02:27
50548,80,14:02:28
50549,80,14:02:29
50550,80,14:02:30
50551,79,14:02:31
50552,79,14:02:32
50553,79,14:02:33
50554,79,14:02:34
50555,79,14:02:35
50556,78,14:02:36
50557,78,14:02:37
50558,78,14:02:38
50559,78,14:02:39
50560,78,14:02:40
50561,78,14:02:41
50562,78,14:02:42
50563,78,14:02:43
50564,78,14:02:44
50565,78,14:02:45
50566,78,14:02:46
50567,78,14:02:47
50568,78,14:02:48
50569,77,14:02:49
50570,77,14:02:50
50571,77,14:02:51
50572,77,14:02:52
50573,75,14:02:53
50574,75,14:02:54
50575,75,14:02:55
50576,78,14:02:56
50577,79,14:02:57
50578,79,14:02:58
50579,79,14:02:59
50580,79,14:03:00
50581,79,14:03:01
50582,79,14:03:02
50583,79,14:03:03
50584,79,14:03:04
50585,79,14:03:05
50586,81,14:03:06
50587,82,14:03:07
50588,82,14:03:08
50589,82,14:03:09
50590,81,14:03:10
50591,81,14:03:11
50592,80,14:03:12
50593,80,14:03:13
50594,80,14:03:14
50595,80,14:03:15
50596,80,14:03:16
50597,80,14:03:17
50598,80,14:03:18
50599,80,14:03:19
50600,80,14:03:20
50601,80,14:03:21
50602,79,14:03:22
50603,79,14:03:23
50604,77,14:03:24
50605,77,14:03:25
50606,76,14:03:26
50607,77,14:03:27
50608,78,14:03:28
50609,78,14:03:29
50610,79,14:03:30
50611,79,14:03:31
50612,79,14:03:32
50613,77,14:03:33
50614,76,14:03:34
50615,76,14:03:35
50616,76,14:03:36
50617,76,14:03:37
50618,75,14:03:38
50619,75,14:03:39
50620,75,14:03:40
50621,75,14:03:41
50622,76,14:03:42
50623,76,14:03:43
50624,76,14:03:44
50625,76,14:03:45
50626,76,14:03:46
50627,79,14:03:47
50628,79,14:03:48
50629,79,14:03:49
50630,78,14:03:50
50631,78,14:03:51
50632,76,14:03:52
50633,76,14:03:53
50634,77,14:03:54
50635,77,14:03:55
50636,78,14:03:56
50637,78,14:03:57
50638,82,14:03:58
50639,83,14:03:59
50640,83,14:04:00
50641,84,14:04:01
50642,86,14:04:02
50643,86,14:04:03
50644,90,14:04:04
50645,90,14:04:05
50646,90,14:04:06
50647,89,14:04:07
50648,88,14:04:08
50649,88,14:04:09
50650,88,14:04:10
50651,85,14:04:11
50652,85,14:04:12
50653,85,14:04:13
50654,85,14:04:14
50655,84,14:04:15
50656,84,14:04:16
50657,85,14:04:17
50658,85,14:04:18
50659,85,14:04:19
50660,84,14:04:20
50661,84,14:04:21
50662,84,14:04:22
50663,83,14:04:23
50664,83,14:04:24
50665,83,14:04:25
50666,83,14:04:26
50667,83,14:04:27
50668,83,14:04:28
50669,81,14:04:29
50670,80,14:04:30
50671,80,14:04:31
50672,80,14:04:32
50673,81,14:04:33
50674,81,14:04:34
50675,81,14:04:35
50676,82,14:04:36
50677,82,14:04:37
50678,82,14:04:38
50679,82,14:04:39
50680,82,14:04:40
50681,82,14:04:41
50682,82,14:04:42
50683,82,14:04:43
50684,81,14:04:44
50685,81,14:04:45
50686,81,14:04:46
50687,80,14:04:47
50688,80,14:04:48
50689,79,14:04:49
50690,78,14:04:50
50691,77,14:04:51
50692,77,14:04:52
50693,77,14:04:53
50694,77,14:04:54
50695,77,14:04:55
50696,76,14:04:56
50697,75,14:04:57
50698,75,14:04:58
50699,75,14:04:59
50700,75,14:05:00
50701,74,14:05:01
50702,74,14:05:02
50703,74,14:05:03
50704,74,14:05:04
50705,75,14:05:05
50706,75,14:05:06
50707,76,14:05:07
50708,76,14:05:08
50709,77,14:05:09
50710,77,14:05:10
50711,77,14:05:11
50712,83,14:05:12
50713,86,14:05:13
50714,88,14:05:14
50715,88,14:05:15
50716,89,14:05:16
50717,89,14:05:17
50718,89,14:05:18
50719,88,14:05:19
50720,88,14:05:20
50721,87,14:05:21
50722,87,14:05:22
50723,85,14:05:23
50724,84,14:05:24
50725,84,14:05:25
50726,83,14:05:26
50727,83,14:05:27
50728,83,14:05:28
50729,82,14:05:29
50730,81,14:05:30
50731,81,14:05:31
50732,80,14:05:32
50733,80,14:05:33
50734,80,14:05:34
50735,80,14:05:35
50736,80,14:05:36
50737,80,14:05:37
50738,82,14:05:38
50739,82,14:05:39
50740,82,14:05:40
50741,83,14:05:41
50742,84,14:05:42
50743,85,14:05:43
50744,85,14:05:44
50745,85,14:05:45
50746,84,14:05:46
50747,84,14:05:47
50748,84,14:05:48
50749,85,14:05:49
50750,85,14:05:50
50751,85,14:05:51
50752,86,14:05:52
50753,85,14:05:53
50754,85,14:05:54
50755,85,14:05:55
50756,85,14:05:56
50757,84,14:05:57
50758,84,14:05:58
50759,84,14:05:59
50760,84,14:06:00
50761,83,14:06:01
50762,83,14:06:02
50763,83,14:06:03
50764,83,14:06:04
50765,83,14:06:05
50766,83,14:06:06
50767,83,14:06:07
50768,83,14:06:08
50769,83,14:06:09
50770,83,14:06:10
50771,83,14:06:11
50772,83,14:06:12
50773,83,14:06:13
50774,83,14:06:14
50775,83,14:06:15
50776,83,14:06:16
50777,83,14:06:17
50778,83,14:06:18
50779,83,14:06:19
50780,83,14:06:20
50781,82,14:06:21
50782,82,14:06:22
50783,82,14:06:23
50784,83,14:06:24
50785,83,14:06:25
50786,83,14:06:26
50787,85,14:06:27
50788,85,14:06:28
50789,85,14:06:29
50790,85,14:06:30
50791,85,14:06:31
50792,88,14:06:32
50793,88,14:06:33
50794,88,14:06:34
50795,88,14:06:35
50796,87,14:06:36
50797,86,14:06:37
50798,86,14:06:38
50799,86,14:06:39
50800,85,14:06:40
50801,85,14:06:41
50802,84,14:06:42
50803,83,14:06:43
50804,83,14:06:44
50805,81,14:06:45
50806,81,14:06:46
50807,81,14:06:47
50808,82,14:06:48
50809,82,14:06:49
50810,82,14:06:50
50811,81,14:06:51
50812,81,14:06:52
50813,81,14:06:53
50814,79,14:06:54
50815,79,14:06:55
50816,79,14:06:56
50817,78,14:06:57
50818,78,14:06:58
50819,79,14:06:59
50820,79,14:07:00
50821,79,14:07:01
50822,79,14:07:02
50823,79,14:07:03
50824,80,14:07:04
50825,80,14:07:05
50826,80,14:07:06
50827,82,14:07:07
50828,82,14:07:08
50829,82,14:07:09
50830,80,14:07:10
50831,80,14:07:11
50832,80,14:07:12
50833,80,14:07:13
50834,80,14:07:14
50835,80,14:07:15
50836,80,14:07:16
50837,80,14:07:17
50838,80,14:07:18
50839,80,14:07:19
50840,80,14:07:20
50841,80,14:07:21
50842,80,14:07:22
50843,81,14:07:23
50844,82,14:07:24
50845,82,14:07:25
50846,83,14:07:26
50847,83,14:07:27
50848,84,14:07:28
50849,83,14:07:29
50850,83,14:07:30
50851,82,14:07:31
50852,82,14:07:32
50853,80,14:07:33
50854,78,14:07:34
50855,78,14:07:35
50856,77,14:07:36
50857,78,14:07:37
50858,78,14:07:38
50859,78,14:07:39
50860,78,14:07:40
50861,78,14:07:41
50862,78,14:07:42
50863,78,14:07:43
50864,79,14:07:44
50865,79,14:07:45
50866,79,14:07:46
50867,80,14:07:47
50868,80,14:07:48
50869,80,14:07:49
50870,81,14:07:50
50871,81,14:07:51
50872,80,14:07:52
50873,80,14:07:53
50874,80,14:07:54
50875,80,14:07:55
50876,80,14:07:56
50877,80,14:07:57
50878,81,14:07:58
50879,81,14:07:59
50880,81,14:08:00
50881,81,14:08:01
50882,81,14:08:02
50883,83,14:08:03
50884,83,14:08:04
50885,85,14:08:05
50886,85,14:08:06
50887,86,14:08:07
50888,86,14:08:08
50889,86,14:08:09
50890,86,14:08:10
50891,86,14:08:11
50892,86,14:08:12
50893,86,14:08:13
50894,86,14:08:14
50895,86,14:08:15
50896,85,14:08:16
50897,85,14:08:17
50898,85,14:08:18
50899,84,14:08:19
50900,84,14:08:20
50901,84,14:08:21
50902,84,14:08:22
50903,84,14:08:23
50904,84,14:08:24
50905,87,14:08:25
50906,87,14:08:26
50907,88,14:08:27
50908,88,14:08:28
50909,87,14:08:29
50910,87,14:08:30
50911,87,14:08:31
50912,85,14:08:32
50913,84,14:08:33
50914,84,14:08:34
50915,81,14:08:35
50916,81,14:08:36
50917,80,14:08:37
50918,79,14:08:38
50919,79,14:08:39
50920,79,14:08:40
50921,79,14:08:41
50922,80,14:08:42
50923,80,14:08:43
50924,80,14:08:44
50925,80,14:08:45
50926,80,14:08:46
50927,80,14:08:47
50928,78,14:08:48
50929,77,14:08:49
50930,77,14:08:50
50931,77,14:08:51
50932,78,14:08:52
50933,78,14:08:53
50934,79,14:08:54
50935,79,14:08:55
50936,79,14:08:56
50937,80,14:08:57
50938,80,14:08:58
50939,80,14:08:59
50940,82,14:09:00
50941,82,14:09:01
50942,84,14:09:02
50943,84,14:09:03
50944,84,14:09:04
50945,82,14:09:05
50946,82,14:09:06
50947,80,14:09:07
50948,79,14:09:08
50949,79,14:09:09
50950,78,14:09:10
50951,78,14:09:11
50952,78,14:09:12
50953,79,14:09:13
50954,79,14:09:14
50955,82,14:09:15
50956,82,14:09:16
50957,82,14:09:17
50958,79,14:09:18
50959,78,14:09:19
50960,78,14:09:20
50961,78,14:09:21
50962,78,14:09:22
50963,78,14:09:23
50964,79,14:09:24
50965,80,14:09:25
50966,80,14:09:26
50967,81,14:09:27
50968,83,14:09:28
50969,83,14:09:29
50970,84,14:09:30
50971,87,14:09:31
50972,87,14:09:32
50973,88,14:09:33
50974,90,14:09:34
50975,90,14:09:35
50976,91,14:09:36
50977,91,14:09:37
50978,89,14:09:38
50979,89,14:09:39
50980,89,14:09:40
50981,86,14:09:41
50982,86,14:09:42
50983,88,14:09:43
50984,88,14:09:44
50985,88,14:09:45
50986,90,14:09:46
50987,89,14:09:47
50988,89,14:09:48
50989,91,14:09:49
50990,91,14:09:50
50991,92,14:09:51
50992,94,14:09:52
50993,95,14:09:53
50994,95,14:09:54
50995,95,14:09:55
50996,95,14:09:56
50997,96,14:09:57
50998,96,14:09:58
50999,95,14:09:59
51000,95,14:10:00
51001,93,14:10:01
51002,93,14:10:02
51003,92,14:10:03
51004,92,14:10:04
51005,89,14:10:05
51006,89,14:10:06
51007,89,14:10:07
51008,87,14:10:08
51009,85,14:10:09
51010,85,14:10:10
51011,86,14:10:11
51012,86,14:10:12
51013,86,14:10:13
51014,91,14:10:14
51015,91,14:10:15
51016,92,14:10:16
51017,92,14:10:17
51018,96,14:10:18
51019,97,14:10:19
51020,97,14:10:20
51021,101,14:10:21
51022,103,14:10:22
51023,103,14:10:23
51024,105,14:10:24
51025,105,14:10:25
51026,103,14:10:26
51027,102,14:10:27
51028,100,14:10:28
51029,100,14:10:29
51030,99,14:10:30
51031,97,14:10:31
51032,96,14:10:32
51033,96,14:10:33
51034,96,14:10:34
51035,96,14:10:35
51036,96,14:10:36
51037,93,14:10:37
51038,91,14:10:38
51039,91,14:10:39
51040,88,14:10:40
51041,88,14:10:41
51042,87,14:10:42
51043,86,14:10:43
51044,86,14:10:44
51045,86,14:10:45
51046,81,14:10:46
51047,81,14:10:47
51048,81,14:10:48
51049,81,14:10:49
51050,81,14:10:50
51051,81,14:10:51
51052,79,14:10:52
51053,78,14:10:53
51054,78,14:10:54
51055,78,14:10:55
51056,80,14:10:56
51057,80,14:10:57
51058,80,14:10:58
51059,80,14:10:59
51060,80,14:11:00
51061,79,14:11:01
51062,80,14:11:02
51063,80,14:11:03
51064,80,14:11:04
51065,80,14:11:05
51066,80,14:11:06
