Seconds Since Midnight,Heartbeat,Time HH:MM:SS
34162,86,9:29:22
34163,87,9:29:23
34164,84,9:29:24
34165,81,9:29:25
34166,81,9:29:26
34167,79,9:29:27
34168,79,9:29:28
34169,67,9:29:29
34170,64,9:29:30
34171,64,9:29:31
34172,64,9:29:32
34173,64,9:29:33
34174,63,9:29:34
34175,62,9:29:35
34176,61,9:29:36
34177,61,9:29:37
34178,61,9:29:38
34179,61,9:29:39
34180,61,9:29:40
34181,61,9:29:41
34182,61,9:29:42
34183,60,9:29:43
34184,60,9:29:44
34185,60,9:29:45
34186,61,9:29:46
34187,61,9:29:47
34188,66,9:29:48
34189,66,9:29:49
34190,68,9:29:50
34191,71,9:29:51
34192,73,9:29:52
34193,74,9:29:53
34194,75,9:29:54
34195,75,9:29:55
34196,75,9:29:56
34197,75,9:29:57
34198,76,9:29:58
34199,75,9:29:59
34200,75,9:30:00
34201,75,9:30:01
34202,76,9:30:02
34203,76,9:30:03
34204,78,9:30:04
34205,78,9:30:05
34206,78,9:30:06
34207,78,9:30:07
34208,79,9:30:08
34209,79,9:30:09
34210,80,9:30:10
34211,80,9:30:11
34212,81,9:30:12
34213,81,9:30:13
34214,82,9:30:14
34215,81,9:30:15
34216,81,9:30:16
34217,81,9:30:17
34218,81,9:30:18
34219,80,9:30:19
34220,80,9:30:20
34221,80,9:30:21
34222,79,9:30:22
34223,80,9:30:23
34224,84,9:30:24
34225,86,9:30:25
34226,87,9:30:26
34227,89,9:30:27
34228,87,9:30:28
34229,87,9:30:29
34230,84,9:30:30
34231,82,9:30:31
34232,82,9:30:32
34233,82,9:30:33
34234,81,9:30:34
34235,80,9:30:35
34236,80,9:30:36
34237,79,9:30:37
34238,79,9:30:38
34239,77,9:30:39
34240,77,9:30:40
34241,77,9:30:41
34242,78,9:30:42
34243,78,9:30:43
34244,79,9:30:44
34245,79,9:30:45
34246,79,9:30:46
34247,79,9:30:47
34248,79,9:30:48
34249,80,9:30:49
34250,80,9:30:50
34251,80,9:30:51
34252,81,9:30:52
34253,80,9:30:53
34254,81,9:30:54
34255,82,9:30:55
34256,85,9:30:56
34257,87,9:30:57
34258,90,9:30:58
34259,90,9:30:59
34260,91,9:31:00
34261,90,9:31:01
34262,89,9:31:02
34263,86,9:31:03
34264,86,9:31:04
34265,85,9:31:05
34266,85,9:31:06
34267,84,9:31:07
34268,83,9:31:08
34269,83,9:31:09
34270,82,9:31:10
34271,82,9:31:11
34272,81,9:31:12
34273,81,9:31:13
34274,80,9:31:14
34275,80,9:31:15
34276,80,9:31:16
34277,80,9:31:17
34278,80,9:31:18
34279,82,9:31:19
34280,83,9:31:20
34281,83,9:31:21
34282,83,9:31:22
34283,83,9:31:23
34284,81,9:31:24
34285,80,9:31:25
34286,79,9:31:26
34287,79,9:31:27
34288,79,9:31:28
34289,80,9:31:29
34290,81,9:31:30
34291,82,9:31:31
34292,84,9:31:32
34293,84,9:31:33
34294,83,9:31:34
34295,81,9:31:35
34296,81,9:31:36
34297,82,9:31:37
34298,82,9:31:38
34299,83,9:31:39
34300,83,9:31:40
34301,83,9:31:41
34302,81,9:31:42
34303,80,9:31:43
34304,79,9:31:44
34305,79,9:31:45
34306,78,9:31:46
34307,77,9:31:47
34308,77,9:31:48
34309,76,9:31:49
34310,76,9:31:50
34311,75,9:31:51
34312,75,9:31:52
34313,75,9:31:53
34314,76,9:31:54
34315,76,9:31:55
34316,76,9:31:56
34317,76,9:31:57
34318,76,9:31:58
34319,78,9:31:59
34320,79,9:32:00
34321,81,9:32:01
34322,81,9:32:02
34323,82,9:32:03
34324,82,9:32:04
34325,82,9:32:05
34326,83,9:32:06
34327,83,9:32:07
34328,83,9:32:08
34329,83,9:32:09
34330,83,9:32:10
34331,81,9:32:11
34332,80,9:32:12
34333,80,9:32:13
34334,80,9:32:14
34335,80,9:32:15
34336,79,9:32:16
34337,78,9:32:17
34338,78,9:32:18
34339,78,9:32:19
34340,78,9:32:20
34341,79,9:32:21
34342,79,9:32:22
34343,79,9:32:23
34344,79,9:32:24
34345,79,9:32:25
34346,78,9:32:26
34347,78,9:32:27
34348,78,9:32:28
34349,80,9:32:29
34350,81,9:32:30
34351,83,9:32:31
34352,83,9:32:32
34353,83,9:32:33
34354,84,9:32:34
34355,84,9:32:35
34356,84,9:32:36
34357,84,9:32:37
34358,84,9:32:38
34359,84,9:32:39
34360,82,9:32:40
34361,81,9:32:41
34362,80,9:32:42
34363,79,9:32:43
34364,78,9:32:44
34365,80,9:32:45
34366,82,9:32:46
34367,82,9:32:47
34368,82,9:32:48
34369,82,9:32:49
34370,82,9:32:50
34371,82,9:32:51
34372,89,9:32:52
34373,91,9:32:53
34374,93,9:32:54
34375,93,9:32:55
34376,93,9:32:56
34377,93,9:32:57
34378,93,9:32:58
34379,93,9:32:59
34380,93,9:33:00
34381,93,9:33:01
34382,92,9:33:02
34383,90,9:33:03
34384,90,9:33:04
34385,90,9:33:05
34386,88,9:33:06
34387,88,9:33:07
34388,88,9:33:08
34389,85,9:33:09
34390,85,9:33:10
34391,81,9:33:11
34392,80,9:33:12
34393,80,9:33:13
34394,83,9:33:14
34395,84,9:33:15
34396,85,9:33:16
34397,86,9:33:17
34398,86,9:33:18
34399,85,9:33:19
34400,83,9:33:20
34401,82,9:33:21
34402,83,9:33:22
34403,84,9:33:23
34404,86,9:33:24
34405,87,9:33:25
34406,87,9:33:26
34407,87,9:33:27
34408,87,9:33:28
34409,88,9:33:29
34410,88,9:33:30
34411,87,9:33:31
34412,86,9:33:32
34413,85,9:33:33
34414,84,9:33:34
34415,83,9:33:35
34416,83,9:33:36
34417,83,9:33:37
34418,83,9:33:38
34419,82,9:33:39
34420,81,9:33:40
34421,80,9:33:41
34422,80,9:33:42
34423,80,9:33:43
34424,81,9:33:44
34425,82,9:33:45
34426,83,9:33:46
34427,83,9:33:47
34428,82,9:33:48
34429,81,9:33:49
34430,81,9:33:50
34431,83,9:33:51
34432,84,9:33:52
34433,85,9:33:53
34434,85,9:33:54
34435,83,9:33:55
34436,82,9:33:56
34437,82,9:33:57
34438,80,9:33:58
34439,79,9:33:59
34440,80,9:34:00
34441,81,9:34:01
34442,81,9:34:02
34443,81,9:34:03
34444,81,9:34:04
34445,81,9:34:05
34446,81,9:34:06
34447,83,9:34:07
34448,84,9:34:08
34449,85,9:34:09
34450,86,9:34:10
34451,88,9:34:11
34452,89,9:34:12
34453,90,9:34:13
34454,90,9:34:14
34455,89,9:34:15
34456,86,9:34:16
34457,86,9:34:17
34458,86,9:34:18
34459,86,9:34:19
34460,87,9:34:20
34461,86,9:34:21
34462,86,9:34:22
34463,85,9:34:23
34464,85,9:34:24
34465,84,9:34:25
34466,84,9:34:26
34467,84,9:34:27
34468,84,9:34:28
34469,83,9:34:29
34470,83,9:34:30
34471,83,9:34:31
34472,83,9:34:32
34473,85,9:34:33
34474,87,9:34:34
34475,88,9:34:35
34476,88,9:34:36
34477,87,9:34:37
34478,87,9:34:38
34479,84,9:34:39
34480,84,9:34:40
34481,84,9:34:41
34482,84,9:34:42
34483,84,9:34:43
34484,85,9:34:44
34485,85,9:34:45
34486,85,9:34:46
34487,86,9:34:47
34488,87,9:34:48
34489,90,9:34:49
34490,90,9:34:50
34491,90,9:34:51
34492,90,9:34:52
34493,90,9:34:53
34494,92,9:34:54
34495,96,9:34:55
34496,98,9:34:56
34497,99,9:34:57
34498,99,9:34:58
34499,88,9:34:59
34500,86,9:35:00
34501,84,9:35:01
34502,83,9:35:02
34503,83,9:35:03
34504,84,9:35:04
34505,86,9:35:05
34506,87,9:35:06
34507,88,9:35:07
34508,88,9:35:08
34509,88,9:35:09
34510,89,9:35:10
34511,89,9:35:11
34512,89,9:35:12
34513,88,9:35:13
34514,86,9:35:14
34515,86,9:35:15
34516,87,9:35:16
34517,88,9:35:17
34518,90,9:35:18
34519,91,9:35:19
34520,91,9:35:20
34521,90,9:35:21
34522,89,9:35:22
34523,87,9:35:23
34524,86,9:35:24
34525,85,9:35:25
34526,84,9:35:26
34527,84,9:35:27
34528,83,9:35:28
34529,85,9:35:29
34530,87,9:35:30
34531,90,9:35:31
34532,97,9:35:32
34533,98,9:35:33
34534,95,9:35:34
34535,93,9:35:35
34536,93,9:35:36
34537,89,9:35:37
34538,88,9:35:38
34539,88,9:35:39
34540,90,9:35:40
34541,91,9:35:41
34542,93,9:35:42
34543,95,9:35:43
34544,93,9:35:44
34545,91,9:35:45
34546,88,9:35:46
34547,87,9:35:47
34548,85,9:35:48
34549,85,9:35:49
34550,85,9:35:50
34551,85,9:35:51
34552,88,9:35:52
34553,89,9:35:53
34554,89,9:35:54
34555,88,9:35:55
34556,85,9:35:56
34557,84,9:35:57
34558,84,9:35:58
34559,84,9:35:59
34560,86,9:36:00
34561,87,9:36:01
34562,89,9:36:02
34563,88,9:36:03
34564,88,9:36:04
34565,86,9:36:05
34566,86,9:36:06
34567,84,9:36:07
34568,83,9:36:08
34569,83,9:36:09
34570,83,9:36:10
34571,84,9:36:11
34572,85,9:36:12
34573,85,9:36:13
34574,84,9:36:14
34575,82,9:36:15
34576,82,9:36:16
34577,85,9:36:17
34578,86,9:36:18
34579,88,9:36:19
34580,89,9:36:20
34581,87,9:36:21
34582,79,9:36:22
34583,77,9:36:23
34584,77,9:36:24
34585,79,9:36:25
34586,79,9:36:26
34587,81,9:36:27
34588,82,9:36:28
34589,82,9:36:29
34590,82,9:36:30
34591,79,9:36:31
34592,79,9:36:32
34593,78,9:36:33
34594,79,9:36:34
34595,80,9:36:35
34596,81,9:36:36
34597,81,9:36:37
34598,81,9:36:38
34599,80,9:36:39
34600,78,9:36:40
34601,78,9:36:41
34602,78,9:36:42
34603,79,9:36:43
34604,80,9:36:44
34605,80,9:36:45
34606,80,9:36:46
34607,79,9:36:47
34608,79,9:36:48
34609,79,9:36:49
34610,80,9:36:50
34611,81,9:36:51
34612,84,9:36:52
34613,87,9:36:53
34614,89,9:36:54
34615,92,9:36:55
34616,93,9:36:56
34617,94,9:36:57
34618,94,9:36:58
34619,92,9:36:59
34620,92,9:37:00
34621,89,9:37:01
34622,89,9:37:02
34623,90,9:37:03
34624,90,9:37:04
34625,90,9:37:05
34626,89,9:37:06
34627,89,9:37:07
34628,85,9:37:08
34629,84,9:37:09
34630,84,9:37:10
34631,85,9:37:11
34632,87,9:37:12
34633,87,9:37:13
34634,87,9:37:14
34635,87,9:37:15
34636,87,9:37:16
34637,84,9:37:17
34638,83,9:37:18
34639,83,9:37:19
34640,83,9:37:20
34641,84,9:37:21
34642,87,9:37:22
34643,92,9:37:23
34644,96,9:37:24
34645,98,9:37:25
34646,96,9:37:26
34647,94,9:37:27
34648,91,9:37:28
34649,91,9:37:29
34650,92,9:37:30
34651,96,9:37:31
34652,100,9:37:32
34653,101,9:37:33
34654,100,9:37:34
34655,98,9:37:35
34656,94,9:37:36
34657,93,9:37:37
34658,93,9:37:38
34659,92,9:37:39
34660,92,9:37:40
34661,84,9:37:41
34662,84,9:37:42
34663,86,9:37:43
34664,87,9:37:44
34665,87,9:37:45
34666,87,9:37:46
34667,88,9:37:47
34668,87,9:37:48
34669,86,9:37:49
34670,83,9:37:50
34671,82,9:37:51
34672,82,9:37:52
34673,81,9:37:53
34674,80,9:37:54
34675,80,9:37:55
34676,77,9:37:56
34677,76,9:37:57
34678,75,9:37:58
34679,75,9:37:59
34680,75,9:38:00
34681,77,9:38:01
34682,79,9:38:02
34683,80,9:38:03
34684,81,9:38:04
34685,81,9:38:05
34686,81,9:38:06
34687,81,9:38:07
34688,81,9:38:08
34689,80,9:38:09
34690,80,9:38:10
34691,79,9:38:11
34692,78,9:38:12
34693,78,9:38:13
34694,77,9:38:14
34695,76,9:38:15
34696,76,9:38:16
34697,80,9:38:17
34698,91,9:38:18
34699,93,9:38:19
34700,96,9:38:20
34701,96,9:38:21
34702,93,9:38:22
34703,86,9:38:23
34704,84,9:38:24
34705,82,9:38:25
34706,81,9:38:26
34707,80,9:38:27
34708,80,9:38:28
34709,80,9:38:29
34710,80,9:38:30
34711,81,9:38:31
34712,80,9:38:32
34713,80,9:38:33
34714,80,9:38:34
34715,77,9:38:35
34716,77,9:38:36
34717,78,9:38:37
34718,79,9:38:38
34719,80,9:38:39
34720,82,9:38:40
34721,82,9:38:41
34722,82,9:38:42
34723,81,9:38:43
34724,81,9:38:44
34725,81,9:38:45
34726,81,9:38:46
34727,77,9:38:47
34728,76,9:38:48
34729,77,9:38:49
34730,79,9:38:50
34731,80,9:38:51
34732,79,9:38:52
34733,74,9:38:53
34734,74,9:38:54
34735,74,9:38:55
34736,75,9:38:56
34737,75,9:38:57
34738,75,9:38:58
34739,74,9:38:59
34740,73,9:39:00
34741,73,9:39:01
34742,73,9:39:02
34743,74,9:39:03
34744,74,9:39:04
34745,73,9:39:05
34746,72,9:39:06
34747,73,9:39:07
34748,76,9:39:08
34749,85,9:39:09
34750,87,9:39:10
34751,88,9:39:11
34752,87,9:39:12
34753,80,9:39:13
34754,79,9:39:14
34755,79,9:39:15
34756,81,9:39:16
34757,82,9:39:17
34758,83,9:39:18
34759,81,9:39:19
34760,80,9:39:20
34761,80,9:39:21
34762,80,9:39:22
34763,79,9:39:23
34764,78,9:39:24
34765,78,9:39:25
34766,78,9:39:26
34767,76,9:39:27
34768,76,9:39:28
34769,76,9:39:29
34770,76,9:39:30
34771,77,9:39:31
34772,77,9:39:32
34773,76,9:39:33
34774,76,9:39:34
34775,76,9:39:35
34776,78,9:39:36
34777,81,9:39:37
34778,82,9:39:38
34779,84,9:39:39
34780,86,9:39:40
34781,86,9:39:41
34782,86,9:39:42
34783,86,9:39:43
34784,88,9:39:44
34785,88,9:39:45
34786,89,9:39:46
34787,90,9:39:47
34788,91,9:39:48
34789,91,9:39:49
34790,89,9:39:50
34791,88,9:39:51
34792,88,9:39:52
34793,88,9:39:53
34794,89,9:39:54
34795,88,9:39:55
34796,88,9:39:56
34797,90,9:39:57
34798,91,9:39:58
34799,93,9:39:59
34800,93,9:40:00
34801,92,9:40:01
34802,92,9:40:02
34803,90,9:40:03
34804,88,9:40:04
34805,86,9:40:05
34806,84,9:40:06
34807,83,9:40:07
34808,82,9:40:08
34809,82,9:40:09
34810,82,9:40:10
34811,84,9:40:11
34812,86,9:40:12
34813,86,9:40:13
34814,87,9:40:14
34815,87,9:40:15
34816,85,9:40:16
34817,83,9:40:17
34818,82,9:40:18
34819,81,9:40:19
34820,81,9:40:20
34821,82,9:40:21
34822,82,9:40:22
34823,81,9:40:23
34824,81,9:40:24
34825,80,9:40:25
34826,79,9:40:26
34827,79,9:40:27
34828,79,9:40:28
34829,79,9:40:29
34830,80,9:40:30
34831,81,9:40:31
34832,80,9:40:32
34833,80,9:40:33
34834,80,9:40:34
34835,80,9:40:35
34836,80,9:40:36
34837,80,9:40:37
34838,81,9:40:38
34839,83,9:40:39
34840,83,9:40:40
34841,82,9:40:41
34842,82,9:40:42
34843,80,9:40:43
34844,80,9:40:44
34845,80,9:40:45
34846,81,9:40:46
34847,81,9:40:47
34848,82,9:40:48
34849,82,9:40:49
34850,82,9:40:50
34851,82,9:40:51
34852,81,9:40:52
34853,80,9:40:53
34854,80,9:40:54
34855,80,9:40:55
34856,81,9:40:56
34857,82,9:40:57
34858,82,9:40:58
34859,82,9:40:59
34860,81,9:41:00
34861,80,9:41:01
34862,79,9:41:02
34863,79,9:41:03
34864,80,9:41:04
34865,80,9:41:05
34866,81,9:41:06
34867,80,9:41:07
34868,79,9:41:08
34869,78,9:41:09
34870,78,9:41:10
34871,78,9:41:11
34872,79,9:41:12
34873,79,9:41:13
34874,80,9:41:14
34875,79,9:41:15
34876,79,9:41:16
34877,78,9:41:17
34878,78,9:41:18
34879,78,9:41:19
34880,80,9:41:20
34881,79,9:41:21
34882,79,9:41:22
34883,78,9:41:23
34884,78,9:41:24
34885,77,9:41:25
34886,76,9:41:26
34887,76,9:41:27
34888,76,9:41:28
34889,76,9:41:29
34890,76,9:41:30
34891,78,9:41:31
34892,78,9:41:32
34893,79,9:41:33
34894,80,9:41:34
34895,80,9:41:35
34896,80,9:41:36
34897,80,9:41:37
34898,81,9:41:38
34899,82,9:41:39
34900,85,9:41:40
34901,87,9:41:41
34902,87,9:41:42
34903,86,9:41:43
34904,85,9:41:44
34905,84,9:41:45
34906,85,9:41:46
34907,86,9:41:47
34908,88,9:41:48
34909,89,9:41:49
34910,89,9:41:50
34911,87,9:41:51
34912,85,9:41:52
34913,84,9:41:53
34914,81,9:41:54
34915,81,9:41:55
34916,81,9:41:56
34917,81,9:41:57
34918,81,9:41:58
34919,81,9:41:59
34920,80,9:42:00
34921,79,9:42:01
34922,79,9:42:02
34923,78,9:42:03
34924,78,9:42:04
34925,78,9:42:05
34926,78,9:42:06
34927,78,9:42:07
34928,78,9:42:08
34929,77,9:42:09
34930,76,9:42:10
34931,76,9:42:11
34932,75,9:42:12
34933,75,9:42:13
34934,75,9:42:14
34935,75,9:42:15
34936,75,9:42:16
34937,75,9:42:17
34938,75,9:42:18
34939,75,9:42:19
34940,76,9:42:20
34941,76,9:42:21
34942,77,9:42:22
34943,76,9:42:23
34944,76,9:42:24
34945,76,9:42:25
34946,77,9:42:26
34947,78,9:42:27
34948,80,9:42:28
34949,81,9:42:29
34950,81,9:42:30
34951,81,9:42:31
34952,81,9:42:32
34953,81,9:42:33
34954,81,9:42:34
34955,81,9:42:35
34956,81,9:42:36
34957,82,9:42:37
34958,83,9:42:38
34959,83,9:42:39
34960,82,9:42:40
34961,80,9:42:41
34962,79,9:42:42
34963,78,9:42:43
34964,78,9:42:44
34965,79,9:42:45
34966,79,9:42:46
34967,79,9:42:47
34968,79,9:42:48
34969,78,9:42:49
34970,78,9:42:50
34971,78,9:42:51
34972,78,9:42:52
34973,77,9:42:53
34974,77,9:42:54
34975,77,9:42:55
34976,76,9:42:56
34977,75,9:42:57
34978,74,9:42:58
34979,75,9:42:59
34980,75,9:43:00
34981,76,9:43:01
34982,77,9:43:02
34983,77,9:43:03
34984,77,9:43:04
