Seconds Since Midnight,Heartbeat,Time HH:MM:SS
31386,82,8:43:06
31387,82,8:43:07
31388,83,8:43:08
31389,83,8:43:09
31390,83,8:43:10
31391,84,8:43:11
31392,84,8:43:12
31393,84,8:43:13
31394,84,8:43:14
31395,83,8:43:15
31396,84,8:43:16
31397,85,8:43:17
31398,87,8:43:18
31399,88,8:43:19
31400,89,8:43:20
31401,88,8:43:21
31402,87,8:43:22
31403,86,8:43:23
31404,84,8:43:24
31405,83,8:43:25
31406,83,8:43:26
31407,84,8:43:27
31408,86,8:43:28
31409,86,8:43:29
31410,88,8:43:30
31411,90,8:43:31
31412,91,8:43:32
31413,91,8:43:33
31414,93,8:43:34
31415,97,8:43:35
31416,100,8:43:36
31417,103,8:43:37
31418,106,8:43:38
31419,107,8:43:39
31420,108,8:43:40
31421,108,8:43:41
31422,109,8:43:42
31423,108,8:43:43
31424,107,8:43:44
31425,107,8:43:45
31426,98,8:43:46
31427,98,8:43:47
31428,84,8:43:48
31429,83,8:43:49
31430,83,8:43:50
31431,83,8:43:51
31432,83,8:43:52
31433,83,8:43:53
31434,82,8:43:54
31435,83,8:43:55
31436,83,8:43:56
31437,83,8:43:57
31438,84,8:43:58
31439,87,8:43:59
31440,89,8:44:00
31441,91,8:44:01
31442,91,8:44:02
31443,89,8:44:03
31444,86,8:44:04
31445,85,8:44:05
31446,86,8:44:06
31447,89,8:44:07
31448,91,8:44:08
31449,93,8:44:09
31450,93,8:44:10
31451,93,8:44:11
31452,92,8:44:12
31453,91,8:44:13
31454,91,8:44:14
31455,91,8:44:15
31456,91,8:44:16
31457,91,8:44:17
31458,92,8:44:18
31459,93,8:44:19
31460,94,8:44:20
31461,94,8:44:21
31462,93,8:44:22
31463,86,8:44:23
31464,84,8:44:24
31465,84,8:44:25
31466,85,8:44:26
31467,87,8:44:27
31468,87,8:44:28
31469,88,8:44:29
31470,89,8:44:30
31471,92,8:44:31
31472,96,8:44:32
31473,97,8:44:33
31474,97,8:44:34
31475,97,8:44:35
31476,98,8:44:36
31477,98,8:44:37
31478,98,8:44:38
31479,98,8:44:39
31480,99,8:44:40
31481,99,8:44:41
31482,99,8:44:42
31483,99,8:44:43
31484,98,8:44:44
31485,97,8:44:45
31486,90,8:44:46
31487,80,8:44:47
31488,79,8:44:48
31489,79,8:44:49
31490,81,8:44:50
31491,81,8:44:51
31492,83,8:44:52
31493,83,8:44:53
31494,84,8:44:54
31495,84,8:44:55
31496,84,8:44:56
31497,83,8:44:57
31498,83,8:44:58
31499,83,8:44:59
31500,84,8:45:00
31501,85,8:45:01
31502,85,8:45:02
31503,86,8:45:03
31504,87,8:45:04
31505,87,8:45:05
31506,88,8:45:06
31507,88,8:45:07
31508,87,8:45:08
31509,87,8:45:09
31510,87,8:45:10
31511,88,8:45:11
31512,88,8:45:12
31513,92,8:45:13
31514,93,8:45:14
31515,93,8:45:15
31516,93,8:45:16
31517,92,8:45:17
31518,89,8:45:18
31519,88,8:45:19
31520,88,8:45:20
31521,88,8:45:21
31522,89,8:45:22
31523,90,8:45:23
31524,90,8:45:24
31525,90,8:45:25
31526,90,8:45:26
31527,87,8:45:27
31528,87,8:45:28
31529,87,8:45:29
31530,89,8:45:30
31531,91,8:45:31
31532,93,8:45:32
31533,98,8:45:33
31534,98,8:45:34
31535,99,8:45:35
31536,99,8:45:36
31537,99,8:45:37
31538,98,8:45:38
31539,98,8:45:39
31540,95,8:45:40
31541,98,8:45:41
31542,99,8:45:42
31543,101,8:45:43
31544,102,8:45:44
31545,102,8:45:45
31546,103,8:45:46
31547,103,8:45:47
31548,99,8:45:48
31549,97,8:45:49
31550,95,8:45:50
31551,94,8:45:51
31552,93,8:45:52
31553,93,8:45:53
31554,94,8:45:54
31555,94,8:45:55
31556,94,8:45:56
31557,95,8:45:57
31558,97,8:45:58
31559,97,8:45:59
31560,98,8:46:00
31561,100,8:46:01
31562,102,8:46:02
31563,103,8:46:03
31564,104,8:46:04
31565,103,8:46:05
31566,101,8:46:06
31567,96,8:46:07
31568,94,8:46:08
31569,93,8:46:09
31570,92,8:46:10
31571,91,8:46:11
31572,90,8:46:12
31573,89,8:46:13
31574,89,8:46:14
31575,90,8:46:15
31576,95,8:46:16
31577,100,8:46:17
31578,103,8:46:18
31579,104,8:46:19
31580,105,8:46:20
31581,104,8:46:21
31582,102,8:46:22
31583,97,8:46:23
31584,97,8:46:24
31585,100,8:46:25
31586,102,8:46:26
31587,107,8:46:27
31588,109,8:46:28
31589,110,8:46:29
31590,112,8:46:30
31591,114,8:46:31
31592,115,8:46:32
31593,115,8:46:33
31594,114,8:46:34
31595,109,8:46:35
31596,97,8:46:36
31597,96,8:46:37
31598,94,8:46:38
31599,95,8:46:39
31600,99,8:46:40
31601,104,8:46:41
31602,105,8:46:42
31603,106,8:46:43
31604,107,8:46:44
31605,108,8:46:45
31606,106,8:46:46
31607,106,8:46:47
31608,106,8:46:48
31609,107,8:46:49
31610,109,8:46:50
31611,110,8:46:51
31612,108,8:46:52
31613,102,8:46:53
31614,94,8:46:54
31615,93,8:46:55
31616,92,8:46:56
31617,96,8:46:57
31618,100,8:46:58
31619,102,8:46:59
31620,104,8:47:00
31621,102,8:47:01
31622,103,8:47:02
31623,103,8:47:03
31624,109,8:47:04
31625,109,8:47:05
31626,111,8:47:06
31627,104,8:47:07
31628,96,8:47:08
31629,87,8:47:09
31630,85,8:47:10
31631,83,8:47:11
31632,81,8:47:12
31633,80,8:47:13
31634,80,8:47:14
31635,80,8:47:15
31636,82,8:47:16
31637,82,8:47:17
31638,81,8:47:18
31639,79,8:47:19
31640,78,8:47:20
31641,78,8:47:21
31642,78,8:47:22
31643,78,8:47:23
31644,78,8:47:24
31645,78,8:47:25
31646,77,8:47:26
31647,77,8:47:27
31648,77,8:47:28
31649,78,8:47:29
31650,78,8:47:30
31651,79,8:47:31
31652,80,8:47:32
31653,80,8:47:33
31654,82,8:47:34
31655,83,8:47:35
31656,84,8:47:36
31657,84,8:47:37
31658,84,8:47:38
31659,84,8:47:39
31660,83,8:47:40
31661,83,8:47:41
31662,84,8:47:42
31663,86,8:47:43
31664,87,8:47:44
31665,87,8:47:45
31666,85,8:47:46
31667,84,8:47:47
31668,83,8:47:48
31669,85,8:47:49
31670,97,8:47:50
31671,99,8:47:51
31672,101,8:47:52
31673,101,8:47:53
31674,106,8:47:54
31675,106,8:47:55
31676,107,8:47:56
31677,106,8:47:57
31678,106,8:47:58
31679,97,8:47:59
31680,86,8:48:00
31681,84,8:48:01
31682,84,8:48:02
31683,84,8:48:03
31684,85,8:48:04
31685,84,8:48:05
31686,83,8:48:06
31687,82,8:48:07
31688,82,8:48:08
31689,82,8:48:09
31690,82,8:48:10
31691,81,8:48:11
31692,81,8:48:12
31693,82,8:48:13
31694,83,8:48:14
31695,84,8:48:15
31696,85,8:48:16
31697,86,8:48:17
31698,87,8:48:18
31699,87,8:48:19
31700,89,8:48:20
31701,90,8:48:21
31702,90,8:48:22
31703,88,8:48:23
31704,87,8:48:24
31705,85,8:48:25
31706,85,8:48:26
31707,86,8:48:27
31708,87,8:48:28
31709,88,8:48:29
31710,89,8:48:30
31711,90,8:48:31
31712,90,8:48:32
31713,90,8:48:33
31714,92,8:48:34
31715,93,8:48:35
31716,96,8:48:36
31717,97,8:48:37
31718,96,8:48:38
31719,95,8:48:39
31720,93,8:48:40
31721,93,8:48:41
31722,93,8:48:42
31723,95,8:48:43
31724,95,8:48:44
31725,98,8:48:45
31726,97,8:48:46
31727,96,8:48:47
31728,94,8:48:48
31729,93,8:48:49
31730,93,8:48:50
31731,93,8:48:51
31732,94,8:48:52
31733,95,8:48:53
31734,96,8:48:54
31735,95,8:48:55
31736,94,8:48:56
31737,94,8:48:57
31738,94,8:48:58
31739,95,8:48:59
31740,96,8:49:00
31741,99,8:49:01
31742,100,8:49:02
31743,100,8:49:03
31744,100,8:49:04
31745,98,8:49:05
31746,97,8:49:06
31747,96,8:49:07
31748,96,8:49:08
31749,96,8:49:09
31750,96,8:49:10
31751,96,8:49:11
31752,95,8:49:12
31753,94,8:49:13
31754,94,8:49:14
31755,94,8:49:15
31756,94,8:49:16
31757,94,8:49:17
31758,92,8:49:18
31759,92,8:49:19
31760,86,8:49:20
31761,83,8:49:21
31762,82,8:49:22
31763,83,8:49:23
31764,86,8:49:24
31765,89,8:49:25
31766,89,8:49:26
31767,88,8:49:27
31768,88,8:49:28
31769,87,8:49:29
31770,87,8:49:30
31771,87,8:49:31
31772,87,8:49:32
31773,87,8:49:33
31774,87,8:49:34
31775,88,8:49:35
31776,87,8:49:36
31777,87,8:49:37
31778,87,8:49:38
31779,87,8:49:39
31780,87,8:49:40
31781,87,8:49:41
31782,88,8:49:42
31783,89,8:49:43
31784,89,8:49:44
31785,89,8:49:45
31786,89,8:49:46
31787,87,8:49:47
31788,87,8:49:48
31789,87,8:49:49
31790,87,8:49:50
31791,87,8:49:51
31792,87,8:49:52
31793,87,8:49:53
31794,87,8:49:54
31795,87,8:49:55
31796,87,8:49:56
31797,88,8:49:57
31798,88,8:49:58
31799,90,8:49:59
31800,90,8:50:00
31801,90,8:50:01
31802,91,8:50:02
31803,92,8:50:03
31804,93,8:50:04
31805,93,8:50:05
31806,93,8:50:06
31807,93,8:50:07
31808,92,8:50:08
31809,90,8:50:09
31810,90,8:50:10
31811,90,8:50:11
31812,90,8:50:12
31813,91,8:50:13
31814,91,8:50:14
31815,91,8:50:15
31816,91,8:50:16
31817,91,8:50:17
31818,91,8:50:18
31819,91,8:50:19
31820,90,8:50:20
31821,90,8:50:21
31822,89,8:50:22
31823,89,8:50:23
31824,91,8:50:24
31825,93,8:50:25
31826,94,8:50:26
31827,97,8:50:27
31828,99,8:50:28
31829,100,8:50:29
31830,101,8:50:30
31831,103,8:50:31
31832,105,8:50:32
31833,107,8:50:33
31834,108,8:50:34
31835,109,8:50:35
31836,108,8:50:36
31837,107,8:50:37
31838,100,8:50:38
31839,97,8:50:39
31840,97,8:50:40
31841,92,8:50:41
31842,91,8:50:42
31843,91,8:50:43
31844,91,8:50:44
31845,90,8:50:45
31846,89,8:50:46
31847,88,8:50:47
31848,86,8:50:48
31849,85,8:50:49
31850,85,8:50:50
31851,85,8:50:51
31852,86,8:50:52
31853,87,8:50:53
31854,87,8:50:54
31855,87,8:50:55
31856,87,8:50:56
31857,87,8:50:57
31858,86,8:50:58
31859,86,8:50:59
31860,86,8:51:00
31861,86,8:51:01
31862,86,8:51:02
31863,88,8:51:03
31864,89,8:51:04
31865,90,8:51:05
31866,90,8:51:06
31867,89,8:51:07
31868,88,8:51:08
31869,89,8:51:09
31870,89,8:51:10
31871,89,8:51:11
31872,90,8:51:12
31873,90,8:51:13
31874,89,8:51:14
31875,89,8:51:15
31876,87,8:51:16
31877,86,8:51:17
31878,86,8:51:18
31879,85,8:51:19
31880,85,8:51:20
31881,86,8:51:21
31882,87,8:51:22
31883,88,8:51:23
31884,91,8:51:24
31885,92,8:51:25
31886,91,8:51:26
31887,91,8:51:27
31888,90,8:51:28
31889,90,8:51:29
31890,90,8:51:30
31891,90,8:51:31
31892,91,8:51:32
31893,91,8:51:33
31894,91,8:51:34
31895,91,8:51:35
31896,89,8:51:36
31897,87,8:51:37
31898,87,8:51:38
31899,87,8:51:39
31900,89,8:51:40
31901,91,8:51:41
31902,91,8:51:42
31903,91,8:51:43
31904,91,8:51:44
31905,91,8:51:45
31906,93,8:51:46
31907,94,8:51:47
31908,94,8:51:48
31909,95,8:51:49
31910,99,8:51:50
31911,100,8:51:51
31912,102,8:51:52
31913,102,8:51:53
31914,101,8:51:54
31915,99,8:51:55
31916,97,8:51:56
31917,96,8:51:57
31918,96,8:51:58
31919,95,8:51:59
31920,95,8:52:00
31921,95,8:52:01
31922,94,8:52:02
31923,93,8:52:03
31924,92,8:52:04
31925,91,8:52:05
31926,91,8:52:06
31927,91,8:52:07
31928,91,8:52:08
31929,91,8:52:09
31930,92,8:52:10
31931,91,8:52:11
31932,91,8:52:12
31933,90,8:52:13
31934,90,8:52:14
31935,89,8:52:15
31936,89,8:52:16
31937,89,8:52:17
31938,89,8:52:18
31939,90,8:52:19
31940,90,8:52:20
31941,89,8:52:21
31942,89,8:52:22
31943,90,8:52:23
31944,91,8:52:24
31945,92,8:52:25
31946,92,8:52:26
31947,93,8:52:27
31948,93,8:52:28
31949,90,8:52:29
31950,89,8:52:30
31951,89,8:52:31
31952,90,8:52:32
31953,91,8:52:33
31954,93,8:52:34
31955,94,8:52:35
31956,93,8:52:36
31957,90,8:52:37
31958,89,8:52:38
31959,87,8:52:39
31960,85,8:52:40
31961,85,8:52:41
31962,86,8:52:42
31963,87,8:52:43
31964,88,8:52:44
31965,88,8:52:45
31966,87,8:52:46
31967,87,8:52:47
31968,89,8:52:48
31969,91,8:52:49
31970,91,8:52:50
31971,94,8:52:51
31972,94,8:52:52
31973,101,8:52:53
31974,102,8:52:54
31975,103,8:52:55
31976,102,8:52:56
31977,98,8:52:57
31978,95,8:52:58
31979,95,8:52:59
31980,96,8:53:00
31981,100,8:53:01
31982,104,8:53:02
31983,108,8:53:03
31984,111,8:53:04
31985,115,8:53:05
31986,117,8:53:06
31987,118,8:53:07
31988,118,8:53:08
31989,118,8:53:09
31990,108,8:53:10
31991,106,8:53:11
31992,100,8:53:12
31993,86,8:53:13
31994,81,8:53:14
31995,80,8:53:15
31996,79,8:53:16
31997,78,8:53:17
31998,78,8:53:18
31999,77,8:53:19
32000,76,8:53:20
32001,75,8:53:21
32002,75,8:53:22
32003,74,8:53:23
32004,73,8:53:24
32005,73,8:53:25
32006,73,8:53:26
32007,73,8:53:27
32008,74,8:53:28
32009,74,8:53:29
32010,75,8:53:30
32011,75,8:53:31
32012,76,8:53:32
32013,77,8:53:33
32014,78,8:53:34
32015,80,8:53:35
32016,82,8:53:36
32017,82,8:53:37
32018,81,8:53:38
32019,79,8:53:39
32020,79,8:53:40
32021,77,8:53:41
32022,77,8:53:42
32023,78,8:53:43
32024,78,8:53:44
32025,78,8:53:45
32026,78,8:53:46
32027,77,8:53:47
32028,76,8:53:48
32029,76,8:53:49
32030,77,8:53:50
32031,79,8:53:51
32032,80,8:53:52
32033,82,8:53:53
32034,81,8:53:54
32035,80,8:53:55
32036,78,8:53:56
32037,78,8:53:57
32038,80,8:53:58
32039,90,8:53:59
32040,92,8:54:00
32041,95,8:54:01
32042,96,8:54:02
32043,95,8:54:03
32044,95,8:54:04
32045,97,8:54:05
32046,98,8:54:06
32047,100,8:54:07
32048,101,8:54:08
32049,100,8:54:09
32050,101,8:54:10
32051,103,8:54:11
32052,104,8:54:12
32053,102,8:54:13
32054,98,8:54:14
32055,97,8:54:15
32056,97,8:54:16
32057,97,8:54:17
32058,97,8:54:18
32059,93,8:54:19
32060,85,8:54:20
32061,78,8:54:21
32062,76,8:54:22
32063,75,8:54:23
32064,74,8:54:24
32065,79,8:54:25
32066,80,8:54:26
32067,86,8:54:27
32068,90,8:54:28
32069,90,8:54:29
32070,96,8:54:30
32071,98,8:54:31
32072,98,8:54:32
32073,97,8:54:33
32074,99,8:54:34
32075,101,8:54:35
32076,102,8:54:36
32077,104,8:54:37
32078,104,8:54:38
32079,104,8:54:39
32080,104,8:54:40
32081,103,8:54:41
32082,103,8:54:42
32083,101,8:54:43
32084,101,8:54:44
32085,87,8:54:45
32086,86,8:54:46
32087,89,8:54:47
32088,90,8:54:48
32089,91,8:54:49
32090,90,8:54:50
32091,83,8:54:51
32092,82,8:54:52
32093,81,8:54:53
32094,81,8:54:54
32095,83,8:54:55
32096,86,8:54:56
32097,88,8:54:57
32098,90,8:54:58
32099,93,8:54:59
32100,96,8:55:00
32101,97,8:55:01
32102,98,8:55:02
32103,99,8:55:03
32104,99,8:55:04
32105,101,8:55:05
32106,102,8:55:06
32107,104,8:55:07
32108,105,8:55:08
32109,105,8:55:09
32110,106,8:55:10
32111,107,8:55:11
32112,109,8:55:12
32113,110,8:55:13
32114,109,8:55:14
32115,105,8:55:15
32116,103,8:55:16
32117,99,8:55:17
32118,99,8:55:18
32119,99,8:55:19
32120,100,8:55:20
32121,103,8:55:21
32122,106,8:55:22
32123,107,8:55:23
32124,108,8:55:24
32125,108,8:55:25
32126,108,8:55:26
32127,107,8:55:27
32128,106,8:55:28
32129,99,8:55:29
32130,82,8:55:30
32131,81,8:55:31
32132,81,8:55:32
32133,82,8:55:33
32134,83,8:55:34
32135,84,8:55:35
32136,84,8:55:36
32137,80,8:55:37
32138,79,8:55:38
32139,79,8:55:39
32140,80,8:55:40
32141,80,8:55:41
32142,80,8:55:42
32143,80,8:55:43
32144,80,8:55:44
32145,80,8:55:45
32146,80,8:55:46
32147,80,8:55:47
32148,81,8:55:48
32149,82,8:55:49
32150,82,8:55:50
32151,82,8:55:51
32152,82,8:55:52
32153,88,8:55:53
32154,89,8:55:54
32155,91,8:55:55
32156,92,8:55:56
32157,91,8:55:57
32158,90,8:55:58
32159,90,8:55:59
32160,90,8:56:00
32161,90,8:56:01
32162,90,8:56:02
32163,90,8:56:03
32164,90,8:56:04
32165,87,8:56:05
32166,85,8:56:06
32167,84,8:56:07
32168,84,8:56:08
32169,82,8:56:09
32170,82,8:56:10
32171,85,8:56:11
32172,86,8:56:12
32173,88,8:56:13
32174,89,8:56:14
32175,90,8:56:15
32176,90,8:56:16
32177,89,8:56:17
32178,89,8:56:18
32179,90,8:56:19
32180,92,8:56:20
32181,93,8:56:21
32182,96,8:56:22
32183,99,8:56:23
32184,100,8:56:24
32185,101,8:56:25
32186,100,8:56:26
32187,86,8:56:27
32188,84,8:56:28
32189,82,8:56:29
32190,83,8:56:30
32191,83,8:56:31
32192,86,8:56:32
32193,89,8:56:33
32194,89,8:56:34
32195,89,8:56:35
32196,88,8:56:36
32197,87,8:56:37
32198,86,8:56:38
32199,83,8:56:39
32200,82,8:56:40
32201,82,8:56:41
32202,83,8:56:42
32203,85,8:56:43
32204,86,8:56:44
32205,87,8:56:45
32206,88,8:56:46
32207,89,8:56:47
32208,91,8:56:48
32209,91,8:56:49
32210,93,8:56:50
32211,96,8:56:51
32212,99,8:56:52
32213,102,8:56:53
32214,103,8:56:54
32215,104,8:56:55
32216,104,8:56:56
32217,96,8:56:57
32218,96,8:56:58
32219,88,8:56:59
32220,88,8:57:00
32221,90,8:57:01
32222,94,8:57:02
32223,96,8:57:03
32224,99,8:57:04
32225,100,8:57:05
32226,96,8:57:06
32227,89,8:57:07
32228,85,8:57:08
32229,84,8:57:09
32230,86,8:57:10
32231,87,8:57:11
32232,88,8:57:12
32233,88,8:57:13
32234,86,8:57:14
32235,84,8:57:15
32236,83,8:57:16
32237,80,8:57:17
32238,79,8:57:18
32239,80,8:57:19
32240,86,8:57:20
32241,88,8:57:21
32242,90,8:57:22
32243,92,8:57:23
32244,91,8:57:24
32245,88,8:57:25
32246,88,8:57:26
32247,88,8:57:27
32248,88,8:57:28
32249,89,8:57:29
32250,90,8:57:30
32251,91,8:57:31
32252,94,8:57:32
32253,97,8:57:33
32254,98,8:57:34
32255,98,8:57:35
32256,96,8:57:36
32257,95,8:57:37
32258,92,8:57:38
32259,91,8:57:39
32260,89,8:57:40
32261,90,8:57:41
32262,91,8:57:42
32263,93,8:57:43
32264,93,8:57:44
32265,94,8:57:45
32266,94,8:57:46
32267,94,8:57:47
32268,93,8:57:48
32269,93,8:57:49
32270,93,8:57:50
32271,93,8:57:51
32272,94,8:57:52
32273,93,8:57:53
32274,94,8:57:54
32275,94,8:57:55
32276,94,8:57:56
32277,94,8:57:57
32278,94,8:57:58
32279,94,8:57:59
32280,93,8:58:00
32281,93,8:58:01
32282,92,8:58:02
32283,92,8:58:03
32284,92,8:58:04
32285,97,8:58:05
32286,97,8:58:06
32287,106,8:58:07
32288,109,8:58:08
32289,111,8:58:09
32290,111,8:58:10
32291,110,8:58:11
32292,105,8:58:12
32293,102,8:58:13
32294,97,8:58:14
32295,95,8:58:15
32296,94,8:58:16
32297,96,8:58:17
32298,99,8:58:18
32299,102,8:58:19
32300,106,8:58:20
32301,107,8:58:21
32302,107,8:58:22
32303,109,8:58:23
32304,109,8:58:24
32305,109,8:58:25
32306,112,8:58:26
32307,112,8:58:27
32308,111,8:58:28
32309,106,8:58:29
32310,98,8:58:30
32311,96,8:58:31
32312,95,8:58:32
32313,96,8:58:33
32314,97,8:58:34
32315,98,8:58:35
32316,99,8:58:36
32317,99,8:58:37
32318,100,8:58:38
32319,101,8:58:39
32320,101,8:58:40
32321,94,8:58:41
32322,88,8:58:42
32323,86,8:58:43
32324,86,8:58:44
32325,82,8:58:45
32326,80,8:58:46
32327,80,8:58:47
32328,85,8:58:48
32329,92,8:58:49
32330,97,8:58:50
32331,102,8:58:51
32332,103,8:58:52
32333,103,8:58:53
32334,101,8:58:54
32335,102,8:58:55
32336,103,8:58:56
32337,104,8:58:57
32338,104,8:58:58
32339,106,8:58:59
32340,106,8:59:00
32341,108,8:59:01
32342,110,8:59:02
32343,112,8:59:03
32344,115,8:59:04
32345,117,8:59:05
32346,118,8:59:06
32347,119,8:59:07
32348,118,8:59:08
32349,117,8:59:09
32350,116,8:59:10
32351,115,8:59:11
32352,114,8:59:12
32353,113,8:59:13
32354,95,8:59:14
32355,93,8:59:15
32356,93,8:59:16
32357,90,8:59:17
32358,90,8:59:18
32359,88,8:59:19
32360,86,8:59:20
32361,83,8:59:21
32362,82,8:59:22
32363,82,8:59:23
32364,83,8:59:24
32365,85,8:59:25
32366,85,8:59:26
32367,90,8:59:27
32368,90,8:59:28
