Seconds Since Midnight,Heartbeat,Time HH:MM:SS
37891,94,10:31:31
37892,95,10:31:32
37893,96,10:31:33
37894,96,10:31:34
37895,94,10:31:35
37896,94,10:31:36
37897,94,10:31:37
37898,94,10:31:38
37899,94,10:31:39
37900,94,10:31:40
37901,94,10:31:41
37902,93,10:31:42
37903,89,10:31:43
37904,84,10:31:44
37905,82,10:31:45
37906,86,10:31:46
37907,89,10:31:47
37908,90,10:31:48
37909,90,10:31:49
37910,89,10:31:50
37911,81,10:31:51
37912,80,10:31:52
37913,83,10:31:53
37914,83,10:31:54
37915,88,10:31:55
37916,92,10:31:56
37917,93,10:31:57
37918,93,10:31:58
37919,94,10:31:59
37920,95,10:32:00
37921,95,10:32:01
37922,95,10:32:02
37923,90,10:32:03
37924,88,10:32:04
37925,89,10:32:05
37926,91,10:32:06
37927,93,10:32:07
37928,95,10:32:08
37929,95,10:32:09
37930,88,10:32:10
37931,88,10:32:11
37932,84,10:32:12
37933,82,10:32:13
37934,81,10:32:14
37935,81,10:32:15
37936,81,10:32:16
37937,82,10:32:17
37938,84,10:32:18
37939,86,10:32:19
37940,88,10:32:20
37941,89,10:32:21
37942,90,10:32:22
37943,90,10:32:23
37944,90,10:32:24
37945,90,10:32:25
37946,90,10:32:26
37947,90,10:32:27
37948,91,10:32:28
37949,92,10:32:29
37950,93,10:32:30
37951,93,10:32:31
37952,93,10:32:32
37953,93,10:32:33
37954,93,10:32:34
37955,93,10:32:35
37956,93,10:32:36
37957,93,10:32:37
37958,93,10:32:38
37959,93,10:32:39
37960,93,10:32:40
37961,93,10:32:41
37962,93,10:32:42
37963,93,10:32:43
37964,93,10:32:44
37965,93,10:32:45
37966,93,10:32:46
37967,93,10:32:47
37968,93,10:32:48
37969,93,10:32:49
37970,94,10:32:50
37971,94,10:32:51
37972,95,10:32:52
37973,95,10:32:53
37974,96,10:32:54
37975,96,10:32:55
37976,96,10:32:56
37977,94,10:32:57
37978,93,10:32:58
37979,93,10:32:59
37980,94,10:33:00
37981,95,10:33:01
37982,110,10:33:02
37983,114,10:33:03
37984,116,10:33:04
37985,118,10:33:05
37986,118,10:33:06
37987,119,10:33:07
37988,119,10:33:08
37989,119,10:33:09
37990,120,10:33:10
37991,120,10:33:11
37992,120,10:33:12
37993,120,10:33:13
37994,119,10:33:14
37995,118,10:33:15
37996,118,10:33:16
37997,117,10:33:17
37998,116,10:33:18
37999,114,10:33:19
38000,113,10:33:20
38001,105,10:33:21
38002,93,10:33:22
38003,85,10:33:23
38004,85,10:33:24
38005,84,10:33:25
38006,84,10:33:26
38007,84,10:33:27
38008,84,10:33:28
38009,82,10:33:29
38010,79,10:33:30
38011,79,10:33:31
38012,81,10:33:32
38013,82,10:33:33
38014,83,10:33:34
38015,83,10:33:35
38016,81,10:33:36
38017,81,10:33:37
38018,81,10:33:38
38019,81,10:33:39
38020,79,10:33:40
38021,79,10:33:41
38022,81,10:33:42
38023,82,10:33:43
38024,83,10:33:44
38025,83,10:33:45
38026,81,10:33:46
38027,80,10:33:47
38028,80,10:33:48
38029,79,10:33:49
38030,79,10:33:50
38031,77,10:33:51
38032,76,10:33:52
38033,76,10:33:53
38034,76,10:33:54
38035,77,10:33:55
38036,77,10:33:56
38037,80,10:33:57
38038,78,10:33:58
38039,72,10:33:59
38040,71,10:34:00
38041,70,10:34:01
38042,70,10:34:02
38043,71,10:34:03
38044,75,10:34:04
38045,76,10:34:05
38046,77,10:34:06
38047,76,10:34:07
38048,74,10:34:08
38049,73,10:34:09
38050,72,10:34:10
38051,71,10:34:11
38052,70,10:34:12
38053,71,10:34:13
38054,72,10:34:14
38055,73,10:34:15
38056,74,10:34:16
38057,74,10:34:17
38058,73,10:34:18
38059,71,10:34:19
38060,70,10:34:20
38061,70,10:34:21
38062,70,10:34:22
38063,70,10:34:23
38064,70,10:34:24
38065,70,10:34:25
38066,70,10:34:26
38067,70,10:34:27
38068,69,10:34:28
38069,67,10:34:29
38070,64,10:34:30
38071,64,10:34:31
38072,66,10:34:32
38073,67,10:34:33
38074,69,10:34:34
38075,69,10:34:35
38076,70,10:34:36
38077,70,10:34:37
38078,70,10:34:38
38079,70,10:34:39
38080,70,10:34:40
38081,70,10:34:41
38082,71,10:34:42
38083,75,10:34:43
38084,78,10:34:44
38085,78,10:34:45
38086,80,10:34:46
38087,82,10:34:47
38088,82,10:34:48
38089,81,10:34:49
38090,83,10:34:50
38091,84,10:34:51
38092,85,10:34:52
38093,85,10:34:53
38094,84,10:34:54
38095,84,10:34:55
38096,84,10:34:56
38097,85,10:34:57
38098,84,10:34:58
38099,83,10:34:59
38100,81,10:35:00
38101,80,10:35:01
38102,79,10:35:02
38103,78,10:35:03
38104,77,10:35:04
38105,77,10:35:05
38106,77,10:35:06
38107,76,10:35:07
38108,75,10:35:08
38109,75,10:35:09
38110,75,10:35:10
38111,76,10:35:11
38112,76,10:35:12
38113,74,10:35:13
38114,73,10:35:14
38115,72,10:35:15
38116,72,10:35:16
38117,80,10:35:17
38118,85,10:35:18
38119,87,10:35:19
38120,87,10:35:20
38121,82,10:35:21
38122,76,10:35:22
38123,74,10:35:23
38124,74,10:35:24
38125,74,10:35:25
38126,75,10:35:26
38127,75,10:35:27
38128,77,10:35:28
38129,77,10:35:29
38130,76,10:35:30
38131,75,10:35:31
38132,74,10:35:32
38133,74,10:35:33
38134,75,10:35:34
38135,75,10:35:35
38136,76,10:35:36
38137,76,10:35:37
38138,76,10:35:38
38139,76,10:35:39
38140,76,10:35:40
38141,77,10:35:41
38142,78,10:35:42
38143,79,10:35:43
38144,79,10:35:44
38145,79,10:35:45
38146,79,10:35:46
38147,78,10:35:47
38148,77,10:35:48
38149,77,10:35:49
38150,78,10:35:50
38151,81,10:35:51
38152,81,10:35:52
38153,81,10:35:53
38154,80,10:35:54
38155,79,10:35:55
38156,78,10:35:56
38157,77,10:35:57
38158,76,10:35:58
38159,75,10:35:59
38160,75,10:36:00
38161,76,10:36:01
38162,77,10:36:02
38163,78,10:36:03
38164,78,10:36:04
38165,77,10:36:05
38166,76,10:36:06
38167,76,10:36:07
38168,78,10:36:08
38169,79,10:36:09
38170,80,10:36:10
38171,81,10:36:11
38172,83,10:36:12
38173,84,10:36:13
38174,85,10:36:14
38175,85,10:36:15
38176,83,10:36:16
38177,83,10:36:17
38178,84,10:36:18
38179,85,10:36:19
38180,85,10:36:20
38181,84,10:36:21
38182,80,10:36:22
38183,79,10:36:23
38184,77,10:36:24
38185,77,10:36:25
38186,76,10:36:26
38187,75,10:36:27
38188,75,10:36:28
38189,77,10:36:29
38190,78,10:36:30
38191,78,10:36:31
38192,80,10:36:32
38193,80,10:36:33
38194,80,10:36:34
38195,79,10:36:35
38196,79,10:36:36
38197,78,10:36:37
38198,79,10:36:38
38199,79,10:36:39
38200,79,10:36:40
38201,78,10:36:41
38202,77,10:36:42
38203,76,10:36:43
38204,76,10:36:44
38205,76,10:36:45
38206,77,10:36:46
38207,78,10:36:47
38208,79,10:36:48
38209,76,10:36:49
38210,76,10:36:50
38211,75,10:36:51
38212,74,10:36:52
38213,73,10:36:53
38214,74,10:36:54
38215,75,10:36:55
38216,78,10:36:56
38217,79,10:36:57
38218,81,10:36:58
38219,82,10:36:59
38220,83,10:37:00
38221,85,10:37:01
38222,85,10:37:02
38223,85,10:37:03
38224,84,10:37:04
38225,81,10:37:05
38226,81,10:37:06
38227,79,10:37:07
38228,79,10:37:08
38229,81,10:37:09
38230,81,10:37:10
38231,83,10:37:11
38232,84,10:37:12
38233,83,10:37:13
38234,83,10:37:14
38235,82,10:37:15
38236,79,10:37:16
38237,78,10:37:17
38238,77,10:37:18
38239,78,10:37:19
38240,79,10:37:20
38241,84,10:37:21
38242,86,10:37:22
38243,85,10:37:23
38244,78,10:37:24
38245,77,10:37:25
38246,75,10:37:26
38247,75,10:37:27
38248,76,10:37:28
38249,77,10:37:29
38250,77,10:37:30
38251,77,10:37:31
38252,77,10:37:32
38253,78,10:37:33
38254,78,10:37:34
38255,79,10:37:35
38256,80,10:37:36
38257,79,10:37:37
38258,79,10:37:38
38259,78,10:37:39
38260,76,10:37:40
38261,75,10:37:41
38262,75,10:37:42
38263,75,10:37:43
38264,76,10:37:44
38265,76,10:37:45
38266,75,10:37:46
38267,75,10:37:47
38268,75,10:37:48
38269,77,10:37:49
38270,78,10:37:50
38271,79,10:37:51
38272,79,10:37:52
38273,80,10:37:53
38274,80,10:37:54
38275,81,10:37:55
38276,81,10:37:56
38277,82,10:37:57
38278,81,10:37:58
38279,80,10:37:59
38280,78,10:38:00
38281,76,10:38:01
38282,76,10:38:02
38283,75,10:38:03
38284,75,10:38:04
38285,75,10:38:05
38286,74,10:38:06
38287,73,10:38:07
38288,72,10:38:08
38289,71,10:38:09
38290,71,10:38:10
38291,71,10:38:11
38292,71,10:38:12
38293,70,10:38:13
38294,69,10:38:14
38295,69,10:38:15
38296,68,10:38:16
38297,68,10:38:17
38298,68,10:38:18
38299,68,10:38:19
38300,68,10:38:20
38301,68,10:38:21
38302,67,10:38:22
38303,67,10:38:23
38304,68,10:38:24
38305,68,10:38:25
38306,70,10:38:26
38307,70,10:38:27
38308,70,10:38:28
38309,69,10:38:29
38310,69,10:38:30
38311,70,10:38:31
38312,70,10:38:32
38313,72,10:38:33
38314,73,10:38:34
38315,74,10:38:35
38316,74,10:38:36
38317,74,10:38:37
38318,74,10:38:38
38319,74,10:38:39
38320,74,10:38:40
38321,74,10:38:41
38322,74,10:38:42
38323,74,10:38:43
38324,75,10:38:44
38325,75,10:38:45
38326,76,10:38:46
38327,76,10:38:47
38328,78,10:38:48
38329,80,10:38:49
38330,80,10:38:50
38331,81,10:38:51
38332,81,10:38:52
38333,81,10:38:53
38334,81,10:38:54
38335,81,10:38:55
38336,80,10:38:56
38337,80,10:38:57
38338,80,10:38:58
38339,80,10:38:59
38340,79,10:39:00
38341,79,10:39:01
38342,79,10:39:02
38343,81,10:39:03
38344,82,10:39:04
38345,84,10:39:05
38346,86,10:39:06
38347,87,10:39:07
38348,86,10:39:08
38349,80,10:39:09
38350,78,10:39:10
38351,77,10:39:11
38352,77,10:39:12
38353,77,10:39:13
38354,78,10:39:14
38355,78,10:39:15
38356,78,10:39:16
38357,78,10:39:17
38358,75,10:39:18
38359,75,10:39:19
38360,75,10:39:20
38361,76,10:39:21
38362,77,10:39:22
38363,77,10:39:23
38364,77,10:39:24
38365,77,10:39:25
38366,76,10:39:26
38367,75,10:39:27
38368,74,10:39:28
38369,74,10:39:29
38370,74,10:39:30
38371,74,10:39:31
38372,74,10:39:32
38373,74,10:39:33
38374,74,10:39:34
38375,74,10:39:35
38376,75,10:39:36
38377,75,10:39:37
38378,74,10:39:38
38379,73,10:39:39
38380,73,10:39:40
38381,72,10:39:41
38382,72,10:39:42
38383,72,10:39:43
38384,72,10:39:44
38385,71,10:39:45
38386,71,10:39:46
38387,70,10:39:47
38388,70,10:39:48
38389,69,10:39:49
38390,69,10:39:50
38391,70,10:39:51
38392,70,10:39:52
38393,71,10:39:53
38394,72,10:39:54
38395,73,10:39:55
38396,73,10:39:56
38397,74,10:39:57
38398,74,10:39:58
38399,73,10:39:59
38400,73,10:40:00
38401,73,10:40:01
38402,74,10:40:02
38403,74,10:40:03
38404,76,10:40:04
38405,77,10:40:05
38406,79,10:40:06
38407,81,10:40:07
38408,88,10:40:08
38409,92,10:40:09
38410,94,10:40:10
38411,98,10:40:11
38412,99,10:40:12
38413,98,10:40:13
38414,94,10:40:14
38415,92,10:40:15
38416,90,10:40:16
38417,88,10:40:17
38418,84,10:40:18
38419,83,10:40:19
38420,82,10:40:20
38421,81,10:40:21
38422,80,10:40:22
38423,79,10:40:23
38424,79,10:40:24
38425,79,10:40:25
38426,79,10:40:26
38427,80,10:40:27
38428,79,10:40:28
38429,78,10:40:29
38430,77,10:40:30
38431,76,10:40:31
38432,77,10:40:32
38433,77,10:40:33
38434,78,10:40:34
38435,80,10:40:35
38436,81,10:40:36
38437,81,10:40:37
38438,83,10:40:38
38439,84,10:40:39
38440,84,10:40:40
38441,85,10:40:41
38442,86,10:40:42
38443,88,10:40:43
38444,89,10:40:44
38445,90,10:40:45
38446,90,10:40:46
38447,87,10:40:47
38448,85,10:40:48
38449,83,10:40:49
38450,83,10:40:50
38451,83,10:40:51
38452,83,10:40:52
38453,84,10:40:53
38454,84,10:40:54
38455,82,10:40:55
38456,80,10:40:56
38457,77,10:40:57
38458,78,10:40:58
38459,82,10:40:59
38460,85,10:41:00
38461,86,10:41:01
38462,87,10:41:02
38463,86,10:41:03
38464,84,10:41:04
38465,83,10:41:05
38466,83,10:41:06
38467,84,10:41:07
38468,86,10:41:08
38469,87,10:41:09
38470,88,10:41:10
38471,88,10:41:11
38472,87,10:41:12
38473,85,10:41:13
38474,85,10:41:14
38475,83,10:41:15
38476,82,10:41:16
38477,83,10:41:17
38478,83,10:41:18
38479,83,10:41:19
38480,83,10:41:20
38481,82,10:41:21
38482,80,10:41:22
38483,80,10:41:23
38484,80,10:41:24
38485,80,10:41:25
38486,81,10:41:26
38487,81,10:41:27
38488,81,10:41:28
38489,80,10:41:29
38490,79,10:41:30
38491,79,10:41:31
38492,80,10:41:32
38493,80,10:41:33
38494,82,10:41:34
38495,82,10:41:35
38496,82,10:41:36
38497,83,10:41:37
38498,83,10:41:38
38499,83,10:41:39
38500,83,10:41:40
38501,84,10:41:41
38502,84,10:41:42
38503,84,10:41:43
38504,84,10:41:44
38505,84,10:41:45
38506,83,10:41:46
38507,82,10:41:47
38508,81,10:41:48
38509,82,10:41:49
38510,83,10:41:50
38511,83,10:41:51
38512,83,10:41:52
38513,81,10:41:53
38514,81,10:41:54
38515,79,10:41:55
38516,79,10:41:56
38517,79,10:41:57
38518,80,10:41:58
38519,81,10:41:59
38520,81,10:42:00
38521,80,10:42:01
38522,80,10:42:02
38523,80,10:42:03
38524,78,10:42:04
38525,78,10:42:05
38526,78,10:42:06
38527,78,10:42:07
38528,79,10:42:08
38529,80,10:42:09
38530,80,10:42:10
38531,80,10:42:11
38532,80,10:42:12
38533,81,10:42:13
38534,81,10:42:14
38535,82,10:42:15
38536,82,10:42:16
38537,82,10:42:17
38538,81,10:42:18
38539,81,10:42:19
38540,81,10:42:20
38541,81,10:42:21
38542,81,10:42:22
38543,82,10:42:23
38544,82,10:42:24
38545,81,10:42:25
38546,81,10:42:26
38547,83,10:42:27
38548,84,10:42:28
38549,86,10:42:29
38550,87,10:42:30
38551,87,10:42:31
38552,87,10:42:32
38553,86,10:42:33
38554,85,10:42:34
38555,84,10:42:35
38556,84,10:42:36
38557,84,10:42:37
38558,84,10:42:38
38559,84,10:42:39
38560,85,10:42:40
38561,86,10:42:41
38562,88,10:42:42
38563,88,10:42:43
38564,89,10:42:44
38565,89,10:42:45
38566,89,10:42:46
38567,88,10:42:47
38568,88,10:42:48
38569,86,10:42:49
38570,85,10:42:50
38571,85,10:42:51
38572,84,10:42:52
38573,84,10:42:53
38574,83,10:42:54
38575,83,10:42:55
38576,81,10:42:56
38577,81,10:42:57
38578,81,10:42:58
38579,81,10:42:59
38580,81,10:43:00
38581,80,10:43:01
38582,80,10:43:02
38583,80,10:43:03
38584,79,10:43:04
38585,79,10:43:05
38586,79,10:43:06
38587,79,10:43:07
38588,78,10:43:08
38589,78,10:43:09
38590,77,10:43:10
38591,77,10:43:11
38592,76,10:43:12
38593,76,10:43:13
38594,76,10:43:14
38595,76,10:43:15
38596,77,10:43:16
38597,77,10:43:17
38598,77,10:43:18
38599,78,10:43:19
38600,79,10:43:20
38601,80,10:43:21
38602,81,10:43:22
38603,83,10:43:23
38604,83,10:43:24
38605,83,10:43:25
38606,83,10:43:26
38607,84,10:43:27
38608,84,10:43:28
38609,83,10:43:29
38610,82,10:43:30
38611,82,10:43:31
38612,83,10:43:32
38613,84,10:43:33
38614,84,10:43:34
38615,84,10:43:35
38616,82,10:43:36
38617,81,10:43:37
38618,81,10:43:38
38619,80,10:43:39
38620,80,10:43:40
38621,80,10:43:41
38622,80,10:43:42
38623,80,10:43:43
38624,80,10:43:44
38625,80,10:43:45
38626,80,10:43:46
38627,80,10:43:47
38628,80,10:43:48
38629,80,10:43:49
38630,80,10:43:50
38631,80,10:43:51
38632,80,10:43:52
38633,79,10:43:53
38634,79,10:43:54
38635,79,10:43:55
38636,80,10:43:56
38637,81,10:43:57
38638,82,10:43:58
38639,82,10:43:59
38640,83,10:44:00
38641,82,10:44:01
38642,82,10:44:02
38643,81,10:44:03
38644,81,10:44:04
38645,81,10:44:05
38646,81,10:44:06
38647,81,10:44:07
38648,81,10:44:08
38649,81,10:44:09
38650,81,10:44:10
38651,81,10:44:11
38652,80,10:44:12
38653,80,10:44:13
38654,80,10:44:14
38655,79,10:44:15
38656,79,10:44:16
38657,78,10:44:17
38658,79,10:44:18
38659,79,10:44:19
38660,80,10:44:20
38661,81,10:44:21
38662,81,10:44:22
38663,82,10:44:23
38664,83,10:44:24
38665,84,10:44:25
38666,87,10:44:26
38667,88,10:44:27
38668,88,10:44:28
38669,87,10:44:29
38670,87,10:44:30
38671,85,10:44:31
38672,85,10:44:32
38673,86,10:44:33
38674,86,10:44:34
38675,86,10:44:35
38676,86,10:44:36
38677,86,10:44:37
38678,86,10:44:38
38679,86,10:44:39
38680,85,10:44:40
38681,85,10:44:41
38682,85,10:44:42
38683,85,10:44:43
38684,85,10:44:44
38685,84,10:44:45
38686,82,10:44:46
38687,81,10:44:47
38688,80,10:44:48
38689,80,10:44:49
38690,81,10:44:50
38691,82,10:44:51
38692,82,10:44:52
38693,83,10:44:53
38694,84,10:44:54
38695,84,10:44:55
38696,82,10:44:56
38697,81,10:44:57
38698,79,10:44:58
38699,79,10:44:59
38700,80,10:45:00
38701,81,10:45:01
38702,82,10:45:02
38703,83,10:45:03
38704,82,10:45:04
38705,80,10:45:05
38706,78,10:45:06
38707,78,10:45:07
38708,79,10:45:08
38709,80,10:45:09
38710,83,10:45:10
38711,83,10:45:11
38712,84,10:45:12
38713,84,10:45:13
38714,82,10:45:14
38715,81,10:45:15
38716,81,10:45:16
38717,81,10:45:17
38718,81,10:45:18
38719,83,10:45:19
38720,83,10:45:20
38721,83,10:45:21
38722,83,10:45:22
38723,80,10:45:23
38724,80,10:45:24
38725,80,10:45:25
38726,80,10:45:26
38727,80,10:45:27
38728,81,10:45:28
38729,81,10:45:29
38730,81,10:45:30
38731,81,10:45:31
38732,81,10:45:32
38733,81,10:45:33
38734,80,10:45:34
38735,79,10:45:35
38736,79,10:45:36
38737,78,10:45:37
38738,77,10:45:38
38739,78,10:45:39
38740,78,10:45:40
38741,78,10:45:41
38742,77,10:45:42
38743,77,10:45:43
38744,77,10:45:44
38745,77,10:45:45
38746,78,10:45:46
38747,78,10:45:47
38748,78,10:45:48
38749,78,10:45:49
38750,78,10:45:50
38751,78,10:45:51
38752,79,10:45:52
38753,80,10:45:53
38754,80,10:45:54
38755,79,10:45:55
38756,78,10:45:56
38757,78,10:45:57
38758,79,10:45:58
38759,79,10:45:59
38760,81,10:46:00
38761,82,10:46:01
38762,82,10:46:02
38763,81,10:46:03
38764,80,10:46:04
38765,79,10:46:05
38766,79,10:46:06
38767,80,10:46:07
38768,80,10:46:08
38769,80,10:46:09
38770,81,10:46:10
38771,81,10:46:11
38772,81,10:46:12
38773,80,10:46:13
38774,80,10:46:14
38775,80,10:46:15
38776,82,10:46:16
38777,84,10:46:17
38778,86,10:46:18
38779,87,10:46:19
38780,87,10:46:20
38781,87,10:46:21
38782,85,10:46:22
38783,84,10:46:23
38784,81,10:46:24
38785,80,10:46:25
38786,80,10:46:26
38787,81,10:46:27
38788,81,10:46:28
38789,81,10:46:29
38790,80,10:46:30
38791,79,10:46:31
38792,78,10:46:32
38793,78,10:46:33
38794,78,10:46:34
38795,78,10:46:35
38796,78,10:46:36
38797,78,10:46:37
38798,78,10:46:38
38799,77,10:46:39
38800,77,10:46:40
38801,77,10:46:41
38802,77,10:46:42
38803,77,10:46:43
38804,79,10:46:44
38805,79,10:46:45
38806,78,10:46:46
38807,75,10:46:47
38808,74,10:46:48
38809,75,10:46:49
38810,75,10:46:50
38811,78,10:46:51
38812,79,10:46:52
38813,80,10:46:53
38814,81,10:46:54
38815,80,10:46:55
38816,81,10:46:56
38817,81,10:46:57
38818,83,10:46:58
38819,84,10:46:59
38820,85,10:47:00
38821,85,10:47:01
38822,85,10:47:02
38823,84,10:47:03
38824,84,10:47:04
38825,85,10:47:05
38826,85,10:47:06
38827,86,10:47:07
38828,87,10:47:08
38829,87,10:47:09
38830,87,10:47:10
38831,85,10:47:11
38832,83,10:47:12
38833,82,10:47:13
38834,80,10:47:14
38835,79,10:47:15
38836,79,10:47:16
38837,80,10:47:17
38838,80,10:47:18
38839,80,10:47:19
38840,78,10:47:20
38841,77,10:47:21
38842,77,10:47:22
38843,77,10:47:23
38844,77,10:47:24
38845,77,10:47:25
38846,77,10:47:26
38847,76,10:47:27
38848,75,10:47:28
38849,75,10:47:29
38850,74,10:47:30
38851,75,10:47:31
38852,75,10:47:32
38853,75,10:47:33
38854,75,10:47:34
38855,75,10:47:35
38856,76,10:47:36
38857,77,10:47:37
38858,78,10:47:38
38859,78,10:47:39
38860,78,10:47:40
38861,78,10:47:41
38862,78,10:47:42
38863,77,10:47:43
38864,76,10:47:44
38865,76,10:47:45
38866,76,10:47:46
38867,76,10:47:47
38868,77,10:47:48
38869,79,10:47:49
38870,79,10:47:50
38871,80,10:47:51
38872,80,10:47:52
38873,80,10:47:53
38874,80,10:47:54
38875,80,10:47:55
38876,80,10:47:56
38877,79,10:47:57
38878,79,10:47:58
38879,78,10:47:59
38880,78,10:48:00
38881,77,10:48:01
38882,77,10:48:02
38883,77,10:48:03
38884,77,10:48:04
38885,77,10:48:05
38886,78,10:48:06
38887,79,10:48:07
38888,81,10:48:08
38889,82,10:48:09
38890,82,10:48:10
38891,83,10:48:11
38892,83,10:48:12
38893,83,10:48:13
38894,83,10:48:14
38895,83,10:48:15
38896,83,10:48:16
38897,83,10:48:17
38898,83,10:48:18
38899,84,10:48:19
38900,84,10:48:20
38901,84,10:48:21
38902,84,10:48:22
38903,85,10:48:23
38904,85,10:48:24
38905,85,10:48:25
38906,85,10:48:26
38907,87,10:48:27
38908,89,10:48:28
38909,93,10:48:29
38910,97,10:48:30
38911,101,10:48:31
38912,103,10:48:32
38913,105,10:48:33
38914,105,10:48:34
38915,106,10:48:35
38916,106,10:48:36
38917,105,10:48:37
38918,104,10:48:38
38919,97,10:48:39
38920,97,10:48:40
38921,89,10:48:41
38922,89,10:48:42
38923,88,10:48:43
38924,82,10:48:44
38925,77,10:48:45
38926,76,10:48:46
38927,74,10:48:47
38928,74,10:48:48
38929,74,10:48:49
38930,75,10:48:50
38931,75,10:48:51
38932,77,10:48:52
38933,79,10:48:53
38934,79,10:48:54
38935,79,10:48:55
38936,79,10:48:56
38937,79,10:48:57
38938,80,10:48:58
38939,82,10:48:59
38940,83,10:49:00
38941,86,10:49:01
38942,89,10:49:02
38943,90,10:49:03
38944,94,10:49:04
38945,96,10:49:05
38946,97,10:49:06
38947,99,10:49:07
38948,100,10:49:08
38949,101,10:49:09
38950,102,10:49:10
38951,104,10:49:11
38952,104,10:49:12
38953,104,10:49:13
38954,101,10:49:14
38955,95,10:49:15
38956,93,10:49:16
38957,89,10:49:17
38958,87,10:49:18
38959,85,10:49:19
38960,85,10:49:20
38961,85,10:49:21
38962,85,10:49:22
38963,85,10:49:23
38964,83,10:49:24
38965,82,10:49:25
38966,80,10:49:26
38967,80,10:49:27
38968,80,10:49:28
38969,80,10:49:29
38970,80,10:49:30
38971,80,10:49:31
38972,79,10:49:32
38973,79,10:49:33
38974,78,10:49:34
38975,79,10:49:35
38976,79,10:49:36
38977,81,10:49:37
38978,82,10:49:38
38979,82,10:49:39
38980,83,10:49:40
38981,85,10:49:41
38982,86,10:49:42
38983,85,10:49:43
38984,83,10:49:44
38985,83,10:49:45
38986,82,10:49:46
38987,83,10:49:47
38988,83,10:49:48
38989,83,10:49:49
38990,82,10:49:50
38991,82,10:49:51
38992,81,10:49:52
