Seconds Since Midnight,Heartbeat,Time HH:MM:SS
57001,87,15:50:01
57002,84,15:50:02
57003,85,15:50:03
57004,85,15:50:04
57005,86,15:50:05
57006,86,15:50:06
57007,88,15:50:07
57008,89,15:50:08
57009,89,15:50:09
57010,90,15:50:10
57011,90,15:50:11
57012,90,15:50:12
57013,90,15:50:13
57014,90,15:50:14
57015,88,15:50:15
57016,88,15:50:16
57017,87,15:50:17
57018,87,15:50:18
57019,87,15:50:19
57020,84,15:50:20
57021,82,15:50:21
57022,81,15:50:22
57023,80,15:50:23
57024,79,15:50:24
57025,79,15:50:25
57026,75,15:50:26
57027,75,15:50:27
57028,73,15:50:28
57029,73,15:50:29
57030,72,15:50:30
57031,72,15:50:31
57032,72,15:50:32
57033,72,15:50:33
57034,72,15:50:34
57035,72,15:50:35
57036,72,15:50:36
57037,72,15:50:37
57038,73,15:50:38
57039,73,15:50:39
57040,73,15:50:40
57041,73,15:50:41
57042,74,15:50:42
57043,74,15:50:43
57044,74,15:50:44
57045,74,15:50:45
57046,74,15:50:46
57047,74,15:50:47
57048,76,15:50:48
57049,76,15:50:49
57050,76,15:50:50
57051,78,15:50:51
57052,78,15:50:52
57053,78,15:50:53
57054,78,15:50:54
57055,78,15:50:55
57056,77,15:50:56
57057,77,15:50:57
57058,77,15:50:58
57059,78,15:50:59
57060,78,15:51:00
57061,79,15:51:01
57062,79,15:51:02
57063,79,15:51:03
57064,79,15:51:04
57065,79,15:51:05
57066,77,15:51:06
57067,77,15:51:07
57068,76,15:51:08
57069,76,15:51:09
57070,76,15:51:10
57071,76,15:51:11
57072,76,15:51:12
57073,78,15:51:13
57074,78,15:51:14
57075,79,15:51:15
57076,79,15:51:16
57077,80,15:51:17
57078,80,15:51:18
57079,82,15:51:19
57080,83,15:51:20
57081,83,15:51:21
57082,83,15:51:22
57083,83,15:51:23
57084,82,15:51:24
57085,81,15:51:25
57086,81,15:51:26
57087,80,15:51:27
57088,79,15:51:28
57089,79,15:51:29
57090,80,15:51:30
57091,80,15:51:31
57092,80,15:51:32
57093,80,15:51:33
57094,80,15:51:34
57095,80,15:51:35
57096,81,15:51:36
57097,81,15:51:37
57098,82,15:51:38
57099,82,15:51:39
57100,83,15:51:40
57101,83,15:51:41
57102,83,15:51:42
57103,82,15:51:43
57104,82,15:51:44
57105,81,15:51:45
57106,81,15:51:46
57107,80,15:51:47
57108,80,15:51:48
57109,79,15:51:49
57110,79,15:51:50
57111,80,15:51:51
57112,80,15:51:52
57113,79,15:51:53
57114,79,15:51:54
57115,78,15:51:55
57116,78,15:51:56
57117,77,15:51:57
57118,76,15:51:58
57119,77,15:51:59
57120,77,15:52:00
57121,78,15:52:01
57122,79,15:52:02
57123,80,15:52:03
57124,80,15:52:04
57125,82,15:52:05
57126,82,15:52:06
57127,82,15:52:07
57128,85,15:52:08
57129,87,15:52:09
57130,88,15:52:10
57131,89,15:52:11
57132,90,15:52:12
57133,90,15:52:13
57134,91,15:52:14
57135,91,15:52:15
57136,91,15:52:16
57137,90,15:52:17
57138,90,15:52:18
57139,90,15:52:19
57140,90,15:52:20
57141,90,15:52:21
57142,92,15:52:22
57143,93,15:52:23
57144,94,15:52:24
57145,95,15:52:25
57146,96,15:52:26
57147,96,15:52:27
57148,96,15:52:28
57149,98,15:52:29
57150,98,15:52:30
57151,98,15:52:31
57152,98,15:52:32
57153,97,15:52:33
57154,97,15:52:34
57155,96,15:52:35
57156,96,15:52:36
57157,95,15:52:37
57158,94,15:52:38
57159,94,15:52:39
57160,93,15:52:40
57161,92,15:52:41
57162,92,15:52:42
57163,92,15:52:43
57164,92,15:52:44
57165,93,15:52:45
57166,93,15:52:46
57167,94,15:52:47
57168,95,15:52:48
57169,95,15:52:49
57170,97,15:52:50
57171,97,15:52:51
57172,97,15:52:52
57173,97,15:52:53
57174,96,15:52:54
57175,96,15:52:55
57176,96,15:52:56
57177,96,15:52:57
57178,94,15:52:58
57179,94,15:52:59
57180,93,15:53:00
57181,92,15:53:01
57182,92,15:53:02
57183,89,15:53:03
57184,88,15:53:04
57185,86,15:53:05
57186,86,15:53:06
57187,83,15:53:07
57188,83,15:53:08
57189,83,15:53:09
57190,82,15:53:10
57191,83,15:53:11
57192,83,15:53:12
57193,85,15:53:13
57194,85,15:53:14
57195,86,15:53:15
57196,88,15:53:16
57197,88,15:53:17
57198,89,15:53:18
57199,89,15:53:19
57200,89,15:53:20
57201,89,15:53:21
57202,89,15:53:22
57203,89,15:53:23
57204,89,15:53:24
57205,89,15:53:25
57206,89,15:53:26
57207,89,15:53:27
57208,89,15:53:28
57209,90,15:53:29
57210,90,15:53:30
57211,90,15:53:31
57212,91,15:53:32
57213,93,15:53:33
57214,93,15:53:34
57215,93,15:53:35
57216,93,15:53:36
57217,91,15:53:37
57218,91,15:53:38
57219,89,15:53:39
57220,87,15:53:40
57221,87,15:53:41
57222,87,15:53:42
57223,83,15:53:43
57224,83,15:53:44
57225,81,15:53:45
57226,81,15:53:46
57227,81,15:53:47
57228,80,15:53:48
57229,80,15:53:49
57230,80,15:53:50
57231,80,15:53:51
57232,81,15:53:52
57233,82,15:53:53
57234,82,15:53:54
57235,82,15:53:55
57236,84,15:53:56
57237,85,15:53:57
57238,85,15:53:58
57239,86,15:53:59
57240,86,15:54:00
57241,88,15:54:01
57242,88,15:54:02
57243,88,15:54:03
57244,89,15:54:04
57245,89,15:54:05
57246,89,15:54:06
57247,89,15:54:07
57248,89,15:54:08
57249,88,15:54:09
57250,88,15:54:10
57251,88,15:54:11
57252,87,15:54:12
57253,87,15:54:13
57254,86,15:54:14
57255,85,15:54:15
57256,85,15:54:16
57257,85,15:54:17
57258,84,15:54:18
57259,84,15:54:19
57260,83,15:54:20
57261,83,15:54:21
57262,83,15:54:22
57263,83,15:54:23
57264,83,15:54:24
57265,84,15:54:25
57266,84,15:54:26
57267,85,15:54:27
57268,85,15:54:28
57269,85,15:54:29
57270,84,15:54:30
57271,84,15:54:31
57272,85,15:54:32
57273,85,15:54:33
57274,85,15:54:34
57275,86,15:54:35
57276,86,15:54:36
57277,87,15:54:37
57278,87,15:54:38
57279,87,15:54:39
57280,87,15:54:40
57281,87,15:54:41
57282,87,15:54:42
57283,86,15:54:43
57284,86,15:54:44
57285,86,15:54:45
57286,85,15:54:46
57287,85,15:54:47
57288,85,15:54:48
57289,84,15:54:49
57290,84,15:54:50
57291,83,15:54:51
57292,83,15:54:52
57293,84,15:54:53
57294,84,15:54:54
57295,84,15:54:55
57296,85,15:54:56
57297,85,15:54:57
57298,85,15:54:58
57299,86,15:54:59
57300,86,15:55:00
57301,86,15:55:01
57302,86,15:55:02
57303,84,15:55:03
57304,83,15:55:04
57305,83,15:55:05
57306,82,15:55:06
57307,82,15:55:07
57308,80,15:55:08
57309,80,15:55:09
57310,80,15:55:10
57311,79,15:55:11
57312,79,15:55:12
57313,79,15:55:13
57314,80,15:55:14
57315,80,15:55:15
57316,80,15:55:16
57317,83,15:55:17
57318,84,15:55:18
57319,84,15:55:19
57320,85,15:55:20
57321,85,15:55:21
57322,86,15:55:22
57323,86,15:55:23
57324,86,15:55:24
57325,86,15:55:25
57326,86,15:55:26
57327,86,15:55:27
57328,86,15:55:28
57329,86,15:55:29
57330,85,15:55:30
57331,84,15:55:31
57332,84,15:55:32
57333,82,15:55:33
57334,82,15:55:34
57335,82,15:55:35
57336,79,15:55:36
57337,79,15:55:37
57338,79,15:55:38
57339,78,15:55:39
57340,78,15:55:40
57341,78,15:55:41
57342,78,15:55:42
57343,78,15:55:43
57344,78,15:55:44
57345,80,15:55:45
57346,80,15:55:46
57347,80,15:55:47
57348,79,15:55:48
57349,79,15:55:49
57350,78,15:55:50
57351,78,15:55:51
57352,78,15:55:52
57353,79,15:55:53
57354,79,15:55:54
57355,79,15:55:55
57356,80,15:55:56
57357,79,15:55:57
57358,78,15:55:58
57359,78,15:55:59
57360,78,15:56:00
57361,78,15:56:01
57362,77,15:56:02
57363,77,15:56:03
57364,77,15:56:04
57365,77,15:56:05
57366,76,15:56:06
57367,76,15:56:07
57368,76,15:56:08
57369,76,15:56:09
57370,76,15:56:10
57371,76,15:56:11
57372,79,15:56:12
57373,80,15:56:13
57374,80,15:56:14
57375,81,15:56:15
57376,83,15:56:16
57377,83,15:56:17
57378,84,15:56:18
57379,84,15:56:19
57380,84,15:56:20
57381,84,15:56:21
57382,83,15:56:22
57383,83,15:56:23
57384,82,15:56:24
57385,83,15:56:25
57386,83,15:56:26
57387,83,15:56:27
57388,84,15:56:28
57389,85,15:56:29
57390,85,15:56:30
57391,87,15:56:31
57392,87,15:56:32
57393,88,15:56:33
57394,89,15:56:34
57395,88,15:56:35
57396,88,15:56:36
57397,88,15:56:37
57398,86,15:56:38
57399,86,15:56:39
57400,86,15:56:40
57401,85,15:56:41
57402,85,15:56:42
57403,85,15:56:43
57404,84,15:56:44
57405,83,15:56:45
57406,83,15:56:46
57407,83,15:56:47
57408,85,15:56:48
57409,85,15:56:49
57410,86,15:56:50
57411,86,15:56:51
57412,87,15:56:52
57413,87,15:56:53
57414,86,15:56:54
57415,86,15:56:55
57416,84,15:56:56
57417,82,15:56:57
57418,82,15:56:58
57419,80,15:56:59
57420,79,15:57:00
57421,79,15:57:01
57422,79,15:57:02
57423,79,15:57:03
57424,79,15:57:04
57425,79,15:57:05
57426,79,15:57:06
57427,79,15:57:07
57428,79,15:57:08
57429,79,15:57:09
57430,78,15:57:10
57431,78,15:57:11
57432,78,15:57:12
57433,79,15:57:13
57434,79,15:57:14
57435,79,15:57:15
57436,79,15:57:16
57437,79,15:57:17
57438,79,15:57:18
57439,79,15:57:19
57440,79,15:57:20
57441,79,15:57:21
57442,78,15:57:22
57443,78,15:57:23
57444,78,15:57:24
57445,78,15:57:25
57446,78,15:57:26
57447,78,15:57:27
57448,78,15:57:28
57449,79,15:57:29
57450,79,15:57:30
57451,79,15:57:31
57452,80,15:57:32
57453,80,15:57:33
57454,80,15:57:34
57455,80,15:57:35
57456,80,15:57:36
57457,82,15:57:37
57458,82,15:57:38
57459,83,15:57:39
57460,83,15:57:40
57461,83,15:57:41
57462,83,15:57:42
57463,83,15:57:43
57464,82,15:57:44
57465,82,15:57:45
57466,80,15:57:46
57467,80,15:57:47
57468,79,15:57:48
57469,79,15:57:49
57470,79,15:57:50
57471,79,15:57:51
57472,79,15:57:52
57473,79,15:57:53
57474,80,15:57:54
57475,80,15:57:55
57476,80,15:57:56
57477,81,15:57:57
57478,81,15:57:58
57479,81,15:57:59
57480,84,15:58:00
57481,84,15:58:01
57482,85,15:58:02
57483,86,15:58:03
57484,86,15:58:04
57485,86,15:58:05
57486,85,15:58:06
57487,85,15:58:07
57488,82,15:58:08
57489,82,15:58:09
57490,82,15:58:10
57491,78,15:58:11
57492,77,15:58:12
57493,77,15:58:13
57494,77,15:58:14
57495,76,15:58:15
57496,76,15:58:16
57497,77,15:58:17
57498,78,15:58:18
57499,78,15:58:19
57500,76,15:58:20
57501,76,15:58:21
57502,76,15:58:22
57503,75,15:58:23
57504,75,15:58:24
57505,75,15:58:25
57506,75,15:58:26
57507,75,15:58:27
57508,77,15:58:28
57509,79,15:58:29
57510,79,15:58:30
57511,81,15:58:31
57512,82,15:58:32
57513,84,15:58:33
57514,85,15:58:34
57515,87,15:58:35
57516,87,15:58:36
57517,88,15:58:37
57518,88,15:58:38
57519,88,15:58:39
57520,88,15:58:40
57521,87,15:58:41
57522,86,15:58:42
57523,86,15:58:43
57524,85,15:58:44
57525,85,15:58:45
57526,82,15:58:46
57527,81,15:58:47
57528,80,15:58:48
57529,80,15:58:49
57530,80,15:58:50
57531,80,15:58:51
57532,80,15:58:52
57533,79,15:58:53
57534,81,15:58:54
57535,81,15:58:55
57536,82,15:58:56
57537,82,15:58:57
57538,81,15:58:58
57539,81,15:58:59
57540,81,15:59:00
57541,81,15:59:01
57542,81,15:59:02
57543,81,15:59:03
57544,81,15:59:04
57545,81,15:59:05
57546,81,15:59:06
57547,81,15:59:07
57548,80,15:59:08
57549,79,15:59:09
57550,79,15:59:10
57551,78,15:59:11
57552,78,15:59:12
57553,78,15:59:13
57554,78,15:59:14
57555,78,15:59:15
57556,78,15:59:16
57557,78,15:59:17
57558,78,15:59:18
57559,78,15:59:19
57560,78,15:59:20
57561,78,15:59:21
57562,78,15:59:22
57563,78,15:59:23
57564,78,15:59:24
57565,79,15:59:25
57566,80,15:59:26
57567,80,15:59:27
57568,81,15:59:28
57569,81,15:59:29
57570,80,15:59:30
57571,80,15:59:31
57572,79,15:59:32
57573,79,15:59:33
57574,79,15:59:34
57575,79,15:59:35
57576,79,15:59:36
57577,79,15:59:37
57578,79,15:59:38
57579,79,15:59:39
57580,79,15:59:40
57581,79,15:59:41
57582,79,15:59:42
57583,80,15:59:43
57584,80,15:59:44
57585,81,15:59:45
57586,82,15:59:46
57587,82,15:59:47
57588,82,15:59:48
57589,82,15:59:49
57590,82,15:59:50
57591,82,15:59:51
57592,82,15:59:52
57593,82,15:59:53
57594,82,15:59:54
57595,82,15:59:55
57596,82,15:59:56
57597,83,15:59:57
57598,83,15:59:58
57599,83,15:59:59
57600,84,16:00:00
57601,85,16:00:01
57602,85,16:00:02
57603,85,16:00:03
57604,85,16:00:04
57605,87,16:00:05
57606,87,16:00:06
57607,87,16:00:07
57608,88,16:00:08
57609,88,16:00:09
57610,88,16:00:10
57611,87,16:00:11
57612,87,16:00:12
57613,86,16:00:13
57614,86,16:00:14
57615,85,16:00:15
57616,85,16:00:16
57617,83,16:00:17
57618,83,16:00:18
57619,82,16:00:19
57620,82,16:00:20
57621,82,16:00:21
57622,82,16:00:22
57623,82,16:00:23
57624,83,16:00:24
57625,83,16:00:25
57626,83,16:00:26
57627,85,16:00:27
57628,85,16:00:28
57629,85,16:00:29
57630,85,16:00:30
57631,85,16:00:31
57632,84,16:00:32
57633,83,16:00:33
57634,83,16:00:34
57635,82,16:00:35
57636,81,16:00:36
57637,81,16:00:37
57638,79,16:00:38
57639,79,16:00:39
57640,78,16:00:40
57641,79,16:00:41
57642,79,16:00:42
57643,79,16:00:43
57644,79,16:00:44
57645,78,16:00:45
57646,78,16:00:46
57647,77,16:00:47
57648,77,16:00:48
57649,76,16:00:49
57650,76,16:00:50
57651,76,16:00:51
57652,76,16:00:52
57653,77,16:00:53
57654,78,16:00:54
57655,78,16:00:55
57656,78,16:00:56
57657,79,16:00:57
57658,79,16:00:58
57659,79,16:00:59
57660,79,16:01:00
57661,79,16:01:01
57662,79,16:01:02
57663,79,16:01:03
57664,79,16:01:04
57665,82,16:01:05
57666,82,16:01:06
57667,84,16:01:07
57668,85,16:01:08
57669,85,16:01:09
57670,85,16:01:10
57671,85,16:01:11
57672,84,16:01:12
57673,83,16:01:13
57674,83,16:01:14
57675,81,16:01:15
57676,81,16:01:16
57677,81,16:01:17
57678,80,16:01:18
57679,80,16:01:19
57680,80,16:01:20
57681,80,16:01:21
57682,80,16:01:22
57683,80,16:01:23
57684,79,16:01:24
57685,78,16:01:25
57686,78,16:01:26
57687,77,16:01:27
57688,77,16:01:28
57689,77,16:01:29
57690,78,16:01:30
57691,78,16:01:31
57692,79,16:01:32
57693,81,16:01:33
57694,81,16:01:34
57695,83,16:01:35
57696,84,16:01:36
57697,84,16:01:37
57698,84,16:01:38
57699,84,16:01:39
57700,83,16:01:40
57701,84,16:01:41
57702,84,16:01:42
57703,84,16:01:43
57704,84,16:01:44
57705,84,16:01:45
57706,84,16:01:46
57707,83,16:01:47
57708,83,16:01:48
57709,83,16:01:49
57710,83,16:01:50
57711,81,16:01:51
57712,80,16:01:52
57713,79,16:01:53
57714,78,16:01:54
57715,79,16:01:55
57716,80,16:01:56
57717,80,16:01:57
57718,82,16:01:58
57719,82,16:01:59
57720,82,16:02:00
57721,81,16:02:01
57722,81,16:02:02
57723,81,16:02:03
57724,82,16:02:04
57725,82,16:02:05
57726,83,16:02:06
57727,82,16:02:07
57728,82,16:02:08
57729,82,16:02:09
57730,79,16:02:10
57731,79,16:02:11
57732,78,16:02:12
57733,78,16:02:13
57734,78,16:02:14
57735,78,16:02:15
57736,78,16:02:16
57737,78,16:02:17
57738,77,16:02:18
57739,77,16:02:19
57740,77,16:02:20
57741,77,16:02:21
57742,78,16:02:22
57743,78,16:02:23
57744,78,16:02:24
57745,79,16:02:25
57746,79,16:02:26
57747,79,16:02:27
57748,80,16:02:28
57749,81,16:02:29
57750,81,16:02:30
57751,81,16:02:31
57752,81,16:02:32
57753,81,16:02:33
57754,80,16:02:34
57755,79,16:02:35
57756,78,16:02:36
57757,77,16:02:37
57758,76,16:02:38
57759,76,16:02:39
57760,76,16:02:40
57761,77,16:02:41
57762,77,16:02:42
57763,77,16:02:43
57764,77,16:02:44
57765,77,16:02:45
57766,75,16:02:46
57767,75,16:02:47
57768,77,16:02:48
57769,78,16:02:49
57770,78,16:02:50
57771,79,16:02:51
57772,80,16:02:52
57773,80,16:02:53
57774,79,16:02:54
57775,78,16:02:55
57776,78,16:02:56
57777,79,16:02:57
57778,79,16:02:58
57779,79,16:02:59
57780,79,16:03:00
57781,79,16:03:01
57782,80,16:03:02
57783,81,16:03:03
57784,81,16:03:04
57785,83,16:03:05
57786,84,16:03:06
57787,86,16:03:07
57788,86,16:03:08
57789,92,16:03:09
57790,92,16:03:10
57791,92,16:03:11
57792,96,16:03:12
57793,97,16:03:13
57794,96,16:03:14
57795,96,16:03:15
57796,96,16:03:16
57797,95,16:03:17
57798,95,16:03:18
57799,95,16:03:19
57800,92,16:03:20
57801,90,16:03:21
57802,88,16:03:22
57803,86,16:03:23
57804,86,16:03:24
57805,85,16:03:25
57806,85,16:03:26
57807,84,16:03:27
57808,84,16:03:28
57809,84,16:03:29
57810,85,16:03:30
57811,86,16:03:31
57812,86,16:03:32
57813,87,16:03:33
57814,86,16:03:34
57815,85,16:03:35
57816,85,16:03:36
57817,84,16:03:37
57818,84,16:03:38
57819,84,16:03:39
57820,84,16:03:40
57821,84,16:03:41
57822,83,16:03:42
57823,83,16:03:43
57824,82,16:03:44
57825,82,16:03:45
57826,82,16:03:46
57827,82,16:03:47
57828,82,16:03:48
57829,81,16:03:49
57830,81,16:03:50
57831,81,16:03:51
57832,81,16:03:52
57833,80,16:03:53
57834,80,16:03:54
57835,80,16:03:55
57836,80,16:03:56
57837,80,16:03:57
57838,81,16:03:58
57839,81,16:03:59
57840,80,16:04:00
57841,80,16:04:01
57842,80,16:04:02
57843,79,16:04:03
57844,79,16:04:04
57845,78,16:04:05
57846,77,16:04:06
57847,78,16:04:07
57848,78,16:04:08
57849,80,16:04:09
57850,80,16:04:10
57851,80,16:04:11
57852,82,16:04:12
57853,83,16:04:13
57854,83,16:04:14
57855,85,16:04:15
57856,85,16:04:16
57857,85,16:04:17
57858,85,16:04:18
57859,85,16:04:19
57860,85,16:04:20
57861,85,16:04:21
57862,84,16:04:22
57863,84,16:04:23
57864,84,16:04:24
57865,83,16:04:25
57866,83,16:04:26
57867,82,16:04:27
57868,81,16:04:28
57869,81,16:04:29
57870,81,16:04:30
57871,81,16:04:31
57872,81,16:04:32
57873,82,16:04:33
57874,82,16:04:34
57875,82,16:04:35
57876,83,16:04:36
57877,83,16:04:37
57878,83,16:04:38
57879,83,16:04:39
57880,83,16:04:40
57881,82,16:04:41
57882,82,16:04:42
57883,82,16:04:43
57884,81,16:04:44
57885,81,16:04:45
57886,78,16:04:46
57887,78,16:04:47
57888,78,16:04:48
57889,79,16:04:49
57890,79,16:04:50
57891,80,16:04:51
57892,80,16:04:52
57893,81,16:04:53
57894,82,16:04:54
57895,82,16:04:55
57896,82,16:04:56
57897,83,16:04:57
57898,84,16:04:58
57899,84,16:04:59
57900,85,16:05:00
57901,85,16:05:01
57902,86,16:05:02
57903,86,16:05:03
57904,86,16:05:04
57905,85,16:05:05
57906,85,16:05:06
57907,84,16:05:07
57908,84,16:05:08
57909,84,16:05:09
57910,83,16:05:10
57911,83,16:05:11
57912,83,16:05:12
57913,81,16:05:13
57914,81,16:05:14
57915,81,16:05:15
57916,81,16:05:16
57917,83,16:05:17
57918,83,16:05:18
57919,83,16:05:19
57920,84,16:05:20
57921,83,16:05:21
57922,83,16:05:22
57923,82,16:05:23
57924,82,16:05:24
57925,82,16:05:25
57926,82,16:05:26
57927,82,16:05:27
57928,82,16:05:28
57929,83,16:05:29
57930,83,16:05:30
57931,84,16:05:31
57932,84,16:05:32
57933,83,16:05:33
57934,83,16:05:34
57935,83,16:05:35
57936,83,16:05:36
57937,84,16:05:37
57938,85,16:05:38
57939,85,16:05:39
57940,87,16:05:40
57941,87,16:05:41
57942,87,16:05:42
57943,90,16:05:43
57944,91,16:05:44
57945,92,16:05:45
57946,93,16:05:46
57947,94,16:05:47
57948,94,16:05:48
57949,96,16:05:49
57950,96,16:05:50
57951,96,16:05:51
57952,97,16:05:52
57953,97,16:05:53
57954,96,16:05:54
57955,96,16:05:55
57956,95,16:05:56
57957,95,16:05:57
57958,95,16:05:58
57959,95,16:05:59
57960,92,16:06:00
57961,91,16:06:01
57962,91,16:06:02
57963,90,16:06:03
57964,90,16:06:04
57965,87,16:06:05
57966,86,16:06:06
