Seconds Since Midnight,Heartbeat,Time HH:MM:SS
54524,81,15:08:44
54525,81,15:08:45
54526,82,15:08:46
54527,82,15:08:47
54528,82,15:08:48
54529,82,15:08:49
54530,83,15:08:50
54531,82,15:08:51
54532,82,15:08:52
54533,81,15:08:53
54534,80,15:08:54
54535,79,15:08:55
54536,78,15:08:56
54537,78,15:08:57
54538,77,15:08:58
54539,77,15:08:59
54540,77,15:09:00
54541,77,15:09:01
54542,77,15:09:02
54543,77,15:09:03
54544,79,15:09:04
54545,79,15:09:05
54546,80,15:09:06
54547,80,15:09:07
54548,80,15:09:08
54549,82,15:09:09
54550,82,15:09:10
54551,82,15:09:11
54552,83,15:09:12
54553,82,15:09:13
54554,81,15:09:14
54555,81,15:09:15
54556,78,15:09:16
54557,78,15:09:17
54558,78,15:09:18
54559,76,15:09:19
54560,76,15:09:20
54561,76,15:09:21
54562,77,15:09:22
54563,77,15:09:23
54564,78,15:09:24
54565,78,15:09:25
54566,78,15:09:26
54567,79,15:09:27
54568,80,15:09:28
54569,80,15:09:29
54570,81,15:09:30
54571,81,15:09:31
54572,82,15:09:32
54573,84,15:09:33
54574,84,15:09:34
54575,84,15:09:35
54576,84,15:09:36
54577,83,15:09:37
54578,82,15:09:38
54579,82,15:09:39
54580,81,15:09:40
54581,81,15:09:41
54582,80,15:09:42
54583,78,15:09:43
54584,77,15:09:44
54585,77,15:09:45
54586,76,15:09:46
54587,76,15:09:47
54588,76,15:09:48
54589,76,15:09:49
54590,76,15:09:50
54591,76,15:09:51
54592,76,15:09:52
54593,76,15:09:53
54594,76,15:09:54
54595,76,15:09:55
54596,76,15:09:56
54597,76,15:09:57
54598,77,15:09:58
54599,78,15:09:59
54600,78,15:10:00
54601,78,15:10:01
54602,79,15:10:02
54603,79,15:10:03
54604,80,15:10:04
54605,80,15:10:05
54606,82,15:10:06
54607,82,15:10:07
54608,83,15:10:08
54609,83,15:10:09
54610,85,15:10:10
54611,85,15:10:11
54612,85,15:10:12
54613,83,15:10:13
54614,83,15:10:14
54615,81,15:10:15
54616,81,15:10:16
54617,80,15:10:17
54618,78,15:10:18
54619,77,15:10:19
54620,77,15:10:20
54621,77,15:10:21
54622,77,15:10:22
54623,78,15:10:23
54624,79,15:10:24
54625,79,15:10:25
54626,79,15:10:26
54627,79,15:10:27
54628,79,15:10:28
54629,79,15:10:29
54630,79,15:10:30
54631,78,15:10:31
54632,78,15:10:32
54633,78,15:10:33
54634,77,15:10:34
54635,77,15:10:35
54636,76,15:10:36
54637,76,15:10:37
54638,76,15:10:38
54639,76,15:10:39
54640,78,15:10:40
54641,79,15:10:41
54642,79,15:10:42
54643,78,15:10:43
54644,78,15:10:44
54645,78,15:10:45
54646,76,15:10:46
54647,76,15:10:47
54648,76,15:10:48
54649,77,15:10:49
54650,78,15:10:50
54651,78,15:10:51
54652,78,15:10:52
54653,78,15:10:53
54654,78,15:10:54
54655,78,15:10:55
54656,78,15:10:56
54657,78,15:10:57
54658,78,15:10:58
54659,79,15:10:59
54660,79,15:11:00
54661,79,15:11:01
54662,79,15:11:02
54663,81,15:11:03
54664,81,15:11:04
54665,81,15:11:05
54666,81,15:11:06
54667,81,15:11:07
54668,81,15:11:08
54669,80,15:11:09
54670,81,15:11:10
54671,81,15:11:11
54672,83,15:11:12
54673,83,15:11:13
54674,83,15:11:14
54675,83,15:11:15
54676,83,15:11:16
54677,82,15:11:17
54678,80,15:11:18
54679,80,15:11:19
54680,78,15:11:20
54681,77,15:11:21
54682,77,15:11:22
54683,77,15:11:23
54684,75,15:11:24
54685,75,15:11:25
54686,75,15:11:26
54687,76,15:11:27
54688,76,15:11:28
54689,76,15:11:29
54690,77,15:11:30
54691,77,15:11:31
54692,75,15:11:32
54693,74,15:11:33
54694,74,15:11:34
54695,74,15:11:35
54696,75,15:11:36
54697,75,15:11:37
54698,78,15:11:38
54699,78,15:11:39
54700,78,15:11:40
54701,77,15:11:41
54702,77,15:11:42
54703,77,15:11:43
54704,77,15:11:44
54705,77,15:11:45
54706,77,15:11:46
54707,77,15:11:47
54708,77,15:11:48
54709,78,15:11:49
54710,78,15:11:50
54711,78,15:11:51
54712,79,15:11:52
54713,79,15:11:53
54714,79,15:11:54
54715,79,15:11:55
54716,80,15:11:56
54717,80,15:11:57
54718,80,15:11:58
54719,80,15:11:59
54720,81,15:12:00
54721,82,15:12:01
54722,82,15:12:02
54723,84,15:12:03
54724,84,15:12:04
54725,84,15:12:05
54726,86,15:12:06
54727,86,15:12:07
54728,85,15:12:08
54729,84,15:12:09
54730,84,15:12:10
54731,83,15:12:11
54732,82,15:12:12
54733,82,15:12:13
54734,82,15:12:14
54735,82,15:12:15
54736,81,15:12:16
54737,81,15:12:17
54738,81,15:12:18
54739,81,15:12:19
54740,82,15:12:20
54741,82,15:12:21
54742,82,15:12:22
54743,81,15:12:23
54744,81,15:12:24
54745,81,15:12:25
54746,81,15:12:26
54747,81,15:12:27
54748,80,15:12:28
54749,80,15:12:29
54750,80,15:12:30
54751,79,15:12:31
54752,79,15:12:32
54753,79,15:12:33
54754,79,15:12:34
54755,80,15:12:35
54756,80,15:12:36
54757,80,15:12:37
54758,82,15:12:38
54759,82,15:12:39
54760,84,15:12:40
54761,86,15:12:41
54762,86,15:12:42
54763,86,15:12:43
54764,86,15:12:44
54765,86,15:12:45
54766,86,15:12:46
54767,86,15:12:47
54768,85,15:12:48
54769,85,15:12:49
54770,83,15:12:50
54771,83,15:12:51
54772,83,15:12:52
54773,82,15:12:53
54774,82,15:12:54
54775,80,15:12:55
54776,79,15:12:56
54777,79,15:12:57
54778,79,15:12:58
54779,79,15:12:59
54780,79,15:13:00
54781,79,15:13:01
54782,80,15:13:02
54783,80,15:13:03
54784,81,15:13:04
54785,81,15:13:05
54786,82,15:13:06
54787,82,15:13:07
54788,83,15:13:08
54789,83,15:13:09
54790,85,15:13:10
54791,85,15:13:11
54792,85,15:13:12
54793,85,15:13:13
54794,85,15:13:14
54795,83,15:13:15
54796,83,15:13:16
54797,81,15:13:17
54798,80,15:13:18
54799,79,15:13:19
54800,78,15:13:20
54801,78,15:13:21
54802,77,15:13:22
54803,76,15:13:23
54804,76,15:13:24
54805,76,15:13:25
54806,76,15:13:26
54807,75,15:13:27
54808,75,15:13:28
54809,75,15:13:29
54810,74,15:13:30
54811,74,15:13:31
54812,76,15:13:32
54813,76,15:13:33
54814,76,15:13:34
54815,76,15:13:35
54816,75,15:13:36
54817,75,15:13:37
54818,74,15:13:38
54819,74,15:13:39
54820,74,15:13:40
54821,75,15:13:41
54822,75,15:13:42
54823,75,15:13:43
54824,75,15:13:44
54825,75,15:13:45
54826,73,15:13:46
54827,73,15:13:47
54828,73,15:13:48
54829,73,15:13:49
54830,74,15:13:50
54831,74,15:13:51
54832,74,15:13:52
54833,74,15:13:53
54834,74,15:13:54
54835,73,15:13:55
54836,73,15:13:56
54837,73,15:13:57
54838,73,15:13:58
54839,73,15:13:59
54840,73,15:14:00
54841,74,15:14:01
54842,75,15:14:02
54843,75,15:14:03
54844,76,15:14:04
54845,76,15:14:05
54846,77,15:14:06
54847,77,15:14:07
54848,79,15:14:08
54849,79,15:14:09
54850,81,15:14:10
54851,81,15:14:11
54852,81,15:14:12
54853,81,15:14:13
54854,81,15:14:14
54855,79,15:14:15
54856,79,15:14:16
54857,78,15:14:17
54858,78,15:14:18
54859,79,15:14:19
54860,79,15:14:20
54861,79,15:14:21
54862,80,15:14:22
54863,80,15:14:23
54864,80,15:14:24
54865,81,15:14:25
54866,81,15:14:26
54867,82,15:14:27
54868,83,15:14:28
54869,83,15:14:29
54870,84,15:14:30
54871,84,15:14:31
54872,83,15:14:32
54873,82,15:14:33
54874,82,15:14:34
54875,83,15:14:35
54876,83,15:14:36
54877,84,15:14:37
54878,84,15:14:38
54879,86,15:14:39
54880,86,15:14:40
54881,86,15:14:41
54882,87,15:14:42
54883,86,15:14:43
54884,86,15:14:44
54885,85,15:14:45
54886,85,15:14:46
54887,83,15:14:47
54888,83,15:14:48
54889,83,15:14:49
54890,82,15:14:50
54891,82,15:14:51
54892,82,15:14:52
54893,81,15:14:53
54894,80,15:14:54
54895,79,15:14:55
54896,79,15:14:56
54897,79,15:14:57
54898,78,15:14:58
54899,78,15:14:59
54900,78,15:15:00
54901,78,15:15:01
54902,78,15:15:02
54903,77,15:15:03
54904,77,15:15:04
54905,77,15:15:05
54906,78,15:15:06
54907,78,15:15:07
54908,80,15:15:08
54909,80,15:15:09
54910,81,15:15:10
54911,81,15:15:11
54912,82,15:15:12
54913,82,15:15:13
54914,82,15:15:14
54915,82,15:15:15
54916,82,15:15:16
54917,82,15:15:17
54918,80,15:15:18
54919,79,15:15:19
54920,79,15:15:20
54921,76,15:15:21
54922,76,15:15:22
54923,76,15:15:23
54924,75,15:15:24
54925,74,15:15:25
54926,74,15:15:26
54927,74,15:15:27
54928,75,15:15:28
54929,75,15:15:29
54930,77,15:15:30
54931,77,15:15:31
54932,77,15:15:32
54933,78,15:15:33
54934,80,15:15:34
54935,81,15:15:35
54936,81,15:15:36
54937,84,15:15:37
54938,85,15:15:38
54939,85,15:15:39
54940,85,15:15:40
54941,85,15:15:41
54942,84,15:15:42
54943,84,15:15:43
54944,82,15:15:44
54945,82,15:15:45
54946,82,15:15:46
54947,81,15:15:47
54948,81,15:15:48
54949,81,15:15:49
54950,81,15:15:50
54951,81,15:15:51
54952,79,15:15:52
54953,78,15:15:53
54954,78,15:15:54
54955,78,15:15:55
54956,78,15:15:56
54957,77,15:15:57
54958,77,15:15:58
54959,77,15:15:59
54960,78,15:16:00
54961,78,15:16:01
54962,79,15:16:02
54963,80,15:16:03
54964,81,15:16:04
54965,81,15:16:05
54966,81,15:16:06
54967,81,15:16:07
54968,82,15:16:08
54969,82,15:16:09
54970,83,15:16:10
54971,83,15:16:11
54972,83,15:16:12
54973,85,15:16:13
54974,85,15:16:14
54975,84,15:16:15
54976,84,15:16:16
54977,83,15:16:17
54978,83,15:16:18
54979,83,15:16:19
54980,81,15:16:20
54981,81,15:16:21
54982,81,15:16:22
54983,81,15:16:23
54984,82,15:16:24
54985,82,15:16:25
54986,82,15:16:26
54987,83,15:16:27
54988,83,15:16:28
54989,83,15:16:29
54990,84,15:16:30
54991,84,15:16:31
54992,84,15:16:32
54993,86,15:16:33
54994,88,15:16:34
54995,88,15:16:35
54996,88,15:16:36
54997,88,15:16:37
54998,91,15:16:38
54999,91,15:16:39
55000,91,15:16:40
55001,92,15:16:41
55002,92,15:16:42
55003,92,15:16:43
55004,91,15:16:44
55005,91,15:16:45
55006,90,15:16:46
55007,90,15:16:47
55008,88,15:16:48
55009,86,15:16:49
55010,86,15:16:50
55011,85,15:16:51
55012,85,15:16:52
55013,86,15:16:53
55014,86,15:16:54
55015,87,15:16:55
55016,87,15:16:56
55017,87,15:16:57
55018,88,15:16:58
55019,88,15:16:59
55020,87,15:17:00
55021,86,15:17:01
55022,85,15:17:02
55023,85,15:17:03
55024,84,15:17:04
55025,84,15:17:05
55026,83,15:17:06
55027,83,15:17:07
55028,83,15:17:08
55029,83,15:17:09
55030,83,15:17:10
55031,83,15:17:11
55032,83,15:17:12
55033,83,15:17:13
55034,82,15:17:14
55035,81,15:17:15
55036,81,15:17:16
55037,81,15:17:17
55038,79,15:17:18
55039,78,15:17:19
55040,77,15:17:20
55041,77,15:17:21
55042,76,15:17:22
55043,76,15:17:23
55044,76,15:17:24
55045,76,15:17:25
55046,78,15:17:26
55047,78,15:17:27
55048,78,15:17:28
55049,79,15:17:29
55050,79,15:17:30
55051,78,15:17:31
55052,78,15:17:32
55053,77,15:17:33
55054,77,15:17:34
55055,77,15:17:35
55056,77,15:17:36
55057,77,15:17:37
55058,80,15:17:38
55059,81,15:17:39
55060,82,15:17:40
55061,82,15:17:41
55062,82,15:17:42
55063,82,15:17:43
55064,80,15:17:44
55065,80,15:17:45
55066,79,15:17:46
55067,79,15:17:47
55068,79,15:17:48
55069,79,15:17:49
55070,79,15:17:50
55071,78,15:17:51
55072,78,15:17:52
55073,76,15:17:53
55074,76,15:17:54
55075,75,15:17:55
55076,75,15:17:56
55077,76,15:17:57
55078,76,15:17:58
55079,76,15:17:59
55080,76,15:18:00
55081,76,15:18:01
55082,76,15:18:02
55083,77,15:18:03
55084,77,15:18:04
55085,77,15:18:05
55086,79,15:18:06
55087,79,15:18:07
55088,81,15:18:08
55089,82,15:18:09
55090,82,15:18:10
55091,81,15:18:11
55092,81,15:18:12
55093,80,15:18:13
55094,79,15:18:14
55095,79,15:18:15
55096,79,15:18:16
55097,80,15:18:17
55098,80,15:18:18
55099,80,15:18:19
55100,81,15:18:20
55101,81,15:18:21
55102,81,15:18:22
55103,81,15:18:23
55104,81,15:18:24
55105,81,15:18:25
55106,81,15:18:26
55107,81,15:18:27
55108,81,15:18:28
55109,81,15:18:29
55110,82,15:18:30
55111,82,15:18:31
55112,82,15:18:32
55113,84,15:18:33
55114,84,15:18:34
55115,85,15:18:35
55116,84,15:18:36
55117,84,15:18:37
55118,82,15:18:38
55119,82,15:18:39
55120,82,15:18:40
55121,84,15:18:41
55122,84,15:18:42
55123,85,15:18:43
55124,85,15:18:44
55125,83,15:18:45
55126,83,15:18:46
55127,81,15:18:47
55128,81,15:18:48
55129,79,15:18:49
55130,79,15:18:50
55131,80,15:18:51
55132,80,15:18:52
55133,83,15:18:53
55134,83,15:18:54
55135,83,15:18:55
55136,83,15:18:56
55137,81,15:18:57
55138,81,15:18:58
55139,79,15:18:59
55140,79,15:19:00
55141,77,15:19:01
55142,77,15:19:02
55143,77,15:19:03
55144,77,15:19:04
55145,75,15:19:05
55146,75,15:19:06
55147,75,15:19:07
55148,75,15:19:08
55149,75,15:19:09
55150,75,15:19:10
55151,75,15:19:11
55152,75,15:19:12
55153,75,15:19:13
55154,75,15:19:14
55155,74,15:19:15
55156,74,15:19:16
55157,74,15:19:17
55158,75,15:19:18
55159,76,15:19:19
55160,76,15:19:20
55161,76,15:19:21
55162,77,15:19:22
55163,77,15:19:23
55164,77,15:19:24
55165,77,15:19:25
55166,78,15:19:26
55167,78,15:19:27
55168,78,15:19:28
55169,78,15:19:29
55170,78,15:19:30
55171,78,15:19:31
55172,78,15:19:32
55173,80,15:19:33
55174,82,15:19:34
55175,82,15:19:35
55176,82,15:19:36
55177,82,15:19:37
55178,81,15:19:38
55179,81,15:19:39
55180,79,15:19:40
55181,79,15:19:41
55182,78,15:19:42
55183,78,15:19:43
55184,79,15:19:44
55185,81,15:19:45
55186,81,15:19:46
55187,82,15:19:47
55188,82,15:19:48
55189,82,15:19:49
55190,81,15:19:50
55191,80,15:19:51
55192,79,15:19:52
55193,79,15:19:53
55194,78,15:19:54
55195,76,15:19:55
55196,75,15:19:56
55197,75,15:19:57
55198,75,15:19:58
55199,75,15:19:59
55200,75,15:20:00
55201,75,15:20:01
55202,76,15:20:02
55203,78,15:20:03
55204,78,15:20:04
55205,78,15:20:05
55206,79,15:20:06
55207,79,15:20:07
55208,80,15:20:08
55209,80,15:20:09
55210,80,15:20:10
55211,82,15:20:11
55212,82,15:20:12
55213,83,15:20:13
55214,83,15:20:14
55215,84,15:20:15
55216,84,15:20:16
55217,83,15:20:17
55218,83,15:20:18
55219,81,15:20:19
55220,81,15:20:20
55221,81,15:20:21
55222,81,15:20:22
55223,81,15:20:23
55224,81,15:20:24
55225,81,15:20:25
55226,81,15:20:26
55227,81,15:20:27
55228,81,15:20:28
55229,79,15:20:29
55230,79,15:20:30
55231,79,15:20:31
55232,80,15:20:32
55233,81,15:20:33
55234,82,15:20:34
